time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2062.0,8435924500.0,8939681000.0,9643088000.0
2063.0,8378472400.0,8877668000.0,9624466000.0
2064.0,8343237000.0,8830612000.0,9592650000.0
2065.0,8259617300.0,8786510000.0,9571763000.0
2066.0,8205220400.0,8735394000.0,9553628000.0
2067.0,8138408000.0,8684012000.0,9530628000.0
2068.0,8055471000.0,8627097000.0,9513136000.0
2069.0,7981254700.0,8584860700.0,9494495000.0
2070.0,7880742000.0,8511751700.0,9451789000.0
2071.0,7765120000.0,8461277000.0,9407677000.0
2072.0,7650101000.0,8354544600.0,9380445000.0
2073.0,7551181000.0,8276768000.0,9346149000.0
2074.0,7495468000.0,8224373000.0,9311590000.0
2075.0,7400275500.0,8185313300.0,9265217000.0
2076.0,7327603700.0,8128514000.0,9229495000.0
2077.0,7278797000.0,8084264000.0,9201985000.0
2078.0,7191570400.0,8028104000.0,9157455000.0
2079.0,7089466400.0,7976513000.0,9115187000.0
2080.0,6986493400.0,7944855600.0,9067275000.0
2081.0,6881091000.0,7901310500.0,9037030000.0
2082.0,6818591000.0,7865672000.0,8993365000.0
2083.0,6733414000.0,7811294700.0,8943165000.0
2084.0,6654347000.0,7755174000.0,8915610000.0
2085.0,6594515000.0,7710223400.0,8872666000.0
2086.0,6525144000.0,7661982000.0,8847820000.0
2087.0,6429157000.0,7618961000.0,8800698000.0
2088.0,6369026000.0,7534422500.0,8759390000.0
2089.0,6274514400.0,7480172000.0,8720076000.0
2090.0,6144744000.0,7444987400.0,8672892000.0
2091.0,6090320000.0,7413323300.0,8596110000.0
2092.0,5950934000.0,7361797000.0,8545031700.0
2093.0,5851188000.0,7308555300.0,8491921000.0
2094.0,5730836500.0,7253619000.0,8415486000.0
2095.0,5631719400.0,7175445500.0,8370745300.0
2096.0,5537109000.0,7139550000.0,8316806000.0
2097.0,5463652000.0,7111013000.0,8254884000.0
2098.0,5403521000.0,7061278700.0,8187973600.0
2099.0,5277608000.0,7025278500.0,8133607000.0
2100.0,5200914400.0,6970734600.0,8094269000.0
2101.0,5158379000.0,6923539500.0,8029816000.0
2102.0,5061129700.0,6877090300.0,7971809300.0
2103.0,4991670000.0,6843545600.0,7932488700.0
2104.0,4892885000.0,6797909000.0,7864034000.0
2105.0,4827570000.0,6753232000.0,7810063000.0
2106.0,4728963000.0,6709487600.0,7725206500.0
2107.0,4636502000.0,6657933000.0,7685531600.0
2108.0,4567844000.0,6618712600.0,7640564700.0
2109.0,4494869500.0,6559627000.0,7557638700.0
2110.0,4429756000.0,6541690400.0,7490796000.0
2111.0,4379622000.0,6503968300.0,7375727000.0
2112.0,4334299000.0,6482611700.0,7300541400.0
2113.0,4284310300.0,6460674600.0,7207349000.0
2114.0,4217073700.0,6422140000.0,7106790000.0
2115.0,4157690400.0,6381132300.0,7026760700.0
2116.0,4068472000.0,6355055000.0,6933783600.0
2117.0,4023169500.0,6305673700.0,6834368500.0
2118.0,3981068800.0,6283099000.0,6749348400.0
2119.0,3942916000.0,6251124000.0,6639437300.0
2120.0,3877926700.0,6223152600.0,6519320600.0
2121.0,3799297000.0,6187398000.0,6350950000.0
2122.0,3774881300.0,6161195000.0,6221648000.0
2123.0,3702346500.0,6137421300.0,6118583000.0
2124.0,3673009200.0,6105625600.0,6031503000.0
2125.0,3632531000.0,6093367300.0,5913282600.0
2126.0,3594101500.0,6046589400.0,5844586000.0
2127.0,3513278700.0,6022370000.0,5754906000.0
2128.0,3453324800.0,6003292000.0,5634445000.0
2129.0,3400334800.0,5972982000.0,5527180300.0
2130.0,3347239000.0,5946148400.0,5394620000.0
2131.0,3294577700.0,5925622300.0,5298909700.0
2132.0,3256363300.0,5910295000.0,5201295400.0
2133.0,3166894600.0,5877768000.0,5148120600.0
2134.0,3154459600.0,5861050000.0,5028221000.0
2135.0,3077189000.0,5853537000.0,4930507300.0
2136.0,3035565300.0,5811705000.0,4777168000.0
2137.0,2967536400.0,5804163000.0,4666300000.0
2138.0,2942156000.0,5791477000.0,4571917300.0
2139.0,2874465500.0,5781674500.0,4428100000.0
2140.0,2824227800.0,5761923000.0,4352426500.0
2141.0,2794680000.0,5737030700.0,4257312000.0
2142.0,2721489700.0,5705980400.0,4185037800.0
2143.0,2686919700.0,5696784000.0,4120012300.0
2144.0,2656555300.0,5689677000.0,4054026000.0
2145.0,2604507100.0,5674274000.0,3975043600.0
2146.0,2568155100.0,5663316000.0,3894096000.0
2147.0,2530253800.0,5643240000.0,3772071000.0
2148.0,2487489000.0,5626837000.0,3677704700.0
2149.0,2465617700.0,5616369700.0,3566751500.0
2150.0,2428915500.0,5615514600.0,3507948800.0
2151.0,2411498000.0,5596603000.0,3373052400.0
2152.0,2355043800.0,5567472600.0,3226382000.0
2153.0,2321544700.0,5547472000.0,3102289700.0
2154.0,2281512400.0,5523672000.0,2993766400.0
2155.0,2249570300.0,5506295000.0,2881962000.0
2156.0,2229624300.0,5491128000.0,2777186000.0
2157.0,2167668200.0,5486632000.0,2667533800.0
2158.0,2109036500.0,5473143300.0,2551931400.0
2159.0,2075746300.0,5458037000.0,2439684900.0
2160.0,2022779100.0,5443470300.0,2346908000.0
2161.0,1994908200.0,5422831600.0,2256484400.0
2162.0,1977870100.0,5407856000.0,2115519700.0
2163.0,1947963500.0,5403151400.0,2032791900.0
2164.0,1909786200.0,5385213000.0,1940402400.0
2165.0,1855341000.0,5356719600.0,1807783800.0
2166.0,1838890100.0,5300924000.0,1705761000.0
2167.0,1801275900.0,5272777700.0,1604783400.0
2168.0,1779310100.0,5262307300.0,1497888000.0
2169.0,1732048600.0,5255557600.0,1410091000.0
2170.0,1713142400.0,5228693000.0,1351434100.0
2171.0,1663855500.0,5225463000.0,1285776400.0
2172.0,1641274600.0,5216140300.0,1251384000.0
2173.0,1623228900.0,5193651000.0,1168929800.0
2174.0,1613856100.0,5183682600.0,1100337200.0
2175.0,1588436400.0,5178672000.0,1040628350.0
2176.0,1554415100.0,5170817500.0,933363700.0
2177.0,1551529300.0,5165152000.0,877807900.0
2178.0,1518256000.0,5151358500.0,792541060.0
2179.0,1500649700.0,5139422700.0,723940900.0
2180.0,1477587300.0,5130699300.0,639151600.0
2181.0,1452497500.0,5109990000.0,551833500.0
2182.0,1437355000.0,5103107600.0,489672420.0
2183.0,1406552000.0,5098894000.0,424743200.0
2184.0,1378056100.0,5098710000.0,340277820.0
2185.0,1347962600.0,5096509400.0,272982620.0
2186.0,1325221600.0,5085837000.0,218853950.0
2187.0,1282336800.0,5083876000.0,116227080.0
2188.0,1243802600.0,5087672000.0,63401200.0
2189.0,1217945500.0,5077352400.0,39832010.0
2190.0,1200990000.0,5077796000.0,28512206.0
2191.0,1169048300.0,5062629000.0,22408718.0
2192.0,1142931700.0,5062381600.0,14693754.0
2193.0,1138374700.0,5062733300.0,12248198.0
2194.0,1102763300.0,5060669000.0,10689614.0
2195.0,1091268400.0,5061485000.0,8931028.0
2196.0,1048994050.0,5070030300.0,6354176.0
2197.0,1019183360.0,5069426700.0,5549629.0
2198.0,1001453950.0,5069972500.0,5388082.5
2199.0,983046900.0,5075581400.0,3294429.0
2200.0,965579000.0,5065406500.0,3084427.2
2201.0,948325500.0,5064118000.0,2409247.5
2202.0,934886140.0,5064513500.0,1974357.4
2203.0,912901700.0,5065147400.0,1175125.6
2204.0,896278000.0,5065437000.0,582329.5
2205.0,867224450.0,5066290000.0,0.0
2206.0,849199360.0,5067089400.0,0.0
2207.0,840911550.0,5064818000.0,0.0
2208.0,819526100.0,5064221000.0,0.0
2209.0,786505340.0,5063282000.0,0.0
2210.0,765514400.0,5064654000.0,0.0
2211.0,729014400.0,5064614400.0,0.0
2212.0,693051700.0,5064257500.0,0.0
2213.0,677705150.0,5071508500.0,0.0
2214.0,653345000.0,5077362700.0,0.0
2215.0,627038600.0,5077731000.0,0.0
2216.0,569777540.0,5067671000.0,0.0
2217.0,546197250.0,5067763000.0,0.0
2218.0,523026100.0,5068035600.0,0.0
2219.0,490214080.0,5068535300.0,0.0
2220.0,460790140.0,5072883000.0,0.0
2221.0,452980160.0,5074362400.0,0.0
2222.0,429673150.0,5074418700.0,0.0
2223.0,416171970.0,5074113500.0,0.0
2224.0,389504060.0,5074753000.0,0.0
2225.0,386595230.0,5078095400.0,0.0
2226.0,362501570.0,5083576300.0,0.0
2227.0,352555900.0,5084255700.0,0.0
2228.0,348142050.0,5084285400.0,0.0
2229.0,321837760.0,5083505700.0,0.0
2230.0,309252130.0,5083985400.0,0.0
2231.0,282823170.0,5094242300.0,0.0
2232.0,246246860.0,5094023000.0,0.0
2233.0,198958720.0,5093937700.0,0.0
2234.0,177262690.0,5094469600.0,0.0
2235.0,161362620.0,5092666000.0,0.0
2236.0,146349870.0,5099613000.0,0.0
2237.0,142664880.0,5102323000.0,0.0
2238.0,130582170.0,5102377500.0,0.0
2239.0,114025280.0,5102815700.0,0.0
2240.0,103576720.0,5101912600.0,0.0
2241.0,95609580.0,5102224000.0,0.0
2242.0,86563670.0,5106557000.0,0.0
2243.0,76583100.0,5106314000.0,0.0
2244.0,67626770.0,5106416600.0,0.0
2245.0,62885336.0,5112441300.0,0.0
2246.0,62283350.0,5110258700.0,0.0
2247.0,56460508.0,5126221000.0,0.0
2248.0,51427080.0,5130557400.0,0.0
2249.0,48283828.0,5130895400.0,0.0
2250.0,42523310.0,5130971600.0,0.0
2251.0,36040990.0,5131022000.0,0.0
2252.0,32773476.0,5130775000.0,0.0
2253.0,29740160.0,5130510000.0,0.0
2254.0,28888060.0,5129981400.0,0.0
2255.0,26613092.0,5134532000.0,0.0
2256.0,26414712.0,5134369000.0,0.0
2257.0,26182692.0,5134747000.0,0.0
2258.0,24410592.0,5140154000.0,0.0
2259.0,23780818.0,5139892000.0,0.0
2260.0,22676700.0,5140150300.0,0.0
2261.0,22213054.0,5140306000.0,0.0
2262.0,21029692.0,5145376300.0,0.0
2263.0,20114984.0,5146027500.0,0.0
2264.0,20053958.0,5146624500.0,0.0
2265.0,19583096.0,5151620000.0,0.0
2266.0,19317572.0,5151828500.0,0.0
2267.0,19290702.0,5150921700.0,0.0
2268.0,18825850.0,5150678000.0,0.0
2269.0,18318788.0,5150297000.0,0.0
2270.0,18292336.0,5150227000.0,0.0
2271.0,17820078.0,5150276000.0,0.0
2272.0,17469368.0,5150253600.0,0.0
2273.0,17394344.0,5151058000.0,0.0
2274.0,17136344.0,5150856700.0,0.0
2275.0,16898858.0,5150960000.0,0.0
2276.0,16704114.0,5151535000.0,0.0
2277.0,16467212.0,5152260600.0,0.0
2278.0,16453575.0,5153093600.0,0.0
2279.0,16436787.0,5153985500.0,0.0
2280.0,16336327.0,5154449400.0,0.0
2281.0,15819180.0,5152641000.0,0.0
2282.0,15655362.0,5157946400.0,0.0
2283.0,15646039.0,5158619000.0,0.0
2284.0,15614367.0,5159140400.0,0.0
2285.0,15108351.0,5173799000.0,0.0
2286.0,15089885.0,5159658000.0,0.0
2287.0,14949844.0,5173999000.0,0.0
2288.0,14927327.0,5175201300.0,0.0
2289.0,14370178.0,5174938600.0,0.0
2290.0,14361037.0,5180636700.0,0.0
2291.0,14350506.0,5180508000.0,0.0
2292.0,14338542.0,5180425000.0,0.0
2293.0,14197521.0,5179606000.0,0.0
2294.0,14164313.0,5186394000.0,0.0
2295.0,13701123.0,5187644400.0,0.0
2296.0,13658960.0,5187076000.0,0.0
2297.0,13584105.0,5193185000.0,0.0
2298.0,13084289.0,5191740400.0,0.0
2299.0,13061349.0,5191338000.0,0.0
2300.0,13052988.0,5191630300.0,0.0
