time,MPI-ESM-LR,CESM1-CAM5,CANESM2
2062.0,9008874000.0,8500945400.0,8398492700.0
2063.0,8960471000.0,8430584000.0,8346330000.0
2064.0,8931462000.0,8370844000.0,8289836000.0
2065.0,8884347000.0,8336677000.0,8254837000.0
2066.0,8828788000.0,8259458600.0,8197245000.0
2067.0,8774492000.0,8196426000.0,8159130600.0
2068.0,8739338000.0,8137146000.0,8078210000.0
2069.0,8714373000.0,8099631600.0,8013610000.0
2070.0,8651645000.0,8042835000.0,7992725000.0
2071.0,8592658000.0,7978617300.0,7901267000.0
2072.0,8564591000.0,7934051000.0,7802432500.0
2073.0,8509897700.0,7879281000.0,7764957000.0
2074.0,8471238700.0,7831318500.0,7696270000.0
2075.0,8444334600.0,7754299400.0,7619697700.0
2076.0,8412571600.0,7677487000.0,7559439000.0
2077.0,8361316000.0,7639697000.0,7489338000.0
2078.0,8341882400.0,7588743700.0,7399790600.0
2079.0,8317188000.0,7493207600.0,7335426600.0
2080.0,8263398000.0,7448575500.0,7261755000.0
2081.0,8197979600.0,7415918000.0,7183901000.0
2082.0,8159993300.0,7378493400.0,7117886000.0
2083.0,8128861700.0,7325809000.0,7055985000.0
2084.0,8106113000.0,7267128000.0,6991281700.0
2085.0,8065693700.0,7245826000.0,6946151400.0
2086.0,8044005400.0,7223616500.0,6869050000.0
2087.0,8033595000.0,7168907300.0,6810164700.0
2088.0,8010738700.0,7121199000.0,6750246400.0
2089.0,7971887600.0,7098907000.0,6706424300.0
2090.0,7941506600.0,7079987700.0,6651476500.0
2091.0,7904702500.0,7045914000.0,6598814000.0
2092.0,7880683000.0,7013189000.0,6507475500.0
2093.0,7853302000.0,6971515400.0,6466268700.0
2094.0,7837940000.0,6895708000.0,6412733000.0
2095.0,7827331600.0,6852303000.0,6349694000.0
2096.0,7780283000.0,6822418400.0,6271289000.0
2097.0,7755735600.0,6794752500.0,6213754000.0
2098.0,7740664300.0,6734854000.0,6186517500.0
2099.0,7712588300.0,6718987000.0,6114762000.0
2100.0,7695293000.0,6657699000.0,6073052000.0
2101.0,7688511000.0,6605812700.0,5991512000.0
2102.0,7634755600.0,6556603000.0,5926629000.0
2103.0,7616383000.0,6520019500.0,5879965000.0
2104.0,7581053400.0,6467876000.0,5859751400.0
2105.0,7545821700.0,6422989300.0,5810411500.0
2106.0,7527111700.0,6369641500.0,5717491700.0
2107.0,7496566000.0,6317809000.0,5679764000.0
2108.0,7473341400.0,6299168000.0,5621723000.0
2109.0,7458551300.0,6233459000.0,5570575400.0
2110.0,7430619600.0,6203996000.0,5497713700.0
2111.0,7386965000.0,6158262300.0,5463867400.0
2112.0,7391632400.0,6133195000.0,5404323000.0
2113.0,7368621000.0,6084416000.0,5381676500.0
2114.0,7315344400.0,6062722600.0,5326700500.0
2115.0,7292496000.0,6022580000.0,5258503000.0
2116.0,7267635000.0,5962701300.0,5221396500.0
2117.0,7257228000.0,5938945000.0,5169063400.0
2118.0,7189957600.0,5879383600.0,5145009700.0
2119.0,7189425700.0,5868253700.0,5066445300.0
2120.0,7221645300.0,5822269000.0,5026147000.0
2121.0,7164396500.0,5777390600.0,4966611000.0
2122.0,7141340700.0,5753832400.0,4928872000.0
2123.0,7101903400.0,5702377000.0,4869370400.0
2124.0,7101595000.0,5674037000.0,4984845000.0
2125.0,7071379000.0,5634120000.0,4854689300.0
2126.0,7052576000.0,5596266000.0,4810447000.0
2127.0,7031594000.0,5569691000.0,4812935700.0
2128.0,7002419700.0,5521245700.0,4764424000.0
2129.0,6951409700.0,5476669400.0,4726082000.0
2130.0,6939379700.0,5452154000.0,4709222400.0
2131.0,6930900000.0,5407705000.0,4662317600.0
2132.0,6909340700.0,5370854000.0,4642003000.0
2133.0,6960090000.0,5332655600.0,4621119000.0
2134.0,6909214000.0,5276711000.0,4628045000.0
2135.0,6900449300.0,5257555000.0,4589040600.0
2136.0,6861888500.0,5210802000.0,4574554000.0
2137.0,6833222700.0,5192238000.0,4535118000.0
2138.0,6791727000.0,5104899600.0,4486925300.0
2139.0,6785784000.0,5090342000.0,4470800400.0
2140.0,6769704400.0,5055994400.0,4435183000.0
2141.0,6756719600.0,5016118300.0,4414186000.0
2142.0,6745773600.0,4985907000.0,4381588500.0
2143.0,6753282000.0,4960055300.0,4346588700.0
2144.0,6730723300.0,4928832500.0,4340662300.0
2145.0,6727894000.0,4914446300.0,4294466300.0
2146.0,6710853000.0,4898418700.0,4236600600.0
2147.0,6706405400.0,4848098300.0,4227324000.0
2148.0,6911760000.0,4814754300.0,4195966000.0
2149.0,6697200600.0,4798141000.0,4153494300.0
2150.0,6662512000.0,4766908000.0,4122287600.0
2151.0,6651218000.0,4748020700.0,4094470400.0
2152.0,6634510000.0,4719255000.0,4063138000.0
2153.0,6626682400.0,4689046500.0,4023277300.0
2154.0,6647195600.0,4677494000.0,3990412000.0
2155.0,6611173400.0,4617258000.0,3958393300.0
2156.0,6592980500.0,4597007400.0,3950540000.0
2157.0,6588446000.0,4579049500.0,3922707000.0
2158.0,6582289000.0,4540896000.0,3873324300.0
2159.0,6566585300.0,4528940000.0,3843377000.0
2160.0,6549610500.0,4519042000.0,3785760300.0
2161.0,6558513700.0,4491137000.0,3772308200.0
2162.0,6530295000.0,4472583700.0,3748029200.0
2163.0,6531551700.0,4433323500.0,3706051300.0
2164.0,6516501000.0,4391011000.0,3705548000.0
2165.0,6494017000.0,4386269700.0,3650470400.0
2166.0,6526842400.0,4373198300.0,3635667500.0
2167.0,6491305500.0,4336280600.0,3594344000.0
2168.0,6492204500.0,4324067300.0,3548854800.0
2169.0,6462058500.0,4299344000.0,3538989000.0
2170.0,6444943400.0,4268973300.0,3490314200.0
2171.0,6428393500.0,4225550300.0,3480792000.0
2172.0,6421705700.0,4205418200.0,3460219600.0
2173.0,6416237000.0,4184919600.0,3433096200.0
2174.0,6394079700.0,4170142700.0,3393643800.0
2175.0,6386398000.0,4157180000.0,3389682400.0
2176.0,6379707000.0,4138624000.0,3343822300.0
2177.0,6375572000.0,4115042000.0,3319294500.0
2178.0,6373650000.0,4106021600.0,3302134000.0
2179.0,6341080600.0,4087605800.0,3266350000.0
2180.0,6337442300.0,4036260900.0,3254543400.0
2181.0,6328810500.0,4008784100.0,3243371000.0
2182.0,6329526000.0,4003228700.0,3215625500.0
2183.0,6318315500.0,3980396500.0,3168240400.0
2184.0,6333540000.0,3951721200.0,3141802000.0
2185.0,6310772700.0,3932201000.0,3142466300.0
2186.0,6281636400.0,3925527600.0,3074056400.0
2187.0,6284122600.0,3896484900.0,3082043600.0
2188.0,6437471700.0,3886303700.0,3137273300.0
2189.0,6275515400.0,3822006300.0,3076968700.0
2190.0,6252081700.0,3808181800.0,3027352600.0
2191.0,6262229500.0,3801802000.0,2990738400.0
2192.0,6246904300.0,3757401300.0,2986803000.0
2193.0,6246430000.0,3747416300.0,2964916000.0
2194.0,6245637600.0,3733857800.0,2920356600.0
2195.0,6227919400.0,3711533000.0,2925316600.0
2196.0,6211734000.0,3689887200.0,2902361300.0
2197.0,6194003000.0,3680915000.0,2885541400.0
2198.0,6191670300.0,3652401200.0,2909128000.0
2199.0,6178044400.0,3581452300.0,2861672700.0
2200.0,6170624000.0,3579896800.0,2836838100.0
2201.0,6158091000.0,3571044400.0,2820842800.0
2202.0,6152969000.0,3530644000.0,2805928000.0
2203.0,6152789500.0,3503830800.0,2797874000.0
2204.0,6146481700.0,3498049300.0,2780718300.0
2205.0,6128088600.0,3487023000.0,2774190000.0
2206.0,6119183000.0,3442183400.0,2756799500.0
2207.0,6119296000.0,3411441200.0,2772557800.0
2208.0,6149185000.0,3407375600.0,2766209800.0
2209.0,6097556000.0,3378352600.0,2729888300.0
2210.0,6090644000.0,3376123000.0,2690263800.0
2211.0,6072249000.0,3349311000.0,2679831800.0
2212.0,6065128400.0,3334686700.0,2675179500.0
2213.0,6054045700.0,3314159600.0,2652549600.0
2214.0,6048792600.0,3281213400.0,2625511200.0
2215.0,6037296000.0,3263799600.0,2620038100.0
2216.0,6032838700.0,3220325400.0,2610745300.0
2217.0,6017281500.0,3213164800.0,2605076200.0
2218.0,6001178000.0,3196320000.0,2563747600.0
2219.0,6045757000.0,3178785300.0,2559271200.0
2220.0,6015695000.0,3171765200.0,2536700000.0
2221.0,5998166000.0,3151084500.0,2521026300.0
2222.0,5997633000.0,3117168600.0,2520729900.0
2223.0,5991545300.0,3130922800.0,2502264300.0
2224.0,5994975000.0,3098631200.0,2497814300.0
2225.0,5983298000.0,3076977200.0,2489192700.0
2226.0,5969403400.0,3075421000.0,2463052500.0
2227.0,5974449700.0,3046943000.0,2442106000.0
2228.0,5957797400.0,3014004700.0,2444931300.0
2229.0,5978187300.0,2994347800.0,2422702800.0
2230.0,5948806700.0,2960123400.0,2451207400.0
2231.0,5918130000.0,2937485300.0,2417489700.0
2232.0,5907236400.0,2917703200.0,2415780900.0
2233.0,5901044000.0,2908746800.0,2381630000.0
2234.0,5900063000.0,2881667300.0,2401330000.0
2235.0,5891527700.0,2849359000.0,2374328000.0
2236.0,5888947700.0,2839352000.0,2374723300.0
2237.0,5874340000.0,2836315100.0,2329877800.0
2238.0,5884359700.0,2817812500.0,2317461200.0
2239.0,5860353000.0,2813818400.0,2317040400.0
2240.0,5865793000.0,2783274200.0,2293270300.0
2241.0,5857443000.0,2740930800.0,2391400400.0
2242.0,5857154000.0,2737662000.0,2300975000.0
2243.0,5824607000.0,2733863400.0,2247590100.0
2244.0,5819631000.0,2736943900.0,2240617500.0
2245.0,5879605000.0,2707029800.0,2232805000.0
2246.0,5828702000.0,2702240500.0,2217781200.0
2247.0,6258688500.0,2696183300.0,2211708400.0
2248.0,5880250000.0,2689550600.0,2176506600.0
2249.0,5833009000.0,2658586000.0,2165498400.0
2250.0,5801320000.0,2634083000.0,2239511000.0
2251.0,5773711000.0,2661290800.0,2190352100.0
2252.0,5772678000.0,2626853600.0,2174434300.0
2253.0,5859992600.0,2639384000.0,2162103800.0
2254.0,5843653600.0,2665813000.0,2163639600.0
2255.0,5806308000.0,2614945800.0,2162760200.0
2256.0,5775953000.0,2580892200.0,2182393900.0
2257.0,5760486000.0,2568136200.0,2895927300.0
2258.0,5757736000.0,2555689000.0,2285402000.0
2259.0,5746121000.0,2550312700.0,2167542300.0
2260.0,5745079300.0,2551090700.0,2186934000.0
2261.0,5740739600.0,2514402300.0,2155773200.0
2262.0,5756998700.0,2514290200.0,2136101600.0
2263.0,5729257000.0,2509919000.0,2128789900.0
2264.0,5725870000.0,2495172000.0,2123524200.0
2265.0,6127353000.0,2496845000.0,2122195800.0
2266.0,5886599700.0,2492891600.0,2092968800.0
2267.0,5759535600.0,2464820700.0,2091917000.0
2268.0,5724767000.0,2463680300.0,2085688200.0
2269.0,6012151000.0,2463260700.0,2077481600.0
2270.0,5731814000.0,2459705300.0,2156417800.0
2271.0,5724310000.0,2435547000.0,2069167000.0
2272.0,5700933000.0,2452238600.0,2335850500.0
2273.0,5688556500.0,2400254500.0,2141758600.0
2274.0,5684952000.0,2399968500.0,2067905200.0
2275.0,5680468500.0,2460853800.0,2070640400.0
2276.0,5862475300.0,2404304100.0,2064767600.0
2277.0,5701819400.0,2419221800.0,2076591600.0
2278.0,5656295400.0,2386274300.0,2196331300.0
2279.0,5637977600.0,2379931000.0,2089009700.0
2280.0,5702604300.0,2355172900.0,2070021900.0
2281.0,5629749000.0,2349120500.0,2182345500.0
2282.0,5611164700.0,2332681700.0,2078989600.0
2283.0,5886619600.0,2322464000.0,2058689500.0
2284.0,5778938000.0,2321702000.0,2050442400.0
2285.0,5643859500.0,2316621800.0,2051867400.0
2286.0,5631630300.0,2301731800.0,2044591000.0
2287.0,5870494700.0,2278014200.0,2032900400.0
2288.0,5732630500.0,2255009000.0,2033694200.0
2289.0,5729126400.0,2239422500.0,2045150600.0
2290.0,5669306000.0,2228259300.0,2277415200.0
2291.0,5905548300.0,2178436900.0,2046386800.0
2292.0,5637965000.0,2164417500.0,2057247900.0
2293.0,5612154000.0,2158639900.0,2052760300.0
2294.0,5642245600.0,2131877400.0,2069120900.0
2295.0,5631002000.0,2122011000.0,2109068200.0
2296.0,5588716500.0,2095470300.0,2067121800.0
2297.0,5611930000.0,2092041200.0,2082918300.0
2298.0,5589540000.0,2071420800.0,2061880600.0
2299.0,5587194400.0,2049944300.0,2050439200.0
2300.0,5677783600.0,2034308600.0,2049757200.0
