time,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,FGOALS-F3-L,BCC-CSM2-MR,NORESM2-MM,CANESM5,GFDL-ESM4,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,MRI-ESM2-0,CESM2,TAIESM1,CESM2-WACCM,CAMS-CSM1-0
2027.0,104748390000.0,104380880000.0,104389796000.0,104467060000.0,104493740000.0,104468600000.0,104442210000.0,104463010000.0,104467570000.0,104292970000.0,104507910000.0,104414290000.0,104403330000.0,104409220000.0,104640240000.0,104463360000.0,104349610000.0,104545410000.0,104492930000.0
2028.0,104486710000.0,104373400000.0,104337270000.0,104438220000.0,104406030000.0,104431470000.0,104368740000.0,104491940000.0,104443100000.0,104293590000.0,104452570000.0,104376840000.0,104363704000.0,104370710000.0,104540010000.0,104425340000.0,104288240000.0,104861360000.0,104443710000.0
2029.0,104583090000.0,104344600000.0,104277066000.0,104392360000.0,104357994000.0,104394930000.0,104301420000.0,104403100000.0,104369920000.0,104165610000.0,104406530000.0,104334820000.0,104464170000.0,104331846000.0,104523465000.0,104383950000.0,104207410000.0,104484290000.0,104379800000.0
2030.0,104413610000.0,104307150000.0,104224950000.0,104358020000.0,104286680000.0,104339970000.0,104327420000.0,104350015000.0,104311230000.0,104080110000.0,104405156000.0,104284810000.0,104331100000.0,104429240000.0,104452600000.0,104325340000.0,104123770000.0,104465555000.0,104333900000.0
2031.0,104386190000.0,104312185000.0,104215210000.0,104322376000.0,104274910000.0,104278830000.0,104237920000.0,104278650000.0,104215134000.0,104007795000.0,104366110000.0,104268370000.0,104270545000.0,104263385000.0,104504810000.0,104280750000.0,104023160000.0,104443690000.0,104288500000.0
2032.0,104341730000.0,104235600000.0,104144700000.0,104250020000.0,104179245000.0,104214080000.0,104192400000.0,104203480000.0,104145535000.0,103968506000.0,104353825000.0,104206470000.0,104193510000.0,104185570000.0,104390390000.0,104282186000.0,103910540000.0,104393155000.0,104382090000.0
2033.0,104295250000.0,104224970000.0,104088170000.0,104186800000.0,104138740000.0,104197060000.0,104112430000.0,104146170000.0,104037750000.0,103838300000.0,104281060000.0,104141095000.0,104123970000.0,104153950000.0,104527176000.0,104175350000.0,103823730000.0,104306990000.0,104204960000.0
2034.0,104299450000.0,104124105000.0,103998910000.0,104159560000.0,104102740000.0,104165966000.0,104033380000.0,104113504000.0,103960480000.0,103757920000.0,104188350000.0,104106330000.0,104080290000.0,104109154000.0,104311320000.0,104114370000.0,103695680000.0,104254366000.0,104162470000.0
2035.0,104394105000.0,104052180000.0,103888340000.0,104137410000.0,104047000000.0,104099150000.0,103965884000.0,104063934000.0,103872160000.0,103667786000.0,104219730000.0,104149900000.0,104094400000.0,104333230000.0,104273120000.0,104081550000.0,103494720000.0,104205260000.0,104122830000.0
2036.0,104253480000.0,103996360000.0,103804125000.0,104201740000.0,104086454000.0,104058790000.0,103885560000.0,104074200000.0,103774930000.0,103565990000.0,104161990000.0,104071684000.0,104005526000.0,104065480000.0,104337950000.0,104028185000.0,103355770000.0,104197570000.0,104072930000.0
2037.0,104215610000.0,103924430000.0,103686070000.0,104049410000.0,103999005000.0,104013090000.0,103816640000.0,104202174000.0,103684770000.0,103580770000.0,104060640000.0,103955160000.0,103966260000.0,103969200000.0,104183110000.0,104002240000.0,103146360000.0,104165370000.0,104006450000.0
2038.0,104109490000.0,103895030000.0,103500760000.0,104018490000.0,103890256000.0,104109870000.0,103686930000.0,103937930000.0,103572070000.0,103354310000.0,103990580000.0,103876990000.0,103882800000.0,103944860000.0,104387150000.0,103863984000.0,102917380000.0,104065330000.0,103945530000.0
2039.0,104058356000.0,103799880000.0,103389580000.0,103914080000.0,103870060000.0,103942780000.0,103588430000.0,103916085000.0,103522420000.0,103123570000.0,103942300000.0,103815590000.0,103798550000.0,103868890000.0,104117390000.0,103800220000.0,102754420000.0,103969910000.0,103998415000.0
2040.0,103965245000.0,103690350000.0,103288710000.0,103934360000.0,103795876000.0,103888700000.0,103516030000.0,103799366000.0,103348190000.0,103016930000.0,103887290000.0,103739600000.0,103910965000.0,103908860000.0,104086370000.0,103648560000.0,102551400000.0,103901860000.0,104018610000.0
2041.0,103905590000.0,103673750000.0,103432260000.0,103864110000.0,103734160000.0,103796940000.0,103433535000.0,103718265000.0,103222590000.0,102882890000.0,103890040000.0,103672095000.0,103674085000.0,103735304000.0,103971365000.0,103629170000.0,102238855000.0,103962984000.0,103879310000.0
2042.0,103842456000.0,103582690000.0,103282426000.0,103807300000.0,103657260000.0,103744460000.0,103332060000.0,103652720000.0,103051880000.0,102732200000.0,103785054000.0,103610860000.0,103582410000.0,103695290000.0,103883110000.0,103520980000.0,101874670000.0,103746440000.0,103833805000.0
2043.0,103864780000.0,103465390000.0,102986290000.0,103731950000.0,103582065000.0,103648300000.0,103313690000.0,103606560000.0,102893750000.0,102577270000.0,104093440000.0,103517910000.0,103503690000.0,103595600000.0,103803130000.0,103404440000.0,101541600000.0,103686046000.0,103753570000.0
2044.0,103806590000.0,103319680000.0,102837980000.0,103648390000.0,103537205000.0,103580720000.0,103083614000.0,103476190000.0,102726920000.0,102384110000.0,103825605000.0,103446000000.0,103392400000.0,103517460000.0,103657190000.0,103282030000.0,101180610000.0,103509830000.0,103750980000.0
2045.0,103716330000.0,103253750000.0,102712975000.0,103619530000.0,103477540000.0,103448070000.0,102985260000.0,103387636000.0,102582310000.0,102245950000.0,103646630000.0,103320990000.0,103362710000.0,103427180000.0,103529830000.0,103112720000.0,100899080000.0,103425450000.0,103762520000.0
2046.0,103796420000.0,103129080000.0,102524150000.0,103499686000.0,103393250000.0,103344990000.0,102931500000.0,103254000000.0,102276720000.0,102041110000.0,103586710000.0,103255800000.0,103263620000.0,103298610000.0,103416685000.0,102959850000.0,100461980000.0,103290300000.0,103615955000.0
2047.0,103795835000.0,103007570000.0,102416490000.0,103416700000.0,103282210000.0,103249674000.0,102714080000.0,103140140000.0,101959850000.0,101803310000.0,103424640000.0,103164430000.0,103253010000.0,103213190000.0,103266440000.0,102774970000.0,100026980000.0,103210940000.0,103566420000.0
2048.0,103536550000.0,102842800000.0,102129230000.0,103308610000.0,103190090000.0,103106470000.0,102592045000.0,103065490000.0,101714750000.0,101570675000.0,103318580000.0,103059030000.0,103212770000.0,103167754000.0,103011525000.0,102579650000.0,99639420000.0,103732220000.0,103434360000.0
2049.0,103492260000.0,102744285000.0,101994800000.0,103241140000.0,103271520000.0,102959690000.0,102429794000.0,102964494000.0,101422840000.0,101302650000.0,103274770000.0,102984950000.0,103113370000.0,102923180000.0,103015430000.0,102494960000.0,99110210000.0,103137070000.0,103420650000.0
2050.0,104072580000.0,102586360000.0,101727220000.0,103162830000.0,103038850000.0,102922780000.0,102297666000.0,102826205000.0,101114750000.0,101112630000.0,103263790000.0,102841140000.0,102977850000.0,102778900000.0,102784340000.0,102323995000.0,98510275000.0,102872630000.0,103358660000.0
2051.0,103325385000.0,102561470000.0,101683405000.0,102995510000.0,102919260000.0,102737710000.0,102120720000.0,102855050000.0,100778385000.0,100890440000.0,103174120000.0,102738810000.0,102829064000.0,102697740000.0,102567940000.0,101975600000.0,97871070000.0,102643220000.0,103322920000.0
2052.0,103300530000.0,102338310000.0,101288390000.0,102893230000.0,102801390000.0,102716850000.0,101985790000.0,102659810000.0,100391440000.0,100642930000.0,103043230000.0,102633636000.0,102779896000.0,102567576000.0,102530680000.0,101727840000.0,97326640000.0,102566520000.0,103207110000.0
2053.0,103290500000.0,102153760000.0,101132550000.0,102792634000.0,102689145000.0,102528720000.0,101749370000.0,102542270000.0,100039940000.0,100325925000.0,102935500000.0,102537120000.0,102630620000.0,102540214000.0,102383570000.0,101431620000.0,96674900000.0,102407905000.0,103089090000.0
2054.0,103088980000.0,101998820000.0,100784380000.0,102710330000.0,102540630000.0,102348920000.0,101552650000.0,102455300000.0,99607855000.0,99918140000.0,103018480000.0,102481310000.0,102531090000.0,102310980000.0,102197535000.0,101222320000.0,95910820000.0,102278390000.0,103062360000.0
2055.0,103031950000.0,101952110000.0,100488480000.0,102608400000.0,102429655000.0,102230840000.0,101313990000.0,102263320000.0,99065094000.0,99539650000.0,102737540000.0,102324404000.0,102413190000.0,102147060000.0,102015120000.0,100907060000.0,95170920000.0,102094420000.0,102918300000.0
2056.0,102902920000.0,101570770000.0,100099010000.0,102476290000.0,102386024000.0,102143860000.0,101133250000.0,102167080000.0,98666730000.0,99132660000.0,102635840000.0,102119660000.0,102295020000.0,101963700000.0,101798404000.0,100666320000.0,94546780000.0,102131790000.0,102818595000.0
2057.0,102827590000.0,101376160000.0,99753165000.0,102429420000.0,102177735000.0,101960900000.0,100970870000.0,101992170000.0,98320950000.0,98759156000.0,102514560000.0,101973150000.0,102166350000.0,101693570000.0,101506460000.0,100357610000.0,93637480000.0,101829960000.0,102915010000.0
2058.0,102717530000.0,101163350000.0,99525526000.0,102257975000.0,102083760000.0,101842280000.0,100853555000.0,101817880000.0,97857950000.0,98290170000.0,102368630000.0,101813174000.0,102076140000.0,101614880000.0,101373850000.0,100031330000.0,93186230000.0,101579630000.0,102691420000.0
2059.0,102614280000.0,100992170000.0,99180265000.0,102107960000.0,101883650000.0,101673740000.0,100624040000.0,101679530000.0,97327180000.0,97818410000.0,102266090000.0,101599480000.0,101949020000.0,101399990000.0,101282775000.0,99719680000.0,92547056000.0,101277975000.0,102610840000.0
2060.0,102512600000.0,100714594000.0,98944500000.0,101958050000.0,101716500000.0,101607735000.0,100394540000.0,101555320000.0,96906355000.0,97344160000.0,102132680000.0,101398840000.0,101856215000.0,101195400000.0,100983366000.0,99279980000.0,91933120000.0,101004540000.0,102587290000.0
2061.0,102339070000.0,100531440000.0,99111160000.0,101849810000.0,101471870000.0,101476710000.0,100502725000.0,101440620000.0,96393270000.0,96845790000.0,102005070000.0,101247790000.0,101677580000.0,101084905000.0,100728020000.0,99609420000.0,91165270000.0,100652120000.0,102482530000.0
2062.0,102224160000.0,100283610000.0,98566700000.0,101729520000.0,101297040000.0,101392876000.0,100046590000.0,101225234000.0,95939030000.0,96467270000.0,101854690000.0,101166690000.0,101546150000.0,100792110000.0,100512460000.0,98648244000.0,90397100000.0,100303990000.0,102354485000.0
2063.0,102056165000.0,99973170000.0,98076960000.0,101840120000.0,101230590000.0,101273840000.0,99678450000.0,101064120000.0,95552800000.0,96446220000.0,101699715000.0,100944670000.0,101398300000.0,100617610000.0,100588850000.0,98183260000.0,89641360000.0,99944120000.0,102277276000.0
2064.0,101963645000.0,99730430000.0,97565550000.0,101554840000.0,101121050000.0,101087750000.0,99469795000.0,101764630000.0,94786410000.0,95850270000.0,101538730000.0,100740470000.0,101274150000.0,100271830000.0,100322830000.0,97781920000.0,88746630000.0,99697320000.0,102115390000.0
2065.0,101805710000.0,99374870000.0,97040376000.0,101410340000.0,100909230000.0,101051600000.0,99104470000.0,100768710000.0,94052180000.0,95377350000.0,101340545000.0,100521700000.0,101121270000.0,100027560000.0,100860396000.0,97330580000.0,87647896000.0,99510320000.0,102105570000.0
2066.0,101633980000.0,99508090000.0,96651710000.0,101215370000.0,100677490000.0,100781250000.0,98812080000.0,100627570000.0,93520740000.0,94800880000.0,101250730000.0,100357340000.0,100932020000.0,99732190000.0,100204210000.0,96771480000.0,86689920000.0,99081450000.0,102058200000.0
2067.0,101449020000.0,99132180000.0,96133870000.0,101038965000.0,100429220000.0,100616070000.0,98548556000.0,100456490000.0,92931940000.0,94284820000.0,101055680000.0,100191610000.0,100714620000.0,99427205000.0,99889010000.0,96244380000.0,85989570000.0,98774280000.0,101890090000.0
2068.0,101296546000.0,98725520000.0,95554020000.0,100919430000.0,100239230000.0,100390584000.0,98184100000.0,100256910000.0,92304800000.0,93678650000.0,101047570000.0,99921440000.0,100537440000.0,99118720000.0,99643130000.0,95753260000.0,85180740000.0,98481240000.0,101780370000.0
2069.0,101114100000.0,98306870000.0,94874760000.0,100729410000.0,100050320000.0,100203954000.0,97863560000.0,100013750000.0,91434620000.0,92946200000.0,100754375000.0,99762086000.0,100390810000.0,99049040000.0,99548080000.0,95014410000.0,84114750000.0,98059060000.0,101660990000.0
2070.0,101038130000.0,97943675000.0,94411390000.0,100753120000.0,99834310000.0,100065370000.0,97617780000.0,99845060000.0,90578846000.0,92538280000.0,100548805000.0,99624380000.0,100278390000.0,98818110000.0,99249570000.0,94408565000.0,83210590000.0,97531980000.0,102121090000.0
2071.0,101020810000.0,97926490000.0,94132650000.0,100443140000.0,99530570000.0,99819170000.0,97303030000.0,99598950000.0,89820280000.0,91744125000.0,100365650000.0,99374980000.0,100070900000.0,98235515000.0,98929885000.0,93786380000.0,82425540000.0,97348370000.0,101586730000.0
2072.0,100883800000.0,97310090000.0,93457870000.0,100300260000.0,99248230000.0,99624950000.0,96823630000.0,99393690000.0,89263980000.0,90953900000.0,100195344000.0,99208590000.0,99841690000.0,97724750000.0,98635270000.0,93362170000.0,81307020000.0,96767740000.0,101374484000.0
2073.0,100662520000.0,96881820000.0,92750586000.0,100054600000.0,99141580000.0,99385295000.0,96967690000.0,99229385000.0,88582636000.0,90294870000.0,99920420000.0,98989320000.0,99678950000.0,97376110000.0,98336250000.0,92493670000.0,79827650000.0,96124985000.0,101235910000.0
2074.0,100509570000.0,97416330000.0,92050990000.0,99812880000.0,98793415000.0,99171800000.0,96098530000.0,99150995000.0,87884910000.0,89560870000.0,99732800000.0,98740440000.0,99572290000.0,96948950000.0,97966610000.0,91814490000.0,78586600000.0,95574610000.0,101099680000.0
2075.0,100354220000.0,96584460000.0,91402380000.0,99692010000.0,98582700000.0,98943290000.0,95679300000.0,98877010000.0,86839840000.0,88830330000.0,99462520000.0,98427535000.0,99358590000.0,96433226000.0,98143390000.0,91014960000.0,77467420000.0,94874770000.0,101096730000.0
2076.0,100176030000.0,95996220000.0,90717690000.0,99372800000.0,98399190000.0,98732870000.0,95274980000.0,98628090000.0,85799305000.0,87948910000.0,99336050000.0,98149850000.0,99172380000.0,96285300000.0,97782940000.0,90273820000.0,76694570000.0,94224400000.0,100939555000.0
2077.0,99967115000.0,95544885000.0,90175726000.0,99119780000.0,98199830000.0,98539210000.0,94922300000.0,98460310000.0,84769100000.0,87009280000.0,99315630000.0,97877510000.0,98975465000.0,95522290000.0,97053970000.0,89539130000.0,75442010000.0,93699140000.0,100826840000.0
2078.0,99735945000.0,95300940000.0,89247195000.0,98940570000.0,97841260000.0,98309740000.0,94631980000.0,98272756000.0,83888610000.0,86001210000.0,99079770000.0,97662680000.0,98843060000.0,94759910000.0,96736030000.0,88771370000.0,74528300000.0,93107620000.0,100678510000.0
2079.0,99544100000.0,94848390000.0,88475935000.0,98727740000.0,97500050000.0,98025330000.0,94128020000.0,97912640000.0,83019640000.0,85147790000.0,98987475000.0,97357860000.0,98627590000.0,94316350000.0,96404865000.0,87990510000.0,73459640000.0,92620530000.0,100606330000.0
2080.0,99358950000.0,94406650000.0,87542825000.0,98492170000.0,97298506000.0,97759896000.0,93734580000.0,97639830000.0,81800060000.0,84234150000.0,98567680000.0,97387870000.0,98430220000.0,93982740000.0,95973070000.0,87137100000.0,72359780000.0,91696270000.0,101408120000.0
2081.0,99088540000.0,93986050000.0,86923760000.0,98178330000.0,97060300000.0,97537810000.0,93285720000.0,97324510000.0,80874700000.0,83183624000.0,98639450000.0,96901780000.0,98204050000.0,93261870000.0,95333200000.0,86219270000.0,71345800000.0,90909500000.0,100922690000.0
2082.0,98871440000.0,93430160000.0,86180730000.0,97879180000.0,96732310000.0,97250300000.0,92738090000.0,97090675000.0,79856080000.0,82104480000.0,98339090000.0,96725780000.0,98041310000.0,92346410000.0,94828230000.0,85552380000.0,70019736000.0,89700220000.0,100406485000.0
2083.0,98649260000.0,92913470000.0,85252230000.0,97597790000.0,96273300000.0,96970560000.0,92271050000.0,96889410000.0,78816360000.0,81410480000.0,97925720000.0,96332610000.0,97787290000.0,91671590000.0,94681500000.0,84619270000.0,68988450000.0,88844480000.0,100134855000.0
2084.0,98409980000.0,92637460000.0,84384694000.0,97246160000.0,95989050000.0,96736460000.0,91754420000.0,96506370000.0,77627260000.0,80182300000.0,97633860000.0,95973925000.0,97629860000.0,90897030000.0,94048580000.0,83241935000.0,67884556000.0,87868210000.0,100074620000.0
2085.0,98319500000.0,92174290000.0,83345670000.0,96902060000.0,96034990000.0,96490550000.0,91436786000.0,96125050000.0,76420240000.0,79009825000.0,97258120000.0,95697800000.0,97379934000.0,90404070000.0,93596620000.0,81992460000.0,66875404000.0,87241170000.0,99962160000.0
2086.0,98012890000.0,91575990000.0,82365960000.0,96653080000.0,95289336000.0,96171885000.0,90906616000.0,95925320000.0,74876920000.0,77631830000.0,97705030000.0,95408540000.0,97196850000.0,89823900000.0,93258400000.0,81297450000.0,65724916000.0,85498470000.0,99706970000.0
2087.0,97679210000.0,91063670000.0,81634200000.0,96299980000.0,94879640000.0,95860440000.0,90289365000.0,95491870000.0,72949120000.0,76614500000.0,97210155000.0,95234785000.0,97466106000.0,88845610000.0,92930695000.0,80187110000.0,64344855000.0,84866320000.0,99530240000.0
2088.0,97383375000.0,90498330000.0,80379460000.0,96055930000.0,94280065000.0,95627980000.0,89812850000.0,95136236000.0,71570530000.0,75159630000.0,96508625000.0,95030346000.0,96860650000.0,88080480000.0,92419280000.0,79487705000.0,63198024000.0,84088090000.0,99392930000.0
2089.0,97215160000.0,90473650000.0,79364020000.0,95771490000.0,93706510000.0,95182184000.0,89265290000.0,94879465000.0,70103960000.0,73740780000.0,96240800000.0,94774780000.0,96625566000.0,87348280000.0,92337500000.0,79202165000.0,61907014000.0,83359490000.0,99180904000.0
2090.0,96882950000.0,89498430000.0,78224966000.0,95501296000.0,92976095000.0,94896330000.0,88790310000.0,94578290000.0,68639216000.0,72530590000.0,96502830000.0,94549590000.0,96464140000.0,86489840000.0,91543130000.0,78186540000.0,60928233000.0,82648210000.0,98993560000.0
2091.0,96637480000.0,88844900000.0,77399966000.0,95097740000.0,92801430000.0,94576330000.0,88250016000.0,94333300000.0,67152617000.0,71477700000.0,95575000000.0,94225520000.0,96203055000.0,85034020000.0,91018396000.0,77323130000.0,59674223000.0,81853940000.0,99196040000.0
2092.0,96320815000.0,88202380000.0,75632620000.0,94692750000.0,92053030000.0,94259520000.0,87687225000.0,93983270000.0,65365823000.0,69097260000.0,95076440000.0,94069810000.0,95935046000.0,83830330000.0,90348790000.0,76520670000.0,58524762000.0,80814260000.0,98705300000.0
2093.0,96144000000.0,87486310000.0,74519945000.0,94429370000.0,91601050000.0,93844240000.0,87140570000.0,93565860000.0,63544540000.0,67870210000.0,94788100000.0,93787400000.0,95661080000.0,82768994000.0,89760090000.0,75494605000.0,57545564000.0,80118325000.0,98482586000.0
2094.0,95999230000.0,86926500000.0,73474300000.0,94586650000.0,91766235000.0,93456180000.0,86499400000.0,93206330000.0,61529470000.0,66332590000.0,94688715000.0,93551346000.0,95429760000.0,82027560000.0,89251730000.0,74063040000.0,56637920000.0,78881590000.0,98521375000.0
2095.0,95566220000.0,86199690000.0,72554790000.0,94051080000.0,91884260000.0,93058610000.0,85965210000.0,92931940000.0,59253133000.0,64432677000.0,94154146000.0,93219316000.0,95159540000.0,81091310000.0,88799650000.0,72755280000.0,55613317000.0,77603890000.0,98227405000.0
2096.0,95283990000.0,85488206000.0,71469780000.0,93530790000.0,91374020000.0,92672310000.0,85259510000.0,92608920000.0,56903970000.0,62659670000.0,93910210000.0,92882940000.0,94910730000.0,80213550000.0,88217750000.0,71765790000.0,54549377000.0,76094870000.0,98113905000.0
2097.0,95058756000.0,84864890000.0,70341755000.0,93111060000.0,90217636000.0,92245420000.0,84580880000.0,92243640000.0,55246170000.0,60835885000.0,93421370000.0,92474930000.0,94645805000.0,79428880000.0,87505805000.0,70557990000.0,53051888000.0,75339194000.0,97981580000.0
