time,MRI-ESM2-0
2000.0,105228550000.0
2001.0,105181000000.0
2002.0,105147620000.0
2003.0,105120580000.0
2004.0,105084210000.0
2005.0,105238020000.0
2006.0,105071070000.0
2007.0,105285120000.0
2008.0,105066540000.0
2009.0,104975040000.0
2010.0,104913060000.0
2011.0,104872610000.0
2012.0,104827210000.0
2013.0,104761205000.0
2014.0,106364350000.0
2015.0,104855220000.0
2016.0,104721820000.0
2017.0,104709700000.0
2018.0,104711340000.0
2019.0,104767850000.0
2020.0,104828280000.0
2021.0,104676336000.0
2022.0,106239600000.0
2023.0,104848744000.0
2024.0,104646164000.0
2025.0,104549800000.0
2026.0,104517410000.0
2027.0,104459420000.0
2028.0,104442350000.0
2029.0,104404386000.0
2030.0,104345450000.0
2031.0,104303570000.0
2032.0,104218804000.0
2033.0,104144840000.0
2034.0,104045660000.0
2035.0,103977960000.0
2036.0,103885420000.0
2037.0,103736435000.0
2038.0,103644865000.0
2039.0,103995120000.0
2040.0,103900710000.0
2041.0,103493040000.0
2042.0,103372956000.0
2043.0,103250820000.0
2044.0,103282360000.0
2045.0,103135430000.0
2046.0,102977995000.0
2047.0,102843450000.0
2048.0,102604825000.0
2049.0,102539690000.0
2050.0,102376990000.0
2051.0,102371050000.0
2052.0,102184310000.0
2053.0,102089020000.0
2054.0,101875000000.0
2055.0,101793860000.0
2056.0,101669650000.0
2057.0,101613790000.0
2058.0,101377010000.0
2059.0,101157626000.0
2060.0,101024240000.0
2061.0,100875410000.0
2062.0,100549665000.0
2063.0,100405490000.0
2064.0,100243780000.0
2065.0,100012370000.0
2066.0,99861004000.0
2067.0,99666610000.0
2068.0,99515550000.0
2069.0,100837425000.0
2070.0,99212665000.0
2071.0,99010890000.0
2072.0,98774290000.0
2073.0,98452455000.0
2074.0,98186970000.0
2075.0,98041660000.0
2076.0,97717610000.0
2077.0,97748970000.0
2078.0,97290180000.0
2079.0,96964950000.0
2080.0,97135130000.0
2081.0,97388150000.0
2082.0,96456040000.0
2083.0,96373604000.0
2084.0,96114010000.0
2085.0,95835730000.0
2086.0,95577450000.0
2087.0,95068670000.0
2088.0,94749510000.0
2089.0,94245730000.0
2090.0,93969430000.0
2091.0,93626270000.0
2092.0,93408090000.0
2093.0,93246554000.0
2094.0,94911726000.0
2095.0,92848510000.0
2096.0,92545920000.0
2097.0,92145730000.0
2098.0,91963140000.0
2099.0,91659256000.0
2100.0,91901755000.0
