time,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MRI-ESM2-0
2102.0,91048280000.0,88743810000.0,89064060000.0,94590790000.0
2103.0,90781240000.0,88327410000.0,88887530000.0,94129725000.0
2104.0,90557740000.0,87923300000.0,88620880000.0,94736350000.0
2105.0,90215694000.0,88532100000.0,88770660000.0,95664200000.0
2106.0,89889440000.0,89348450000.0,88112505000.0,96164676000.0
2107.0,89478500000.0,89942670000.0,87862305000.0,94971280000.0
2108.0,90450805000.0,88111580000.0,87502770000.0,93711160000.0
2109.0,89240805000.0,86760990000.0,87642810000.0,93475800000.0
2110.0,89353920000.0,86269560000.0,87542940000.0,93151000000.0
2111.0,88698090000.0,86439470000.0,86780330000.0,93668516000.0
2112.0,90115990000.0,85568274000.0,87612560000.0,92734380000.0
2113.0,88567440000.0,85469180000.0,86443030000.0,92425030000.0
2114.0,87839924000.0,84911010000.0,86054910000.0,92867980000.0
2115.0,87881330000.0,84697110000.0,85770930000.0,92533360000.0
2116.0,87280570000.0,84263560000.0,85820350000.0,92072950000.0
2117.0,88068840000.0,83783930000.0,85712190000.0,91992770000.0
2118.0,86940900000.0,83569830000.0,85985940000.0,91966340000.0
2119.0,86774020000.0,83209190000.0,85133670000.0,91977564000.0
2120.0,86597616000.0,83008250000.0,84898685000.0,91427135000.0
2121.0,86159190000.0,82999210000.0,84512020000.0,91148420000.0
2122.0,85959410000.0,83260500000.0,84236760000.0,92540580000.0
2123.0,85808890000.0,82308686000.0,84181040000.0,90775620000.0
2124.0,85325300000.0,88971300000.0,83830890000.0,90638520000.0
2125.0,85460940000.0,85205320000.0,84951925000.0,91694670000.0
2126.0,84910930000.0,85179220000.0,84101554000.0,90904870000.0
2127.0,84495470000.0,83361440000.0,83344540000.0,90345840000.0
2128.0,84185770000.0,81896770000.0,83041575000.0,91145904000.0
2129.0,83880350000.0,81564344000.0,82708144000.0,90661240000.0
2130.0,84142660000.0,81165750000.0,82424850000.0,90045520000.0
2131.0,84493000000.0,80596160000.0,82171610000.0,93306855000.0
2132.0,83589180000.0,85162190000.0,81979100000.0,91980610000.0
2133.0,83553845000.0,88602040000.0,81912310000.0,91567600000.0
2134.0,83321760000.0,81921340000.0,81558045000.0,90952960000.0
2135.0,82619560000.0,81235345000.0,81594970000.0,90716220000.0
2136.0,83955810000.0,81378030000.0,81018920000.0,91746020000.0
2137.0,83504830000.0,79923610000.0,81520484000.0,90246620000.0
2138.0,82472120000.0,79593505000.0,82772025000.0,90234730000.0
2139.0,81559260000.0,80162750000.0,80599240000.0,89722680000.0
2140.0,81342950000.0,79024360000.0,80145720000.0,89378190000.0
2141.0,80936070000.0,79143360000.0,79882306000.0,89569330000.0
2142.0,80872210000.0,78487560000.0,79824340000.0,89296770000.0
2143.0,81926580000.0,78427760000.0,80490950000.0,89434850000.0
2144.0,81073690000.0,77837025000.0,79198300000.0,91265370000.0
2145.0,80289070000.0,82258660000.0,78885710000.0,90982060000.0
2146.0,80599580000.0,80656160000.0,78508605000.0,90804130000.0
2147.0,79868640000.0,79566790000.0,79038775000.0,90108944000.0
2148.0,79581160000.0,79289360000.0,78266860000.0,89659650000.0
2149.0,79409840000.0,77899050000.0,77871060000.0,90228110000.0
2150.0,78861360000.0,77866340000.0,77662270000.0,89641680000.0
2151.0,78490130000.0,83378676000.0,77264530000.0,89032260000.0
2152.0,78149130000.0,81738105000.0,77688635000.0,88912940000.0
2153.0,78005980000.0,77324880000.0,76922590000.0,88840750000.0
2154.0,79719950000.0,76772810000.0,76786190000.0,88271610000.0
2155.0,77860405000.0,76242180000.0,76160360000.0,88816430000.0
2156.0,78162950000.0,75937866000.0,75915570000.0,88510850000.0
2157.0,77797384000.0,76389220000.0,76460690000.0,88484320000.0
2158.0,78137590000.0,75383480000.0,77042820000.0,92171430000.0
2159.0,77733720000.0,75289880000.0,76067130000.0,90696250000.0
2160.0,77108990000.0,80769420000.0,75446845000.0,88773160000.0
2161.0,79932630000.0,76695630000.0,75375820000.0,88643590000.0
2162.0,78644550000.0,76406240000.0,75010600000.0,87891740000.0
2163.0,76973540000.0,74824480000.0,74649320000.0,87546290000.0
2164.0,76249140000.0,80034220000.0,74968270000.0,88388440000.0
2165.0,75983830000.0,75982110000.0,74995370000.0,87326980000.0
2166.0,77168080000.0,75848420000.0,74332130000.0,98091926000.0
2167.0,76045130000.0,74749610000.0,75117590000.0,93789670000.0
2168.0,75627030000.0,75622630000.0,73776370000.0,90346750000.0
2169.0,75544584000.0,73930720000.0,73666626000.0,88621940000.0
2170.0,74945260000.0,73591980000.0,73387750000.0,88290220000.0
2171.0,77776240000.0,73418410000.0,73560210000.0,87031060000.0
2172.0,76804104000.0,74367350000.0,74091280000.0,88626086000.0
2173.0,75387000000.0,76118794000.0,75084990000.0,91532984000.0
2174.0,75183770000.0,73740230000.0,73283800000.0,90053755000.0
2175.0,75089895000.0,73455170000.0,72540320000.0,88457320000.0
2176.0,74362730000.0,72392770000.0,72664200000.0,94928920000.0
2177.0,73939920000.0,75882150000.0,72308425000.0,91036890000.0
2178.0,73910600000.0,78239860000.0,72248100000.0,88989925000.0
2179.0,73446530000.0,73734390000.0,72009850000.0,88302264000.0
2180.0,73842970000.0,71926050000.0,72136475000.0,88195826000.0
2181.0,73174320000.0,81541145000.0,71859030000.0,87153100000.0
2182.0,77027000000.0,72816350000.0,71465140000.0,87806570000.0
2183.0,73306560000.0,72563440000.0,71719860000.0,86934370000.0
2184.0,73306450000.0,71122730000.0,71137180000.0,88889440000.0
2185.0,72706820000.0,71386220000.0,70965970000.0,86922700000.0
2186.0,73298820000.0,70755670000.0,70731596000.0,86370200000.0
2187.0,72322720000.0,70989726000.0,70430610000.0,86024135000.0
2188.0,74125040000.0,70626370000.0,70407200000.0,85886580000.0
2189.0,74473070000.0,70207400000.0,70674500000.0,85712290000.0
2190.0,76983525000.0,76996450000.0,70764150000.0,85818380000.0
2191.0,73687376000.0,71810300000.0,70345430000.0,85478340000.0
2192.0,72430160000.0,76508240000.0,70638100000.0,91160920000.0
2193.0,72533110000.0,76184396000.0,69801640000.0,86554470000.0
2194.0,72227060000.0,73867575000.0,69706980000.0,85945240000.0
2195.0,72294490000.0,71767800000.0,70125790000.0,94529340000.0
2196.0,71420445000.0,76749880000.0,69817900000.0,87783430000.0
2197.0,70949350000.0,72425144000.0,71907110000.0,86766880000.0
2198.0,70977600000.0,70653070000.0,69739840000.0,86343290000.0
2199.0,70506226000.0,70241160000.0,69156620000.0,86613160000.0
2200.0,71344120000.0,69824790000.0,74902370000.0,86079816000.0
2201.0,70743790000.0,76557110000.0,71704175000.0,85890630000.0
2202.0,70327520000.0,78242020000.0,69173400000.0,85006170000.0
2203.0,70710270000.0,71532600000.0,69004345000.0,85362690000.0
2204.0,72919690000.0,73174460000.0,68643353000.0,91982150000.0
2205.0,71149090000.0,69996190000.0,68345800000.0,85923330000.0
2206.0,70392260000.0,69484460000.0,68069634000.0,90747280000.0
2207.0,69767870000.0,73901930000.0,67948610000.0,95339680000.0
2208.0,70072205000.0,73713470000.0,68224620000.0,89563020000.0
2209.0,69215180000.0,70835170000.0,67818775000.0,87287235000.0
2210.0,68970210000.0,70998794000.0,67333150000.0,85653800000.0
2211.0,68887650000.0,68982160000.0,67328057000.0,85979930000.0
2212.0,70710890000.0,68313207000.0,67634295000.0,84714020000.0
2213.0,69152915000.0,68208656000.0,67126640000.0,84362810000.0
2214.0,68575072000.0,68813726000.0,66921968000.0,84192150000.0
2215.0,73814245000.0,67905384000.0,66993810000.0,84216180000.0
2216.0,68900660000.0,70706650000.0,67639448000.0,84219040000.0
2217.0,68238057000.0,68500312000.0,67034970000.0,84146400000.0
2218.0,68033315000.0,67200614000.0,66509025000.0,84116160000.0
2219.0,68881760000.0,66998740000.0,67233673000.0,83881860000.0
2220.0,69934920000.0,66857600000.0,66520130000.0,83762230000.0
2221.0,68280517000.0,66472972000.0,66154370000.0,85276475000.0
2222.0,69294070000.0,66531234000.0,66343870000.0,84362550000.0
2223.0,67741643000.0,70004770000.0,65839720000.0,85472500000.0
2224.0,67369234000.0,66103810000.0,65647800000.0,88288770000.0
2225.0,67367535000.0,66722714000.0,65521320000.0,85304480000.0
2226.0,67122260000.0,66065117000.0,65380127000.0,85240420000.0
2227.0,66948596000.0,66636370000.0,65180210000.0,85377475000.0
2228.0,67013288000.0,65589970000.0,65000514000.0,84440460000.0
2229.0,66676777000.0,65357554000.0,64858910000.0,83928420000.0
2230.0,67377553000.0,65054520000.0,68644315000.0,84480080000.0
2231.0,66497250000.0,64904130000.0,65860540000.0,83800550000.0
2232.0,75896470000.0,64619090000.0,68847380000.0,84969450000.0
2233.0,68162960000.0,74258360000.0,64586002000.0,84108526000.0
2234.0,68244054000.0,64421695000.0,65704080000.0,85754530000.0
2235.0,67087983000.0,64410796000.0,64539050000.0,83609420000.0
2236.0,66847666000.0,64071578000.0,65752400000.0,85115070000.0
2237.0,66599190000.0,65535914000.0,64667193000.0,83321635000.0
2238.0,68062323000.0,66482440000.0,64530940000.0,83169070000.0
2239.0,65924354000.0,66197807000.0,64066413000.0,84494270000.0
2240.0,65611090000.0,75367740000.0,64020890000.0,83105160000.0
2241.0,67042574000.0,65219777000.0,64374670000.0,88314480000.0
2242.0,65564623000.0,64168714000.0,64088842000.0,84285825000.0
2243.0,65285480000.0,63527360000.0,66512703000.0,85635195000.0
2244.0,65248293000.0,65615870000.0,64322773000.0,84654340000.0
2245.0,66763130000.0,63117520000.0,64654620000.0,83286720000.0
2246.0,67011090000.0,62922870000.0,63571137000.0,85051560000.0
2247.0,65675150000.0,62692390000.0,63355790000.0,86105640000.0
2248.0,65002775000.0,63007520000.0,63138595000.0,84622000000.0
2249.0,64796283000.0,67748815000.0,67915520000.0,83600190000.0
2250.0,65469395000.0,63850287000.0,63085360000.0,84822220000.0
2251.0,64713110000.0,64852287000.0,62761460000.0,83044980000.0
2252.0,64433830000.0,62327240000.0,63299355000.0,82969080000.0
2253.0,64806730000.0,62031766000.0,63738487000.0,84272060000.0
2254.0,64265314000.0,62010573000.0,63099064000.0,83492045000.0
2255.0,64967160000.0,62547333000.0,62682410000.0,83900220000.0
2256.0,68714766000.0,61622338000.0,62499025000.0,86168910000.0
2257.0,64772547000.0,64401166000.0,62369160000.0,83755835000.0
2258.0,63866220000.0,61447217000.0,66449195000.0,83433530000.0
2259.0,64300620000.0,61109195000.0,62510360000.0,82870920000.0
2260.0,65517044000.0,61389373000.0,62433395000.0,85684986000.0
2261.0,64984846000.0,61051750000.0,62217277000.0,84894605000.0
2262.0,64946373000.0,60800893000.0,61998096000.0,82866930000.0
2263.0,64270127000.0,61106258000.0,62351950000.0,82751870000.0
2264.0,63539565000.0,60548620000.0,61855937000.0,82655715000.0
2265.0,65068210000.0,60243510000.0,62498700000.0,82650490000.0
2266.0,64127947000.0,60149244000.0,61892780000.0,82639420000.0
2267.0,63769040000.0,63133790000.0,64924578000.0,82590970000.0
2268.0,63199863000.0,60159635000.0,61533733000.0,82702050000.0
2269.0,64508570000.0,59739427000.0,61411130000.0,83884790000.0
2270.0,62991240000.0,59640705000.0,65413500000.0,82533770000.0
2271.0,63525433000.0,59485155000.0,61624013000.0,82736460000.0
2272.0,63021457000.0,59542626000.0,64831350000.0,82746745000.0
2273.0,62809047000.0,60681277000.0,62765070000.0,84680040000.0
2274.0,63384945000.0,60853645000.0,61741110000.0,83602600000.0
2275.0,62764323000.0,59024597000.0,61193875000.0,82352010000.0
2276.0,62369050000.0,59015385000.0,61613728000.0,83962370000.0
2277.0,62264095000.0,60491650000.0,61319300000.0,82469410000.0
2278.0,63728656000.0,59285140000.0,60967470000.0,88634770000.0
2279.0,62326210000.0,58860180000.0,60707140000.0,85153686000.0
2280.0,62053110000.0,59656230000.0,60868460000.0,83840830000.0
2281.0,61902950000.0,58346180000.0,60957364000.0,87831585000.0
2282.0,61755146000.0,58138382000.0,60670185000.0,84583190000.0
2283.0,64027832000.0,58037993000.0,60331016000.0,83968120000.0
2284.0,64436360000.0,58609025000.0,60121270000.0,83469490000.0
2285.0,66488430000.0,61210186000.0,60267065000.0,83116910000.0
2286.0,66697224000.0,57559273000.0,60142457000.0,82458900000.0
2287.0,63613997000.0,57412310000.0,59857840000.0,82225720000.0
2288.0,63536796000.0,57300152000.0,59817787000.0,82867920000.0
2289.0,62718270000.0,73091400000.0,61739467000.0,82162680000.0
2290.0,63155098000.0,62627893000.0,61503074000.0,82150920000.0
2291.0,63194520000.0,57393760000.0,61818550000.0,82127290000.0
2292.0,63402740000.0,57589630000.0,60412940000.0,83671170000.0
2293.0,62542094000.0,58715017000.0,60158290000.0,82253920000.0
2294.0,62129574000.0,56949130000.0,59851723000.0,82421270000.0
2295.0,62603383000.0,56452970000.0,59738500000.0,82048050000.0
2296.0,63311720000.0,56312467000.0,59936210000.0,84598750000.0
2297.0,62443100000.0,56211580000.0,61212340000.0,83939260000.0
2298.0,61974094000.0,55937417000.0,59790120000.0,82542660000.0
2299.0,61601858000.0,55906255000.0,59266300000.0,82323145000.0
2300.0,61241283000.0,55768430000.0,61166130000.0,82316680000.0
