time,CAMS-CSM1-0,INM-CM5-0,CANESM5,BCC-CSM2-MR,ACCESS-ESM1-5,NORESM2-MM,CESM2,GFDL-ESM4,FGOALS-F3-L,ACCESS-CM2,IPSL-CM6A-LR,MPI-ESM1-2-HR,CESM2-WACCM,EC-EARTH3-VEG,INM-CM4-8,EC-EARTH3,MRI-ESM2-0
2032.0,2136847500.0,1998049900.0,1848654300.0,2049087000.0,1944134300.0,2005658900.0,1979367800.0,2036186100.0,1964968200.0,1924235100.0,2054670300.0,1985695200.0,1956480100.0,1881001900.0,2016147000.0,1716369500.0,1914323700.0
2033.0,2100139800.0,1992708000.0,1809007900.0,2018822300.0,1905006800.0,1977185000.0,1941182300.0,1996985200.0,1950216200.0,1898409000.0,1987847300.0,2021458700.0,1955429900.0,1835754600.0,2006333800.0,1605143800.0,1902665300.0
2034.0,2068836500.0,1941517600.0,1747663000.0,1976399600.0,1858117000.0,1911866200.0,1894050600.0,1997226600.0,1933063200.0,1816222600.0,1942783500.0,1990573700.0,1891907500.0,1803349100.0,2007319000.0,1539920100.0,1857377700.0
2035.0,2050431500.0,1880519400.0,1688164100.0,1937408600.0,1809558500.0,1860766000.0,1851570800.0,1911140400.0,1903384400.0,1786206600.0,1898524800.0,1954227000.0,1883758300.0,1887537700.0,1994102900.0,1504674000.0,1813200800.0
2036.0,2127916300.0,1876190800.0,1645640000.0,1902341800.0,1748919300.0,1898947500.0,1831489500.0,1879697300.0,1858815400.0,1734692100.0,1860028700.0,1919724900.0,1815244200.0,1755936500.0,1983232500.0,1438344000.0,1771912200.0
2037.0,2058577800.0,1818305400.0,1584352100.0,1884993300.0,1743910300.0,1855375100.0,1778496100.0,1873335800.0,1790534400.0,1698254600.0,1852021400.0,1888359300.0,1836078500.0,1708258200.0,1886074900.0,1359868700.0,1738673300.0
2038.0,2026639900.0,1768599200.0,1526124700.0,1845475200.0,1686171300.0,1776318000.0,1712558500.0,1818082700.0,1771079200.0,1654236000.0,1815321100.0,1845162400.0,1755572500.0,1668281000.0,1894506400.0,1285356700.0,1688915600.0
2039.0,2001049000.0,1725732900.0,1468620700.0,1826079000.0,1657658500.0,1805010200.0,1721813000.0,1792589200.0,1750115500.0,1604054800.0,1779822300.0,1812265600.0,1717134600.0,1633927300.0,1825304600.0,1221313400.0,1645541200.0
2040.0,2026987000.0,1684316200.0,1409123800.0,1790518700.0,1619679500.0,1738149900.0,1643692800.0,1739435300.0,1729281900.0,1546377300.0,1738721200.0,1806749700.0,1666772600.0,1670588700.0,1784092200.0,1162908700.0,1603988100.0
2041.0,1948700400.0,1648625000.0,1359573600.0,1762602400.0,1563470800.0,1681142500.0,1611799300.0,1699763700.0,1663546600.0,1508274300.0,1711028700.0,1758670500.0,1635843600.0,1644916900.0,1751695400.0,1092827600.0,1586981500.0
2042.0,1976936600.0,1621084400.0,1296206100.0,1779509400.0,1466842800.0,1640196000.0,1548225300.0,1648999800.0,1684843000.0,1434255100.0,1665705200.0,1708111200.0,1584144300.0,1530901600.0,1737848800.0,1038447400.0,1557173200.0
2043.0,1917168500.0,1589023900.0,1287012500.0,1738318700.0,1412065300.0,1595595800.0,1509625000.0,1626767900.0,1597196700.0,1375006600.0,1635623300.0,1682638000.0,1569508900.0,1478327200.0,1690554200.0,980718000.0,1495489900.0
2044.0,1891401000.0,1562041500.0,1229499300.0,1686229100.0,1383389700.0,1560971400.0,1461173000.0,1647147100.0,1549784300.0,1332026500.0,1583690900.0,1659656400.0,1550798200.0,1457122600.0,1659939800.0,923375740.0,1449072100.0
2045.0,1884416900.0,1496840300.0,1177267200.0,1651029600.0,1308461300.0,1515656100.0,1423003400.0,1595260900.0,1505948700.0,1284568300.0,1565115900.0,1631641600.0,1480346500.0,1390667900.0,1611429400.0,866053400.0,1400495200.0
2046.0,1842113200.0,1473460600.0,1137748900.0,1648362400.0,1290083300.0,1508545300.0,1370513900.0,1511593300.0,1522374900.0,1237839400.0,1495953700.0,1620507300.0,1439302100.0,1349312600.0,1582647400.0,800819700.0,1356474500.0
2047.0,1833444900.0,1433730400.0,1115107000.0,1607761900.0,1268019700.0,1481481100.0,1354770800.0,1487637400.0,1437608800.0,1208724000.0,1453207600.0,1603018500.0,1406247700.0,1309292900.0,1537782800.0,770864900.0,1330165100.0
2048.0,1793536300.0,1401420400.0,1043095550.0,1592192000.0,1219732900.0,1408159500.0,1300685700.0,1428857600.0,1391828700.0,1143377500.0,1408585900.0,1531625000.0,1407095200.0,1271018400.0,1676733700.0,724657540.0,1399426400.0
2049.0,1944915200.0,1361776500.0,997783000.0,1605006300.0,1230341900.0,1364814300.0,1237505000.0,1406092800.0,1357419800.0,1133592600.0,1353286100.0,1489580000.0,1339779800.0,1347212000.0,1525143200.0,690154500.0,1299239700.0
2050.0,1980861000.0,1356797200.0,947354200.0,1605560800.0,1180054300.0,1329950300.0,1205891800.0,1436201000.0,1343132800.0,1058946370.0,1322268500.0,1471820200.0,1299808400.0,1230587300.0,1452204800.0,656665900.0,1226715000.0
2051.0,1822948900.0,1296914000.0,907166000.0,1490012000.0,1103671000.0,1288482700.0,1169190900.0,1349467500.0,1305312400.0,1000293100.0,1278110200.0,1415732100.0,1263463600.0,1247107700.0,1433493500.0,628542140.0,1187785000.0
2052.0,1708376000.0,1277164700.0,885141250.0,1452995700.0,1056797900.0,1246622700.0,1125460000.0,1307594800.0,1329727400.0,957684100.0,1211358700.0,1394178000.0,1226478100.0,1305028700.0,1446749700.0,604939970.0,1171922600.0
2053.0,1677540900.0,1232482800.0,840719100.0,1411320800.0,993579650.0,1206115100.0,1106141300.0,1285828700.0,1261871200.0,927404000.0,1198213200.0,1516724000.0,1201577600.0,1185422500.0,1365552500.0,584968300.0,1118995300.0
2054.0,1675869200.0,1292598300.0,795068100.0,1380361700.0,941629300.0,1165364900.0,1042581100.0,1265273200.0,1271705700.0,890891840.0,1145087700.0,1378344600.0,1160606000.0,1131263400.0,1375619800.0,553549600.0,1081493600.0
2055.0,1683781400.0,1202273800.0,769076160.0,1365060900.0,942139460.0,1169425200.0,1000515400.0,1252631000.0,1202276000.0,866481660.0,1120863400.0,1303591800.0,1141840000.0,1104892000.0,1326875800.0,568785540.0,1055944060.0
2056.0,1648747500.0,1174757900.0,738259200.0,1348750600.0,887531300.0,1114563200.0,959572540.0,1280620300.0,1184278900.0,811896800.0,1061706750.0,1286757800.0,1097784600.0,1167019600.0,1328054700.0,580248000.0,1016937300.0
2057.0,1595796500.0,1109872600.0,706364300.0,1326229200.0,854533950.0,1082960300.0,919726200.0,1175180700.0,1119589400.0,777320770.0,1033215600.0,1268638100.0,1079066000.0,1036853500.0,1292284400.0,523680830.0,1024868600.0
2058.0,1587668000.0,1082838800.0,670851140.0,1325087200.0,821071700.0,1088181900.0,880043460.0,1260749700.0,1083595500.0,746693100.0,996723300.0,1224550400.0,1043298600.0,981417700.0,1263383300.0,482409150.0,962831170.0
2059.0,1582976300.0,1082113200.0,643747500.0,1279310600.0,784603260.0,1034162750.0,841628400.0,1134268800.0,1065683460.0,716050600.0,968764160.0,1181991700.0,1008776400.0,969101100.0,1216399000.0,560768450.0,928477440.0
2060.0,1544956500.0,1042032260.0,626165200.0,1266894200.0,784342000.0,1008518500.0,802688800.0,1098831500.0,1042981200.0,687733570.0,968239500.0,1159618300.0,974556000.0,983729300.0,1220158500.0,466626430.0,894052300.0
2061.0,1527657200.0,1011728300.0,604915100.0,1240382100.0,767330370.0,992234560.0,771608200.0,1062578370.0,1019958400.0,672804000.0,899928300.0,1129413200.0,936419460.0,905049300.0,1166979200.0,439667700.0,857066800.0
2062.0,1611642200.0,968922940.0,589535700.0,1202918400.0,723006340.0,948093600.0,747020900.0,1038757250.0,1095034200.0,640709600.0,873111740.0,1119048700.0,905266600.0,881904100.0,1139520300.0,470666720.0,827554050.0
2063.0,1511653800.0,934535940.0,567045950.0,1264140800.0,688143170.0,925566600.0,722341700.0,1013178240.0,1055783300.0,616252300.0,842860700.0,1152880900.0,872538000.0,870830800.0,1091927200.0,426527870.0,789977800.0
2064.0,1540068700.0,912434200.0,553630900.0,1184961800.0,678980300.0,911500400.0,693162100.0,987830900.0,997013570.0,590123400.0,813090000.0,1140495100.0,847920700.0,836084400.0,1123642600.0,408384480.0,773300500.0
2065.0,1748655200.0,894860200.0,538246660.0,1156009100.0,659445250.0,885198600.0,674056500.0,1044546900.0,957828860.0,579340540.0,782718340.0,1087176000.0,823171260.0,812118340.0,1059489900.0,407833200.0,755893600.0
2066.0,1457418800.0,907486500.0,526377400.0,1141096600.0,639034700.0,862887300.0,650373100.0,1009763600.0,961093060.0,545427700.0,773636300.0,1123510300.0,847977860.0,786052540.0,1029863800.0,392766980.0,731401800.0
2067.0,1461330300.0,864016450.0,508106000.0,1170215000.0,614133400.0,839527600.0,635020540.0,963091800.0,899507100.0,523885660.0,738989250.0,1137319000.0,794769860.0,761091300.0,1061483600.0,352551300.0,717113000.0
2068.0,1449659900.0,872705300.0,492073380.0,1095750400.0,594543170.0,817845950.0,610721660.0,926414000.0,868986430.0,527482600.0,747736300.0,1023767600.0,778801900.0,740115600.0,1032639040.0,335959170.0,702512500.0
2069.0,1438882300.0,825568300.0,489640030.0,1056899460.0,575853950.0,788779650.0,599659840.0,971902340.0,844908350.0,531024770.0,728547600.0,1012910340.0,761034240.0,720548900.0,978164600.0,330913660.0,674737540.0
2070.0,1468460000.0,873804350.0,466883700.0,1071006850.0,592530100.0,759943900.0,577412540.0,907193860.0,829583940.0,485152960.0,684996030.0,1110906800.0,726085250.0,706108500.0,977600450.0,322163230.0,665467460.0
2071.0,1406967400.0,854672800.0,461237570.0,997257340.0,559907840.0,740693800.0,566432100.0,883341060.0,815479360.0,470803550.0,667767500.0,1000110700.0,702154560.0,698639600.0,921925600.0,312440540.0,647213060.0
2072.0,1395261200.0,893159800.0,434493470.0,1049112100.0,527427400.0,719116800.0,545348800.0,866135940.0,800373950.0,445118660.0,643217300.0,967338430.0,686573100.0,679356800.0,893040400.0,304065000.0,656560060.0
2073.0,1340640800.0,844912200.0,426451500.0,995838400.0,543013250.0,705273000.0,540254600.0,926048200.0,795555700.0,440938240.0,628161400.0,1015257200.0,668628030.0,723558850.0,872048100.0,295281730.0,758009540.0
2074.0,1321870600.0,812916000.0,406305570.0,1035333600.0,521051460.0,704765950.0,520397060.0,924125500.0,794116400.0,429217400.0,602379600.0,970264260.0,684819600.0,666654500.0,888555200.0,286937150.0,680290600.0
2075.0,1297146000.0,784192000.0,392867400.0,955284300.0,488512030.0,687499600.0,512830700.0,873381600.0,808928640.0,396884960.0,586734200.0,941455040.0,653062900.0,652969660.0,858003260.0,281640580.0,730562240.0
2076.0,1298681100.0,895593700.0,387472220.0,929462100.0,505802900.0,714674560.0,489599580.0,855099500.0,771464600.0,383054080.0,577554000.0,1085255000.0,632736450.0,635731100.0,822154750.0,275593380.0,665268600.0
2077.0,1279785200.0,812902850.0,380323170.0,906712600.0,465922700.0,673560300.0,478928060.0,860755260.0,759307840.0,375168670.0,592958100.0,935470140.0,643159700.0,609285600.0,820348300.0,271533630.0,644338000.0
2078.0,1256700500.0,743438000.0,377153060.0,890385900.0,460587300.0,658215600.0,463897200.0,867859500.0,742829760.0,367739040.0,546060200.0,912875460.0,605147400.0,650323800.0,782205760.0,264539280.0,609017400.0
2079.0,1264792400.0,772782340.0,375333280.0,918169150.0,438933340.0,635315700.0,453122000.0,851944100.0,747898560.0,363526000.0,532508130.0,901319550.0,580126800.0,585764350.0,801572300.0,273125020.0,603961100.0
2080.0,1288171100.0,741791170.0,371046850.0,883228800.0,433681600.0,620063170.0,440933540.0,846100500.0,806006000.0,362538080.0,518114700.0,873205760.0,618521600.0,579059300.0,830411900.0,260620430.0,578425200.0
2081.0,1240643300.0,727299840.0,354234780.0,892036700.0,415569000.0,602078500.0,430725500.0,834894140.0,726999500.0,338862240.0,506228400.0,887322500.0,565522560.0,549068800.0,777663740.0,252257490.0,565892900.0
2082.0,1228117200.0,741004860.0,347339100.0,884903200.0,517496320.0,619850600.0,426499780.0,840295000.0,725402900.0,338190140.0,495729570.0,935763000.0,598827900.0,533575550.0,739744830.0,250245420.0,588065400.0
2083.0,1209116700.0,705573440.0,340983650.0,854249300.0,404776450.0,578814600.0,413200420.0,807823600.0,698254900.0,341845120.0,483543740.0,891703000.0,567239550.0,513398400.0,738630340.0,250228780.0,631347140.0
2084.0,1265016400.0,809301760.0,336257380.0,832621900.0,394628540.0,563733800.0,409071300.0,774405440.0,797498200.0,313667230.0,471550500.0,898994800.0,548119600.0,517096400.0,738506430.0,256097250.0,567873000.0
2085.0,1269448800.0,717171300.0,323266880.0,818925760.0,391199000.0,584480400.0,406736830.0,754863100.0,715698500.0,323181570.0,461994140.0,838087200.0,527419740.0,493000420.0,774972540.0,268225250.0,536437120.0
2086.0,1195624700.0,719461900.0,317809340.0,810002560.0,459971700.0,561257600.0,390514850.0,740368700.0,696128500.0,340482140.0,455819040.0,871115600.0,536817400.0,482091970.0,783490800.0,239416590.0,545666900.0
2087.0,1220930600.0,666903500.0,314185540.0,795581800.0,386141570.0,538937000.0,387916450.0,837166300.0,695228740.0,303297380.0,444373300.0,912943800.0,507251230.0,472504500.0,729230900.0,288640030.0,595062800.0
2088.0,1222132700.0,719391600.0,310336200.0,782448640.0,394390660.0,546116860.0,375139900.0,792620300.0,687963700.0,304419870.0,438580700.0,934341700.0,526535260.0,464377020.0,813870500.0,240770860.0,545749600.0
2089.0,1204790000.0,711743200.0,326723700.0,778763000.0,403029570.0,528544740.0,367670900.0,723005300.0,718869760.0,284351260.0,430852860.0,812996300.0,495340480.0,447718720.0,812165700.0,238730660.0,538862140.0
2090.0,1199794400.0,712266940.0,302242880.0,790971840.0,435231700.0,513924930.0,358966100.0,700035800.0,755767550.0,276608740.0,419352600.0,793705300.0,485474100.0,434203780.0,784040260.0,240623900.0,532293250.0
2091.0,1176361000.0,683849540.0,302847200.0,828269950.0,383709340.0,500823780.0,352142620.0,710060160.0,705236000.0,271126980.0,412940540.0,903094900.0,478387420.0,472582460.0,740495940.0,229986580.0,519720000.0
2092.0,1228114000.0,771813300.0,300921660.0,844984500.0,352615260.0,492160740.0,347645250.0,711065340.0,647951500.0,268720540.0,409986370.0,826730400.0,480849860.0,433055600.0,687917060.0,227068660.0,560344600.0
2093.0,1204809700.0,706073900.0,307936320.0,761832400.0,359081180.0,502575600.0,345150750.0,691692400.0,639229630.0,263018780.0,406384260.0,786771500.0,467884100.0,416815650.0,656028100.0,250306750.0,505723460.0
2094.0,1367653900.0,645077060.0,291074000.0,762138700.0,344543100.0,481535000.0,342952830.0,673762500.0,635570240.0,260079120.0,398931420.0,838255170.0,457406620.0,423574000.0,656811800.0,259812600.0,639767740.0
2095.0,1376786800.0,793248200.0,287264320.0,730634940.0,351178900.0,474568320.0,330136030.0,669952060.0,625475100.0,278902180.0,419496480.0,794786800.0,447722700.0,407491040.0,658740800.0,232109540.0,667859700.0
2096.0,1220886900.0,871523000.0,292993700.0,733831100.0,342657200.0,464339520.0,325360540.0,657277300.0,605345150.0,255759650.0,436189200.0,768165250.0,447205200.0,402621440.0,878818560.0,239221660.0,703613700.0
2097.0,1161432000.0,688977200.0,279374000.0,707257000.0,380353440.0,460686340.0,322697470.0,671142600.0,596842700.0,248908290.0,418453440.0,809861900.0,442632770.0,387058370.0,1190613800.0,229407330.0,787300400.0
2098.0,1134873900.0,759171840.0,291140640.0,697497340.0,391635100.0,467864930.0,336761570.0,642823940.0,610617200.0,249588540.0,401932540.0,727452860.0,435039740.0,385223400.0,835267600.0,233117800.0,814045500.0
2099.0,1097268600.0,684474940.0,369695300.0,794017300.0,318498000.0,493064400.0,308733730.0,673302300.0,588619400.0,243414850.0,383964960.0,786979840.0,437896160.0,387604670.0,739476860.0,252271420.0,682340400.0
2100.0,1083705900.0,660667100.0,303357280.0,731102100.0,311939360.0,447969730.0,306676450.0,645245250.0,667196900.0,259569470.0,370872450.0,736223700.0,428885200.0,405546400.0,698650100.0,418404960.0,624189250.0
