time,MRI-ESM2-0,CESM2-WACCM,CANESM5,IPSL-CM6A-LR
2057.0,699337860.0,781263800.0,556081500.0,669235800.0
2058.0,666325570.0,733674750.0,524293700.0,632123400.0
2059.0,648499600.0,691773950.0,491234560.0,600184700.0
2060.0,627973570.0,664731600.0,466817250.0,570425900.0
2061.0,600339900.0,637600000.0,446034700.0,539473150.0
2062.0,588771100.0,628294850.0,417768640.0,513860900.0
2063.0,578136100.0,594152770.0,401611620.0,489293280.0
2064.0,559829900.0,567221300.0,384807500.0,471379460.0
2065.0,536381380.0,549528260.0,358113660.0,448489570.0
2066.0,538473340.0,530968740.0,333962750.0,433041470.0
2067.0,512463400.0,512787800.0,313974340.0,414875650.0
2068.0,499613900.0,492687040.0,299717120.0,398255300.0
2069.0,485781820.0,471233820.0,276654460.0,372476800.0
2070.0,475647230.0,453667360.0,260617700.0,355116030.0
2071.0,449158940.0,427416320.0,259319000.0,337395460.0
2072.0,444127100.0,416794370.0,250107980.0,324360480.0
2073.0,423900960.0,428136500.0,237955040.0,298423970.0
2074.0,427918660.0,391953630.0,236430420.0,287694400.0
2075.0,414309440.0,388542270.0,226093380.0,280126400.0
2076.0,400051070.0,401654340.0,219513680.0,266198640.0
2077.0,445803200.0,373712580.0,214475140.0,259608600.0
2078.0,497055400.0,364715070.0,219320300.0,252830940.0
2079.0,405027400.0,362297300.0,202444370.0,242105400.0
2080.0,391410000.0,379094700.0,198403580.0,234798900.0
2081.0,384089250.0,369128160.0,195445360.0,228108460.0
2082.0,415181440.0,358276000.0,190526560.0,234566180.0
2083.0,379036580.0,347884740.0,187877220.0,221576960.0
2084.0,416791000.0,331421000.0,188825230.0,224039520.0
2085.0,380032320.0,324431580.0,183710770.0,216072420.0
2086.0,382776480.0,318870460.0,187091870.0,212711440.0
2087.0,377598700.0,313959870.0,181514880.0,220466750.0
2088.0,432371100.0,300839520.0,179035090.0,209657760.0
2089.0,396948800.0,295902460.0,178969310.0,203914600.0
2090.0,407179140.0,302219070.0,190637180.0,205725070.0
2091.0,395713200.0,289224600.0,175985570.0,201565900.0
2092.0,474252500.0,282665920.0,173913220.0,196256450.0
2093.0,434325600.0,283962340.0,179978200.0,197330980.0
2094.0,411744540.0,276581600.0,204531000.0,208236030.0
2095.0,530090240.0,290062050.0,199369490.0,201372930.0
2096.0,543203000.0,280964320.0,182140460.0,255135970.0
2097.0,544826750.0,306377120.0,191758940.0,201391620.0
2098.0,497534000.0,291499460.0,182869920.0,210693890.0
2099.0,469251840.0,297040500.0,179818700.0,211103200.0
2100.0,509146430.0,348333400.0,179218380.0,243092850.0
