time,CAMS-CSM1-0,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0
2065.0,2221213000000.0,2008044900000.0,2050515900000.0,1979859200000.0
2066.0,2217364000000.0,2002519000000.0,2040015000000.0,1973155900000.0
2067.0,2219778000000.0,1985768200000.0,2023623100000.0,1964124500000.0
2068.0,2207028300000.0,1968867800000.0,2026196400000.0,1953054900000.0
2069.0,2196551600000.0,1971938300000.0,2025264000000.0,1944741900000.0
2070.0,2205505800000.0,1955985500000.0,2017853700000.0,1930689100000.0
2071.0,2197885200000.0,1947388200000.0,2009424500000.0,1923462100000.0
2072.0,2181500000000.0,1947893000000.0,1981747000000.0,1919355800000.0
2073.0,2179665100000.0,1932285800000.0,1960393200000.0,1914556100000.0
2074.0,2170826400000.0,1921124400000.0,1953433900000.0,1910558700000.0
2075.0,2179199700000.0,1914902400000.0,1946011300000.0,1897635600000.0
2076.0,2168807800000.0,1914905600000.0,1934151800000.0,1893286200000.0
2077.0,2165672600000.0,1906052200000.0,1926977600000.0,1892551200000.0
2078.0,2165417700000.0,1906429300000.0,1923835400000.0,1884904600000.0
2079.0,2164327600000.0,1905441800000.0,1926255200000.0,1874725800000.0
2080.0,2175708800000.0,1889539300000.0,1933927900000.0,1873235700000.0
2081.0,2172157700000.0,1893464100000.0,1940013000000.0,1864177200000.0
2082.0,2168761400000.0,1881012300000.0,1938395100000.0,1844465800000.0
2083.0,2168539400000.0,1862242700000.0,1938327100000.0,1835588400000.0
2084.0,2160953000000.0,1862970000000.0,1924820600000.0,1834218200000.0
2085.0,2155928600000.0,1852198000000.0,1930301300000.0,1822932500000.0
2086.0,2139433100000.0,1841293400000.0,1923410400000.0,1817512900000.0
2087.0,2136765500000.0,1841397600000.0,1919869800000.0,1811425500000.0
2088.0,2142450200000.0,1850426000000.0,1918306000000.0,1812293600000.0
2089.0,2144952400000.0,1845808300000.0,1923627700000.0,1810514300000.0
2090.0,2144862200000.0,1834457800000.0,1915399300000.0,1801886900000.0
2091.0,2156934900000.0,1825806000000.0,1906348400000.0,1804209800000.0
2092.0,2147914500000.0,1825930900000.0,1905271100000.0,1807732400000.0
2093.0,2138686400000.0,1812592200000.0,1898894900000.0,1802452900000.0
2094.0,2133554600000.0,1803007400000.0,1885548400000.0,1798848200000.0
2095.0,2129393500000.0,1800325700000.0,1880864700000.0,1791544800000.0
2096.0,2127121900000.0,1799073800000.0,1870580700000.0,1791305800000.0
2097.0,2120036000000.0,1798975300000.0,1862772300000.0,1794530100000.0
2098.0,2117843000000.0,1800193000000.0,1856657400000.0,1797316400000.0
2099.0,2117234300000.0,1795093200000.0,1858809900000.0,1804247000000.0
2100.0,2126949000000.0,1776976300000.0,1850973000000.0,1803557100000.0
