time,FGOALS-F3-L,NORESM2-MM,CESM2,ACCESS-CM2,EC-EARTH3,CANESM5,ACCESS-ESM1-5,CAMS-CSM1-0,BCC-CSM2-MR,INM-CM4-8,IPSL-CM6A-LR,MRI-ESM2-0,MPI-ESM1-2-HR,INM-CM5-0,EC-EARTH3-VEG,CESM2-WACCM,GFDL-ESM4
2038.0,2460231400000.0,2581600000000.0,2431640000000.0,2387743000000.0,2092274700000.0,2387156400000.0,2434154400000.0,2614980500000.0,2580127700000.0,2517579600000.0,2445549200000.0,2359235700000.0,2568589700000.0,2432946000000.0,2494500400000.0,2470848200000.0,2537845400000.0
2039.0,2450208300000.0,2570981500000.0,2408243500000.0,2371136500000.0,2045673900000.0,2381434600000.0,2424073600000.0,2610680800000.0,2563907500000.0,2510141300000.0,2440180300000.0,2344452600000.0,2549242400000.0,2410730500000.0,2470330800000.0,2458622600000.0,2521806700000.0
2040.0,2418101500000.0,2547468500000.0,2379743500000.0,2348675500000.0,1994806700000.0,2344093500000.0,2406781600000.0,2608549900000.0,2543020400000.0,2518058000000.0,2410711400000.0,2306186000000.0,2543772000000.0,2387768800000.0,2432315000000.0,2436539000000.0,2503460500000.0
2041.0,2390514500000.0,2558759500000.0,2355251400000.0,2323024400000.0,1955220000000.0,2306436000000.0,2378840000000.0,2588516000000.0,2522304500000.0,2503777500000.0,2395233000000.0,2274078000000.0,2540280200000.0,2371143900000.0,2429809900000.0,2407544000000.0,2496537800000.0
2042.0,2361680700000.0,2536259500000.0,2336719000000.0,2300612200000.0,1910834700000.0,2272322400000.0,2362466600000.0,2582807300000.0,2501821600000.0,2487255300000.0,2387862000000.0,2250245400000.0,2525572600000.0,2335550700000.0,2421196600000.0,2397545400000.0,2505798600000.0
2043.0,2345000000000.0,2524827600000.0,2302033500000.0,2289196600000.0,1865026800000.0,2229425000000.0,2326849400000.0,2581078500000.0,2487867700000.0,2464495400000.0,2361314800000.0,2251275000000.0,2508818200000.0,2322520300000.0,2410271700000.0,2360466200000.0,2505060400000.0
2044.0,2316724000000.0,2514750800000.0,2280592800000.0,2261857000000.0,1836422300000.0,2203261300000.0,2309946000000.0,2571289200000.0,2480582200000.0,2455586000000.0,2349035000000.0,2243141000000.0,2495597800000.0,2294232400000.0,2380166000000.0,2344318100000.0,2492360800000.0
2045.0,2306367000000.0,2488158700000.0,2246565400000.0,2251044700000.0,1798479200000.0,2150634000000.0,2278531500000.0,2574062500000.0,2479436000000.0,2441714300000.0,2323702000000.0,2222396500000.0,2489061500000.0,2284503400000.0,2360401500000.0,2333469000000.0,2491595000000.0
2046.0,2297073200000.0,2458523000000.0,2228574000000.0,2228525200000.0,1754268200000.0,2122044100000.0,2263694200000.0,2549934200000.0,2454010700000.0,2422081000000.0,2315181600000.0,2198842400000.0,2480549400000.0,2265607000000.0,2348288000000.0,2301221100000.0,2469837700000.0
2047.0,2268734400000.0,2436646300000.0,2211928300000.0,2197944300000.0,1717567600000.0,2098373700000.0,2250473000000.0,2534862700000.0,2437000700000.0,2402997500000.0,2299427300000.0,2169441600000.0,2475744600000.0,2248136200000.0,2334575300000.0,2293833400000.0,2440271800000.0
2048.0,2247023100000.0,2425230200000.0,2181004900000.0,2174107000000.0,1677829200000.0,2062996200000.0,2220970200000.0,2542011200000.0,2403261200000.0,2392947200000.0,2286181700000.0,2151393800000.0,2458256700000.0,2232676800000.0,2322804800000.0,2272986000000.0,2424841400000.0
2049.0,2226733700000.0,2414920300000.0,2166805000000.0,2153668500000.0,1633702100000.0,2043444100000.0,2199520000000.0,2538286400000.0,2377919000000.0,2358837200000.0,2263552000000.0,2129719000000.0,2441887600000.0,2218964300000.0,2301404000000.0,2257132500000.0,2422745900000.0
2050.0,2183109300000.0,2396090300000.0,2140327800000.0,2112039700000.0,1611848400000.0,2028281000000.0,2181483500000.0,2536414000000.0,2345130800000.0,2330790200000.0,2233247500000.0,2105392400000.0,2429322800000.0,2200699100000.0,2282895200000.0,2247571000000.0,2418977800000.0
2051.0,2164799300000.0,2378646000000.0,2124506000000.0,2078698000000.0,1584069900000.0,2004585700000.0,2160127500000.0,2511564200000.0,2322039300000.0,2342213600000.0,2207416300000.0,2081754000000.0,2412758200000.0,2184463800000.0,2260947200000.0,2241938800000.0,2388063400000.0
2052.0,2154994500000.0,2354626400000.0,2101816900000.0,2061439900000.0,1563176900000.0,1978111800000.0,2135972800000.0,2500672600000.0,2299055300000.0,2324246000000.0,2194086400000.0,2058234200000.0,2401096700000.0,2169780400000.0,2223360000000.0,2224849700000.0,2372930400000.0
2053.0,2140531600000.0,2331217500000.0,2077531600000.0,2041002100000.0,1530233700000.0,1971737100000.0,2106739800000.0,2490181400000.0,2272252400000.0,2302784000000.0,2179448200000.0,2032529200000.0,2387217500000.0,2134611200000.0,2204536100000.0,2205627200000.0,2366326000000.0
2054.0,2122476400000.0,2314821200000.0,2060147400000.0,2015790900000.0,1491405000000.0,1948619100000.0,2090040800000.0,2486907700000.0,2258176300000.0,2305874200000.0,2166819300000.0,2017135200000.0,2384322600000.0,2104219900000.0,2185832200000.0,2183655800000.0,2331180500000.0
2055.0,2113039200000.0,2294116000000.0,2028028800000.0,1995525600000.0,1465369400000.0,1913232300000.0,2061815000000.0,2491268000000.0,2235115500000.0,2283577000000.0,2150939800000.0,1991819500000.0,2358155400000.0,2093713300000.0,2165019200000.0,2167533100000.0,2303443300000.0
2056.0,2092599100000.0,2283625300000.0,2007418700000.0,1969345700000.0,1434467600000.0,1894054100000.0,2043529900000.0,2475001600000.0,2216804200000.0,2281899800000.0,2142164100000.0,1980197200000.0,2350817000000.0,2078199900000.0,2156248800000.0,2151886700000.0,2290817000000.0
2057.0,2076306700000.0,2255952000000.0,1982084400000.0,1950352500000.0,1403413200000.0,1880868500000.0,2030639800000.0,2485525000000.0,2183669500000.0,2273544500000.0,2120451000000.0,1963218600000.0,2339613200000.0,2064246100000.0,2155999500000.0,2122080300000.0,2273587000000.0
2058.0,2059006500000.0,2246868500000.0,1961707300000.0,1929051900000.0,1382087700000.0,1876204200000.0,2017519300000.0,2470664700000.0,2148594600000.0,2256397000000.0,2097034400000.0,1939197500000.0,2323547700000.0,2061043500000.0,2148227000000.0,2108608700000.0,2248725500000.0
2059.0,2047892300000.0,2227564000000.0,1941712100000.0,1915354000000.0,1355545300000.0,1855562600000.0,2015525100000.0,2459655700000.0,2112997800000.0,2230409800000.0,2097219600000.0,1925078500000.0,2293933300000.0,2039499700000.0,2125916100000.0,2083727600000.0,2223098600000.0
2060.0,2026494200000.0,2216189500000.0,1929051400000.0,1880781100000.0,1331910700000.0,1823597000000.0,1994395500000.0,2446815100000.0,2095870800000.0,2228031800000.0,2083444200000.0,1907548600000.0,2292236400000.0,2036268300000.0,2095818000000.0,2045206700000.0,2214593600000.0
2061.0,2015234400000.0,2205638500000.0,1911288000000.0,1855483300000.0,1305225200000.0,1834857700000.0,1974776900000.0,2430940700000.0,2076534600000.0,2211748500000.0,2062918500000.0,1885647400000.0,2273975000000.0,2018795800000.0,2094096200000.0,2027470000000.0,2183415900000.0
2062.0,2003217000000.0,2194235000000.0,1886088700000.0,1835910400000.0,1278416900000.0,1821445200000.0,1971697200000.0,2393748000000.0,2052041200000.0,2205775600000.0,2046059100000.0,1881259400000.0,2250194800000.0,1998459600000.0,2062457800000.0,2009333400000.0,2167632800000.0
2063.0,1991889400000.0,2177703600000.0,1880166400000.0,1824165100000.0,1249418400000.0,1803300100000.0,1956365000000.0,2372869800000.0,2043241000000.0,2202749000000.0,2032023800000.0,1863528100000.0,2231196000000.0,1986461400000.0,2033194000000.0,1988766300000.0,2139691700000.0
2064.0,1984407700000.0,2162568900000.0,1863076800000.0,1808164200000.0,1231657200000.0,1780361600000.0,1938308200000.0,2369381700000.0,2018954600000.0,2180420900000.0,2008056600000.0,1850628900000.0,2223937000000.0,1975119000000.0,2015779700000.0,1983834800000.0,2123334000000.0
2065.0,1963481400000.0,2132494600000.0,1844351500000.0,1786348800000.0,1223025500000.0,1757494900000.0,1918632500000.0,2356676400000.0,2010765600000.0,2159247900000.0,1999774700000.0,1834944300000.0,2217481000000.0,1963119300000.0,1996511900000.0,1970105900000.0,2100986000000.0
2066.0,1947205600000.0,2110184400000.0,1830811600000.0,1762086200000.0,1211898000000.0,1743382600000.0,1915694200000.0,2339969200000.0,1983120800000.0,2149663000000.0,1979475400000.0,1822019400000.0,2209378000000.0,1956162700000.0,2008212600000.0,1961947600000.0,2075623000000.0
2067.0,1938241000000.0,2089640100000.0,1815984200000.0,1740218800000.0,1193908100000.0,1729852100000.0,1910683200000.0,2351363500000.0,1949775000000.0,2147323000000.0,1956056500000.0,1805156700000.0,2206717000000.0,1951673600000.0,1992973600000.0,1936216000000.0,2060609500000.0
2068.0,1918343600000.0,2068177400000.0,1794879000000.0,1731785500000.0,1181420600000.0,1711351300000.0,1899790300000.0,2332833300000.0,1919919000000.0,2131685800000.0,1942096400000.0,1799844800000.0,2190157400000.0,1938319100000.0,1962886300000.0,1926950300000.0,2047007800000.0
2069.0,1909814500000.0,2029121300000.0,1782897200000.0,1704090300000.0,1158846000000.0,1697833300000.0,1886164200000.0,2314137500000.0,1884997800000.0,2124900200000.0,1928171100000.0,1796930500000.0,2189364800000.0,1931485200000.0,1952084400000.0,1917726000000.0,2034181300000.0
2070.0,1901201900000.0,2006379900000.0,1772941500000.0,1683369400000.0,1140527200000.0,1689122400000.0,1866152500000.0,2308883000000.0,1863558800000.0,2098357600000.0,1917252700000.0,1786816500000.0,2178399100000.0,1916571000000.0,1926898100000.0,1909479600000.0,2009898800000.0
2071.0,1899286000000.0,2000823400000.0,1760195600000.0,1665808300000.0,1125047200000.0,1690005700000.0,1845423200000.0,2301578400000.0,1845497600000.0,2096639900000.0,1908567400000.0,1774740800000.0,2165630600000.0,1903419000000.0,1905429600000.0,1881881800000.0,1995553800000.0
2072.0,1887444000000.0,1989783700000.0,1750367600000.0,1652154000000.0,1106616000000.0,1669673100000.0,1826581900000.0,2294008500000.0,1825166700000.0,2091668600000.0,1891203300000.0,1771116200000.0,2159253100000.0,1902428700000.0,1897883900000.0,1860572400000.0,1974760100000.0
2073.0,1877228700000.0,1968418300000.0,1741089700000.0,1618634900000.0,1080965460000.0,1653107000000.0,1812274200000.0,2283651500000.0,1804577100000.0,2085108600000.0,1878848700000.0,1761540200000.0,2158723000000.0,1906028200000.0,1900616000000.0,1859771600000.0,1958759200000.0
2074.0,1850891600000.0,1951005400000.0,1714286200000.0,1602591100000.0,1066593750000.0,1637130400000.0,1795993800000.0,2280229000000.0,1782518100000.0,2091243000000.0,1865176000000.0,1753320400000.0,2147453200000.0,1892138600000.0,1877980100000.0,1839697800000.0,1935490500000.0
2075.0,1848165900000.0,1930157800000.0,1699233500000.0,1597340000000.0,1060575100000.0,1645905700000.0,1784336100000.0,2269489400000.0,1773962700000.0,2079532900000.0,1850855300000.0,1739177500000.0,2148592300000.0,1872558600000.0,1854379400000.0,1821731500000.0,1926154000000.0
2076.0,1852212500000.0,1927680600000.0,1698296100000.0,1582042000000.0,1047490600000.0,1634537800000.0,1766102900000.0,2254767000000.0,1744591000000.0,2058195800000.0,1831122200000.0,1718805100000.0,2130875800000.0,1869093000000.0,1839112500000.0,1808357100000.0,1906905400000.0
2077.0,1846619900000.0,1922693900000.0,1678164000000.0,1574540500000.0,1033404940000.0,1626692500000.0,1749187600000.0,2241688800000.0,1720712600000.0,2048716200000.0,1819037500000.0,1708381000000.0,2122489300000.0,1864178000000.0,1836642600000.0,1796295500000.0,1906774000000.0
2078.0,1847598800000.0,1907753600000.0,1665829300000.0,1558730100000.0,1010620500000.0,1615100900000.0,1733309000000.0,2233725000000.0,1698973500000.0,2039244300000.0,1800486600000.0,1694145400000.0,2106108500000.0,1845266700000.0,1819420300000.0,1782196700000.0,1909114400000.0
2079.0,1840762200000.0,1899792400000.0,1644387600000.0,1542704600000.0,1003173840000.0,1600852200000.0,1719944300000.0,2222146000000.0,1679842900000.0,2019580600000.0,1784364000000.0,1690535300000.0,2099388700000.0,1828362100000.0,1792840300000.0,1765147300000.0,1912271100000.0
2080.0,1829663300000.0,1879576700000.0,1629170300000.0,1533770900000.0,995315200000.0,1582629700000.0,1703056100000.0,2220027800000.0,1666272200000.0,2010201700000.0,1774503100000.0,1677642800000.0,2091265300000.0,1814131900000.0,1767114800000.0,1759997700000.0,1898962600000.0
2081.0,1829733800000.0,1864778000000.0,1614708900000.0,1517017600000.0,980798400000.0,1575441300000.0,1691316300000.0,2213111700000.0,1661759000000.0,1991125800000.0,1761355100000.0,1673568700000.0,2075323900000.0,1798492700000.0,1755138100000.0,1741705000000.0,1909092300000.0
2082.0,1819680800000.0,1845875700000.0,1609168700000.0,1496955700000.0,963934950000.0,1571301500000.0,1682611600000.0,2204147400000.0,1640282500000.0,1974007800000.0,1741248100000.0,1655788100000.0,2063140300000.0,1784953000000.0,1751565000000.0,1720312400000.0,1898982100000.0
2083.0,1808025400000.0,1837341100000.0,1592656900000.0,1482971500000.0,960236000000.0,1561280800000.0,1674649500000.0,2191438100000.0,1627634900000.0,1977722700000.0,1723543600000.0,1641746100000.0,2043145700000.0,1768327700000.0,1737934400000.0,1702324100000.0,1893017300000.0
2084.0,1797055600000.0,1815044800000.0,1580334000000.0,1467577900000.0,955999700000.0,1538315500000.0,1666381300000.0,2198683000000.0,1616055900000.0,1975414600000.0,1718718300000.0,1636375100000.0,2032698500000.0,1756890100000.0,1711892000000.0,1703554700000.0,1876180600000.0
2085.0,1791550200000.0,1815697300000.0,1572325000000.0,1449175800000.0,935966700000.0,1537427500000.0,1657174100000.0,2181595800000.0,1600703400000.0,1968850100000.0,1704449400000.0,1635240800000.0,2026176800000.0,1761612700000.0,1689843700000.0,1696648900000.0,1845497000000.0
2086.0,1794103000000.0,1809948000000.0,1553718400000.0,1428920700000.0,920174800000.0,1539829400000.0,1655282600000.0,2182715500000.0,1584876100000.0,1957132200000.0,1690294400000.0,1631123400000.0,2028477900000.0,1752495700000.0,1667360900000.0,1684841200000.0,1833670100000.0
2087.0,1777863100000.0,1785728300000.0,1541751000000.0,1412330800000.0,908618560000.0,1549758900000.0,1644804200000.0,2172362300000.0,1575281800000.0,1944346200000.0,1673479800000.0,1626536000000.0,2022493900000.0,1742755500000.0,1643601900000.0,1678838700000.0,1823948700000.0
2088.0,1765333100000.0,1765715600000.0,1532442400000.0,1402681700000.0,902420960000.0,1529336800000.0,1628869400000.0,2163090000000.0,1557317400000.0,1931212600000.0,1662415100000.0,1613924700000.0,2019092700000.0,1736723500000.0,1614626800000.0,1670394000000.0,1823316400000.0
2089.0,1756729700000.0,1754359400000.0,1527198000000.0,1394033600000.0,902852800000.0,1525063700000.0,1604285600000.0,2156657600000.0,1553052100000.0,1925066500000.0,1653879300000.0,1606802200000.0,2005868600000.0,1724618900000.0,1602462300000.0,1654235900000.0,1820989000000.0
2090.0,1753769300000.0,1743071000000.0,1513660600000.0,1381324800000.0,898891250000.0,1525284600000.0,1587747600000.0,2143330900000.0,1532812300000.0,1916957500000.0,1645375000000.0,1605513000000.0,2004862500000.0,1730168600000.0,1582183700000.0,1653626500000.0,1819518200000.0
2091.0,1741705800000.0,1725691000000.0,1510328800000.0,1362177600000.0,891787100000.0,1517714800000.0,1572418200000.0,2136536600000.0,1510817100000.0,1916736100000.0,1643166600000.0,1601753400000.0,2006162500000.0,1721495800000.0,1565520000000.0,1637778700000.0,1813481800000.0
2092.0,1735024400000.0,1723882300000.0,1509926200000.0,1349187300000.0,883473900000.0,1506856700000.0,1559511300000.0,2135406700000.0,1509325300000.0,1902499900000.0,1619674700000.0,1604585000000.0,1994896700000.0,1708873200000.0,1550624800000.0,1637790900000.0,1795406700000.0
2093.0,1739186900000.0,1706908300000.0,1491374700000.0,1337926500000.0,875743740000.0,1499757800000.0,1548572600000.0,2128984900000.0,1500176000000.0,1893357000000.0,1609172000000.0,1590710800000.0,1988993500000.0,1702586500000.0,1536764500000.0,1633408400000.0,1788718100000.0
2094.0,1734501700000.0,1689973200000.0,1481374000000.0,1330636100000.0,869378100000.0,1502319300000.0,1532069000000.0,2135114600000.0,1489459300000.0,1894156200000.0,1599589400000.0,1588863200000.0,1981843000000.0,1703479900000.0,1503961700000.0,1623997000000.0,1784347900000.0
2095.0,1723855900000.0,1675821300000.0,1478924400000.0,1318150000000.0,860532000000.0,1489775100000.0,1520002900000.0,2140325500000.0,1470190600000.0,1882601200000.0,1596245900000.0,1578075300000.0,1986787300000.0,1690136900000.0,1478473000000.0,1615711600000.0,1766374800000.0
