time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2036.0,7546989000000.0,7573375300000.0,7706679700000.0,7199286400000.0,7414815000000.0
2037.0,7517920300000.0,7555518000000.0,7686380000000.0,7125944000000.0,7327838600000.0
2038.0,7467041300000.0,7506061400000.0,7641131600000.0,7010769700000.0,7317158400000.0
2039.0,7437032000000.0,7473510500000.0,7622953500000.0,6944804000000.0,7260773000000.0
2040.0,7405817000000.0,7410880600000.0,7571910400000.0,6851545500000.0,7254121600000.0
2041.0,7366719300000.0,7338742000000.0,7530776000000.0,6782162300000.0,7195100400000.0
2042.0,7335076400000.0,7261399000000.0,7473204000000.0,6673145500000.0,7149997000000.0
2043.0,7317150000000.0,7198504600000.0,7424982400000.0,6576539700000.0,7085381600000.0
2044.0,7256745000000.0,7154253700000.0,7363688000000.0,6469700300000.0,7001972000000.0
2045.0,7248362300000.0,7098493000000.0,7342667000000.0,6361483000000.0,6962710000000.0
2046.0,7208699400000.0,7019402000000.0,7293166400000.0,6268871000000.0,6924118500000.0
2047.0,7167992700000.0,6923656000000.0,7246065400000.0,6167146000000.0,6854290700000.0
2048.0,7121217000000.0,6840427000000.0,7191844600000.0,6073276000000.0,6719056400000.0
2049.0,7089153000000.0,6774421700000.0,7151901000000.0,6008374000000.0,6636412000000.0
2050.0,7069073700000.0,6683408500000.0,7114212000000.0,5931148500000.0,6613101000000.0
2051.0,7037425000000.0,6630799000000.0,7078022000000.0,5803130000000.0,6546714000000.0
2052.0,7004972000000.0,6559886700000.0,7029772000000.0,5691334500000.0,6532599000000.0
2053.0,6896951500000.0,6469903700000.0,7017523000000.0,5566594000000.0,6467172000000.0
2054.0,6843181600000.0,6366185400000.0,6952553000000.0,5478939000000.0,6418565400000.0
2055.0,6816161300000.0,6250011600000.0,6901127400000.0,5349828500000.0,6346779000000.0
2056.0,6794028000000.0,6201474000000.0,6879048600000.0,5253923600000.0,6263418000000.0
2057.0,6734811000000.0,6122519000000.0,6818589300000.0,5139692000000.0,6178378000000.0
2058.0,6694843000000.0,6048190600000.0,6745176000000.0,5055702400000.0,6134362500000.0
2059.0,6639134400000.0,5990099500000.0,6684272500000.0,4913175700000.0,6082285500000.0
2060.0,6589359000000.0,5893672400000.0,6641592000000.0,4816554700000.0,6020314700000.0
2061.0,6534032500000.0,5847778000000.0,6607735000000.0,4728546700000.0,5905851600000.0
2062.0,6523947000000.0,5759374500000.0,6547179600000.0,4587368500000.0,5818038600000.0
2063.0,6517635400000.0,5665722500000.0,6466691000000.0,4470856500000.0,5734918000000.0
2064.0,6459117500000.0,5539378500000.0,6406841300000.0,4386647400000.0,5647669000000.0
2065.0,6403006000000.0,5419188600000.0,6384021700000.0,4272405000000.0,5560286600000.0
2066.0,6347438400000.0,5338438300000.0,6339103000000.0,4197124000000.0,5531545600000.0
2067.0,6288639000000.0,5239259300000.0,6248322000000.0,4086918500000.0,5469923400000.0
2068.0,6264220000000.0,5120528500000.0,6185545000000.0,3986529000000.0,5372477000000.0
2069.0,6216614400000.0,5016899000000.0,6103545000000.0,3892815900000.0,5294204600000.0
2070.0,6149493000000.0,4872671300000.0,6044114000000.0,3797259600000.0,5218835600000.0
2071.0,6080844000000.0,4737657700000.0,5987568000000.0,3682012500000.0,5143459000000.0
2072.0,6023717000000.0,4602705500000.0,5945018500000.0,3568829500000.0,5061447000000.0
2073.0,5944223000000.0,4513905000000.0,5890249000000.0,3448639300000.0,4988643000000.0
2074.0,5878116000000.0,4402269700000.0,5825285300000.0,3334309000000.0,4872062600000.0
2075.0,5832697700000.0,4288153400000.0,5751297000000.0,3248074300000.0,4784261000000.0
2076.0,5789905000000.0,4168904900000.0,5691358600000.0,3135624000000.0,4718849400000.0
2077.0,5754002000000.0,4047925400000.0,5626245700000.0,3028542000000.0,4635836300000.0
2078.0,5730564300000.0,3894297200000.0,5559617600000.0,2942297700000.0,4529384000000.0
2079.0,5663086300000.0,3782633600000.0,5534106000000.0,2846428800000.0,4441335000000.0
2080.0,5605369000000.0,3662766400000.0,5432984000000.0,2748531600000.0,4352011100000.0
2081.0,5571896000000.0,3534600000000.0,5370455000000.0,2655730300000.0,4293367000000.0
2082.0,5546391400000.0,3396646200000.0,5322502000000.0,2534788800000.0,4244430700000.0
2083.0,5514500000000.0,3250053200000.0,5273344300000.0,2429544300000.0,4193078500000.0
2084.0,5484364400000.0,3117412000000.0,5211546000000.0,2322123200000.0,4135925000000.0
2085.0,5454260300000.0,3010031300000.0,5134276000000.0,2235257800000.0,4030752600000.0
2086.0,5425246000000.0,2907854000000.0,5086026700000.0,2140120200000.0,3949833200000.0
2087.0,5392184000000.0,2771958000000.0,5001972300000.0,2038256600000.0,3848395300000.0
2088.0,5374787700000.0,2667068300000.0,4923418000000.0,1938543600000.0,3765057000000.0
2089.0,5333849000000.0,2522802600000.0,4868910000000.0,1837795100000.0,3691057500000.0
2090.0,5291733700000.0,2404140400000.0,4835042700000.0,1752052700000.0,3614162000000.0
2091.0,5275262000000.0,2286523000000.0,4767140000000.0,1680460300000.0,3570436000000.0
2092.0,5229698000000.0,2204817200000.0,4702199600000.0,1601798800000.0,3512090500000.0
2093.0,5161525700000.0,2092110000000.0,4640097000000.0,1528264800000.0,3408050500000.0
2094.0,5131994700000.0,1996392500000.0,4589208000000.0,1445365000000.0,3333153000000.0
2095.0,5104439700000.0,1885663400000.0,4510892700000.0,1348051700000.0,3265356600000.0
2096.0,5078556600000.0,1794481700000.0,4473959000000.0,1270289700000.0,3145815300000.0
2097.0,5060920000000.0,1700228500000.0,4407443000000.0,1205283000000.0,3067627700000.0
2098.0,4997246400000.0,1621712000000.0,4345030500000.0,1131408500000.0,2997722300000.0
2099.0,4932726000000.0,1532566600000.0,4285263200000.0,1066157100000.0,2937115000000.0
2100.0,4872166000000.0,1461885600000.0,4198424000000.0,995038100000.0,2871993000000.0
