time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2036.0,7669329000000.0,7350286000000.0,7642081000000.0,7299669700000.0,7137462300000.0
2037.0,7643251000000.0,7324964000000.0,7607086000000.0,7224376700000.0,7100219000000.0
2038.0,7615125000000.0,7292724000000.0,7551700000000.0,7174011000000.0,7047206700000.0
2039.0,7552231000000.0,7259637000000.0,7514641400000.0,7078837000000.0,6966006500000.0
2040.0,7514680700000.0,7200721300000.0,7450415600000.0,7029612000000.0,6886102000000.0
2041.0,7479059500000.0,7137462300000.0,7398185000000.0,6944334500000.0,6861463500000.0
2042.0,7398940500000.0,7107537500000.0,7381719700000.0,6895267500000.0,6840173000000.0
2043.0,7354899000000.0,7068216500000.0,7334127500000.0,6809743500000.0,6761583000000.0
2044.0,7329744000000.0,7010995700000.0,7313530300000.0,6697740000000.0,6674967400000.0
2045.0,7306857000000.0,6964713000000.0,7279302000000.0,6613851000000.0,6623583000000.0
2046.0,7293966000000.0,6914625000000.0,7241074000000.0,6529964600000.0,6584107000000.0
2047.0,7232380000000.0,6838864600000.0,7214136000000.0,6443500600000.0,6521903000000.0
2048.0,7200584500000.0,6774242000000.0,7163847600000.0,6371422500000.0,6485227600000.0
2049.0,7149176000000.0,6694369000000.0,7124760400000.0,6309995300000.0,6428485000000.0
2050.0,7138199500000.0,6597155000000.0,7095047000000.0,6190235000000.0,6367972000000.0
2051.0,7098384500000.0,6553003000000.0,7068161400000.0,6088426500000.0,6320364700000.0
2052.0,7076832000000.0,6473793400000.0,7041662000000.0,6018261000000.0,6270159000000.0
2053.0,7040184000000.0,6415929000000.0,7017566600000.0,5922288600000.0,6237604300000.0
2054.0,7017954000000.0,6367405400000.0,6993763400000.0,5830590000000.0,6175150600000.0
2055.0,7010931700000.0,6254251500000.0,6967836300000.0,5739651300000.0,6084309000000.0
2056.0,6959842000000.0,6176368500000.0,6950162000000.0,5664102000000.0,5995121600000.0
2057.0,6900265000000.0,6155937500000.0,6877270000000.0,5578028000000.0,5964742300000.0
2058.0,6865888000000.0,6118076000000.0,6832981500000.0,5476593400000.0,5884650500000.0
2059.0,6818331000000.0,6052657500000.0,6814309500000.0,5398387000000.0,5876668000000.0
2060.0,6805598000000.0,5981301400000.0,6797575000000.0,5281920600000.0,5805725000000.0
2061.0,6763723000000.0,5895895000000.0,6746024700000.0,5235045600000.0,5721926700000.0
2062.0,6730855000000.0,5826529500000.0,6688525000000.0,5130673000000.0,5656857300000.0
2063.0,6684824000000.0,5783924000000.0,6643885500000.0,5069320000000.0,5577613000000.0
2064.0,6644091600000.0,5694566000000.0,6615750000000.0,5008737700000.0,5515300000000.0
2065.0,6633732700000.0,5643227000000.0,6576960000000.0,4912278700000.0,5450379000000.0
2066.0,6605695000000.0,5598461000000.0,6551771300000.0,4816837000000.0,5407238500000.0
2067.0,6604860700000.0,5514173000000.0,6546591000000.0,4726258700000.0,5360906000000.0
2068.0,6587430700000.0,5440595000000.0,6516146000000.0,4633794700000.0,5285434400000.0
2069.0,6554862000000.0,5370763300000.0,6498858000000.0,4534013000000.0,5245874000000.0
2070.0,6518255600000.0,5319616400000.0,6472237000000.0,4431914000000.0,5191279600000.0
2071.0,6498286600000.0,5264738600000.0,6448269500000.0,4345127800000.0,5153046000000.0
2072.0,6458904000000.0,5158768000000.0,6406559000000.0,4249139000000.0,5118462000000.0
2073.0,6446203300000.0,5056924500000.0,6374026600000.0,4154398600000.0,5056071500000.0
2074.0,6416815400000.0,4961136500000.0,6314654000000.0,4066764400000.0,5030981700000.0
2075.0,6381112400000.0,4899346600000.0,6290649000000.0,3980195800000.0,4989366000000.0
2076.0,6362604500000.0,4829983000000.0,6220969700000.0,3889556000000.0,4933253000000.0
2077.0,6337311000000.0,4742299000000.0,6202587600000.0,3813209800000.0,4869626000000.0
2078.0,6298570000000.0,4660797000000.0,6185276700000.0,3756554700000.0,4821172600000.0
2079.0,6259094000000.0,4577448400000.0,6168732000000.0,3684450400000.0,4745377000000.0
2080.0,6205124600000.0,4499976500000.0,6111561000000.0,3596329400000.0,4733631000000.0
2081.0,6164898000000.0,4430286600000.0,6071752000000.0,3523831000000.0,4700672400000.0
2082.0,6142017700000.0,4344206600000.0,6046081000000.0,3464178000000.0,4638613000000.0
2083.0,6105183300000.0,4306202800000.0,5992187700000.0,3389776200000.0,4584792000000.0
2084.0,6075784400000.0,4232942200000.0,5950808000000.0,3322412500000.0,4527179000000.0
2085.0,6019656700000.0,4168228500000.0,5919454000000.0,3255167600000.0,4489520000000.0
2086.0,5982232500000.0,4086088300000.0,5850547000000.0,3188809500000.0,4461315500000.0
2087.0,5980589000000.0,3991732700000.0,5812970000000.0,3095775000000.0,4397376500000.0
2088.0,5922013300000.0,3941249300000.0,5772683500000.0,3040066000000.0,4353563600000.0
2089.0,5836114000000.0,3879967400000.0,5733173000000.0,2958756700000.0,4302398800000.0
2090.0,5786909500000.0,3775365000000.0,5697539400000.0,2866047600000.0,4274262000000.0
2091.0,5760196500000.0,3695264400000.0,5661354600000.0,2798410000000.0,4250905600000.0
2092.0,5736542000000.0,3642331500000.0,5602808400000.0,2749601700000.0,4240750100000.0
2093.0,5718104000000.0,3561251000000.0,5554647000000.0,2695927000000.0,4170952700000.0
2094.0,5693147400000.0,3521468000000.0,5516608700000.0,2641070700000.0,4142305000000.0
2095.0,5677464000000.0,3470661300000.0,5470239600000.0,2556734700000.0,4153496300000.0
2096.0,5664140000000.0,3413623200000.0,5426872600000.0,2509851300000.0,4107401700000.0
2097.0,5630277500000.0,3347756400000.0,5406059400000.0,2444430000000.0,4053950000000.0
2098.0,5579929600000.0,3278084800000.0,5356498000000.0,2399208000000.0,4016834300000.0
2099.0,5549114000000.0,3229700600000.0,5313065000000.0,2344596800000.0,3979909500000.0
2100.0,5530218700000.0,3184205200000.0,5290786000000.0,2283557000000.0,3962788600000.0
