time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2059.0,6130071000000.0,6392372000000.0,5479813600000.0
2060.0,6096488000000.0,6352218000000.0,5421246400000.0
2061.0,6061125000000.0,6338611500000.0,5360363500000.0
2062.0,6048151000000.0,6322260500000.0,5301347500000.0
2063.0,6026119600000.0,6312537000000.0,5245364000000.0
2064.0,6000626600000.0,6255397600000.0,5210763000000.0
2065.0,5976580700000.0,6246115600000.0,5168504000000.0
2066.0,5946648600000.0,6208434500000.0,5112042000000.0
2067.0,5920234000000.0,6181769700000.0,5060557000000.0
2068.0,5903737700000.0,6159188000000.0,5007118000000.0
2069.0,5885119000000.0,6130435000000.0,4970773000000.0
2070.0,5863571500000.0,6107331300000.0,4921324000000.0
2071.0,5828565300000.0,6084850000000.0,4849760500000.0
2072.0,5793687000000.0,6046829000000.0,4808907000000.0
2073.0,5780625000000.0,5998851000000.0,4762192000000.0
2074.0,5755377300000.0,5976239000000.0,4716462300000.0
2075.0,5722206600000.0,5949032000000.0,4668326400000.0
2076.0,5688941600000.0,5928013300000.0,4623013000000.0
2077.0,5659359700000.0,5899988500000.0,4586043000000.0
2078.0,5638145400000.0,5846452000000.0,4554873600000.0
2079.0,5619824000000.0,5812729700000.0,4510053300000.0
2080.0,5597020000000.0,5782685000000.0,4466859000000.0
2081.0,5573854600000.0,5734782000000.0,4425819000000.0
2082.0,5536001000000.0,5695393500000.0,4380185000000.0
2083.0,5522704600000.0,5672971000000.0,4344272400000.0
2084.0,5487412000000.0,5653110000000.0,4295959800000.0
2085.0,5467009000000.0,5622951000000.0,4254837800000.0
2086.0,5452859400000.0,5586527700000.0,4208450600000.0
2087.0,5426818000000.0,5552518000000.0,4179117700000.0
2088.0,5403202600000.0,5507608000000.0,4133409300000.0
2089.0,5403526600000.0,5461853600000.0,4096540300000.0
2090.0,5388391400000.0,5435059000000.0,4075575300000.0
2091.0,5361407400000.0,5403571000000.0,4035493800000.0
2092.0,5340322600000.0,5393294000000.0,4001947000000.0
2093.0,5324996000000.0,5375266400000.0,3958808800000.0
2094.0,5300138000000.0,5363575300000.0,3930198400000.0
2095.0,5279063700000.0,5344326000000.0,3887869500000.0
2096.0,5253599600000.0,5323077000000.0,3850162100000.0
2097.0,5223656500000.0,5300142000000.0,3813649200000.0
2098.0,5194784400000.0,5274287000000.0,3761265400000.0
2099.0,5175150400000.0,5251808600000.0,3735190000000.0
2100.0,5151248600000.0,5243506500000.0,3696524800000.0
2101.0,5134270000000.0,5235101000000.0,3668835300000.0
2102.0,5120591000000.0,5212732400000.0,3625974000000.0
2103.0,5107701000000.0,5191382300000.0,3582062200000.0
2104.0,5096987000000.0,5182588000000.0,3540261500000.0
2105.0,5081344000000.0,5153029000000.0,3498756800000.0
2106.0,5067625000000.0,5104896000000.0,3456737500000.0
2107.0,5038310000000.0,5082401700000.0,3423714100000.0
2108.0,5009304500000.0,5065555300000.0,3390866500000.0
2109.0,4981357000000.0,5047892000000.0,3358131200000.0
2110.0,4959516000000.0,5034690500000.0,3329151200000.0
2111.0,4923006600000.0,5023358000000.0,3284824500000.0
2112.0,4897711000000.0,5011340000000.0,3246577200000.0
2113.0,4887135000000.0,4980096400000.0,3199735200000.0
2114.0,4858490400000.0,4950118000000.0,3164579300000.0
2115.0,4849265500000.0,4943053000000.0,3123837000000.0
2116.0,4821209300000.0,4904400000000.0,3077045000000.0
2117.0,4801743000000.0,4887961000000.0,3050663300000.0
2118.0,4778201000000.0,4871540400000.0,3014060700000.0
2119.0,4757135600000.0,4862661600000.0,2986173000000.0
2120.0,4744815000000.0,4828561000000.0,2938516000000.0
2121.0,4721286000000.0,4821342500000.0,2905031300000.0
2122.0,4695837000000.0,4790851000000.0,2867509000000.0
2123.0,4679251000000.0,4763567000000.0,2825948500000.0
2124.0,4653842400000.0,4745099500000.0,2783774200000.0
2125.0,4628220000000.0,4722922000000.0,2741972800000.0
2126.0,4611237000000.0,4699429300000.0,2699584300000.0
2127.0,4586194600000.0,4689304000000.0,2660845200000.0
2128.0,4563440500000.0,4672990500000.0,2633640200000.0
2129.0,4556998000000.0,4641860000000.0,2611560300000.0
2130.0,4530639500000.0,4634731000000.0,2584846500000.0
2131.0,4512242000000.0,4618667400000.0,2556498000000.0
2132.0,4495191000000.0,4583360300000.0,2538289500000.0
2133.0,4478463400000.0,4572530000000.0,2510960500000.0
2134.0,4474688500000.0,4570325000000.0,2480351000000.0
2135.0,4468928000000.0,4569052500000.0,2450739400000.0
2136.0,4444101000000.0,4544122000000.0,2415585700000.0
2137.0,4418743000000.0,4517850000000.0,2386586000000.0
2138.0,4396389500000.0,4498118000000.0,2364243000000.0
2139.0,4365987300000.0,4480666000000.0,2344274400000.0
2140.0,4348041500000.0,4466362300000.0,2319033300000.0
2141.0,4328841800000.0,4460897000000.0,2305991600000.0
2142.0,4307788500000.0,4450585000000.0,2286082900000.0
2143.0,4295277200000.0,4443690500000.0,2258971700000.0
2144.0,4268453000000.0,4436719000000.0,2233517200000.0
2145.0,4256157400000.0,4412236400000.0,2211159000000.0
2146.0,4243256500000.0,4395985800000.0,2185712500000.0
2147.0,4223069600000.0,4385094500000.0,2160202900000.0
2148.0,4199117800000.0,4366032000000.0,2134804900000.0
2149.0,4184850600000.0,4358507000000.0,2115135100000.0
2150.0,4167688300000.0,4345805400000.0,2091234200000.0
2151.0,4144989500000.0,4340359600000.0,2066100300000.0
2152.0,4126756600000.0,4326015000000.0,2042978600000.0
2153.0,4110008200000.0,4308210300000.0,2028349600000.0
2154.0,4090958000000.0,4297831000000.0,1991161700000.0
2155.0,4074997300000.0,4295734000000.0,1965681900000.0
2156.0,4066181000000.0,4285219000000.0,1942612000000.0
2157.0,4057055400000.0,4277563300000.0,1922481800000.0
2158.0,4045144300000.0,4272012400000.0,1901329400000.0
2159.0,4022065200000.0,4272256700000.0,1881396500000.0
2160.0,4010850000000.0,4270335500000.0,1850769300000.0
2161.0,4001300500000.0,4252811400000.0,1830003800000.0
2162.0,3988149500000.0,4244861600000.0,1804442900000.0
2163.0,3963034300000.0,4238022800000.0,1786319500000.0
2164.0,3938800000000.0,4227108400000.0,1773170300000.0
2165.0,3918974400000.0,4212333500000.0,1753596400000.0
2166.0,3905420300000.0,4209033300000.0,1741822100000.0
2167.0,3887402000000.0,4211844600000.0,1725562200000.0
2168.0,3876976000000.0,4204153300000.0,1710425400000.0
2169.0,3860548300000.0,4197437100000.0,1694938300000.0
2170.0,3839867200000.0,4186303000000.0,1679495100000.0
2171.0,3811658000000.0,4184393400000.0,1670813600000.0
2172.0,3797303700000.0,4180535000000.0,1656183700000.0
2173.0,3789598000000.0,4167130700000.0,1648503800000.0
2174.0,3780746700000.0,4163761900000.0,1639838600000.0
2175.0,3754209800000.0,4165647500000.0,1626657300000.0
2176.0,3741122300000.0,4169165200000.0,1611076100000.0
2177.0,3727736700000.0,4167190000000.0,1598585400000.0
2178.0,3711929000000.0,4168085100000.0,1577244600000.0
2179.0,3699727100000.0,4161915300000.0,1562922700000.0
2180.0,3679513500000.0,4158182000000.0,1552380900000.0
2181.0,3662737300000.0,4154076700000.0,1539145300000.0
2182.0,3662717000000.0,4172660600000.0,1533618200000.0
2183.0,3665059600000.0,4153298000000.0,1517953200000.0
2184.0,3651576300000.0,4147745700000.0,1506558200000.0
2185.0,3633033800000.0,4134843400000.0,1492131800000.0
2186.0,3622715500000.0,4134301600000.0,1474015900000.0
2187.0,3610499600000.0,4131681700000.0,1461523300000.0
2188.0,3603119500000.0,4130241200000.0,1445362800000.0
2189.0,3589523400000.0,4119396600000.0,1435348900000.0
2190.0,3575031000000.0,4111995500000.0,1424337800000.0
2191.0,3569933000000.0,4104215000000.0,1412673200000.0
2192.0,3562003200000.0,4112375300000.0,1398821700000.0
2193.0,3543468900000.0,4101889600000.0,1382775900000.0
2194.0,3535872200000.0,4102909900000.0,1363789300000.0
2195.0,3526583000000.0,4092725600000.0,1351401700000.0
2196.0,3514537000000.0,4092013600000.0,1341814000000.0
2197.0,3508785600000.0,4081730500000.0,1327241100000.0
2198.0,3500156600000.0,4070482400000.0,1307867700000.0
2199.0,3494371700000.0,4058387600000.0,1296215800000.0
2200.0,3484274400000.0,4052057600000.0,1282866200000.0
2201.0,3474721600000.0,4044230800000.0,1275929200000.0
2202.0,3466791200000.0,4040050900000.0,1272192600000.0
2203.0,3465697600000.0,4028785800000.0,1259596700000.0
2204.0,3460588400000.0,4029970000000.0,1247636000000.0
2205.0,3449426000000.0,4019186600000.0,1236273600000.0
2206.0,3437980800000.0,4008782000000.0,1225350700000.0
2207.0,3427005400000.0,4012446300000.0,1221055700000.0
2208.0,3424420400000.0,4012049400000.0,1210888900000.0
2209.0,3419724300000.0,4007933500000.0,1200789900000.0
2210.0,3404546400000.0,4002674400000.0,1190847300000.0
2211.0,3392665800000.0,3988788600000.0,1187303400000.0
2212.0,3379607600000.0,3974898600000.0,1176525900000.0
2213.0,3373669300000.0,3973444500000.0,1171215500000.0
2214.0,3362425000000.0,3970429000000.0,1163097500000.0
2215.0,3353304000000.0,3968021800000.0,1157916300000.0
2216.0,3348495600000.0,3957669200000.0,1149594000000.0
2217.0,3339596300000.0,3942063800000.0,1145855100000.0
2218.0,3325112400000.0,3943010400000.0,1136065000000.0
2219.0,3311113300000.0,3945280000000.0,1130310700000.0
2220.0,3302865000000.0,3947161000000.0,1123973600000.0
2221.0,3293369300000.0,3945134800000.0,1121961000000.0
2222.0,3296626000000.0,3954774400000.0,1120071500000.0
2223.0,3291852000000.0,3950586000000.0,1112628900000.0
2224.0,3279865000000.0,3961712300000.0,1108472400000.0
2225.0,3274556800000.0,3969840800000.0,1102604900000.0
2226.0,3268216600000.0,3972300300000.0,1099379800000.0
2227.0,3273746300000.0,3971819800000.0,1092440600000.0
2228.0,3264737000000.0,3973699300000.0,1085841870000.0
2229.0,3259051000000.0,3981154200000.0,1077796800000.0
2230.0,3258473000000.0,3990870300000.0,1073320500000.0
2231.0,3256440000000.0,3998369000000.0,1070492500000.0
2232.0,3262508200000.0,4005403600000.0,1063487540000.0
2233.0,3254081800000.0,4004690300000.0,1057040430000.0
2234.0,3260354100000.0,4008574700000.0,1052791800000.0
2235.0,3257279000000.0,4014836000000.0,1048147850000.0
2236.0,3251084000000.0,4010444800000.0,1044373800000.0
2237.0,3252018700000.0,4008390700000.0,1037161900000.0
2238.0,3251746600000.0,3998360800000.0,1035537800000.0
2239.0,3238620000000.0,3997378000000.0,1031440900000.0
2240.0,3240562300000.0,3998912000000.0,1024166800000.0
2241.0,3241590000000.0,4003040600000.0,1017714440000.0
2242.0,3232965900000.0,4008181000000.0,1013654360000.0
2243.0,3230734200000.0,4003927000000.0,1011210700000.0
2244.0,3229119200000.0,4006892000000.0,1009579070000.0
2245.0,3220796900000.0,4010009000000.0,1000794400000.0
2246.0,3219747500000.0,4011440000000.0,998880640000.0
2247.0,3225443400000.0,4011158100000.0,997145500000.0
2248.0,3219043000000.0,3999391800000.0,997049570000.0
2249.0,3212959800000.0,3993541000000.0,993986400000.0
2250.0,3206898300000.0,3994666100000.0,990965660000.0
2251.0,3204350200000.0,4001852000000.0,987420800000.0
2252.0,3194371200000.0,3995636600000.0,984619940000.0
2253.0,3195534300000.0,3995602000000.0,985409200000.0
2254.0,3190849800000.0,4010123200000.0,983501640000.0
2255.0,3188389600000.0,4010335300000.0,980938700000.0
2256.0,3184953000000.0,4012932000000.0,976397900000.0
2257.0,3189276400000.0,4019201000000.0,977043650000.0
2258.0,3192078500000.0,4029078300000.0,978164800000.0
2259.0,3191136800000.0,4041228000000.0,977365960000.0
2260.0,3182645200000.0,4039442700000.0,977455700000.0
2261.0,3173939200000.0,4041967700000.0,973720800000.0
2262.0,3167830400000.0,4046995000000.0,971242500000.0
2263.0,3166107000000.0,4047920000000.0,964099700000.0
2264.0,3173925000000.0,4061540000000.0,960378800000.0
2265.0,3173175000000.0,4059619100000.0,960633100000.0
2266.0,3171013000000.0,4060087300000.0,957734450000.0
2267.0,3164062600000.0,4072883000000.0,956347500000.0
2268.0,3158662400000.0,4068413500000.0,955096400000.0
2269.0,3148562800000.0,4076081000000.0,952321250000.0
2270.0,3155043500000.0,4093144700000.0,951141000000.0
2271.0,3150242600000.0,4088125700000.0,947311500000.0
2272.0,3145889000000.0,4094461200000.0,946908950000.0
2273.0,3143871800000.0,4107113000000.0,945261300000.0
2274.0,3143970000000.0,4106738000000.0,942883800000.0
2275.0,3137189000000.0,4109516700000.0,941560040000.0
2276.0,3139406700000.0,4107596500000.0,938200300000.0
2277.0,3140995000000.0,4106727700000.0,941472000000.0
2278.0,3139420600000.0,4109997400000.0,942120100000.0
2279.0,3129119300000.0,4116618400000.0,941736460000.0
2280.0,3117372700000.0,4119579900000.0,938219500000.0
2281.0,3116797800000.0,4123091300000.0,936646500000.0
2282.0,3125286800000.0,4133334300000.0,936149250000.0
2283.0,3121866900000.0,4130581000000.0,930155000000.0
2284.0,3121053700000.0,4129834000000.0,928491700000.0
2285.0,3123949300000.0,4123210500000.0,925839500000.0
2286.0,3120385500000.0,4127903200000.0,922890600000.0
2287.0,3130435000000.0,4126296200000.0,916590700000.0
2288.0,3131367000000.0,4122113000000.0,915470200000.0
2289.0,3130055500000.0,4109445400000.0,912907400000.0
2290.0,3130952800000.0,4104467300000.0,908114660000.0
2291.0,3138416500000.0,4108315500000.0,906884200000.0
2292.0,3136731500000.0,4110642300000.0,904306700000.0
2293.0,3145736700000.0,4114501900000.0,900764800000.0
2294.0,3149562600000.0,4113547700000.0,896385940000.0
2295.0,3158682400000.0,4112393200000.0,894300400000.0
2296.0,3170381600000.0,4114304700000.0,891517700000.0
2297.0,3171229000000.0,4128535200000.0,889764100000.0
2298.0,3169588300000.0,4135512700000.0,886444500000.0
2299.0,3174783300000.0,4132778500000.0,881976800000.0
2300.0,3176137500000.0,4132890500000.0,882790200000.0
