time,CESM1-CAM5,CCSM4
2000.0,7517799000000.0,7517799000000.0
2001.0,7522461000000.0,7522461000000.0
2002.0,7507032400000.0,7507032400000.0
2003.0,7480615600000.0,7480615600000.0
2004.0,7464906400000.0,7464906400000.0
2005.0,7444068600000.0,7444068600000.0
2006.0,7420303000000.0,7420303000000.0
2007.0,7406095400000.0,7406095400000.0
2008.0,7389187000000.0,7389187000000.0
2009.0,7386740000000.0,7386740000000.0
2010.0,7381274600000.0,7381274600000.0
2011.0,7379705400000.0,7379705400000.0
2012.0,7367731700000.0,7367731700000.0
2013.0,7372087500000.0,7372087500000.0
2014.0,7329361700000.0,7329361700000.0
2015.0,7322825400000.0,7322825400000.0
2016.0,7316028500000.0,7316028500000.0
2017.0,7317255400000.0,7317255400000.0
2018.0,7306933000000.0,7306933000000.0
2019.0,7313468400000.0,7313468400000.0
2020.0,7281800400000.0,7281800400000.0
2021.0,7261715000000.0,7262284300000.0
2022.0,7235491600000.0,7248542700000.0
2023.0,7221864300000.0,7239492000000.0
2024.0,7192985000000.0,7231364000000.0
2025.0,7182472400000.0,7203104000000.0
2026.0,7164968000000.0,7184684400000.0
2027.0,7164251000000.0,7174440400000.0
2028.0,7155974000000.0,7163307600000.0
2029.0,7140951500000.0,7154746500000.0
2030.0,7112764700000.0,7126608000000.0
2031.0,7104436000000.0,7084534000000.0
2032.0,7095684400000.0,7061305300000.0
2033.0,7066757400000.0,7036608000000.0
2034.0,7053850000000.0,7014344000000.0
2035.0,7023582000000.0,6976883400000.0
2036.0,6986107700000.0,6954894000000.0
2037.0,6959709300000.0,6937972000000.0
2038.0,6938728300000.0,6902124600000.0
2039.0,6917072600000.0,6880448000000.0
2040.0,6882121500000.0,6847508500000.0
2041.0,6864315600000.0,6816561000000.0
2042.0,6829048300000.0,6799976600000.0
2043.0,6798472000000.0,6780988400000.0
2044.0,6752127000000.0,6735349000000.0
2045.0,6699203000000.0,6697083500000.0
2046.0,6643104400000.0,6674660700000.0
2047.0,6604675000000.0,6621196000000.0
2048.0,6596363000000.0,6604925000000.0
2049.0,6566884000000.0,6585991000000.0
2050.0,6523449000000.0,6554244000000.0
2051.0,6490456000000.0,6524565500000.0
2052.0,6455963400000.0,6498694500000.0
2053.0,6421758300000.0,6453494000000.0
2054.0,6370741000000.0,6395219400000.0
2055.0,6341696400000.0,6370756000000.0
2056.0,6317260000000.0,6344658600000.0
2057.0,6280204000000.0,6280621000000.0
2058.0,6232499300000.0,6260409000000.0
2059.0,6205509000000.0,6239455000000.0
2060.0,6151676000000.0,6218037000000.0
2061.0,6108626300000.0,6163291000000.0
2062.0,6057047400000.0,6113367000000.0
2063.0,6008325000000.0,6075085000000.0
2064.0,5955623300000.0,6030963000000.0
2065.0,5890778300000.0,5999070500000.0
2066.0,5839456300000.0,5985311000000.0
2067.0,5787340000000.0,5958803000000.0
2068.0,5739252000000.0,5886244300000.0
2069.0,5678696000000.0,5827533500000.0
2070.0,5597162000000.0,5746284000000.0
2071.0,5529861000000.0,5680122600000.0
2072.0,5455540600000.0,5637859700000.0
2073.0,5360901400000.0,5588905000000.0
2074.0,5281709000000.0,5532305000000.0
2075.0,5199718500000.0,5502820000000.0
2076.0,5115893000000.0,5459899000000.0
2077.0,5014101700000.0,5395307300000.0
2078.0,4924648700000.0,5340878300000.0
2079.0,4820358400000.0,5284955700000.0
2080.0,4707546300000.0,5189423600000.0
2081.0,4590319700000.0,5139630000000.0
2082.0,4486312000000.0,5067276000000.0
2083.0,4352826700000.0,4991537400000.0
2084.0,4204905400000.0,4936495000000.0
2085.0,4075820400000.0,4900029000000.0
2086.0,3934827300000.0,4854670000000.0
2087.0,3820721300000.0,4781205600000.0
2088.0,3712909800000.0,4712990000000.0
2089.0,3628335600000.0,4641336600000.0
2090.0,3526776800000.0,4586820600000.0
2091.0,3425859000000.0,4522508300000.0
2092.0,3306412600000.0,4461803000000.0
2093.0,3215728600000.0,4415742000000.0
2094.0,3135724600000.0,4357242500000.0
2095.0,3034007200000.0,4306610000000.0
2096.0,2926296200000.0,4240234500000.0
2097.0,2832359200000.0,4168439300000.0
2098.0,2757444000000.0,4099736600000.0
2099.0,2675123200000.0,4036330800000.0
2100.0,2610740900000.0,3960925600000.0
2101.0,2544316200000.0,3902447800000.0
2102.0,2457893300000.0,3838737400000.0
2103.0,2396969500000.0,3769861400000.0
2104.0,2329570200000.0,3704740400000.0
2105.0,2262798000000.0,3634500500000.0
2106.0,2192601100000.0,3589579200000.0
2107.0,2124246000000.0,3529450000000.0
2108.0,2061912000000.0,3479686000000.0
2109.0,1998090300000.0,3413502600000.0
2110.0,1938413200000.0,3359630200000.0
2111.0,1868212300000.0,3318147400000.0
2112.0,1803317100000.0,3249591000000.0
2113.0,1735413300000.0,3179407200000.0
2114.0,1666599400000.0,3082819000000.0
2115.0,1615740500000.0,3029282800000.0
2116.0,1553774300000.0,2968294300000.0
2117.0,1485321100000.0,2888402700000.0
2118.0,1417804600000.0,2820649500000.0
2119.0,1359425000000.0,2751531600000.0
2120.0,1299297200000.0,2707494300000.0
2121.0,1249957400000.0,2651340700000.0
2122.0,1195398000000.0,2595794000000.0
2123.0,1143289200000.0,2550661000000.0
2124.0,1101081200000.0,2477215400000.0
2125.0,1048433600000.0,2402450000000.0
2126.0,996557400000.0,2362561300000.0
2127.0,951782100000.0,2316652200000.0
2128.0,908544500000.0,2267349800000.0
2129.0,874146300000.0,2225081400000.0
2130.0,829019000000.0,2179147800000.0
2131.0,794169500000.0,2129573800000.0
2132.0,763711850000.0,2091047300000.0
2133.0,738918660000.0,2051837100000.0
2134.0,712678240000.0,2022857400000.0
2135.0,683017200000.0,1974248700000.0
2136.0,655544900000.0,1930624500000.0
2137.0,636515650000.0,1896910000000.0
2138.0,616748500000.0,1860403100000.0
2139.0,595135370000.0,1822936100000.0
2140.0,577093240000.0,1791091500000.0
2141.0,556826700000.0,1740889100000.0
2142.0,540677000000.0,1692891500000.0
2143.0,524579540000.0,1656655700000.0
2144.0,501927970000.0,1633910800000.0
2145.0,486620230000.0,1589367800000.0
2146.0,471464800000.0,1536431900000.0
2147.0,451508600000.0,1501448500000.0
2148.0,428887570000.0,1474982700000.0
2149.0,413229780000.0,1450309000000.0
2150.0,394756100000.0,1395961600000.0
2151.0,375917540000.0,1357404600000.0
2152.0,360047940000.0,1326988300000.0
2153.0,346619670000.0,1305888600000.0
2154.0,331368240000.0,1279355300000.0
2155.0,322017260000.0,1239371200000.0
2156.0,313730830000.0,1214076000000.0
2157.0,303098950000.0,1186717100000.0
2158.0,288865680000.0,1153184200000.0
2159.0,276627700000.0,1124616000000.0
2160.0,266418570000.0,1104188100000.0
2161.0,255278300000.0,1085154100000.0
2162.0,244102610000.0,1056454300000.0
2163.0,233635170000.0,1021751600000.0
2164.0,222550880000.0,1001419960000.0
2165.0,213414100000.0,975072260000.0
2166.0,202044130000.0,959150560000.0
2167.0,191229850000.0,945386360000.0
2168.0,181696560000.0,931509500000.0
2169.0,171633380000.0,912211600000.0
2170.0,161865520000.0,893517370000.0
2171.0,152182460000.0,872097500000.0
2172.0,143647260000.0,855336400000.0
2173.0,135216636000.0,834833000000.0
2174.0,128440350000.0,816346960000.0
2175.0,121412800000.0,798899600000.0
2176.0,112598650000.0,786080460000.0
2177.0,105213100000.0,769828850000.0
2178.0,98377380000.0,756941200000.0
2179.0,92008670000.0,742384860000.0
2180.0,86357810000.0,726704700000.0
2181.0,82248200000.0,709121930000.0
2182.0,77558230000.0,697502660000.0
2183.0,71374774000.0,682528600000.0
2184.0,66674840000.0,673558600000.0
2185.0,62487270000.0,663152950000.0
2186.0,58542215000.0,655643600000.0
2187.0,55513854000.0,644954700000.0
2188.0,53143835000.0,631680500000.0
2189.0,50782820000.0,619390040000.0
2190.0,48733850000.0,607560300000.0
2191.0,46822322000.0,596984460000.0
2192.0,44241773000.0,588922300000.0
2193.0,41996956000.0,580974300000.0
2194.0,39991824000.0,575511900000.0
2195.0,38514418000.0,569338100000.0
2196.0,36661277000.0,565628100000.0
2197.0,34771325000.0,557147750000.0
2198.0,32791910000.0,544708950000.0
2199.0,30598615000.0,530027150000.0
2200.0,28409565000.0,522015000000.0
2201.0,26617942000.0,513591600000.0
2202.0,25181550000.0,504231030000.0
2203.0,23339590000.0,497003700000.0
2204.0,21671498000.0,488332030000.0
2205.0,20249430000.0,480895340000.0
2206.0,18646600000.0,469046330000.0
2207.0,17253759000.0,461648630000.0
2208.0,15733103000.0,451804430000.0
2209.0,14546236000.0,443738320000.0
2210.0,13331557000.0,436654280000.0
2211.0,12203949000.0,427894540000.0
2212.0,11098196000.0,417543800000.0
2213.0,10183629000.0,410330430000.0
2214.0,9287213000.0,405443840000.0
2215.0,8520906000.0,399914200000.0
2216.0,7753807000.0,391160040000.0
2217.0,6919557000.0,383936660000.0
2218.0,6202377700.0,376849470000.0
2219.0,5651463000.0,367639230000.0
2220.0,5192937000.0,358149260000.0
2221.0,4805740500.0,349250400000.0
2222.0,4358578700.0,341037940000.0
