time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2059.0,5814530000000.0,6168629000000.0,6167899700000.0
2060.0,5768838400000.0,6120434000000.0,6105905000000.0
2061.0,5715883000000.0,6085024400000.0,6071921400000.0
2062.0,5651587700000.0,5999042000000.0,6026785000000.0
2063.0,5599961000000.0,5964702400000.0,5980106500000.0
2064.0,5545075000000.0,5913224000000.0,5921889600000.0
2065.0,5491107000000.0,5858163400000.0,5867412400000.0
2066.0,5439554600000.0,5780739000000.0,5808243300000.0
2067.0,5389055000000.0,5731198700000.0,5739304000000.0
2068.0,5343081000000.0,5675282000000.0,5676798600000.0
2069.0,5288717500000.0,5591991300000.0,5576946000000.0
2070.0,5225228000000.0,5534459000000.0,5485224000000.0
2071.0,5180263000000.0,5470454000000.0,5420670000000.0
2072.0,5129482300000.0,5346600400000.0,5368983300000.0
2073.0,5089429300000.0,5272839400000.0,5296625000000.0
2074.0,5023092700000.0,5121091600000.0,5225457000000.0
2075.0,4959873000000.0,5032198000000.0,5140182000000.0
2076.0,4903833000000.0,4906878500000.0,5058597500000.0
2077.0,4853139000000.0,4819268400000.0,4967927600000.0
2078.0,4789451000000.0,4732791300000.0,4880456500000.0
2079.0,4734804600000.0,4627435000000.0,4742425000000.0
2080.0,4687800600000.0,4524706000000.0,4586337700000.0
2081.0,4623722600000.0,4415146700000.0,4466860000000.0
2082.0,4573501000000.0,4336786600000.0,4339710300000.0
2083.0,4516930400000.0,4239800700000.0,4216886000000.0
2084.0,4454526500000.0,4123297300000.0,4110127200000.0
2085.0,4389507700000.0,4037335600000.0,4013392000000.0
2086.0,4330640400000.0,3914743200000.0,3934039600000.0
2087.0,4279559800000.0,3809343000000.0,3783579100000.0
2088.0,4230891200000.0,3723917800000.0,3637042700000.0
2089.0,4180929700000.0,3644815600000.0,3510329700000.0
2090.0,4119655400000.0,3536281100000.0,3393635200000.0
2091.0,4072319500000.0,3443430800000.0,3278086300000.0
2092.0,4013944500000.0,3316469500000.0,3158254600000.0
2093.0,3954329000000.0,3202608800000.0,3018875200000.0
2094.0,3892914400000.0,3108228000000.0,2908116000000.0
2095.0,3836576300000.0,3010847600000.0,2829238000000.0
2096.0,3778514500000.0,2912075600000.0,2720610000000.0
2097.0,3730512800000.0,2825473800000.0,2608194700000.0
2098.0,3672106000000.0,2745228300000.0,2516707200000.0
2099.0,3609454700000.0,2651911400000.0,2400493500000.0
2100.0,3556555400000.0,2554663300000.0,2290558400000.0
2101.0,3499280600000.0,2485744800000.0,2197381000000.0
2102.0,3445514000000.0,2377768000000.0,2132815600000.0
2103.0,3392503300000.0,2280524000000.0,2049617000000.0
2104.0,3339021000000.0,2165411300000.0,1968960600000.0
2105.0,3288212400000.0,2057686000000.0,1893464700000.0
2106.0,3233911400000.0,1961979400000.0,1801348700000.0
2107.0,3185633000000.0,1878013100000.0,1734511800000.0
2108.0,3133244000000.0,1795197400000.0,1662851000000.0
2109.0,3085587700000.0,1684315600000.0,1586532300000.0
2110.0,3036509400000.0,1586666500000.0,1518123900000.0
2111.0,2977591700000.0,1470720600000.0,1454643000000.0
2112.0,2922224000000.0,1351571200000.0,1375694000000.0
2113.0,2867564000000.0,1260098400000.0,1314666600000.0
2114.0,2814094900000.0,1166465000000.0,1248222100000.0
2115.0,2761772000000.0,1085321250000.0,1182503400000.0
2116.0,2715238500000.0,994569750000.0,1116968800000.0
2117.0,2669848800000.0,908776200000.0,1074088000000.0
2118.0,2621846800000.0,812632700000.0,1021956700000.0
2119.0,2570014000000.0,723362200000.0,970479000000.0
2120.0,2519365600000.0,643550800000.0,917560100000.0
2121.0,2475078000000.0,589481800000.0,867242150000.0
2122.0,2431576000000.0,521876570000.0,823193800000.0
2123.0,2390358800000.0,460168070000.0,789090530000.0
2124.0,2340370800000.0,407809400000.0,756413000000.0
2125.0,2293065000000.0,357763800000.0,715958500000.0
2126.0,2249622000000.0,307567360000.0,678475140000.0
2127.0,2207442000000.0,263886650000.0,653387960000.0
2128.0,2165146400000.0,230364020000.0,624426160000.0
2129.0,2121032100000.0,196672570000.0,599636000000.0
2130.0,2076500700000.0,168941810000.0,571675000000.0
2131.0,2035527600000.0,149455220000.0,547010770000.0
2132.0,1999230100000.0,127108850000.0,516117700000.0
2133.0,1965597000000.0,108256575000.0,489324840000.0
2134.0,1925861700000.0,92933956000.0,466142630000.0
2135.0,1888320400000.0,79946410000.0,440014800000.0
2136.0,1852393800000.0,69869130000.0,415937130000.0
2137.0,1820928600000.0,61679227000.0,395348000000.0
2138.0,1786666300000.0,54136398000.0,375934700000.0
2139.0,1752895700000.0,45766420000.0,356813830000.0
2140.0,1719692600000.0,38797107000.0,337119280000.0
2141.0,1684147100000.0,32317810000.0,320138180000.0
2142.0,1649650300000.0,26575274000.0,297126230000.0
2143.0,1616313600000.0,21372725000.0,276472270000.0
2144.0,1583646800000.0,15577552000.0,258842170000.0
2145.0,1555218000000.0,10851424000.0,244202780000.0
2146.0,1524942500000.0,7446095000.0,231521910000.0
2147.0,1494779800000.0,5360737000.0,218100830000.0
2148.0,1464079700000.0,4149846000.0,203666950000.0
2149.0,1439464000000.0,2994511400.0,191258050000.0
2150.0,1411522000000.0,2041090800.0,176748610000.0
2151.0,1389590700000.0,1221764900.0,164468300000.0
2152.0,1362604900000.0,558885800.0,152759520000.0
2153.0,1338497300000.0,253977230.0,142212510000.0
2154.0,1317118400000.0,240946270.0,132762870000.0
2155.0,1291926800000.0,228812140.0,123459870000.0
2156.0,1266267200000.0,225256590.0,116500840000.0
2157.0,1241463900000.0,215690910.0,109482530000.0
2158.0,1217898300000.0,198974530.0,104082050000.0
2159.0,1197943600000.0,182249300.0,98589140000.0
2160.0,1179118700000.0,158893860.0,93772825000.0
2161.0,1160652400000.0,139997310.0,88694970000.0
2162.0,1140387900000.0,124962860.0,84293070000.0
2163.0,1124564000000.0,116376660.0,80064760000.0
2164.0,1107519300000.0,110704680.0,75702034000.0
2165.0,1091214250000.0,106770210.0,71792730000.0
2166.0,1073354960000.0,100606210.0,67658887000.0
2167.0,1056062640000.0,93965950.0,64602788000.0
2168.0,1042368100000.0,92915980.0,61845140000.0
2169.0,1029249960000.0,87722720.0,58914360000.0
2170.0,1016130100000.0,85013920.0,55922426000.0
2171.0,1002600700000.0,76751880.0,52363182000.0
2172.0,989124560000.0,72052410.0,49627034000.0
2173.0,978363700000.0,69238376.0,47217467000.0
2174.0,966388550000.0,64977760.0,44617097000.0
2175.0,955541300000.0,61811700.0,42446828000.0
2176.0,942991700000.0,58512400.0,40021316000.0
2177.0,931256300000.0,53306776.0,37787742000.0
2178.0,919453960000.0,48483560.0,35846496000.0
2179.0,910684600000.0,43300416.0,33817827000.0
2180.0,898970750000.0,37428336.0,32033462000.0
2181.0,887802300000.0,30680238.0,29948738000.0
2182.0,878221260000.0,24309716.0,28088293000.0
2183.0,867175900000.0,18925834.0,26199745000.0
2184.0,857395600000.0,12761330.0,24264900000.0
2185.0,846605450000.0,8472601.0,22284343000.0
2186.0,837210200000.0,4720267.0,20527120000.0
2187.0,828946500000.0,2762681.8,18871589000.0
2188.0,821920330000.0,1677408.0,17212553000.0
2189.0,815009600000.0,1337831.5,15431456000.0
2190.0,806917600000.0,1034015.0,13914963000.0
2191.0,799985300000.0,883770.44,12353152000.0
2192.0,791697500000.0,713787.44,11108591000.0
2193.0,785039700000.0,551464.8,9940657000.0
2194.0,777427160000.0,434760.1,8980931000.0
2195.0,772084800000.0,402414.84,7993169400.0
2196.0,765245600000.0,373563.8,7099118000.0
2197.0,758405500000.0,365665.53,6274964500.0
2198.0,750859850000.0,364015.9,5526268000.0
2199.0,743070430000.0,359802.06,4853018000.0
2200.0,735976750000.0,363687.03,4316729000.0
2201.0,729806730000.0,364223.28,3717676300.0
2202.0,723198200000.0,360127.75,3163760400.0
2203.0,717096900000.0,352776.75,2645341700.0
2204.0,709876800000.0,350938.4,2235752000.0
2205.0,703635650000.0,355707.03,1939994900.0
2206.0,697510260000.0,360289.1,1690562600.0
2207.0,691754240000.0,362455.2,1428462300.0
2208.0,685804800000.0,364832.7,1213942500.0
2209.0,680483100000.0,361799.9,1013597060.0
2210.0,675850940000.0,360354.06,862259700.0
2211.0,671612200000.0,365921.03,730785600.0
2212.0,666600700000.0,364894.22,630523650.0
2213.0,663489900000.0,367217.2,546340400.0
2214.0,660660800000.0,369858.28,500578620.0
2215.0,656660100000.0,366249.03,472939360.0
2216.0,653159760000.0,362996.88,465135680.0
2217.0,648021100000.0,374699.1,454939620.0
2218.0,643215460000.0,371594.22,439596930.0
2219.0,638064100000.0,370229.72,427060500.0
2220.0,633146970000.0,370651.94,421258500.0
2221.0,627447500000.0,370309.12,407219230.0
2222.0,622896300000.0,365411.78,400553180.0
2223.0,619151500000.0,365623.72,389203330.0
2224.0,615757600000.0,365872.8,380375170.0
2225.0,612915500000.0,370459.5,378385180.0
2226.0,610160800000.0,366587.88,373769900.0
2227.0,607137960000.0,369987.06,366296500.0
2228.0,604218500000.0,367005.34,361403500.0
2229.0,601374100000.0,368065.56,354192160.0
2230.0,597385000000.0,365921.06,344945200.0
2231.0,593032200000.0,368365.88,335334300.0
2232.0,589918440000.0,367750.06,331682100.0
2233.0,586167550000.0,370782.62,329219400.0
2234.0,583070700000.0,371196.2,326032670.0
2235.0,578711650000.0,363329.47,317015900.0
2236.0,576150440000.0,359063.25,319029660.0
2237.0,572710700000.0,368535.1,309780670.0
2238.0,570018760000.0,366914.4,309772580.0
2239.0,567375360000.0,364621.53,306181730.0
2240.0,564250940000.0,366625.88,303566820.0
2241.0,561972900000.0,361049.44,301312500.0
2242.0,559049100000.0,356079.25,288593600.0
2243.0,556108940000.0,365009.4,283422660.0
2244.0,554745000000.0,361164.38,275726600.0
2245.0,552783840000.0,351959.3,267586980.0
2246.0,550067770000.0,364118.84,262910900.0
2247.0,547644440000.0,361562.7,255585340.0
2248.0,544371300000.0,359061.1,252172430.0
2249.0,541906200000.0,350434.3,246143700.0
2250.0,538077630000.0,351272.4,239249800.0
2251.0,535695720000.0,346305.88,243262800.0
2252.0,533073700000.0,351836.6,236683380.0
2253.0,531666140000.0,350669.2,236446880.0
2254.0,529187800000.0,350308.44,234980240.0
2255.0,526857900000.0,356794.25,228894530.0
2256.0,524470750000.0,358085.53,225598110.0
2257.0,522324100000.0,359155.22,223301630.0
2258.0,521292450000.0,358912.97,220484380.0
2259.0,519603650000.0,355952.16,217932050.0
2260.0,518036880000.0,352887.97,220685470.0
2261.0,516653600000.0,351725.88,217196210.0
2262.0,514848900000.0,363076.56,217776670.0
2263.0,513658900000.0,360421.8,213164540.0
2264.0,512689600000.0,353036.8,213746290.0
2265.0,511508480000.0,354314.44,216362700.0
2266.0,509355660000.0,355482.22,214093220.0
2267.0,507572260000.0,360959.66,211597700.0
2268.0,505638060000.0,350969.28,212315710.0
2269.0,504806200000.0,357299.53,208249980.0
2270.0,502053700000.0,361282.62,205838260.0
2271.0,500525300000.0,354460.78,202871570.0
2272.0,499722130000.0,353164.53,200210980.0
2273.0,498426200000.0,344161.3,197916800.0
2274.0,496845400000.0,349873.44,197179170.0
2275.0,495566750000.0,345998.5,192251330.0
2276.0,494187220000.0,345904.03,188500780.0
2277.0,493479920000.0,343460.72,187568770.0
2278.0,493096700000.0,335941.38,186751500.0
2279.0,491417960000.0,331628.9,183661700.0
2280.0,490509830000.0,337518.0,183214450.0
2281.0,489813900000.0,333054.4,180769540.0
2282.0,489162180000.0,320485.1,177033660.0
2283.0,487781730000.0,312365.62,177555470.0
2284.0,487839660000.0,322399.16,174942130.0
2285.0,486211880000.0,313247.2,175292560.0
2286.0,485606880000.0,307632.7,175790690.0
2287.0,483837670000.0,311842.28,174353710.0
2288.0,482641870000.0,294374.25,172065330.0
2289.0,481624800000.0,292415.03,171273730.0
2290.0,480089930000.0,291418.94,169908720.0
2291.0,478478070000.0,290945.34,172026450.0
2292.0,477625400000.0,293890.94,172783540.0
2293.0,476866540000.0,291510.22,170999790.0
2294.0,476057700000.0,293252.44,167399150.0
2295.0,475030450000.0,292817.22,166381340.0
2296.0,474417330000.0,292629.88,163812960.0
2297.0,473253770000.0,290354.6,162049740.0
2298.0,471664820000.0,291716.0,159438880.0
2299.0,470698460000.0,293247.22,162431040.0
2300.0,469490660000.0,290365.75,162453490.0
