time,ACCESS-ESM1-5,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,INM-CM4-8,EC-EARTH3,EC-EARTH3-VEG,INM-CM5-0,ACCESS-CM2,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,GFDL-ESM4,MPI-ESM1-2-HR,CESM2,CAMS-CSM1-0
2027.0,47268078000.0,47164432000.0,48521620000.0,47351140000.0,46755176000.0,47362167000.0,47051076000.0,47933060000.0,47287984000.0,47268370000.0,47486677000.0,47603528000.0,47880786000.0,47405523000.0,47592423000.0,47375990000.0,47638530000.0
2028.0,46958936000.0,47031080000.0,48286618000.0,47120937000.0,46430500000.0,47120994000.0,46683734000.0,47578526000.0,46990483000.0,46866645000.0,47402670000.0,47271604000.0,47643290000.0,47173150000.0,47369466000.0,47093027000.0,47590736000.0
2029.0,46896590000.0,46551850000.0,48155120000.0,46855033000.0,45890450000.0,46921916000.0,46497120000.0,47316316000.0,46663614000.0,46551118000.0,47157047000.0,46985978000.0,47467655000.0,46950007000.0,47170793000.0,46730924000.0,48885436000.0
2030.0,46464262000.0,46335650000.0,47978815000.0,46693134000.0,45464048000.0,46854492000.0,45915312000.0,47000950000.0,46315266000.0,46223086000.0,46996330000.0,46609666000.0,47274897000.0,46661380000.0,46949370000.0,46431236000.0,49166975000.0
2031.0,46108480000.0,45945352000.0,47553073000.0,46444667000.0,44978045000.0,46692356000.0,45460935000.0,46855213000.0,46014263000.0,45878360000.0,46732653000.0,46320718000.0,47048560000.0,46634070000.0,46642540000.0,46026625000.0,47748120000.0
2032.0,45674110000.0,45535093000.0,47236927000.0,45948097000.0,44723660000.0,46359167000.0,45009654000.0,46467770000.0,45593055000.0,45445816000.0,46347166000.0,46652530000.0,46854025000.0,46288466000.0,46430440000.0,45902877000.0,47312703000.0
2033.0,45299954000.0,45197054000.0,46990150000.0,46075064000.0,43978215000.0,46618493000.0,44598362000.0,46137557000.0,45169520000.0,44982366000.0,46058643000.0,46406537000.0,46630660000.0,45925450000.0,46289592000.0,45471950000.0,47031525000.0
2034.0,44910023000.0,44882580000.0,46679770000.0,45372180000.0,43358986000.0,46033805000.0,44225348000.0,45838307000.0,45091480000.0,44500656000.0,46094123000.0,45672590000.0,46401917000.0,45767213000.0,46286148000.0,45169447000.0,46845116000.0
2035.0,44526960000.0,44442317000.0,46244196000.0,45072170000.0,42718577000.0,45767606000.0,43634760000.0,45624080000.0,44846780000.0,44031218000.0,45556170000.0,45254080000.0,46110070000.0,45341356000.0,46099190000.0,44719768000.0,46564594000.0
2036.0,44086210000.0,43979350000.0,45615993000.0,44625727000.0,42205934000.0,45471700000.0,43032750000.0,45296410000.0,44353750000.0,43523210000.0,45132337000.0,44963290000.0,46015640000.0,45058064000.0,47393243000.0,44320330000.0,46613640000.0
2037.0,43625070000.0,43574424000.0,45379777000.0,44467466000.0,42173010000.0,45298807000.0,42495960000.0,45105324000.0,43886346000.0,42919154000.0,44866890000.0,44718880000.0,46180280000.0,44838515000.0,45986200000.0,43769434000.0,46639690000.0
2038.0,43147210000.0,43075070000.0,44947042000.0,44055433000.0,41204960000.0,44968575000.0,42035820000.0,44857254000.0,43502264000.0,42459558000.0,44535443000.0,44915980000.0,45619850000.0,44782850000.0,45499662000.0,43716325000.0,46151670000.0
2039.0,42882327000.0,42737816000.0,44728610000.0,43574043000.0,40738877000.0,44642808000.0,41341860000.0,44415533000.0,42959140000.0,42021065000.0,44376890000.0,44280463000.0,45352230000.0,44332937000.0,45051265000.0,42830696000.0,45811010000.0
2040.0,42314650000.0,42083620000.0,44052220000.0,43123450000.0,39839625000.0,44422554000.0,40660880000.0,43973190000.0,42559140000.0,41391555000.0,44004794000.0,43700027000.0,44931256000.0,43947750000.0,45038780000.0,42151354000.0,46137330000.0
2041.0,41708577000.0,41570690000.0,43702104000.0,42879210000.0,39102800000.0,44057330000.0,39996985000.0,43734790000.0,42184376000.0,40837616000.0,43674690000.0,43825570000.0,44582680000.0,44228920000.0,44704690000.0,41681744000.0,45608428000.0
2042.0,41277320000.0,41144893000.0,43552430000.0,42371450000.0,38436962000.0,43876766000.0,39316914000.0,44295630000.0,41659666000.0,40341390000.0,43244392000.0,43238277000.0,44404200000.0,43848150000.0,44416143000.0,41132184000.0,45352620000.0
2043.0,40714440000.0,40659890000.0,43089834000.0,41785630000.0,37747814000.0,43403825000.0,38609814000.0,43342360000.0,41267410000.0,39846965000.0,42884070000.0,42834860000.0,44091550000.0,43596173000.0,44104483000.0,40550380000.0,45490532000.0
2044.0,40105726000.0,40186847000.0,42871990000.0,42250904000.0,37175312000.0,43185970000.0,38124708000.0,42968924000.0,40641024000.0,39234576000.0,42451243000.0,42430270000.0,43798684000.0,43163260000.0,43706600000.0,40024280000.0,44836460000.0
2045.0,39541300000.0,39750345000.0,42273750000.0,41080398000.0,36290593000.0,42745480000.0,37515158000.0,42699612000.0,40180105000.0,38604833000.0,42349490000.0,41901367000.0,43864674000.0,42787836000.0,43296940000.0,39523656000.0,45483880000.0
2046.0,39119167000.0,39233720000.0,41824023000.0,40532170000.0,35546380000.0,42448785000.0,36846096000.0,42506437000.0,39812178000.0,38113390000.0,42040860000.0,41429140000.0,43411116000.0,42469950000.0,43130003000.0,39204827000.0,44428247000.0
2047.0,38576144000.0,38730355000.0,41377837000.0,40148898000.0,34873385000.0,42033148000.0,36220850000.0,42112725000.0,39445520000.0,37372630000.0,41461543000.0,41003885000.0,43001430000.0,42197380000.0,44626820000.0,38595592000.0,44297500000.0
2048.0,38139752000.0,38275183000.0,40984658000.0,39746945000.0,34116628000.0,41720050000.0,35599413000.0,41857790000.0,39036043000.0,36894704000.0,41165180000.0,40842113000.0,42588250000.0,41902264000.0,42895240000.0,37812548000.0,44406910000.0
2049.0,37415944000.0,37741150000.0,40489267000.0,39319140000.0,33499050000.0,41165337000.0,35017638000.0,41831450000.0,38754206000.0,36436304000.0,40787450000.0,40320500000.0,42140615000.0,41682145000.0,42286354000.0,37407680000.0,44367440000.0
2050.0,36891595000.0,37189194000.0,40002430000.0,38987780000.0,32846148000.0,40744104000.0,34540777000.0,41274340000.0,38195323000.0,35722433000.0,40230007000.0,39873410000.0,41922120000.0,41563193000.0,42194145000.0,36865974000.0,45823173000.0
2051.0,36384432000.0,36703300000.0,39424365000.0,38666310000.0,32151364000.0,41145795000.0,34097486000.0,41310855000.0,37996970000.0,35036328000.0,39833070000.0,39462855000.0,41392497000.0,41019482000.0,41778577000.0,36478050000.0,43755823000.0
2052.0,35772465000.0,36226425000.0,39264723000.0,38236475000.0,31683318000.0,40301638000.0,33802881000.0,40606220000.0,37433540000.0,34735268000.0,39554687000.0,39103422000.0,40945990000.0,40782262000.0,41448546000.0,36092682000.0,43300420000.0
2053.0,35084222000.0,35782398000.0,38866694000.0,37742494000.0,31053752000.0,39862230000.0,33164122000.0,40553665000.0,36738933000.0,34108418000.0,39253705000.0,38637847000.0,40535040000.0,40533045000.0,42785534000.0,35462020000.0,43164553000.0
2054.0,34578400000.0,35337572000.0,38366515000.0,37416407000.0,30395169000.0,39808490000.0,32534295000.0,39972720000.0,36299334000.0,33594616000.0,38959280000.0,38184380000.0,40178580000.0,40053680000.0,41960436000.0,34926952000.0,43455100000.0
2055.0,34138479000.0,34857940000.0,37876340000.0,37128680000.0,29870477000.0,39258726000.0,32036278000.0,39639250000.0,35954917000.0,32947405000.0,38567727000.0,37936685000.0,39898083000.0,39736100000.0,40892522000.0,34277884000.0,43087220000.0
2056.0,33514535000.0,34547876000.0,37368496000.0,36666077000.0,29337403000.0,38941975000.0,31634158000.0,40687840000.0,35496900000.0,32329824000.0,38071935000.0,37428216000.0,39997243000.0,39745480000.0,40855732000.0,33730365000.0,42530110000.0
2057.0,33150460000.0,33920633000.0,36825674000.0,36123443000.0,28878225000.0,38754190000.0,31100537000.0,40242600000.0,35217818000.0,31810370000.0,37764174000.0,37026710000.0,39320084000.0,39304892000.0,40351576000.0,33065808000.0,42593415000.0
2058.0,32626678000.0,33435142000.0,36226730000.0,35962733000.0,28261478000.0,38377013000.0,30767469000.0,39512150000.0,34848895000.0,31184994000.0,37405860000.0,37008216000.0,38847000000.0,38885320000.0,40008733000.0,32672362000.0,42112480000.0
2059.0,32237210000.0,32993580000.0,35799835000.0,35380814000.0,27683760000.0,37843890000.0,30222762000.0,39027565000.0,34384510000.0,30612015000.0,36981658000.0,36413903000.0,38355976000.0,38517084000.0,39523672000.0,32137984000.0,41866190000.0
2060.0,31759393000.0,32544477000.0,35197125000.0,34881376000.0,27049165000.0,37633884000.0,29763058000.0,38646407000.0,34112117000.0,30303324000.0,36950503000.0,36069600000.0,37994193000.0,38507508000.0,39436706000.0,31668441000.0,41795560000.0
2061.0,31241757000.0,32135834000.0,34489940000.0,34812510000.0,26711255000.0,37339700000.0,29614682000.0,39435620000.0,33661330000.0,29750372000.0,36088697000.0,35663528000.0,37611962000.0,37995400000.0,39145517000.0,31165207000.0,41339100000.0
2062.0,30936316000.0,31830194000.0,33741668000.0,34126252000.0,26630504000.0,36954657000.0,29124950000.0,38105900000.0,33205900000.0,29233844000.0,35817538000.0,35202413000.0,37641687000.0,37681550000.0,39370390000.0,30663987000.0,40993583000.0
2063.0,30445887000.0,31233337000.0,33225044000.0,33726458000.0,25973200000.0,36797800000.0,28785720000.0,37811356000.0,32906193000.0,28727312000.0,35685810000.0,34829540000.0,37151330000.0,37211242000.0,38621622000.0,30358467000.0,40785630000.0
2064.0,30138294000.0,31019241000.0,32535010000.0,33719530000.0,25586217000.0,36403405000.0,28402510000.0,37504225000.0,32596066000.0,28289995000.0,35488970000.0,34618794000.0,36935790000.0,36800897000.0,39786820000.0,29796596000.0,40580160000.0
2065.0,29597321000.0,30581905000.0,31949193000.0,33269365000.0,25092751000.0,35933140000.0,28142404000.0,37278286000.0,32282608000.0,27947550000.0,34844004000.0,34107046000.0,36589945000.0,36408760000.0,38573750000.0,29628097000.0,41050866000.0
2066.0,29191154000.0,30105140000.0,31372022000.0,33267230000.0,24900755000.0,35735490000.0,27730719000.0,38294192000.0,31973474000.0,27403403000.0,34454110000.0,33834648000.0,36107690000.0,36224190000.0,38339916000.0,29007456000.0,40142156000.0
2067.0,29044330000.0,29856830000.0,30658666000.0,32527671000.0,24399800000.0,35458140000.0,27341201000.0,37298745000.0,31785753000.0,26906657000.0,34374967000.0,33453787000.0,35640013000.0,35981922000.0,38096360000.0,28810248000.0,41974200000.0
2068.0,28913086000.0,29854292000.0,30140422000.0,32469658000.0,23906950000.0,34938032000.0,27036760000.0,36643970000.0,31407835000.0,26557321000.0,33733790000.0,33149098000.0,35144470000.0,35959670000.0,37630726000.0,28418175000.0,40012976000.0
2069.0,28224322000.0,29392990000.0,29637128000.0,32230498000.0,23827380000.0,35203110000.0,26617166000.0,36371420000.0,31403890000.0,26076402000.0,33467498000.0,32692974000.0,34663700000.0,35545653000.0,37392175000.0,28218466000.0,40108310000.0
2070.0,27828191000.0,30194903000.0,29086198000.0,31735138000.0,23507570000.0,34406890000.0,26271617000.0,35952095000.0,30898213000.0,25577700000.0,33265695000.0,32233163000.0,34489050000.0,35479430000.0,37662642000.0,27813927000.0,41168163000.0
2071.0,27356758000.0,28896430000.0,28530407000.0,31326863000.0,23650350000.0,34131003000.0,25992618000.0,35711128000.0,30657590000.0,25295575000.0,33378855000.0,32001268000.0,34394880000.0,35102634000.0,37057036000.0,28107194000.0,39715270000.0
2072.0,27025607000.0,29492883000.0,27949390000.0,30905858000.0,22877580000.0,33777117000.0,25616474000.0,35774513000.0,31733637000.0,24908990000.0,32651147000.0,31622033000.0,34046056000.0,34689634000.0,36940177000.0,27274414000.0,39932342000.0
2073.0,26710852000.0,28893362000.0,27522093000.0,30723471000.0,22626628000.0,33921139000.0,25242173000.0,35739880000.0,31036721000.0,24541053000.0,32349516000.0,31241802000.0,34321807000.0,34222530000.0,36957590000.0,26901385000.0,39052740000.0
2074.0,26424766000.0,28175346000.0,27143582000.0,30303328000.0,22148297000.0,33442710000.0,24968153000.0,35145134000.0,30182360000.0,24140489000.0,31942840000.0,30911588000.0,33451750000.0,34251190000.0,36454785000.0,26540569000.0,38770100000.0
2075.0,26297274000.0,28202818000.0,26851846000.0,29932909000.0,21782403000.0,33095140000.0,25238014000.0,34825250000.0,29875362000.0,23813267000.0,32783760000.0,30484640000.0,33308789000.0,34276442000.0,37727390000.0,26458925000.0,38534107000.0
2076.0,25765890000.0,27481983000.0,26898670000.0,29795410000.0,22286082000.0,32759382000.0,24888570000.0,34669945000.0,29725915000.0,23668703000.0,32096543000.0,30255274000.0,32698296000.0,33611880000.0,36300240000.0,27633960000.0,38266740000.0
2077.0,25471103000.0,28576506000.0,26139335000.0,29520024000.0,21819132000.0,32504306000.0,24420678000.0,34600296000.0,29752582000.0,23324590000.0,32785666000.0,30035177000.0,32622033000.0,33329650000.0,36042707000.0,26376225000.0,38106870000.0
2078.0,25167989000.0,27385674000.0,25736122000.0,29632985000.0,21257214000.0,32269930000.0,24105488000.0,34362438000.0,29350173000.0,23046730000.0,32470725000.0,29678630000.0,32066111000.0,33264701000.0,35711390000.0,25938127000.0,37912388000.0
2079.0,24928350000.0,27153125000.0,25647206000.0,29167813000.0,20935674000.0,31999060000.0,24136788000.0,33958623000.0,28946460000.0,22816924000.0,31880921000.0,29378834000.0,31895968000.0,33659330000.0,35543690000.0,25467943000.0,37513376000.0
2080.0,24586576000.0,26689264000.0,25165394000.0,28860133000.0,20613390000.0,31681208000.0,23969507000.0,33630267000.0,28697598000.0,22552100000.0,31502418000.0,29150704000.0,31707853000.0,33610230000.0,35376067000.0,25157743000.0,37558428000.0
2081.0,24519029000.0,27520016000.0,25015149000.0,28634761000.0,20429780000.0,31414660000.0,23448728000.0,33509372000.0,28503818000.0,22146861000.0,31480625000.0,28874054000.0,32022980000.0,34612350000.0,35200480000.0,26066480000.0,37258880000.0
2082.0,24525840000.0,26604610000.0,24665375000.0,28480414000.0,20363786000.0,31316460000.0,23570422000.0,33307490000.0,28254343000.0,21911278000.0,31092818000.0,28534160000.0,31634338000.0,33303128000.0,35450438000.0,25384532000.0,37111742000.0
2083.0,24253686000.0,26092665000.0,24787853000.0,28099470000.0,19975246000.0,32006560000.0,23481692000.0,33221005000.0,27952935000.0,22017702000.0,30756246000.0,28622522000.0,31201034000.0,33051190000.0,35220600000.0,24610930000.0,36783215000.0
2084.0,24039630000.0,26106786000.0,24352686000.0,28397924000.0,19679480000.0,31132880000.0,23118981000.0,32818045000.0,27744096000.0,21443564000.0,30783308000.0,28066523000.0,31513592000.0,32381303000.0,34584936000.0,24332493000.0,37654938000.0
2085.0,23612944000.0,26175160000.0,23931634000.0,27894622000.0,19511073000.0,30951444000.0,22932249000.0,32502424000.0,28725598000.0,21202130000.0,31147272000.0,28632605000.0,30599485000.0,32223025000.0,34635700000.0,24073247000.0,36580946000.0
2086.0,23526140000.0,25851548000.0,23617405000.0,28725445000.0,21380313000.0,30646180000.0,22613360000.0,32230582000.0,28416426000.0,20946127000.0,30718419000.0,28090083000.0,30766350000.0,31887718000.0,35710680000.0,23880473000.0,36283140000.0
2087.0,23143082000.0,26030131000.0,23333442000.0,27561343000.0,20790180000.0,30681494000.0,22442078000.0,31957758000.0,27360720000.0,20654938000.0,30246280000.0,27562308000.0,30581640000.0,32599384000.0,34824724000.0,24614056000.0,36020187000.0
2088.0,22963710000.0,25694943000.0,23179377000.0,27262003000.0,19435670000.0,30262317000.0,22368782000.0,31718785000.0,27111354000.0,20391690000.0,29910897000.0,27220267000.0,30096564000.0,32521630000.0,34341546000.0,24250681000.0,36099715000.0
2089.0,22613820000.0,25333730000.0,23077400000.0,26954201000.0,19154516000.0,30185906000.0,22721710000.0,31676631000.0,26899483000.0,20254626000.0,30456926000.0,27082280000.0,30059860000.0,31902792000.0,34035313000.0,23704955000.0,35744420000.0
2090.0,22443680000.0,27599475000.0,22800996000.0,27273275000.0,19487640000.0,30033279000.0,22354088000.0,31296182000.0,26902645000.0,20033335000.0,29814596000.0,26955590000.0,29872122000.0,31910240000.0,33787023000.0,23612404000.0,35581915000.0
2091.0,22164736000.0,25943950000.0,22757790000.0,26593397000.0,18818828000.0,29915322000.0,22655023000.0,31053693000.0,26633112000.0,19709245000.0,29333799000.0,26875429000.0,29478280000.0,31952000000.0,34172800000.0,23724085000.0,35527800000.0
2092.0,22130092000.0,27162660000.0,22257756000.0,27169966000.0,18557680000.0,29596625000.0,22873907000.0,30801328000.0,26700196000.0,19543130000.0,29173610000.0,26531906000.0,30784508000.0,31129823000.0,33743602000.0,23348652000.0,35209433000.0
2093.0,22285892000.0,25296857000.0,22220016000.0,26507629000.0,18493606000.0,29331421000.0,22304676000.0,30500379000.0,26529970000.0,19492960000.0,29973560000.0,26299245000.0,29919357000.0,30963685000.0,33822740000.0,22961396000.0,35009180000.0
2094.0,21895981000.0,25600061000.0,21868075000.0,26242490000.0,18543161000.0,29381345000.0,21868081000.0,30152688000.0,26887629000.0,19283636000.0,29543743000.0,26047668000.0,29288319000.0,31931730000.0,33257750000.0,22958694000.0,35276554000.0
2095.0,21945403000.0,25320036000.0,22159448000.0,26031581000.0,18162000000.0,28991996000.0,21665665000.0,29831318000.0,26314130000.0,19116313000.0,29195004000.0,26069432000.0,29015374000.0,30750894000.0,36531642000.0,23371397000.0,35764800000.0
2096.0,24636290000.0,25359532000.0,21870123000.0,25793847000.0,18717479000.0,28983450000.0,22076416000.0,29707108000.0,26026543000.0,19382800000.0,29752880000.0,25579942000.0,29140290000.0,31052468000.0,34188435000.0,22523523000.0,35407094000.0
2097.0,22491494000.0,25928143000.0,21391442000.0,25574093000.0,21051867000.0,28687655000.0,21702742000.0,29561438000.0,25805603000.0,18746700000.0,29019759000.0,25353540000.0,28689095000.0,32791775000.0,34220313000.0,22442433000.0,35065496000.0
2098.0,21692566000.0,26336692000.0,21357480000.0,25551200000.0,18439553000.0,28992430000.0,21641628000.0,29170856000.0,26124515000.0,18709305000.0,28652020000.0,27418434000.0,29057477000.0,30570285000.0,33148891000.0,22248987000.0,34404710000.0
2099.0,21250437000.0,25777514000.0,21191428000.0,25165285000.0,18343225000.0,30141637000.0,21374431000.0,28790840000.0,25580380000.0,18530804000.0,28634786000.0,25492705000.0,29246777000.0,30222880000.0,32923260000.0,22917253000.0,34553770000.0
2100.0,21227190000.0,26468596000.0,21157132000.0,25606260000.0,18418436000.0,28753439000.0,22324726000.0,28623725000.0,25528613000.0,18251336000.0,29867567000.0,25084312000.0,28689846000.0,30834498000.0,32943905000.0,22822947000.0,35369697000.0
