time,FGOALS-F3-L,NORESM2-MM,EC-EARTH3-VEG,ACCESS-CM2,INM-CM5-0,CESM2,TAIESM1,MPI-ESM1-2-HR,CAMS-CSM1-0,BCC-CSM2-MR,GFDL-ESM4,CMCC-CM2-SR5,ACCESS-ESM1-5,MRI-ESM2-0,IPSL-CM6A-LR,EC-EARTH3,CANESM5,CESM2-WACCM,INM-CM4-8
2011.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0,50927860000.0
2012.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0,49707140000.0
2013.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0,49405780000.0
2014.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0
2015.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0
2016.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0
2017.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0
2018.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0
2019.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0
2020.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0
2021.0,48820134000.0,48790760000.0,48795760000.0,48741126000.0,48678216000.0,48683940000.0,48830763000.0,48657842000.0,48726270000.0,48663863000.0,48577920000.0,49316440000.0,48726840000.0,48724804000.0,49079378000.0,48566940000.0,48842695000.0,48842300000.0,48671412000.0
2022.0,48614910000.0,48501640000.0,48871990000.0,48398418000.0,48446360000.0,48447520000.0,48450550000.0,48722110000.0,48687890000.0,48483170000.0,48613210000.0,48700670000.0,48419398000.0,48565043000.0,48727785000.0,48498320000.0,48624914000.0,48511410000.0,48427246000.0
2023.0,48378220000.0,48254157000.0,48643174000.0,48167470000.0,48412353000.0,48177950000.0,48176353000.0,48354783000.0,48705080000.0,48557445000.0,48310366000.0,48529440000.0,48128983000.0,48139547000.0,48989630000.0,48336520000.0,48052860000.0,48159430000.0,48173244000.0
2024.0,48206670000.0,48052298000.0,49346570000.0,47949423000.0,48163000000.0,48313823000.0,48215167000.0,48087413000.0,48444050000.0,48254906000.0,48154018000.0,48302420000.0,48010027000.0,47879475000.0,48353770000.0,48074445000.0,47720518000.0,47951806000.0,48759173000.0
2025.0,48061428000.0,47772550000.0,48853398000.0,47709508000.0,47886080000.0,47976970000.0,47875390000.0,47789273000.0,49028993000.0,47967556000.0,48051250000.0,48181290000.0,47701970000.0,47611232000.0,48204554000.0,47818846000.0,47391930000.0,47727895000.0,47849443000.0
2026.0,47819790000.0,47545090000.0,48209973000.0,47484970000.0,47692400000.0,47657423000.0,47541170000.0,47620014000.0,48427820000.0,47771460000.0,47916490000.0,48774630000.0,47427770000.0,47413035000.0,48016024000.0,47843238000.0,46793500000.0,47430290000.0,47671130000.0
2027.0,47567080000.0,47236480000.0,47863157000.0,47151243000.0,47412306000.0,47313527000.0,47531016000.0,47306117000.0,48089248000.0,47583638000.0,47677174000.0,48257958000.0,47074005000.0,47040627000.0,47755964000.0,47489530000.0,46371070000.0,47229882000.0,47422714000.0
2028.0,47598600000.0,46956040000.0,47827227000.0,47264260000.0,47135097000.0,46986506000.0,47128440000.0,47104900000.0,47841390000.0,47378170000.0,47434410000.0,47698220000.0,46688805000.0,46735950000.0,47862387000.0,47201540000.0,46034207000.0,46895470000.0,47169147000.0
2029.0,47319270000.0,46683935000.0,47451034000.0,46552110000.0,46869164000.0,46641025000.0,46819537000.0,46766300000.0,47621470000.0,47425004000.0,47362590000.0,47440974000.0,46353244000.0,46341587000.0,47478747000.0,46875510000.0,45318860000.0,46667980000.0,46831477000.0
2030.0,46818652000.0,46429370000.0,47251108000.0,46203736000.0,46462870000.0,46249450000.0,46429430000.0,46633767000.0,47349120000.0,47006175000.0,46997606000.0,47278710000.0,46129254000.0,46007345000.0,47233343000.0,46398964000.0,44827218000.0,46323614000.0,46540810000.0
2031.0,46600070000.0,46064615000.0,46906490000.0,45806690000.0,45997080000.0,45851054000.0,46065828000.0,46910812000.0,47370523000.0,46949052000.0,46825984000.0,47142715000.0,45704495000.0,45778900000.0,47213867000.0,46032355000.0,44067852000.0,46118540000.0,46245060000.0
2032.0,46442390000.0,45824307000.0,46823360000.0,45358477000.0,45554460000.0,45492314000.0,45595857000.0,46086700000.0,47022870000.0,46725997000.0,46566617000.0,46833185000.0,45282984000.0,45336965000.0,46752256000.0,45739200000.0,43432112000.0,45817650000.0,45975646000.0
2033.0,46228492000.0,45385515000.0,46450450000.0,44957500000.0,45110470000.0,45075464000.0,45172494000.0,45791320000.0,46676300000.0,46439334000.0,46242620000.0,46641594000.0,44749894000.0,44916208000.0,46355030000.0,45467242000.0,42681065000.0,45395595000.0,46029963000.0
2034.0,45842326000.0,45016440000.0,46231396000.0,44717773000.0,44813280000.0,44569920000.0,44845480000.0,45385687000.0,46417555000.0,46132683000.0,45952350000.0,46312473000.0,44226040000.0,44438258000.0,45958550000.0,44988453000.0,41960514000.0,45166030000.0,45304130000.0
2035.0,45394076000.0,44717760000.0,45906375000.0,44240630000.0,44499673000.0,44122698000.0,44479330000.0,45456663000.0,46255970000.0,45867080000.0,45590680000.0,45954834000.0,43610354000.0,43957550000.0,45648564000.0,44469230000.0,41092174000.0,44819034000.0,45463368000.0
2036.0,44826542000.0,44349820000.0,45615200000.0,43708404000.0,44004580000.0,43516230000.0,43893654000.0,45138570000.0,45970665000.0,45480530000.0,45235868000.0,45579117000.0,43086200000.0,43426267000.0,45280650000.0,43806564000.0,40489734000.0,44414456000.0,44816270000.0
2037.0,44349170000.0,43773153000.0,45438714000.0,43271190000.0,43425790000.0,42834493000.0,43282113000.0,44694930000.0,46036713000.0,45277245000.0,44907820000.0,45129600000.0,42580410000.0,42913567000.0,44888480000.0,43230077000.0,39517663000.0,44023833000.0,44391272000.0
2038.0,43918025000.0,43333517000.0,44980460000.0,42680746000.0,42833450000.0,42284683000.0,42624827000.0,44256006000.0,45529285000.0,44997403000.0,44686897000.0,44662153000.0,41879642000.0,42318356000.0,44473213000.0,42603053000.0,38647378000.0,43537568000.0,44083690000.0
2039.0,43703520000.0,42903520000.0,44734108000.0,42118267000.0,42356600000.0,41760686000.0,42003263000.0,44091960000.0,45147644000.0,44549804000.0,44224758000.0,44288600000.0,41389380000.0,41561220000.0,43755905000.0,41868222000.0,37674500000.0,43009495000.0,43607760000.0
2040.0,43286966000.0,42328140000.0,44111426000.0,41620550000.0,41816350000.0,41153270000.0,41356070000.0,43583705000.0,45213237000.0,44124717000.0,43811090000.0,43786093000.0,40698855000.0,41040390000.0,43168750000.0,41023496000.0,36959910000.0,42436575000.0,43206267000.0
2041.0,42815345000.0,41944277000.0,43629130000.0,41104620000.0,41264955000.0,40566210000.0,40777180000.0,43080590000.0,44782297000.0,43798510000.0,43438680000.0,43430973000.0,39967035000.0,40419070000.0,42559857000.0,40442704000.0,35986380000.0,41812330000.0,42777110000.0
2042.0,42472770000.0,41434960000.0,43131490000.0,40565264000.0,40732377000.0,39882100000.0,40323340000.0,42967474000.0,44377575000.0,43264230000.0,42989880000.0,42966032000.0,39263105000.0,39956280000.0,41993600000.0,39829650000.0,35025445000.0,41395220000.0,42288034000.0
2043.0,41901390000.0,40817234000.0,42698023000.0,39841972000.0,40236660000.0,39450575000.0,39469834000.0,42477093000.0,43978174000.0,42815890000.0,42606060000.0,43080937000.0,38455767000.0,39229243000.0,41389916000.0,38898684000.0,34043597000.0,40722510000.0,41808597000.0
2044.0,41319550000.0,40253374000.0,42592653000.0,39223157000.0,39593144000.0,38582096000.0,38649950000.0,42061877000.0,43849610000.0,42356793000.0,42181520000.0,42424566000.0,37682000000.0,38582660000.0,40663670000.0,38122852000.0,32934773000.0,40087847000.0,41295990000.0
2045.0,40689050000.0,39740535000.0,42111430000.0,38536356000.0,39008743000.0,37880566000.0,37907444000.0,41663693000.0,43308540000.0,41896714000.0,41848250000.0,41796570000.0,36967346000.0,37890916000.0,39920034000.0,37252550000.0,32200163000.0,39463520000.0,40821543000.0
2046.0,40065920000.0,39158210000.0,41363026000.0,37890750000.0,38891217000.0,37168923000.0,37141963000.0,41211662000.0,42894787000.0,41354125000.0,41274740000.0,41288327000.0,36639015000.0,37152600000.0,39302680000.0,36396630000.0,31208376000.0,38888428000.0,40424530000.0
2047.0,39502074000.0,38519894000.0,40801740000.0,36901590000.0,38103490000.0,36627490000.0,36291830000.0,41254527000.0,42568420000.0,40728146000.0,40805990000.0,40708456000.0,35735925000.0,36417376000.0,38541880000.0,35594748000.0,30138726000.0,38071220000.0,39824830000.0
2048.0,38774706000.0,37942796000.0,40161034000.0,36232724000.0,37517783000.0,35858645000.0,35359568000.0,40333746000.0,42120106000.0,40115556000.0,40315593000.0,40064830000.0,34724143000.0,35787980000.0,37780943000.0,34819910000.0,29128800000.0,37565460000.0,39333515000.0
2049.0,38274920000.0,37379617000.0,39403745000.0,35572285000.0,36942990000.0,34976470000.0,34493473000.0,39807910000.0,41608580000.0,39507624000.0,39952613000.0,39395234000.0,33856130000.0,35029110000.0,36763795000.0,33893716000.0,27994085000.0,36915160000.0,38841078000.0
2050.0,37685940000.0,36732137000.0,38651245000.0,34774710000.0,36297945000.0,34210531000.0,33739680000.0,39429470000.0,41357967000.0,38941913000.0,39366242000.0,38893570000.0,33214323000.0,34350483000.0,35698606000.0,33028102000.0,27030692000.0,36257800000.0,38223820000.0
2051.0,36938480000.0,36034392000.0,37799092000.0,33948109000.0,35698610000.0,33396724000.0,32891353000.0,38770830000.0,40683840000.0,38359527000.0,38800210000.0,38222960000.0,32528054000.0,33677216000.0,34665415000.0,32311170000.0,26215115000.0,35624730000.0,37761920000.0
2052.0,36085780000.0,35376140000.0,37031810000.0,33140783000.0,34831397000.0,32493087000.0,32004436000.0,38165606000.0,40145510000.0,37637472000.0,38072455000.0,37461823000.0,31821423000.0,33004930000.0,33805870000.0,31577768000.0,25192313000.0,34752490000.0,37255975000.0
2053.0,35455115000.0,35246590000.0,36256320000.0,32526670000.0,34479006000.0,31773256000.0,31162660000.0,37602333000.0,39688536000.0,36937396000.0,37398122000.0,36740230000.0,31091597000.0,32216435000.0,32830167000.0,30974976000.0,24221514000.0,33927130000.0,36772205000.0
2054.0,35248050000.0,34369680000.0,35412267000.0,31942113000.0,33824317000.0,31041550000.0,30175744000.0,36928025000.0,39216833000.0,36214575000.0,36871442000.0,35948184000.0,30388406000.0,31760998000.0,31769846000.0,30288622000.0,23257752000.0,33471541000.0,36185950000.0
2055.0,34216917000.0,33740230000.0,34790370000.0,31110652000.0,33213794000.0,30260023000.0,29744530000.0,36501390000.0,38637580000.0,35504423000.0,36428124000.0,35127165000.0,29666243000.0,30987665000.0,30758457000.0,29395670000.0,22335017000.0,32525924000.0,35590780000.0
2056.0,33739962000.0,32909173000.0,33925188000.0,30311817000.0,32637680000.0,29479176000.0,28786782000.0,35813470000.0,38105210000.0,34626683000.0,35838540000.0,34406260000.0,29091650000.0,30369847000.0,29793464000.0,28532590000.0,21587556000.0,31751092000.0,35080610000.0
2057.0,32899957000.0,32212302000.0,33071813000.0,29792233000.0,32047108000.0,28744722000.0,27807822000.0,35186487000.0,37593285000.0,33905738000.0,35192685000.0,33504612000.0,28388182000.0,29652173000.0,28832289000.0,27889127000.0,20587395000.0,31284770000.0,34541890000.0
2058.0,32242203000.0,31588375000.0,32340361000.0,28909423000.0,31500839000.0,27873905000.0,26910820000.0,34690890000.0,36874695000.0,32994610000.0,34586984000.0,32666634000.0,27717202000.0,28985997000.0,28027935000.0,27174253000.0,19768664000.0,30447760000.0,33924575000.0
2059.0,31528247000.0,30978861000.0,31540310000.0,28162340000.0,30863538000.0,27097106000.0,26057384000.0,34032730000.0,36223934000.0,32029348000.0,33926510000.0,31755600000.0,27014244000.0,28285694000.0,27095615000.0,26556850000.0,18934282000.0,29591585000.0,33281044000.0
2060.0,30897201000.0,30226756000.0,30810016000.0,27522400000.0,30317076000.0,26176528000.0,25159760000.0,33429326000.0,35530260000.0,31236956000.0,33218259000.0,30849550000.0,26404905000.0,27617866000.0,26233086000.0,25981570000.0,18180272000.0,28905220000.0,32726700000.0
2061.0,30171496000.0,29515516000.0,29930312000.0,26754458000.0,29789608000.0,25448827000.0,24278491000.0,32981158000.0,34896420000.0,30287847000.0,32489654000.0,30090060000.0,25760741000.0,26936820000.0,25542115000.0,25259284000.0,17424757000.0,28071422000.0,31946373000.0
2062.0,29428396000.0,28842983000.0,28970676000.0,25964890000.0,29154966000.0,24650430000.0,23549434000.0,32291187000.0,34266886000.0,29306930000.0,32484841000.0,29273766000.0,25001860000.0,26201934000.0,24814543000.0,24495663000.0,16727963000.0,27389210000.0,31503050000.0
2063.0,29061048000.0,28088031000.0,28303002000.0,25291608000.0,28464462000.0,24015460000.0,22805688000.0,31544267000.0,33602927000.0,28459635000.0,31634070000.0,28472620000.0,24420706000.0,25527695000.0,24057432000.0,23824626000.0,16199918000.0,26791254000.0,30957530000.0
2064.0,28342250000.0,27390759000.0,27585923000.0,24712450000.0,27914813000.0,23235357000.0,22062367000.0,30742794000.0,32962298000.0,27468415000.0,31120090000.0,27610522000.0,23826080000.0,24773413000.0,23373443000.0,23229389000.0,15497812000.0,26076838000.0,30483876000.0
2065.0,27656874000.0,26706174000.0,26838161000.0,23842005000.0,27262470000.0,22454090000.0,21276527000.0,29935436000.0,32769855000.0,26668116000.0,30634007000.0,26571837000.0,23171660000.0,24281090000.0,22661171000.0,22609100000.0,14868123000.0,25522342000.0,29949958000.0
2066.0,26984966000.0,26108213000.0,26106296000.0,23062274000.0,26689740000.0,21899078000.0,20590700000.0,29576792000.0,31915858000.0,25770668000.0,30056970000.0,25695609000.0,22491000000.0,23709522000.0,21969848000.0,22010223000.0,14168591000.0,25041693000.0,29358383000.0
2067.0,26293807000.0,25528314000.0,25442090000.0,22447466000.0,26150883000.0,21281352000.0,20001866000.0,28887861000.0,31233819000.0,24739287000.0,29544931000.0,24804680000.0,21730163000.0,23183997000.0,21326545000.0,21382519000.0,13529653000.0,24273924000.0,28871098000.0
2068.0,25481040000.0,24979773000.0,24697082000.0,21641440000.0,25548150000.0,20684382000.0,19231690000.0,28147657000.0,30644668000.0,23817960000.0,29026488000.0,23890825000.0,21148518000.0,22494280000.0,20642980000.0,20912714000.0,12948654000.0,23590517000.0,28351775000.0
2069.0,24914973000.0,24345950000.0,24160725000.0,21004153000.0,25090664000.0,20043708000.0,18613172000.0,27597165000.0,30053272000.0,22897367000.0,28484380000.0,23121902000.0,20564580000.0,22018648000.0,20015888000.0,20317200000.0,12205613000.0,23043900000.0,27837716000.0
2070.0,24336632000.0,23772990000.0,23472595000.0,20329021000.0,24462078000.0,19511597000.0,18058484000.0,27166257000.0,29480751000.0,22125402000.0,28034173000.0,22350041000.0,19930010000.0,21444755000.0,19347143000.0,19846388000.0,11525939000.0,22408000000.0,27004619000.0
2071.0,23718386000.0,23116503000.0,22753423000.0,19675316000.0,23901784000.0,18848063000.0,17530400000.0,26509623000.0,28831670000.0,21219760000.0,27563114000.0,21687896000.0,19294253000.0,20887919000.0,18732110000.0,19285662000.0,10863090000.0,21801923000.0,26385097000.0
2072.0,23026958000.0,22448015000.0,21963604000.0,19090844000.0,23380263000.0,18318914000.0,17000468000.0,25796410000.0,28231637000.0,20490690000.0,26974257000.0,21044425000.0,18669263000.0,20363362000.0,18133684000.0,18755025000.0,10276400000.0,21236570000.0,25891398000.0
2073.0,22532150000.0,21958021000.0,21483698000.0,18440843000.0,22837457000.0,17863293000.0,16460069000.0,25248332000.0,27621930000.0,19589160000.0,26484470000.0,20346448000.0,18045657000.0,19936248000.0,17544737000.0,18280548000.0,9713299000.0,20656544000.0,25651804000.0
2074.0,21910542000.0,21425777000.0,20924858000.0,17858320000.0,22307656000.0,17338071000.0,15955792000.0,24766351000.0,27381766000.0,18966870000.0,26064687000.0,19765205000.0,17488282000.0,19486697000.0,16989169000.0,17763512000.0,9241573000.0,20063818000.0,24915743000.0
2075.0,21189478000.0,20836954000.0,20137775000.0,17390178000.0,21857104000.0,16855224000.0,15467878000.0,24038812000.0,26910026000.0,18154385000.0,25710492000.0,19044745000.0,16920403000.0,18986492000.0,16407278000.0,17263034000.0,8691820000.0,19490537000.0,24307190000.0
2076.0,20585376000.0,20287291000.0,19620643000.0,16823180000.0,21377722000.0,16370120000.0,14938116000.0,23348103000.0,26360297000.0,17431280000.0,25224129000.0,18404432000.0,16278392000.0,18377525000.0,15803299000.0,16880701000.0,8223111700.0,18941204000.0,23741106000.0
2077.0,20055734000.0,19778308000.0,19060126000.0,16318240000.0,20921630000.0,15864502000.0,14421030000.0,22757687000.0,25838338000.0,16749925000.0,24776882000.0,17746000000.0,15755145000.0,17955777000.0,15262227000.0,16432111000.0,7772888000.0,18437780000.0,23320936000.0
2078.0,19557446000.0,19297170000.0,18572974000.0,15786577000.0,20465254000.0,15432222000.0,13999212000.0,22102702000.0,25219725000.0,16145636000.0,24334080000.0,17077571000.0,15298734000.0,17462493000.0,14759754000.0,15992772000.0,7382337000.0,17829458000.0,22932625000.0
2079.0,19103908000.0,18824684000.0,18021523000.0,15296910000.0,19912184000.0,14962237000.0,13642111000.0,21516149000.0,24889113000.0,15665205000.0,23767183000.0,16535239000.0,14733596000.0,16939517000.0,14189732000.0,15515761000.0,6989971500.0,17322590000.0,22452918000.0
2080.0,18436540000.0,18335085000.0,17560824000.0,14850468000.0,19463690000.0,14552636000.0,13241486000.0,20858660000.0,24646654000.0,15018394000.0,23259877000.0,15964256000.0,14195698000.0,16505671000.0,13650628000.0,15100890000.0,6612646000.0,16847030000.0,21916357000.0
2081.0,17838560000.0,17911237000.0,16988564000.0,14318880000.0,18978040000.0,14131541000.0,12824934000.0,20318728000.0,24097320000.0,14503483000.0,22807420000.0,15386452000.0,13760451000.0,16077164000.0,13173517000.0,14689365000.0,6348193300.0,16453681000.0,21479813000.0
2082.0,17304107000.0,17457848000.0,16407365000.0,13865483000.0,18596837000.0,13772913000.0,12460851000.0,19758969000.0,23580326000.0,13977030000.0,22328857000.0,14844986000.0,13259714000.0,15668389000.0,12632332000.0,14229935000.0,5999880700.0,15880346000.0,21014714000.0
2083.0,16818664000.0,16992092000.0,15860837000.0,13377947000.0,18164144000.0,13431415000.0,12061880000.0,19303672000.0,23042402000.0,13424627000.0,21831911000.0,14265389000.0,12850668000.0,15359777000.0,12142821000.0,13867694000.0,5661687300.0,15318806000.0,20562760000.0
2084.0,16189992000.0,16500207000.0,15375308000.0,12918912000.0,17773496000.0,13012960000.0,11670937000.0,18665058000.0,22455835000.0,12956402000.0,21323510000.0,13777140000.0,12430764000.0,14858900000.0,11691837000.0,13432722000.0,5371811300.0,14866200000.0,20081883000.0
2085.0,15725017000.0,16060388000.0,14943540000.0,12535798000.0,17390277000.0,12665713000.0,11326959000.0,18178330000.0,21885962000.0,12511686000.0,20860496000.0,13302776000.0,12064077000.0,14474461000.0,11273129000.0,12993948000.0,5070930000.0,14452234000.0,19634637000.0
2086.0,15301931000.0,15603001000.0,14419194000.0,11976661000.0,16991061000.0,12290821000.0,11004832000.0,17620005000.0,21383612000.0,12207889000.0,20505117000.0,12954594000.0,11699739000.0,14077966000.0,10847470000.0,12526815000.0,4864265000.0,14020379000.0,19289455000.0
2087.0,14885615000.0,15236168000.0,13910921000.0,11606972000.0,16618366000.0,12008942000.0,10683999000.0,17196593000.0,20883898000.0,11869503000.0,20115341000.0,12438853000.0,11402934000.0,13714819000.0,10470577000.0,12120012000.0,4606082000.0,13574228000.0,18966682000.0
2088.0,14407796000.0,14890683000.0,13448931000.0,11269263000.0,16184422000.0,11714072000.0,10408081000.0,16623984000.0,20401115000.0,11299681000.0,19663768000.0,12008080000.0,11052128000.0,13403894000.0,10031674000.0,11670036000.0,4394276000.0,13243686000.0,18614591000.0
2089.0,13940893000.0,14517411000.0,13022043000.0,10918643000.0,15829089000.0,11402049000.0,10147907000.0,16102111000.0,20051218000.0,10958671000.0,19299473000.0,11644343000.0,10721779000.0,13057554000.0,9716999000.0,11236254000.0,4190286000.0,12926282000.0,18439533000.0
2090.0,13488713000.0,14169987000.0,12586770000.0,10534088000.0,15559536000.0,11136873000.0,9849659000.0,15609699000.0,19923770000.0,10608693000.0,18855498000.0,11296081000.0,10383101000.0,12768543000.0,9404800000.0,10820175000.0,3989401900.0,12514893000.0,18264373000.0
2091.0,12994683000.0,13807836000.0,12202642000.0,10181480000.0,15191199000.0,10886212000.0,9571782000.0,15202523000.0,19433245000.0,10257989000.0,18382300000.0,10954248000.0,10115949000.0,12490562000.0,9023237000.0,10491047000.0,3748513800.0,12107894000.0,17781760000.0
2092.0,12631582000.0,13482995000.0,11834647000.0,9828596000.0,14996694000.0,10575311000.0,9266443000.0,14760111000.0,18980129000.0,9966944000.0,18039409000.0,10638470000.0,9877154000.0,12195421000.0,8599579000.0,10130158000.0,3588296400.0,11802196000.0,17421072000.0
2093.0,12245284000.0,13161845000.0,11385889000.0,9399397000.0,14653192000.0,10293007000.0,8994968000.0,14268321000.0,18580158000.0,9494608000.0,17611807000.0,10371659000.0,9553310000.0,11857554000.0,8249368000.0,9774122000.0,3442297600.0,11369901000.0,17090489000.0
2094.0,11824656000.0,12859273000.0,10928159000.0,9097189000.0,14382341000.0,10053429000.0,8715387000.0,13810779000.0,18128863000.0,9153668000.0,17172138000.0,10096395000.0,9244722000.0,11561054000.0,7936610000.0,9456595000.0,3292491800.0,11085228000.0,16820907000.0
2095.0,11474531000.0,12611120000.0,10578738000.0,8800481000.0,14127802000.0,9749179000.0,8418275000.0,13454679000.0,17721844000.0,8793761000.0,16854911000.0,9805877000.0,8993716000.0,11206288000.0,7512484400.0,9161264000.0,3136666400.0,10756035000.0,16497548000.0
2096.0,11102825000.0,12298411000.0,10200484000.0,8424372700.0,13806791000.0,9483579000.0,8064946000.0,13078626000.0,17390987000.0,8434207000.0,16489470000.0,9487374000.0,8715910000.0,10856530000.0,7052549600.0,8727049000.0,2995204600.0,10402974000.0,16141667000.0
2097.0,10818439000.0,12062141000.0,9780950000.0,8126087000.0,13447162000.0,9202119000.0,7790948000.0,12631927000.0,16955486000.0,8106602000.0,16133461000.0,9166614000.0,8473916000.0,10560979000.0,6673046500.0,8384134000.0,2873723400.0,10112221000.0,15848189000.0
