time,GFDL-ESM2G,CANESM2,CSIRO-MK3-6-0,GISS-E2-R,NORESM1-M,CNRM-CM5,GFDL-CM3,CCSM4,IPSL-CM5A-LR,MPI-ESM-LR
2047.0,72916190000.0,70448130000.0,74616410000.0,76122630000.0,70281950000.0,76016290000.0,69967350000.0,67283860000.0,68668936000.0,73410470000.0
2048.0,72474640000.0,69674380000.0,73952040000.0,76011200000.0,69403754000.0,75609450000.0,69147340000.0,68134230000.0,68089690000.0,72793740000.0
2049.0,71911620000.0,68934010000.0,73394995000.0,75200190000.0,68435313000.0,75100635000.0,68163660000.0,66079166000.0,67020380000.0,72218100000.0
2050.0,70997490000.0,68064430000.0,73000840000.0,74685880000.0,67700390000.0,74868560000.0,67521266000.0,65686966000.0,66174930000.0,72142600000.0
2051.0,70076650000.0,67103120000.0,72278390000.0,74530860000.0,66998075000.0,74378150000.0,66551874000.0,64837014000.0,65145758000.0,71075980000.0
2052.0,69435320000.0,66315160000.0,71540370000.0,73755930000.0,66263024000.0,74063350000.0,65359622000.0,64148615000.0,64356940000.0,70296910000.0
2053.0,68767875000.0,65336623000.0,70668880000.0,72857715000.0,65640930000.0,74485055000.0,64538894000.0,63065200000.0,63525400000.0,69671810000.0
2054.0,68118320000.0,64656515000.0,69982765000.0,72322880000.0,64902310000.0,73750320000.0,63547437000.0,62345760000.0,62722564000.0,69000560000.0
2055.0,67712176000.0,64064942000.0,69304440000.0,71931780000.0,63904678000.0,73620370000.0,62952034000.0,61901648000.0,61694693000.0,68399510000.0
2056.0,66967560000.0,63302496000.0,68420272000.0,71599720000.0,63037490000.0,72684800000.0,62308094000.0,61126013000.0,60598450000.0,67848507000.0
2057.0,66463543000.0,62622458000.0,67787510000.0,71088456000.0,62334510000.0,72094835000.0,61455890000.0,60309050000.0,59752763000.0,67449120000.0
2058.0,65469350000.0,62041395000.0,67168563000.0,70549480000.0,61711163000.0,71315200000.0,60610486000.0,59591074000.0,59547357000.0,66944946000.0
2059.0,64927080000.0,60974105000.0,66641867000.0,71561760000.0,61011333000.0,70716990000.0,59887110000.0,58997610000.0,58524828000.0,66357080000.0
2060.0,64473432000.0,60189733000.0,65951633000.0,70227436000.0,60325780000.0,69987340000.0,59147130000.0,58237497000.0,57774820000.0,65666920000.0
2061.0,63864930000.0,59320746000.0,65107030000.0,69527190000.0,59571286000.0,69439870000.0,58300465000.0,57623355000.0,56914006000.0,65159934000.0
2062.0,63675183000.0,58380788000.0,64440553000.0,69293990000.0,58513490000.0,68899320000.0,57370790000.0,56721770000.0,56040520000.0,64421280000.0
2063.0,63048610000.0,57683354000.0,63892790000.0,68721220000.0,57527980000.0,68435284000.0,56502140000.0,55649075000.0,55304190000.0,63830983000.0
2064.0,62338433000.0,56646470000.0,63292900000.0,68066760000.0,56964645000.0,67824430000.0,55541928000.0,54625110000.0,54403023000.0,63099015000.0
2065.0,64035316000.0,55819506000.0,62479390000.0,67531190000.0,56218755000.0,67289510000.0,54729800000.0,53688967000.0,53705798000.0,62896960000.0
2066.0,62487500000.0,55185580000.0,61901450000.0,67061703000.0,55419765000.0,67118604000.0,53979492000.0,52844294000.0,52919947000.0,62035513000.0
2067.0,60862046000.0,54558716000.0,60936802000.0,67449455000.0,54658617000.0,66086953000.0,53209730000.0,52364427000.0,51975390000.0,61214770000.0
2068.0,60180353000.0,53725344000.0,60169450000.0,66640940000.0,53888463000.0,65206570000.0,52341820000.0,51651596000.0,51280638000.0,60488143000.0
2069.0,60486885000.0,52711043000.0,59543073000.0,66608185000.0,52894085000.0,64446833000.0,51501322000.0,50973463000.0,50504995000.0,59638840000.0
2070.0,59123757000.0,51981988000.0,58858120000.0,65491788000.0,52186960000.0,63757940000.0,50890166000.0,50240545000.0,49711456000.0,58794295000.0
2071.0,58584270000.0,51145843000.0,58154672000.0,65059635000.0,51299934000.0,63147360000.0,50057314000.0,49409348000.0,48777744000.0,58079820000.0
2072.0,58553800000.0,50363326000.0,57387397000.0,64447680000.0,50299030000.0,64389214000.0,49510683000.0,48677143000.0,47926840000.0,57317482000.0
2073.0,57536594000.0,49311117000.0,56511513000.0,65799070000.0,49343390000.0,62310478000.0,48755503000.0,47958086000.0,47169390000.0,56792870000.0
2074.0,57408770000.0,48582672000.0,55957955000.0,63905014000.0,48377010000.0,61537206000.0,48043848000.0,47203740000.0,46322560000.0,56113275000.0
2075.0,57266627000.0,47825478000.0,55156703000.0,63105925000.0,47385473000.0,60725215000.0,47227560000.0,46408487000.0,45527175000.0,55538975000.0
2076.0,56114508000.0,47088255000.0,54750024000.0,63076905000.0,46107992000.0,60004987000.0,46634467000.0,45578710000.0,44714426000.0,54902534000.0
2077.0,55400670000.0,46306610000.0,54172115000.0,62469075000.0,45087044000.0,59281383000.0,45822878000.0,44878344000.0,44066820000.0,54044475000.0
2078.0,54950470000.0,45748930000.0,53264310000.0,62261334000.0,44183970000.0,58594824000.0,44900004000.0,44151890000.0,43474120000.0,53235364000.0
2079.0,54468350000.0,44879135000.0,52565040000.0,61923690000.0,43286065000.0,57964917000.0,44265517000.0,43278418000.0,42546926000.0,52239417000.0
2080.0,53866525000.0,43975850000.0,51771000000.0,61634363000.0,42622525000.0,57461354000.0,43449004000.0,42438910000.0,41947378000.0,51527434000.0
2081.0,53387362000.0,42991580000.0,50983854000.0,60871987000.0,41952313000.0,56555580000.0,42589970000.0,41791130000.0,41169166000.0,51035880000.0
2082.0,53259117000.0,42303746000.0,50221230000.0,60378060000.0,41191477000.0,55808934000.0,42075680000.0,41105093000.0,40268947000.0,50248430000.0
2083.0,52966410000.0,41432040000.0,49665937000.0,60132434000.0,40312717000.0,54928620000.0,41346200000.0,40230117000.0,39684137000.0,49765716000.0
2084.0,52357624000.0,40684585000.0,48997347000.0,60541970000.0,39328776000.0,54126810000.0,40680470000.0,39578403000.0,38852997000.0,48872333000.0
2085.0,53234004000.0,39842700000.0,48220350000.0,59253000000.0,38441920000.0,53365280000.0,39958220000.0,38995042000.0,37909130000.0,48028510000.0
2086.0,52506630000.0,39116812000.0,47188226000.0,58991104000.0,37689580000.0,52899267000.0,39408386000.0,38233756000.0,37062263000.0,47391523000.0
2087.0,51847373000.0,38313370000.0,46651445000.0,58525410000.0,36733706000.0,52376310000.0,38700060000.0,37439517000.0,36186090000.0,46756660000.0
2088.0,50835930000.0,37709705000.0,46043190000.0,58226680000.0,35516973000.0,51741827000.0,38073630000.0,36592890000.0,35284517000.0,45852054000.0
2089.0,50410713000.0,37158556000.0,45435347000.0,57807260000.0,34600550000.0,51151020000.0,37311603000.0,35805168000.0,34383240000.0,45008740000.0
2090.0,50602775000.0,36407878000.0,44853830000.0,57616003000.0,33738424000.0,50383220000.0,36362244000.0,34644400000.0,33520445000.0,44336300000.0
2091.0,49471734000.0,35691885000.0,44324168000.0,57020230000.0,32992120000.0,49417500000.0,35682170000.0,33713848000.0,32406682000.0,43625290000.0
2092.0,49084817000.0,35070410000.0,43599647000.0,56515154000.0,32195518000.0,48420196000.0,34870510000.0,32944300000.0,31911016000.0,42746080000.0
2093.0,48554840000.0,34583670000.0,42961064000.0,56119620000.0,31449164000.0,47462490000.0,34220409000.0,32250448000.0,31391310000.0,42092626000.0
2094.0,48155080000.0,33945129000.0,42299142000.0,55822397000.0,30905745000.0,46620537000.0,33475248000.0,31560653000.0,30576839000.0,41362320000.0
2095.0,47663180000.0,33337158000.0,41595396000.0,55409705000.0,30183438000.0,45928767000.0,32543916000.0,30964646000.0,29846830000.0,40597398000.0
2096.0,47905153000.0,32646859000.0,40959988000.0,55894778000.0,29423585000.0,45320710000.0,31889656000.0,30221265000.0,29051343000.0,40023982000.0
2097.0,46662545000.0,32221360000.0,40187830000.0,54830707000.0,28436726000.0,44543177000.0,31316353000.0,29499337000.0,28028045000.0,39335854000.0
2098.0,46071026000.0,31462238000.0,39588050000.0,54282430000.0,27402365000.0,43897400000.0,30812627000.0,28901726000.0,27228738000.0,38743314000.0
2099.0,45596217000.0,30785940000.0,39106710000.0,53930975000.0,26653092000.0,43110530000.0,30095647000.0,28134350000.0,26398732000.0,37958795000.0
2100.0,45201445000.0,30144543000.0,38474306000.0,53480750000.0,26064935000.0,42521375000.0,29471881000.0,27623815000.0,25673180000.0,37510046000.0
