time,CCSM4,GFDL-CM3,NORESM1-M,IPSL-CM5A-LR,GFDL-ESM2G,CESM1-CAM5,CSIRO-MK3-6-0,GISS-E2-R
2024.0,84256380000.0,84277290000.0,83400420000.0,83932860000.0,84048280000.0,84252300000.0,84202955000.0,84174330000.0
2025.0,84033790000.0,83898900000.0,82862590000.0,83771710000.0,83575780000.0,83933470000.0,83881530000.0,83929840000.0
2026.0,83860270000.0,83685786000.0,82346400000.0,83437460000.0,83331140000.0,83838250000.0,83641250000.0,83857146000.0
2027.0,83627070000.0,83300614000.0,81730460000.0,83054110000.0,85180220000.0,83340630000.0,83241935000.0,83448110000.0
2028.0,83420310000.0,83132680000.0,81373176000.0,82752470000.0,84748630000.0,82890840000.0,83096010000.0,83084100000.0
2029.0,82987205000.0,82535416000.0,80850490000.0,82450830000.0,83348080000.0,82501480000.0,82760850000.0,82875550000.0
2030.0,82501280000.0,82063294000.0,80135070000.0,81983906000.0,82982540000.0,82122990000.0,82451070000.0,82473750000.0
2031.0,82397990000.0,81684955000.0,79601705000.0,81730660000.0,82337540000.0,82157690000.0,82229900000.0,82013495000.0
2032.0,81920050000.0,81101070000.0,78983450000.0,81187365000.0,81910790000.0,81304805000.0,81797860000.0,81706110000.0
2033.0,81758680000.0,80657090000.0,78654734000.0,80637230000.0,81538090000.0,80673686000.0,81521490000.0,81313780000.0
2034.0,81178610000.0,80133590000.0,77834000000.0,80100640000.0,81030590000.0,80257630000.0,82403860000.0,80981950000.0
2035.0,81593110000.0,79683210000.0,76984660000.0,79764790000.0,80536125000.0,79863810000.0,81925520000.0,80560830000.0
2036.0,80652530000.0,78819525000.0,76270710000.0,79238400000.0,79986860000.0,79735760000.0,82014510000.0,79899960000.0
2037.0,80192184000.0,78751950000.0,75799440000.0,78838610000.0,80275735000.0,79264840000.0,82487615000.0,80043640000.0
2038.0,81345500000.0,77896390000.0,75072380000.0,78243070000.0,79336830000.0,78709820000.0,80661460000.0,79446490000.0
2039.0,79707360000.0,77554380000.0,74400604000.0,77459200000.0,78860830000.0,78249810000.0,80170705000.0,79105974000.0
2040.0,79224440000.0,76857570000.0,73796560000.0,77036900000.0,78484210000.0,77588050000.0,79518230000.0,78529495000.0
2041.0,78866555000.0,76201060000.0,73518180000.0,76460420000.0,81134840000.0,76907050000.0,79171035000.0,78206180000.0
2042.0,78412360000.0,75537840000.0,72914690000.0,76155040000.0,78121150000.0,76995445000.0,79032320000.0,77770490000.0
2043.0,77957000000.0,74709900000.0,72103985000.0,75542900000.0,77318500000.0,76009820000.0,79455420000.0,77241160000.0
2044.0,77392730000.0,74536480000.0,71736830000.0,75227880000.0,76916880000.0,75399270000.0,78330130000.0,76617640000.0
2045.0,77932190000.0,73435630000.0,71435870000.0,74588496000.0,77459570000.0,74666970000.0,78050740000.0,76159530000.0
2046.0,76937490000.0,72935830000.0,70630740000.0,73930080000.0,76778860000.0,74287250000.0,77613780000.0,77465390000.0
2047.0,76271550000.0,72206910000.0,70685700000.0,73024280000.0,76034620000.0,73647310000.0,77032200000.0,75483144000.0
2048.0,75724685000.0,71718715000.0,69554140000.0,72393160000.0,75540680000.0,73392546000.0,76526280000.0,74929470000.0
2049.0,75193930000.0,70900550000.0,68822980000.0,72092540000.0,75385790000.0,72761370000.0,76102150000.0,74529880000.0
2050.0,74688135000.0,70318230000.0,68266717000.0,71475770000.0,74852010000.0,71733590000.0,75709600000.0,74068270000.0
2051.0,74250660000.0,69834020000.0,67579230000.0,70698400000.0,74330210000.0,70930200000.0,75120900000.0,73643250000.0
2052.0,73649136000.0,69187396000.0,67201753000.0,69925675000.0,73945370000.0,70390510000.0,74792520000.0,73261990000.0
2053.0,73403515000.0,68386746000.0,66075038000.0,69195830000.0,73500450000.0,69681200000.0,74371070000.0,72591070000.0
2054.0,73071360000.0,67541676000.0,65516500000.0,68358218000.0,73117520000.0,68984635000.0,73955700000.0,71980450000.0
2055.0,72608990000.0,66809946000.0,64878096000.0,67983516000.0,72871540000.0,68348900000.0,73606636000.0,71530996000.0
2056.0,72089305000.0,66310390000.0,64151310000.0,67441897000.0,72286870000.0,67589900000.0,73148630000.0,71171080000.0
2057.0,71646960000.0,66069760000.0,63273310000.0,66728410000.0,71905160000.0,67136287000.0,73359720000.0,70567220000.0
2058.0,71063320000.0,65330590000.0,62930338000.0,66212516000.0,71459810000.0,66395450000.0,72439630000.0,69795820000.0
2059.0,70622314000.0,64493000000.0,62090105000.0,65694835000.0,71060550000.0,65492296000.0,71967640000.0,69277610000.0
2060.0,70231220000.0,63843200000.0,61673000000.0,64657744000.0,70767840000.0,64687920000.0,71369220000.0,69040030000.0
2061.0,69916420000.0,63263110000.0,60778340000.0,64160285000.0,72714920000.0,64335495000.0,70846550000.0,68528845000.0
2062.0,69466956000.0,62664385000.0,60098420000.0,63554466000.0,70591690000.0,63455556000.0,70504080000.0,67753177000.0
2063.0,68849230000.0,61933030000.0,59724607000.0,62910800000.0,70105140000.0,62934634000.0,70182660000.0,67518345000.0
2064.0,68298695000.0,61339830000.0,59013570000.0,62182506000.0,70890910000.0,61896270000.0,69770960000.0,66875945000.0
2065.0,67765670000.0,60588474000.0,58475807000.0,61360927000.0,70896665000.0,61043077000.0,69819140000.0,66247442000.0
2066.0,67244044000.0,60191150000.0,57695797000.0,60910182000.0,69078830000.0,59986612000.0,69160330000.0,65692920000.0
2067.0,67854400000.0,59319000000.0,57038030000.0,60600280000.0,69258174000.0,59281596000.0,68712560000.0,65147690000.0
2068.0,66660016000.0,58675868000.0,56082650000.0,59754136000.0,68820630000.0,58646290000.0,68538120000.0,64583934000.0
2069.0,66114822000.0,58340884000.0,55330910000.0,59183590000.0,68186374000.0,57716707000.0,67687068000.0,63898018000.0
2070.0,65495690000.0,57623070000.0,54786683000.0,58688210000.0,67965395000.0,57105610000.0,67067290000.0,63218300000.0
2071.0,64726990000.0,57032376000.0,54034235000.0,58035016000.0,67675914000.0,56305775000.0,66635313000.0,62648400000.0
2072.0,64146485000.0,56650957000.0,53366320000.0,57372040000.0,68078090000.0,55388422000.0,66062578000.0,62231340000.0
2073.0,63577000000.0,55803180000.0,52725944000.0,56889440000.0,66920780000.0,54592280000.0,65361424000.0,62022287000.0
2074.0,62744265000.0,55142433000.0,51970523000.0,56212345000.0,66774440000.0,53922610000.0,64764723000.0,61424677000.0
2075.0,62010600000.0,54572560000.0,51486390000.0,56107954000.0,67746517000.0,53410185000.0,64349930000.0,62205948000.0
2076.0,61264482000.0,54059737000.0,50838475000.0,55290106000.0,66101297000.0,52576432000.0,63773295000.0,60726540000.0
2077.0,60711506000.0,53462053000.0,50017650000.0,54815134000.0,65528107000.0,51727233000.0,63398326000.0,60192944000.0
2078.0,60029060000.0,53129585000.0,49330156000.0,54390964000.0,65189806000.0,51018945000.0,62767387000.0,59928703000.0
2079.0,59280368000.0,53019440000.0,48761676000.0,53812220000.0,65711313000.0,50272653000.0,62111140000.0,59346510000.0
2080.0,58668286000.0,52161577000.0,48151933000.0,53130473000.0,64936645000.0,49680474000.0,61285376000.0,62557780000.0
2081.0,58184393000.0,51618890000.0,48485840000.0,52778640000.0,64393770000.0,48842140000.0,60679450000.0,58805520000.0
2082.0,57730666000.0,51133096000.0,47357490000.0,52088680000.0,64052280000.0,47820976000.0,60176224000.0,58511147000.0
2083.0,57159823000.0,50478375000.0,46734156000.0,51466797000.0,63769543000.0,47147880000.0,59895767000.0,58476302000.0
2084.0,56455352000.0,49977213000.0,45994640000.0,51119784000.0,64973832000.0,46482993000.0,59151827000.0,57822090000.0
2085.0,55881220000.0,49381900000.0,45146120000.0,50428494000.0,63373406000.0,46030920000.0,58454390000.0,58880130000.0
2086.0,55229784000.0,48897600000.0,44224840000.0,50061406000.0,62967460000.0,45136867000.0,57907800000.0,58005164000.0
2087.0,54298825000.0,48414007000.0,44030902000.0,49355977000.0,62585190000.0,44283535000.0,57166246000.0,57460695000.0
2088.0,53579784000.0,47874605000.0,43301110000.0,48723976000.0,62323420000.0,43434738000.0,56706744000.0,56651457000.0
2089.0,52930114000.0,47277000000.0,42612306000.0,48114260000.0,61899940000.0,42819805000.0,56127214000.0,56164545000.0
2090.0,52220310000.0,46794270000.0,42073490000.0,47524086000.0,61540397000.0,42118670000.0,55820040000.0,55723760000.0
2091.0,51378800000.0,46254563000.0,41189800000.0,46726377000.0,61270010000.0,41393190000.0,55231152000.0,58389475000.0
2092.0,50725974000.0,45631164000.0,40412918000.0,46012994000.0,60913090000.0,40797010000.0,54661980000.0,55697367000.0
2093.0,49924500000.0,45105270000.0,39270433000.0,45504238000.0,60618883000.0,40279880000.0,54184886000.0,55880810000.0
2094.0,49439230000.0,44570000000.0,38391910000.0,45127504000.0,61858124000.0,39596100000.0,53683786000.0,54765430000.0
2095.0,48727265000.0,44197884000.0,37339415000.0,44772990000.0,60209607000.0,38759813000.0,53235302000.0,55000277000.0
2096.0,47936983000.0,43728413000.0,36806287000.0,44143300000.0,59736890000.0,38053090000.0,52678530000.0,54666703000.0
2097.0,47835476000.0,43398844000.0,36191977000.0,43764974000.0,59225465000.0,37662320000.0,52211868000.0,55351380000.0
2098.0,46971204000.0,42845643000.0,35564065000.0,43312275000.0,58920206000.0,36902320000.0,51594408000.0,54033506000.0
2099.0,46418903000.0,42387160000.0,35039560000.0,42492125000.0,58644156000.0,36041572000.0,50812543000.0,54840900000.0
2100.0,45859790000.0,41788703000.0,34335207000.0,42088415000.0,58233324000.0,35395613000.0,50273137000.0,54404174000.0
