time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,13944907000000.0,13944907000000.0
2001.0,13921663000000.0,13921663000000.0
2002.0,13902591000000.0,13902591000000.0
2003.0,13891185000000.0,13891185000000.0
2004.0,13889544000000.0,13889544000000.0
2005.0,13885469000000.0,13885469000000.0
2006.0,13873272000000.0,13873272000000.0
2007.0,13858094000000.0,13858094000000.0
2008.0,13853954000000.0,13853954000000.0
2009.0,13847373000000.0,13847373000000.0
2010.0,13834272000000.0,13834272000000.0
2011.0,13827747000000.0,13827747000000.0
2012.0,13823229000000.0,13823229000000.0
2013.0,13800156000000.0,13800156000000.0
2014.0,13769632000000.0,13769632000000.0
2015.0,13776558000000.0,13776558000000.0
2016.0,13763005000000.0,13763005000000.0
2017.0,13730462000000.0,13730462000000.0
2018.0,13723015000000.0,13723015000000.0
2019.0,13701915000000.0,13701915000000.0
2020.0,13687473000000.0,13687473000000.0
2021.0,13642743000000.0,13642219000000.0
2022.0,13624616000000.0,13539770000000.0
2023.0,13590601000000.0,13518385000000.0
2024.0,13589329000000.0,13511566000000.0
2025.0,13543788000000.0,13484576000000.0
2026.0,13469499000000.0,13461515000000.0
2027.0,13455620000000.0,13386359000000.0
2028.0,13395009000000.0,13347394000000.0
2029.0,13361059000000.0,13316700000000.0
2030.0,13344219000000.0,13223115000000.0
2031.0,13305995000000.0,13193914000000.0
2032.0,13219231000000.0,13139116000000.0
2033.0,13160495000000.0,13075361000000.0
2034.0,13098312000000.0,13003557000000.0
2035.0,13036008000000.0,12965677000000.0
2036.0,13005941000000.0,12940297000000.0
2037.0,12962429000000.0,12886317000000.0
2038.0,12902150000000.0,12893038000000.0
2039.0,12819366000000.0,12867470000000.0
2040.0,12698094000000.0,12831932000000.0
2041.0,12666413000000.0,12771773000000.0
2042.0,12572384000000.0,12710100000000.0
2043.0,12484071000000.0,12601148000000.0
2044.0,12392973000000.0,12504438000000.0
2045.0,12356733000000.0,12477122000000.0
2046.0,12306138000000.0,12435061000000.0
2047.0,12262469000000.0,12330691000000.0
2048.0,12236413000000.0,12237540000000.0
2049.0,12136250000000.0,12126751000000.0
2050.0,12064672000000.0,12006447000000.0
2051.0,11984783000000.0,11867031000000.0
2052.0,11891236000000.0,11771145000000.0
2053.0,11794134000000.0,11648072000000.0
2054.0,11716951000000.0,11536464000000.0
2055.0,11650749000000.0,11432689000000.0
2056.0,11534511000000.0,11317009000000.0
2057.0,11401147000000.0,11214889000000.0
2058.0,11304026000000.0,11157449000000.0
2059.0,11155445000000.0,11051884000000.0
2060.0,11033705000000.0,10940585000000.0
2061.0,10896164000000.0,10765877000000.0
2062.0,10802166000000.0,10648999000000.0
2063.0,10699989000000.0,10514060000000.0
2064.0,10567836000000.0,10378024000000.0
2065.0,10469970000000.0,10244428000000.0
2066.0,10368036000000.0,10118741000000.0
2067.0,10273859000000.0,9976640000000.0
2068.0,10206530000000.0,9859209000000.0
2069.0,10126755000000.0,9689660000000.0
2070.0,10048102000000.0,9536337000000.0
2071.0,9979462000000.0,9390181000000.0
2072.0,9861694000000.0,9238454000000.0
2073.0,9765994000000.0,9092973000000.0
2074.0,9685153000000.0,8998295000000.0
2075.0,9589234000000.0,8876233000000.0
2076.0,9489325000000.0,8762922000000.0
2077.0,9368590000000.0,8605405000000.0
2078.0,9289865000000.0,8417597500000.0
2079.0,9213899000000.0,8252618700000.0
2080.0,9159026000000.0,8126552600000.0
2081.0,9051536000000.0,8005067000000.0
2082.0,9001296000000.0,7891349700000.0
2083.0,8937224000000.0,7771246300000.0
2084.0,8891142000000.0,7683591600000.0
2085.0,8830094000000.0,7561434600000.0
2086.0,8766652700000.0,7430951000000.0
2087.0,8652483700000.0,7338297700000.0
2088.0,8560327500000.0,7251424700000.0
2089.0,8459985000000.0,7131928500000.0
2090.0,8392442000000.0,7008270400000.0
2091.0,8294952300000.0,6900228300000.0
2092.0,8226585000000.0,6773967000000.0
2093.0,8136796700000.0,6639900000000.0
2094.0,8051584000000.0,6551691000000.0
2095.0,7967569000000.0,6454391600000.0
2096.0,7893290000000.0,6360149000000.0
2097.0,7781744600000.0,6283771500000.0
2098.0,7717619500000.0,6176601300000.0
2099.0,7657694000000.0,6070224000000.0
2100.0,7597772500000.0,5974494000000.0
