time,CESM2-WACCM,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5
2105.0,93269500000.0,108973180000.0,109948715000.0,106692540000.0
2106.0,92328990000.0,108657710000.0,109523590000.0,106271160000.0
2107.0,91244536000.0,108325330000.0,109272500000.0,106073830000.0
2108.0,90278715000.0,107715200000.0,108650365000.0,105596850000.0
2109.0,89347000000.0,107163100000.0,108464050000.0,104899880000.0
2110.0,88488290000.0,107038260000.0,109066970000.0,104323670000.0
2111.0,88219150000.0,106559610000.0,107723440000.0,104148040000.0
2112.0,87736754000.0,105983360000.0,107480515000.0,103401275000.0
2113.0,86751120000.0,105533500000.0,106799130000.0,102834274000.0
2114.0,85789600000.0,104909650000.0,106484240000.0,102758960000.0
2115.0,85093480000.0,104346550000.0,106806305000.0,102202930000.0
2116.0,84364660000.0,103908520000.0,106534355000.0,101905015000.0
2117.0,83834540000.0,103837670000.0,105361590000.0,101595600000.0
2118.0,82866830000.0,102878610000.0,106776764000.0,101464730000.0
2119.0,81907880000.0,102465450000.0,105019015000.0,102548455000.0
2120.0,81427480000.0,101608320000.0,104313850000.0,100557430000.0
2121.0,80682070000.0,101120220000.0,104051000000.0,99562130000.0
2122.0,79817425000.0,100578180000.0,103076980000.0,99179990000.0
2123.0,79136740000.0,100027286000.0,102548110000.0,98763580000.0
2124.0,78578200000.0,99361060000.0,102357820000.0,98467030000.0
2125.0,77610190000.0,98583560000.0,102085590000.0,98197810000.0
2126.0,76965700000.0,98338160000.0,101841945000.0,97722610000.0
2127.0,76707720000.0,98204330000.0,101513190000.0,97216995000.0
2128.0,75881450000.0,97634130000.0,100736700000.0,96931000000.0
2129.0,75470864000.0,97035900000.0,100299720000.0,96420070000.0
2130.0,74866720000.0,96728050000.0,99586500000.0,96360915000.0
2131.0,74293970000.0,95936545000.0,99687416000.0,95885590000.0
2132.0,73629680000.0,95635890000.0,99165280000.0,95109554000.0
2133.0,73196780000.0,94938415000.0,98548695000.0,94759630000.0
2134.0,72537235000.0,93941280000.0,98072520000.0,94394384000.0
2135.0,71580040000.0,93588500000.0,97615544000.0,94196650000.0
2136.0,70989770000.0,93265070000.0,97213770000.0,93483926000.0
2137.0,70271250000.0,92780634000.0,96835985000.0,93229940000.0
2138.0,69880560000.0,92213720000.0,96660160000.0,92793580000.0
2139.0,69229170000.0,92035510000.0,96014205000.0,92439440000.0
2140.0,68823720000.0,91523970000.0,95597150000.0,92092500000.0
2141.0,67998350000.0,91098440000.0,95513170000.0,91982080000.0
2142.0,67541504000.0,90555370000.0,95314534000.0,91935056000.0
2143.0,67182793000.0,90147250000.0,95096250000.0,90964750000.0
2144.0,66913090000.0,89461200000.0,94888360000.0,90511960000.0
2145.0,66503262000.0,88846710000.0,95098060000.0,90479670000.0
2146.0,65860166000.0,88051930000.0,94317020000.0,89509500000.0
2147.0,65626644000.0,87639280000.0,94011430000.0,89610400000.0
2148.0,65165754000.0,87223706000.0,93878440000.0,88954030000.0
2149.0,64437210000.0,86777940000.0,93163910000.0,88894000000.0
2150.0,63620493000.0,86312665000.0,92402524000.0,88336100000.0
2151.0,63266820000.0,85824090000.0,91919860000.0,88766790000.0
2152.0,62995145000.0,85227635000.0,91940130000.0,88110520000.0
2153.0,62356394000.0,84787210000.0,91257580000.0,87778210000.0
2154.0,61835920000.0,84907200000.0,90913554000.0,87682520000.0
2155.0,61592728000.0,83960620000.0,90835990000.0,87423410000.0
2156.0,61239140000.0,83457110000.0,90395290000.0,87334630000.0
2157.0,60642250000.0,83785490000.0,89920520000.0,87137730000.0
2158.0,60092772000.0,82958246000.0,89929500000.0,86579600000.0
2159.0,59588997000.0,82222965000.0,89345320000.0,86417350000.0
2160.0,59228525000.0,81766990000.0,89131650000.0,86139630000.0
2161.0,58955220000.0,81442400000.0,88635680000.0,85822870000.0
2162.0,58351800000.0,80845880000.0,88441545000.0,85123826000.0
2163.0,58116186000.0,80461900000.0,89675050000.0,84523020000.0
2164.0,57954144000.0,80551760000.0,89703110000.0,84285940000.0
2165.0,57466552000.0,80148420000.0,88189100000.0,83799740000.0
2166.0,57215152000.0,79315410000.0,87663160000.0,83829290000.0
2167.0,56940570000.0,78731870000.0,87157430000.0,83542790000.0
2168.0,56370385000.0,78416010000.0,86581486000.0,83240140000.0
2169.0,55997260000.0,77909410000.0,86275470000.0,82983150000.0
2170.0,55400075000.0,77176330000.0,86229680000.0,82635690000.0
2171.0,55022277000.0,76748990000.0,85479900000.0,83175880000.0
2172.0,54706102000.0,76473760000.0,85052105000.0,82770500000.0
2173.0,54548275000.0,76020670000.0,85166710000.0,83401440000.0
2174.0,54217260000.0,75666140000.0,84652280000.0,81605020000.0
2175.0,53947270000.0,75174950000.0,84501380000.0,81816265000.0
2176.0,53478003000.0,74936660000.0,84394330000.0,81568450000.0
2177.0,53122530000.0,74538170000.0,84020765000.0,80818980000.0
2178.0,52688613000.0,74021585000.0,83949060000.0,80444430000.0
2179.0,52595490000.0,73551950000.0,83525300000.0,80445506000.0
2180.0,52145947000.0,72971030000.0,83475800000.0,80421060000.0
2181.0,51807986000.0,72721146000.0,83172260000.0,79930340000.0
2182.0,51371827000.0,72511620000.0,82972620000.0,79340870000.0
2183.0,51636250000.0,72093204000.0,82849590000.0,79084720000.0
2184.0,50819280000.0,71850190000.0,83369360000.0,79353570000.0
2185.0,50414540000.0,71448950000.0,82418200000.0,79304780000.0
2186.0,49970086000.0,71046726000.0,82388430000.0,78794020000.0
2187.0,49695793000.0,70818775000.0,81806460000.0,78519615000.0
2188.0,49287220000.0,70139590000.0,81791490000.0,78170200000.0
2189.0,49054020000.0,69793866000.0,81734670000.0,78211010000.0
2190.0,48876737000.0,69468380000.0,81380240000.0,78174750000.0
2191.0,48552580000.0,69173650000.0,80882720000.0,78363020000.0
2192.0,48290570000.0,68909460000.0,80800780000.0,78481620000.0
2193.0,47994410000.0,68328776000.0,80502890000.0,77880310000.0
2194.0,47746600000.0,68353053000.0,80492090000.0,78354550000.0
2195.0,47511994000.0,67741080000.0,80272320000.0,77415500000.0
2196.0,47382950000.0,67767200000.0,79995290000.0,76588590000.0
2197.0,46814690000.0,66929150000.0,80547800000.0,76979520000.0
2198.0,46555150000.0,67183583000.0,80171450000.0,76359750000.0
2199.0,46427480000.0,66917330000.0,79243940000.0,76236970000.0
2200.0,46300283000.0,66181665000.0,79098480000.0,76032210000.0
2201.0,46114470000.0,65994748000.0,78751790000.0,75889750000.0
2202.0,45875730000.0,66017903000.0,79209930000.0,76497070000.0
2203.0,45643890000.0,65562513000.0,78598220000.0,76015390000.0
2204.0,45131473000.0,65096438000.0,78214320000.0,75519560000.0
2205.0,44786967000.0,64684966000.0,77701230000.0,75244085000.0
2206.0,44486656000.0,64157240000.0,78063485000.0,74990130000.0
2207.0,44331300000.0,64024200000.0,78411530000.0,74796130000.0
2208.0,44330586000.0,63643697000.0,78287730000.0,74809660000.0
2209.0,44126570000.0,63262716000.0,78045130000.0,74412384000.0
2210.0,43795595000.0,62839810000.0,77255610000.0,74145560000.0
2211.0,43638940000.0,62735393000.0,77144740000.0,73931050000.0
2212.0,43311497000.0,62594814000.0,76912680000.0,74512460000.0
2213.0,43214860000.0,62278427000.0,77113836000.0,74079420000.0
2214.0,43036553000.0,61881623000.0,76940790000.0,73377140000.0
2215.0,42864660000.0,61587354000.0,76311500000.0,73311750000.0
2216.0,42692900000.0,61220237000.0,76238270000.0,73814245000.0
2217.0,42787600000.0,60859142000.0,76161420000.0,73123140000.0
2218.0,42343555000.0,60516434000.0,76065110000.0,73973375000.0
2219.0,42026150000.0,60415013000.0,77605446000.0,73476590000.0
2220.0,41722020000.0,60505470000.0,76808820000.0,72743820000.0
2221.0,41512153000.0,60030718000.0,75808350000.0,72378700000.0
2222.0,41361514000.0,59792320000.0,75904385000.0,72226080000.0
2223.0,41075800000.0,59828630000.0,76162710000.0,71785270000.0
2224.0,40917635000.0,59184083000.0,75148935000.0,72268235000.0
2225.0,40551560000.0,59036893000.0,75539530000.0,72186990000.0
2226.0,40322070000.0,59171110000.0,75076630000.0,72201630000.0
2227.0,40071760000.0,58770362000.0,74852614000.0,71430504000.0
2228.0,40024826000.0,58406564000.0,74971360000.0,71948520000.0
2229.0,39840810000.0,58095407000.0,74934880000.0,71159865000.0
2230.0,39646487000.0,57896990000.0,75174110000.0,71108830000.0
2231.0,39592976000.0,57471386000.0,74543520000.0,71300090000.0
2232.0,39560655000.0,57423370000.0,74830760000.0,71113450000.0
2233.0,39181500000.0,57053434000.0,74395860000.0,70562730000.0
2234.0,39229407000.0,56853090000.0,74883514000.0,70257250000.0
2235.0,38744396000.0,56356120000.0,74136486000.0,70143300000.0
2236.0,38552450000.0,56093446000.0,74828930000.0,70458330000.0
2237.0,38496050000.0,55966577000.0,73916310000.0,71723040000.0
2238.0,38201960000.0,55806070000.0,73613795000.0,70336880000.0
2239.0,38024335000.0,55999836000.0,73685660000.0,69806920000.0
2240.0,37817577000.0,55792775000.0,73904150000.0,69728040000.0
2241.0,37562642000.0,55448590000.0,74107330000.0,69783270000.0
2242.0,37569507000.0,54945075000.0,73522310000.0,69581190000.0
2243.0,37322064000.0,54808523000.0,73523800000.0,69315396000.0
2244.0,37200085000.0,54798905000.0,73046660000.0,69569940000.0
2245.0,37073785000.0,54568000000.0,72604980000.0,69378080000.0
2246.0,36900540000.0,54520760000.0,72502040000.0,69180785000.0
2247.0,36643746000.0,54253375000.0,72589950000.0,68890935000.0
2248.0,36411850000.0,54243700000.0,72682865000.0,68842360000.0
2249.0,36177440000.0,53739606000.0,72436320000.0,68425980000.0
2250.0,36083850000.0,53623493000.0,72274930000.0,68703020000.0
2251.0,36138520000.0,53563440000.0,72627085000.0,68582797000.0
2252.0,35806170000.0,53310517000.0,72223640000.0,69137015000.0
2253.0,35730764000.0,53062963000.0,72068104000.0,68197392000.0
2254.0,35609930000.0,52692836000.0,72571120000.0,68063350000.0
2255.0,35542036000.0,52594560000.0,71874880000.0,67944894000.0
2256.0,35438424000.0,52319070000.0,71782880000.0,67760607000.0
2257.0,35288547000.0,52206660000.0,71532910000.0,67912400000.0
2258.0,35073196000.0,51899490000.0,71687545000.0,67694473000.0
2259.0,34958545000.0,51755910000.0,72227910000.0,67613500000.0
2260.0,34792784000.0,51574678000.0,71796015000.0,67896214000.0
2261.0,34771710000.0,51441800000.0,71266960000.0,67039855000.0
2262.0,34629583000.0,51238515000.0,71175365000.0,67208750000.0
2263.0,34375664000.0,50706792000.0,70982550000.0,67499307000.0
2264.0,34329045000.0,50500050000.0,71101645000.0,67069493000.0
2265.0,34160710000.0,50441236000.0,70717235000.0,67084636000.0
2266.0,33952717000.0,50276573000.0,70566160000.0,66442910000.0
2267.0,33846346000.0,50238370000.0,70347740000.0,66551636000.0
2268.0,33643895000.0,49938493000.0,70617375000.0,66772046000.0
2269.0,33705718000.0,49749107000.0,70059490000.0,66570682000.0
2270.0,33520148000.0,49617252000.0,69922490000.0,66569916000.0
2271.0,33465987000.0,49217770000.0,69771256000.0,66010190000.0
2272.0,33259827000.0,49357110000.0,69745770000.0,66711982000.0
2273.0,33174155000.0,49113723000.0,69679720000.0,66106050000.0
2274.0,33077250000.0,48877978000.0,69983570000.0,66027926000.0
2275.0,32961230000.0,48680610000.0,69735030000.0,65918095000.0
2276.0,32758323000.0,48608543000.0,69405210000.0,65457086000.0
2277.0,32717610000.0,48490510000.0,69177270000.0,65121415000.0
2278.0,32566456000.0,48347038000.0,68980530000.0,65737350000.0
2279.0,32477485000.0,48236212000.0,69161980000.0,67141530000.0
2280.0,32409790000.0,47998200000.0,69426086000.0,64988377000.0
2281.0,32254945000.0,47887475000.0,68989665000.0,64864936000.0
2282.0,32252240000.0,47715770000.0,68941080000.0,65349476000.0
2283.0,32183474000.0,47494550000.0,68495060000.0,64793063000.0
2284.0,32244904000.0,47371088000.0,68979030000.0,64723325000.0
2285.0,31912995000.0,49169180000.0,68703293000.0,64512033000.0
2286.0,31771918000.0,47303848000.0,68476600000.0,64710280000.0
2287.0,31757806000.0,47132020000.0,68250722000.0,65283230000.0
2288.0,31706903000.0,46953456000.0,68016447000.0,64827010000.0
2289.0,31858740000.0,46962730000.0,69950720000.0,64442466000.0
2290.0,31658095000.0,46618964000.0,68213883000.0,64812687000.0
2291.0,31705504000.0,46489500000.0,68241777000.0,66033275000.0
2292.0,31900324000.0,46258364000.0,67921020000.0,64082723000.0
2293.0,31421016000.0,46290776000.0,67348074000.0,63971360000.0
2294.0,31275559000.0,46122607000.0,67315913000.0,64560230000.0
2295.0,31131510000.0,45662690000.0,67526545000.0,64699190000.0
2296.0,31057041000.0,45932330000.0,67889467000.0,64634310000.0
2297.0,31116128000.0,45454300000.0,67275727000.0,64264163000.0
2298.0,30844406000.0,45324243000.0,67488387000.0,63918710000.0
2299.0,30755955000.0,45810995000.0,67388840000.0,63798090000.0
2300.0,31285342000.0,45128864000.0,66939556000.0,66602484000.0
