time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2077.0,14915662000000.0,11935456000000.0,10031957000000.0,14183329000000.0,11562975000000.0,11487663000000.0,10424579000000.0,13012582000000.0,10905088000000.0,10428478000000.0,12150477000000.0
2078.0,14826816000000.0,11824138000000.0,9894639000000.0,14050476000000.0,11524006000000.0,11455185000000.0,10367871000000.0,12880143000000.0,10780180000000.0,10343763000000.0,12055737000000.0
2079.0,14824558000000.0,11728983000000.0,9721752000000.0,13949776000000.0,11513769000000.0,11371170000000.0,10320435000000.0,12776059000000.0,10646751000000.0,10207290000000.0,11947879000000.0
2080.0,14825785000000.0,11657688000000.0,9626454000000.0,13899645000000.0,11404754000000.0,11270979000000.0,10217377000000.0,12762557000000.0,10537451000000.0,10115268000000.0,11947381000000.0
2081.0,14803325000000.0,11582270000000.0,9580652000000.0,13908802000000.0,11386866000000.0,11236372000000.0,10135126000000.0,12761600000000.0,10507871000000.0,9981474000000.0,11893157000000.0
2082.0,14786861000000.0,11458089000000.0,9505276000000.0,13980337000000.0,11343043000000.0,11200847000000.0,10077679000000.0,12716629000000.0,10458858000000.0,9877569000000.0,11875133000000.0
2083.0,14653369000000.0,11356348000000.0,9402775000000.0,13850832000000.0,11246487000000.0,11087000000000.0,10051032000000.0,12703788000000.0,10357365000000.0,9820739000000.0,11799694000000.0
2084.0,14671995000000.0,11265009000000.0,9284763000000.0,13818024000000.0,11230874000000.0,10912140000000.0,10010774000000.0,12707505000000.0,10227252000000.0,9779047000000.0,11696341000000.0
2085.0,14620059000000.0,11212394000000.0,9190675000000.0,13848455000000.0,11165066000000.0,10790193000000.0,9932122000000.0,12689123000000.0,10144082000000.0,9745427000000.0,11667273000000.0
2086.0,14626364000000.0,11146249000000.0,9117422000000.0,13809507000000.0,11102582000000.0,10659857000000.0,9893417000000.0,12609243000000.0,10046900000000.0,9647677000000.0,11605190000000.0
2087.0,14593544000000.0,10991642000000.0,9002473000000.0,13742995000000.0,11072942000000.0,10557736000000.0,9808422000000.0,12573227000000.0,9861701000000.0,9571148000000.0,11552673000000.0
2088.0,14551468000000.0,10860916000000.0,8906477000000.0,13727199000000.0,11049763000000.0,10499709000000.0,9770623000000.0,12482340000000.0,9788985000000.0,9498083000000.0,11484405000000.0
2089.0,14434759000000.0,10761683000000.0,8888080000000.0,13753485000000.0,10969569000000.0,10360248000000.0,9737446000000.0,12373739000000.0,9655902000000.0,9386913000000.0,11478728000000.0
2090.0,14444876000000.0,10697257000000.0,8784997500000.0,13686980000000.0,10886979000000.0,10282910000000.0,9708330000000.0,12335768000000.0,9607021000000.0,9281583000000.0,11487593000000.0
2091.0,14387857000000.0,10646039000000.0,8675425500000.0,13607060000000.0,10809239000000.0,10157452000000.0,9668085000000.0,12267162000000.0,9565228000000.0,9193345000000.0,11471706000000.0
2092.0,14340074000000.0,10570967000000.0,8553726000000.0,13478054000000.0,10779492000000.0,10086584000000.0,9647866000000.0,12274523000000.0,9494078000000.0,9108126000000.0,11428665000000.0
2093.0,14376598000000.0,10457535000000.0,8499971000000.0,13432173000000.0,10741402000000.0,9949127000000.0,9562288000000.0,12305343000000.0,9402682000000.0,9011641000000.0,11376980000000.0
2094.0,14358858000000.0,10363164000000.0,8418656500000.0,13443918000000.0,10684703000000.0,9824608000000.0,9502702000000.0,12198171000000.0,9330805000000.0,8881025000000.0,11324562000000.0
2095.0,14328977000000.0,10323220000000.0,8330113700000.0,13466362000000.0,10636341000000.0,9708441000000.0,9431089000000.0,12135425000000.0,9196545000000.0,8827513000000.0,11248267000000.0
2096.0,14264955000000.0,10253101000000.0,8264346000000.0,13495617000000.0,10544984000000.0,9581913000000.0,9405770000000.0,12059040000000.0,9157304000000.0,8798005000000.0,11247922000000.0
2097.0,14211418000000.0,10088845000000.0,8214973000000.0,13464040000000.0,10478089000000.0,9576046000000.0,9376816000000.0,12003989000000.0,9056476000000.0,8759866300000.0,11191731000000.0
2098.0,14194280000000.0,9919730000000.0,8138861300000.0,13548376000000.0,10438804000000.0,9403416000000.0,9343595000000.0,12015607000000.0,8953698000000.0,8687290000000.0,11136546000000.0
2099.0,14125037000000.0,9842266000000.0,8066281000000.0,13491531000000.0,10333493000000.0,9305906000000.0,9319302000000.0,12024891000000.0,8906685000000.0,8651156000000.0,11106840000000.0
2100.0,14115142000000.0,9769746000000.0,8054342400000.0,13440821000000.0,10237394000000.0,9191403000000.0,9272313000000.0,12014864000000.0,8790983300000.0,8542677400000.0,11091754000000.0
