time,CANESM2,GFDL-ESM2G,CESM1-CAM5,GISS-E2-R,CSIRO-MK3-6-0,GFDL-CM3,CCSM4,CNRM-CM5,NORESM1-M,MPI-ESM-LR,IPSL-CM5A-LR
2077.0,10359311000000.0,12320881000000.0,9873874000000.0,12593040000000.0,10124307000000.0,10129025000000.0,12555335000000.0,12894114000000.0,9481550000000.0,11382737000000.0,11021496000000.0
2078.0,10236271000000.0,12162555000000.0,9735340000000.0,12514298000000.0,10001902000000.0,9973723000000.0,12430945000000.0,12777611000000.0,9313348000000.0,11264274000000.0,10905832000000.0
2079.0,10097768000000.0,12057743000000.0,9635497000000.0,12456890000000.0,9869154000000.0,9911323000000.0,12372471000000.0,12683135000000.0,9184508000000.0,11151387000000.0,10779520000000.0
2080.0,10009967000000.0,12040981000000.0,9517423000000.0,12382776000000.0,9707029000000.0,9791891000000.0,12247711000000.0,12598346000000.0,9060891000000.0,11085680000000.0,10628808000000.0
2081.0,9914287000000.0,11986375000000.0,9429314000000.0,12340782000000.0,9618327000000.0,9652071000000.0,12165081000000.0,12513786000000.0,8851959000000.0,10988990000000.0,10485980000000.0
2082.0,9782356000000.0,11967416000000.0,9241273000000.0,12243776000000.0,9475851000000.0,9623893000000.0,12062775000000.0,12425368000000.0,8693566000000.0,10828347000000.0,10332260000000.0
2083.0,9680418000000.0,11948250000000.0,9034413000000.0,12196882000000.0,9374619000000.0,9505083000000.0,11932557000000.0,12366833000000.0,8547203500000.0,10745657000000.0,10235796000000.0
2084.0,9588007000000.0,11898392000000.0,8904016000000.0,12110095000000.0,9287320000000.0,9370977000000.0,11838405000000.0,12251174000000.0,8424647600000.0,10659726000000.0,10093136000000.0
2085.0,9432003000000.0,11876475000000.0,8819750000000.0,12048128000000.0,9213426000000.0,9221714000000.0,11744905000000.0,12123670000000.0,8249952700000.0,10638305000000.0,10015052000000.0
2086.0,9315333000000.0,11777015000000.0,8656069000000.0,11933082000000.0,9136589000000.0,9092752000000.0,11625803000000.0,12120398000000.0,8111406000000.0,10569056000000.0,9940138000000.0
2087.0,9244633000000.0,11705613000000.0,8508535700000.0,11882634000000.0,9047673000000.0,8963021000000.0,11549354000000.0,12102364000000.0,8048345600000.0,10484306000000.0,9872932000000.0
2088.0,9162218000000.0,11624481000000.0,8386340500000.0,11776920000000.0,8977141000000.0,8852583000000.0,11508588000000.0,12034568000000.0,8022703700000.0,10424255000000.0,9790813000000.0
2089.0,9023155000000.0,11586716000000.0,8196054000000.0,11701203000000.0,8892455000000.0,8753781400000.0,11373990000000.0,11985960000000.0,7980987000000.0,10379389000000.0,9710210000000.0
2090.0,8937444000000.0,11480437000000.0,8008384400000.0,11670658000000.0,8794733000000.0,8660773000000.0,11241597000000.0,11969827000000.0,7779490700000.0,10313288000000.0,9577994000000.0
2091.0,8891053000000.0,11365632000000.0,7846739000000.0,11648761000000.0,8722043600000.0,8543540300000.0,11100561000000.0,11904600000000.0,7610033000000.0,10270976000000.0,9458395000000.0
2092.0,8801244000000.0,11333647000000.0,7711957000000.0,11564618000000.0,8576386000000.0,8434756400000.0,10989877000000.0,11838473000000.0,7480806000000.0,10176859000000.0,9372335000000.0
2093.0,8761224000000.0,11325988000000.0,7605690300000.0,11563950000000.0,8465254000000.0,8287494300000.0,10901790000000.0,11789948000000.0,7427439700000.0,10124856000000.0,9220054000000.0
2094.0,8652738500000.0,11323328000000.0,7447260000000.0,11495652000000.0,8359468600000.0,8176442300000.0,10738197000000.0,11686386000000.0,7336024300000.0,10061623000000.0,9108529000000.0
2095.0,8559498600000.0,11213097000000.0,7364844000000.0,11452466000000.0,8293673000000.0,8104435000000.0,10604413000000.0,11624790000000.0,7175016000000.0,10015215000000.0,9034858000000.0
2096.0,8490008000000.0,11147713000000.0,7243008300000.0,11370341000000.0,8204163000000.0,8026997700000.0,10498816000000.0,11543958000000.0,7018699000000.0,9892144000000.0,8988334000000.0
2097.0,8454054300000.0,11127260000000.0,7099268500000.0,11257322000000.0,8136198500000.0,7874531600000.0,10337491000000.0,11460945000000.0,6887244000000.0,9839702000000.0,8871082000000.0
2098.0,8376595500000.0,11065304000000.0,6958252000000.0,11214414000000.0,8070186000000.0,7763890500000.0,10220943000000.0,11351821000000.0,6739467400000.0,9813002000000.0,8705206000000.0
2099.0,8298337700000.0,11049144000000.0,6845418700000.0,11126723000000.0,7977959400000.0,7634527000000.0,10142393000000.0,11275523000000.0,6571073500000.0,9746142000000.0,8613522000000.0
2100.0,8220522300000.0,10943808000000.0,6735810500000.0,11109533000000.0,7878508000000.0,7528461000000.0,10037482000000.0,11246520000000.0,6472765000000.0,9774768000000.0,8499882400000.0
