time,MRI-ESM2-0,CESM2-WACCM,CANESM5,IPSL-CM6A-LR
2054.0,11435390000000.0,11800620000000.0,11347036000000.0,11835127000000.0
2055.0,11352928000000.0,11681100000000.0,11137277000000.0,11725404000000.0
2056.0,11219242000000.0,11543776000000.0,11045574000000.0,11668857000000.0
2057.0,11135185000000.0,11448335000000.0,10932339000000.0,11582749000000.0
2058.0,10999365000000.0,11327944000000.0,10785142000000.0,11493076000000.0
2059.0,10867322000000.0,11212852000000.0,10667671000000.0,11411662000000.0
2060.0,10769074000000.0,11107669000000.0,10522911000000.0,11322331000000.0
2061.0,10641857000000.0,10980400000000.0,10424266000000.0,11202482000000.0
2062.0,10555293000000.0,10855817000000.0,10285886000000.0,11078763000000.0
2063.0,10482241000000.0,10790006000000.0,10157298000000.0,10933222000000.0
2064.0,10360416000000.0,10720569000000.0,10068930000000.0,10845854000000.0
2065.0,10278666000000.0,10584906000000.0,9930771000000.0,10781487000000.0
2066.0,10201910000000.0,10505213000000.0,9828832000000.0,10698292000000.0
2067.0,10133656000000.0,10390932000000.0,9697188000000.0,10646276000000.0
2068.0,10057008000000.0,10276183000000.0,9607696000000.0,10529992000000.0
2069.0,10022195000000.0,10144499000000.0,9476468000000.0,10402943000000.0
2070.0,9987185000000.0,10005452000000.0,9368209000000.0,10268840000000.0
2071.0,9920297000000.0,9936722000000.0,9274589000000.0,10170024000000.0
2072.0,9818600000000.0,9866944000000.0,9195233000000.0,10073572000000.0
2073.0,9720412000000.0,9810018000000.0,9036492000000.0,10000622000000.0
2074.0,9636884000000.0,9706256000000.0,8984502000000.0,9890560000000.0
2075.0,9576588000000.0,9625634000000.0,8864596000000.0,9803049000000.0
2076.0,9491060000000.0,9513352000000.0,8746458700000.0,9709409000000.0
2077.0,9358876000000.0,9460155000000.0,8616670000000.0,9658844000000.0
2078.0,9324088000000.0,9361542000000.0,8532086000000.0,9589169000000.0
2079.0,9258088000000.0,9278399000000.0,8431902700000.0,9553768000000.0
2080.0,9167455000000.0,9186704000000.0,8370571400000.0,9472780000000.0
2081.0,9049651000000.0,9109672000000.0,8260997000000.0,9416999000000.0
2082.0,8989975000000.0,9055253000000.0,8164737500000.0,9348275000000.0
2083.0,8883116000000.0,8971460000000.0,8104362600000.0,9255052000000.0
2084.0,8815270000000.0,8895000000000.0,8034278400000.0,9168998000000.0
2085.0,8760757600000.0,8860478000000.0,7969641600000.0,9099527000000.0
2086.0,8708194600000.0,8791163700000.0,7909986000000.0,9043175000000.0
2087.0,8698348400000.0,8730572000000.0,7824118600000.0,9023048000000.0
2088.0,8664496000000.0,8657488600000.0,7763265000000.0,8945443000000.0
2089.0,8633788700000.0,8569204000000.0,7660555000000.0,8881518000000.0
2090.0,8582958400000.0,8504146400000.0,7611069500000.0,8824775000000.0
2091.0,8559018400000.0,8457794000000.0,7528876300000.0,8771279000000.0
2092.0,8517504700000.0,8423377000000.0,7470087000000.0,8726695000000.0
2093.0,8492597000000.0,8393695700000.0,7473391000000.0,8702522000000.0
2094.0,8442723400000.0,8322957700000.0,7399080000000.0,8623888000000.0
2095.0,8418723600000.0,8256325000000.0,7298578600000.0,8559136300000.0
2096.0,8374993300000.0,8196470600000.0,7265446300000.0,8497492000000.0
2097.0,8360076000000.0,8141965000000.0,7202471000000.0,8441114400000.0
2098.0,8300593700000.0,8105961700000.0,7141289600000.0,8396711000000.0
2099.0,8257006500000.0,8054024000000.0,7131715000000.0,8374155500000.0
2100.0,8217938000000.0,8002683300000.0,7052484700000.0,8333816000000.0
