time,MRI-ESM2-0
2000.0,15520646000000.0
2001.0,15486913000000.0
2002.0,15456463000000.0
2003.0,15387606000000.0
2004.0,15281795000000.0
2005.0,15234202000000.0
2006.0,15192746000000.0
2007.0,15175851000000.0
2008.0,15133356000000.0
2009.0,15079385000000.0
2010.0,14994434000000.0
2011.0,14913986000000.0
2012.0,14877685000000.0
2013.0,14854324000000.0
2014.0,14841412000000.0
2015.0,14807616000000.0
2016.0,14819437000000.0
2017.0,14785872000000.0
2018.0,14770776000000.0
2019.0,14807179000000.0
2020.0,14720674000000.0
2021.0,14646110000000.0
2022.0,14652862000000.0
2023.0,14600683000000.0
2024.0,14506523000000.0
2025.0,14426145000000.0
2026.0,14356232000000.0
2027.0,14237667000000.0
2028.0,14209881000000.0
2029.0,14129204000000.0
2030.0,14066584000000.0
2031.0,13987831000000.0
2032.0,13900008000000.0
2033.0,13845379000000.0
2034.0,13747546000000.0
2035.0,13695797000000.0
2036.0,13548717000000.0
2037.0,13410274000000.0
2038.0,13332520000000.0
2039.0,13309449000000.0
2040.0,13272680000000.0
2041.0,13174789000000.0
2042.0,13071940000000.0
2043.0,12999055000000.0
2044.0,12957966000000.0
2045.0,12861300000000.0
2046.0,12762222000000.0
2047.0,12565568000000.0
2048.0,12437227000000.0
2049.0,12307146000000.0
2050.0,12137475000000.0
2051.0,12051142000000.0
2052.0,11936120000000.0
2053.0,11815505000000.0
2054.0,11709840000000.0
2055.0,11618797000000.0
2056.0,11479022000000.0
2057.0,11386050000000.0
2058.0,11243676000000.0
2059.0,11152808000000.0
2060.0,11032340000000.0
2061.0,10909224000000.0
2062.0,10807694000000.0
2063.0,10655341000000.0
2064.0,10554137000000.0
2065.0,10491868000000.0
2066.0,10407140000000.0
2067.0,10315431000000.0
2068.0,10176935000000.0
2069.0,10131150000000.0
2070.0,10022361000000.0
2071.0,9887412000000.0
2072.0,9825108000000.0
2073.0,9723903000000.0
2074.0,9651690000000.0
2075.0,9564750000000.0
2076.0,9432231000000.0
2077.0,9370323000000.0
2078.0,9261554000000.0
2079.0,9107441000000.0
2080.0,9006329000000.0
2081.0,8940003000000.0
2082.0,8823662000000.0
2083.0,8760090000000.0
2084.0,8654849300000.0
2085.0,8507470400000.0
2086.0,8353962500000.0
2087.0,8208934000000.0
2088.0,8091292700000.0
2089.0,7996543300000.0
2090.0,7920416700000.0
2091.0,7823954000000.0
2092.0,7691039000000.0
2093.0,7621630000000.0
2094.0,7568492000000.0
2095.0,7506070300000.0
2096.0,7409020000000.0
2097.0,7318037000000.0
2098.0,7243930500000.0
2099.0,7169964500000.0
2100.0,7074136000000.0
