time,MRI-ESM2-0,CESM2-WACCM,CANESM5,IPSL-CM6A-LR
2053.0,11669166000000.0,12061998000000.0,11503157000000.0,12057888000000.0
2054.0,11524596000000.0,11952269000000.0,11384457000000.0,11962929000000.0
2055.0,11440064000000.0,11831316000000.0,11170748000000.0,11851865000000.0
2056.0,11305588000000.0,11694078000000.0,11075275000000.0,11792677000000.0
2057.0,11219783000000.0,11598220000000.0,10959056000000.0,11702958000000.0
2058.0,11082569000000.0,11478781000000.0,10808969000000.0,11610679000000.0
2059.0,10949270000000.0,11363839000000.0,10689089000000.0,11525339000000.0
2060.0,10849520000000.0,11257764000000.0,10541808000000.0,11433045000000.0
2061.0,10720926000000.0,11131030000000.0,10441113000000.0,11310428000000.0
2062.0,10632572000000.0,11006621000000.0,10300651000000.0,11183603000000.0
2063.0,10558105000000.0,10940739000000.0,10170144000000.0,11035583000000.0
2064.0,10434684000000.0,10871682000000.0,10080043000000.0,10946331000000.0
2065.0,10351930000000.0,10736233000000.0,9940296000000.0,10879156000000.0
2066.0,10274946000000.0,10657817000000.0,9836765000000.0,10794144000000.0
2067.0,10205757000000.0,10544278000000.0,9703821000000.0,10740698000000.0
2068.0,10128163000000.0,10430313000000.0,9613371000000.0,10622074000000.0
2069.0,10093666000000.0,10298641000000.0,9481385000000.0,10492202000000.0
2070.0,10058263000000.0,10160147000000.0,9372467000000.0,10354235000000.0
2071.0,9990465000000.0,10092710000000.0,9278215000000.0,10252580000000.0
2072.0,9886432000000.0,10023912000000.0,9198399000000.0,10154980000000.0
2073.0,9786443000000.0,9968840000000.0,9039157000000.0,10080575000000.0
2074.0,9701850000000.0,9866773000000.0,8986849000000.0,9967328000000.0
2075.0,9639958000000.0,9787450000000.0,8866624000000.0,9877541000000.0
2076.0,9552774000000.0,9675031000000.0,8748260000000.0,9782538000000.0
2077.0,9419783000000.0,9622984000000.0,8618247000000.0,9731160000000.0
2078.0,9384429000000.0,9525869000000.0,8533479000000.0,9659800000000.0
2079.0,9317328000000.0,9445337000000.0,8433172500000.0,9622588000000.0
2080.0,9226063000000.0,9356583000000.0,8371759000000.0,9539797000000.0
2081.0,9106931000000.0,9282306000000.0,8262082000000.0,9483479000000.0
2082.0,9046456000000.0,9229595000000.0,8165722000000.0,9413418000000.0
2083.0,8939388000000.0,9146592000000.0,8105264000000.0,9318245000000.0
2084.0,8871306000000.0,9071615000000.0,8035083000000.0,9231160000000.0
2085.0,8816485000000.0,9038119000000.0,7970339000000.0,9160209000000.0
2086.0,8763835000000.0,8971589000000.0,7910632500000.0,9103802000000.0
2087.0,8754514400000.0,8913599000000.0,7824705300000.0,9082255000000.0
2088.0,8720488000000.0,8842099000000.0,7763814500000.0,9002535000000.0
2089.0,8689331000000.0,8754516500000.0,7661066600000.0,8936600000000.0
2090.0,8638409700000.0,8692221000000.0,7611560000000.0,8877710000000.0
2091.0,8614253000000.0,8648840000000.0,7529347000000.0,8822384000000.0
2092.0,8572598500000.0,8616510000000.0,7470549000000.0,8775478000000.0
2093.0,8549271300000.0,8589028000000.0,7473852000000.0,8749919500000.0
2094.0,8499955000000.0,8519981500000.0,7399524500000.0,8669553500000.0
2095.0,8476385000000.0,8455597300000.0,7299005000000.0,8604114000000.0
2096.0,8433033500000.0,8397465300000.0,7265862500000.0,8540875400000.0
2097.0,8418356600000.0,8345422400000.0,7202881000000.0,8483183000000.0
2098.0,8359594400000.0,8310728000000.0,7141696500000.0,8438059000000.0
2099.0,8315916000000.0,8261302500000.0,7132127700000.0,8414918000000.0
2100.0,8276730000000.0,8212827300000.0,7052893000000.0,8373960400000.0
