time,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,CANESM5,EC-EARTH3-VEG,IPSL-CM6A-LR,MPI-ESM1-2-HR,CMCC-CM2-SR5,INM-CM5-0,CESM2,BCC-CSM2-MR,MRI-ESM2-0,EC-EARTH3,TAIESM1,INM-CM4-8,ACCESS-ESM1-5,CAMS-CSM1-0,FGOALS-F3-L
2081.0,8465534000000.0,7895818700000.0,8918797000000.0,10168725000000.0,6224737000000.0,5230877500000.0,8719118000000.0,10587206000000.0,5702411600000.0,9829666000000.0,6966143400000.0,9475918000000.0,7716870000000.0,5202276000000.0,4210285600000.0,9010787000000.0,8922940000000.0,10681064000000.0,9673726000000.0
2082.0,8298473000000.0,7713397000000.0,8796821000000.0,10085141000000.0,6033344000000.0,5010364600000.0,8575338400000.0,10509266000000.0,5477656000000.0,9751069000000.0,6811244600000.0,9348904000000.0,7548470000000.0,4987175000000.0,4036101700000.0,8913369000000.0,8794121700000.0,10609551000000.0,9577374000000.0
2083.0,8151976400000.0,7541722000000.0,8658131000000.0,9991866000000.0,5871204600000.0,4787142000000.0,8430755000000.0,10411040000000.0,5282946000000.0,9661049000000.0,6650323300000.0,9166757000000.0,7452942000000.0,4780260000000.0,3871918500000.0,8812153000000.0,8657342300000.0,10534403000000.0,9416786000000.0
2084.0,7994019000000.0,7369304600000.0,8522700400000.0,9860302000000.0,5673051500000.0,4558280500000.0,8311956600000.0,10283761000000.0,5081214000000.0,9545991000000.0,6506909500000.0,8987504000000.0,7321872000000.0,4527639000000.0,3709927000000.0,8692307000000.0,8531720300000.0,10468511000000.0,9295847000000.0
2085.0,7878949700000.0,7227025400000.0,8378206000000.0,9764491000000.0,5500675000000.0,4322557200000.0,8210640500000.0,10208484000000.0,4876580400000.0,9430203000000.0,6370226000000.0,8864036000000.0,7180440000000.0,4337678400000.0,3579930200000.0,8628940000000.0,8409460000000.0,10414730000000.0,9128649000000.0
2086.0,7747616600000.0,7042700000000.0,8246190000000.0,9672202000000.0,5315379000000.0,4119975700000.0,8102908300000.0,10088054000000.0,4691189000000.0,9310525000000.0,6205691400000.0,8729466000000.0,7024530700000.0,4147537800000.0,3433007200000.0,8535359000000.0,8318087600000.0,10332748000000.0,8992672000000.0
2087.0,7614408000000.0,6906105000000.0,8117115400000.0,9610626000000.0,5115678300000.0,3928371800000.0,7930180500000.0,10054021000000.0,4505508000000.0,9230936000000.0,6063052000000.0,8553239700000.0,6863075000000.0,3898582800000.0,3288414000000.0,8458663400000.0,8215199000000.0,10246936000000.0,8890654000000.0
2088.0,7459686600000.0,6748403400000.0,7990333000000.0,9525969000000.0,4908673000000.0,3726622000000.0,7796742400000.0,9940734000000.0,4318119600000.0,9114013000000.0,5932939500000.0,8412004400000.0,6712176000000.0,3672181600000.0,3152597500000.0,8413681500000.0,8055289300000.0,10143762000000.0,8784717000000.0
2089.0,7352333000000.0,6621318600000.0,7865604500000.0,9489293000000.0,4719340000000.0,3493897000000.0,7673301400000.0,9857797000000.0,4131077000000.0,9031013000000.0,5801703400000.0,8261640000000.0,6532340000000.0,3453487200000.0,3021994500000.0,8341340300000.0,7901049000000.0,10068032000000.0,8687686000000.0
2090.0,7208994000000.0,6486559000000.0,7724952700000.0,9391878000000.0,4524905000000.0,3296341500000.0,7509915500000.0,9838602000000.0,3950643200000.0,8943064000000.0,5668229000000.0,8096681300000.0,6371345400000.0,3259733600000.0,2898177800000.0,8259143500000.0,7800520400000.0,10002171000000.0,8577603300000.0
2091.0,7064028400000.0,6359228000000.0,7554301700000.0,9339645000000.0,4333686000000.0,3103910300000.0,7332553000000.0,9742597000000.0,3790762100000.0,8827052000000.0,5541566000000.0,7985229000000.0,6202753000000.0,3032091500000.0,2762993300000.0,8218274000000.0,7671714400000.0,9936920000000.0,8432126000000.0
2092.0,6926409700000.0,6200657700000.0,7416141300000.0,9236402000000.0,4148478300000.0,2881823000000.0,7147332000000.0,9633412000000.0,3619259200000.0,8756050500000.0,5401546300000.0,7856963000000.0,6065540300000.0,2836663600000.0,2644671700000.0,8125820700000.0,7517072000000.0,9894942000000.0,8328785000000.0
2093.0,6766559500000.0,6064922000000.0,7270169600000.0,9097349000000.0,3968974200000.0,2694347000000.0,6950963000000.0,9546610000000.0,3464165300000.0,8682712600000.0,5280488000000.0,7722474400000.0,5917225000000.0,2666330300000.0,2537920100000.0,8048684300000.0,7371717300000.0,9813913000000.0,8182208400000.0
2094.0,6624226300000.0,5892369500000.0,7132729600000.0,8967354000000.0,3792977000000.0,2500619100000.0,6826946500000.0,9443060000000.0,3325269400000.0,8602953000000.0,5129894000000.0,7597666600000.0,5819016000000.0,2488324000000.0,2434621800000.0,7956798000000.0,7242768700000.0,9765214000000.0,8125644000000.0
2095.0,6458257000000.0,5741577500000.0,6982403600000.0,8889233000000.0,3626078000000.0,2315364600000.0,6690910500000.0,9395168000000.0,3176445000000.0,8521397600000.0,4992348500000.0,7479507300000.0,5696645500000.0,2312481000000.0,2335627800000.0,7895983000000.0,7127147500000.0,9709034000000.0,8059429600000.0
2096.0,6308270400000.0,5569471600000.0,6837395000000.0,8769548300000.0,3424111300000.0,2136744900000.0,6511058000000.0,9343925000000.0,3009392000000.0,8436174000000.0,4869267700000.0,7401783000000.0,5550394000000.0,2137165500000.0,2238725200000.0,7806576500000.0,7032792000000.0,9670082000000.0,7911646400000.0
2097.0,6165191700000.0,5426031600000.0,6682749400000.0,8656067000000.0,3250851000000.0,1964595500000.0,6358887000000.0,9292863000000.0,2860341500000.0,8373926000000.0,4746323700000.0,7281522500000.0,5404708300000.0,1970499000000.0,2126298000000.0,7716472000000.0,6905350600000.0,9602914000000.0,7810297400000.0
2098.0,6031635000000.0,5262146000000.0,6555454000000.0,8538328000000.0,3080240500000.0,1779123600000.0,6212553300000.0,9242418000000.0,2707560900000.0,8296506000000.0,4630571400000.0,7164175300000.0,5259438000000.0,1829854900000.0,2031277800000.0,7657243500000.0,6772740300000.0,9558119000000.0,7711226300000.0
2099.0,5867902000000.0,5116885000000.0,6404143000000.0,8458344600000.0,2926412000000.0,1619615800000.0,6027779000000.0,9181417000000.0,2569653200000.0,8210659000000.0,4519269000000.0,7031985000000.0,5103194000000.0,1680101600000.0,1927510400000.0,7590274700000.0,6641609000000.0,9466205000000.0,7640555000000.0
2100.0,5707260000000.0,4961604000000.0,6287697400000.0,8339383000000.0,2746167900000.0,1473307500000.0,5780298300000.0,9126818000000.0,2434339700000.0,8126771000000.0,4390902300000.0,6874702300000.0,4974932000000.0,1529684700000.0,1819210800000.0,7509904500000.0,6512037000000.0,9398681000000.0,7554849600000.0
