time,CNRM-CM6-1,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MPI-ESM1-2-HR,TAIESM1,EC-EARTH3,CNRM-ESM2-1,IITM-ESM,UKESM1-0-LL,MIROC6,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0
2061.0,122428700000.0,128065405000.0,125226656000.0,130087870000.0,130264020000.0,123248250000.0,128107020000.0,124356670000.0,124397990000.0,126295860000.0,133208480000.0,130320065000.0,129284280000.0,129748070000.0
2062.0,121667600000.0,127850340000.0,125018290000.0,129954130000.0,130380930000.0,122569335000.0,127886780000.0,123701930000.0,124219560000.0,125765710000.0,132692060000.0,130205120000.0,129071430000.0,130116680000.0
2063.0,121170150000.0,127641930000.0,124248105000.0,129567080000.0,129942675000.0,122329104000.0,127605900000.0,123493620000.0,123914110000.0,125353430000.0,132904280000.0,130084240000.0,128901010000.0,128910475000.0
2064.0,120840370000.0,127612486000.0,124458200000.0,129161700000.0,129776340000.0,121680100000.0,127398200000.0,122748084000.0,123705115000.0,125102490000.0,132531110000.0,129985600000.0,128865900000.0,128449040000.0
2065.0,120420205000.0,127379300000.0,123237840000.0,129209530000.0,129766460000.0,121398740000.0,127441820000.0,121929690000.0,123393696000.0,124533880000.0,131947120000.0,130163606000.0,128593270000.0,127925830000.0
2066.0,119720710000.0,126802270000.0,122694560000.0,128924520000.0,129687070000.0,120738914000.0,127973840000.0,121406760000.0,123092615000.0,124268950000.0,132309360000.0,129852465000.0,128524124000.0,127812610000.0
2067.0,119215645000.0,126595880000.0,122232430000.0,128614390000.0,129716920000.0,120011740000.0,128039660000.0,121087290000.0,122476440000.0,124210410000.0,131757070000.0,129808425000.0,128324090000.0,127591520000.0
2068.0,118383140000.0,126610370000.0,122189005000.0,128341130000.0,129475715000.0,119577950000.0,126267730000.0,120497680000.0,122560360000.0,124029370000.0,133271814000.0,129580180000.0,127781175000.0,127738410000.0
2069.0,118392500000.0,126527005000.0,121657960000.0,128108830000.0,129387530000.0,119199430000.0,126100560000.0,120140870000.0,121577620000.0,123460624000.0,131613140000.0,129296520000.0,127487060000.0,127109360000.0
2070.0,117625676000.0,126179385000.0,120974630000.0,127856950000.0,129278030000.0,118572890000.0,125855880000.0,119769810000.0,121386850000.0,123176130000.0,131311550000.0,129267090000.0,127136710000.0,127051780000.0
2071.0,117258330000.0,125820900000.0,120521110000.0,128183330000.0,128912835000.0,117810670000.0,125529650000.0,118954810000.0,120938800000.0,122708250000.0,131408820000.0,128903690000.0,126779900000.0,127127550000.0
2072.0,116388710000.0,125689274000.0,120370610000.0,127730800000.0,129241500000.0,117159650000.0,125027164000.0,118558070000.0,121050800000.0,122359580000.0,131757800000.0,128935050000.0,126325820000.0,126580640000.0
2073.0,115992710000.0,125382850000.0,119823930000.0,127031290000.0,128808220000.0,117101100000.0,124780085000.0,118183715000.0,120406480000.0,121692450000.0,131728910000.0,128683730000.0,126774680000.0,126397430000.0
2074.0,115420045000.0,125309570000.0,118984294000.0,126791156000.0,128496070000.0,116081385000.0,124797470000.0,117223570000.0,120163795000.0,121454560000.0,132178076000.0,128938050000.0,126146700000.0,126013410000.0
2075.0,114811950000.0,125062420000.0,118702825000.0,126450210000.0,128661970000.0,115205490000.0,124989325000.0,117132620000.0,119822090000.0,120916290000.0,131774325000.0,128537140000.0,125951754000.0,125850804000.0
2076.0,114261860000.0,125060760000.0,118227710000.0,126401180000.0,128419380000.0,114531610000.0,124768780000.0,116498240000.0,119141620000.0,120748925000.0,131459620000.0,128709935000.0,125667040000.0,125917730000.0
2077.0,114069275000.0,124677775000.0,117593270000.0,126084235000.0,128048144000.0,113969725000.0,123676910000.0,115601940000.0,118902830000.0,120667960000.0,131261320000.0,128746684000.0,125397330000.0,125417820000.0
2078.0,113293470000.0,124263840000.0,116640200000.0,125836360000.0,127696690000.0,113719840000.0,123259460000.0,114856880000.0,118753346000.0,120420990000.0,131674190000.0,128560870000.0,124928115000.0,125020320000.0
2079.0,112887710000.0,124224905000.0,116128210000.0,125457370000.0,127753130000.0,113043505000.0,123004680000.0,114387180000.0,118594340000.0,120200310000.0,130990570000.0,127865530000.0,124571320000.0,124651650000.0
2080.0,111985270000.0,123956020000.0,115585510000.0,125365715000.0,127360360000.0,112664560000.0,122596720000.0,113953490000.0,117728846000.0,119605020000.0,131382390000.0,127765570000.0,124146205000.0,124342575000.0
2081.0,111618790000.0,123464410000.0,114791870000.0,125222390000.0,127168850000.0,111831650000.0,122122140000.0,113408066000.0,117476980000.0,119215390000.0,130969570000.0,128006136000.0,123925740000.0,124121330000.0
2082.0,111107330000.0,122948730000.0,114429120000.0,124848880000.0,127102220000.0,111242530000.0,121922855000.0,112829470000.0,117345200000.0,118911720000.0,130825110000.0,128168630000.0,123880400000.0,123863290000.0
2083.0,110657090000.0,122723930000.0,113853964000.0,124445490000.0,126756270000.0,110679840000.0,122691920000.0,112114024000.0,116551380000.0,119028670000.0,130684550000.0,127769625000.0,123408510000.0,123588780000.0
2084.0,109822810000.0,122352640000.0,113520796000.0,124450980000.0,126427095000.0,110236130000.0,121302830000.0,111637830000.0,115952100000.0,118984130000.0,130515500000.0,127322460000.0,123113775000.0,123434000000.0
2085.0,109061160000.0,122288620000.0,112769900000.0,124159010000.0,126256144000.0,109494960000.0,120822120000.0,110925780000.0,115590490000.0,118591504000.0,132265810000.0,126968990000.0,122344630000.0,123084186000.0
2086.0,108394820000.0,122133300000.0,112339790000.0,124752590000.0,126397825000.0,108696810000.0,120409380000.0,110582505000.0,114671124000.0,117970220000.0,131167660000.0,126753040000.0,122041260000.0,122901390000.0
2087.0,107958130000.0,121923340000.0,111477195000.0,123684230000.0,126114750000.0,108090106000.0,120081510000.0,109218410000.0,115374850000.0,117206170000.0,131189250000.0,126414450000.0,121539715000.0,122590150000.0
2088.0,107630354000.0,121792094000.0,110876280000.0,123233755000.0,126375110000.0,107340820000.0,120005290000.0,108792930000.0,114562250000.0,116982080000.0,130957000000.0,126286880000.0,121435090000.0,122404850000.0
2089.0,107367825000.0,121684530000.0,110494240000.0,122975500000.0,125699110000.0,106523500000.0,119374020000.0,108328770000.0,113900750000.0,116137660000.0,130468300000.0,126426400000.0,121002220000.0,121862810000.0
2090.0,106360300000.0,121768040000.0,109786160000.0,123133360000.0,125600250000.0,105784670000.0,118887950000.0,108144730000.0,113578210000.0,115822520000.0,130598820000.0,126665425000.0,120658130000.0,121344246000.0
2091.0,105919955000.0,121249020000.0,109114440000.0,122770730000.0,125310770000.0,105250830000.0,118908760000.0,107454210000.0,112948140000.0,115320150000.0,130445210000.0,126268555000.0,120406870000.0,121147840000.0
2092.0,105729370000.0,120479390000.0,108565990000.0,122405320000.0,125034160000.0,104634610000.0,118483730000.0,108085230000.0,112888060000.0,115014975000.0,130314850000.0,126074330000.0,119940325000.0,120869970000.0
2093.0,105063710000.0,120235516000.0,107864830000.0,121669230000.0,125205930000.0,104039520000.0,118061510000.0,106187104000.0,112573560000.0,114421146000.0,131131834000.0,126221810000.0,119397550000.0,120684530000.0
2094.0,104464100000.0,120440870000.0,107461706000.0,121328340000.0,124562930000.0,103605530000.0,117982900000.0,105406310000.0,112143150000.0,113973190000.0,131099255000.0,125985340000.0,118796075000.0,120300140000.0
2095.0,103533240000.0,119687230000.0,106781340000.0,121250824000.0,124393185000.0,102792450000.0,117379510000.0,104915120000.0,111825396000.0,113872750000.0,130251110000.0,125617720000.0,118294990000.0,119872100000.0
2096.0,103367750000.0,119670620000.0,106014560000.0,121156035000.0,124730130000.0,101892390000.0,117245070000.0,104025120000.0,111727040000.0,113279550000.0,129634820000.0,125833010000.0,118305030000.0,119917150000.0
2097.0,102758250000.0,118923410000.0,105283830000.0,120952280000.0,124168450000.0,101237580000.0,117018530000.0,103467270000.0,110902760000.0,113103135000.0,129735170000.0,126521655000.0,117564470000.0,119245260000.0
2098.0,102415490000.0,118699205000.0,104861050000.0,120399360000.0,124024760000.0,100495060000.0,116809250000.0,102736260000.0,110626410000.0,112558580000.0,129960830000.0,125704135000.0,117421770000.0,118883570000.0
2099.0,101848700000.0,118239530000.0,103815980000.0,120014890000.0,124059795000.0,100096920000.0,116494010000.0,102245360000.0,111094180000.0,112162770000.0,129976530000.0,125279400000.0,116895840000.0,118432070000.0
2100.0,101094105000.0,117952640000.0,103410770000.0,119910180000.0,124244130000.0,99578270000.0,116480390000.0,101464420000.0,110632270000.0,112139180000.0,129439720000.0,125620430000.0,116370890000.0,118217990000.0
