time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2086.0,26634568000.0,24856052000.0,39520950000.0
2087.0,26357445000.0,24477555000.0,39745712000.0
2088.0,26562440000.0,23481842000.0,38838362000.0
2089.0,26192839000.0,24179147000.0,38617040000.0
2090.0,25303556000.0,24485394000.0,38957007000.0
2091.0,24129606000.0,23514830000.0,39440744000.0
2092.0,24781986000.0,22933545000.0,39376994000.0
2093.0,25438384000.0,23611435000.0,38201020000.0
2094.0,25609599000.0,23931650000.0,38854816000.0
2095.0,25102866000.0,23411500000.0,39268990000.0
2096.0,24669577000.0,24239090000.0,39944843000.0
2097.0,24906928000.0,24816744000.0,40262734000.0
2098.0,24272570000.0,24331913000.0,39371194000.0
2099.0,23873160000.0,23794772000.0,38177820000.0
2100.0,24179757000.0,24295890000.0,39273890000.0
2101.0,24552313000.0,24949127000.0,42551775000.0
2102.0,25240218000.0,24470698000.0,43622953000.0
2103.0,25877047000.0,23874433000.0,43266710000.0
2104.0,25748179000.0,23537027000.0,44163314000.0
2105.0,25661485000.0,24121858000.0,44319390000.0
2106.0,25078624000.0,25107577000.0,44414750000.0
2107.0,24990124000.0,25622632000.0,43845018000.0
2108.0,25478447000.0,25859365000.0,41991848000.0
2109.0,25052826000.0,26077510000.0,42034176000.0
2110.0,24102826000.0,25492939000.0,42426820000.0
2111.0,24049017000.0,24316144000.0,43295093000.0
2112.0,24522779000.0,24483514000.0,43581870000.0
2113.0,24157650000.0,25220944000.0,42352624000.0
2114.0,23752436000.0,25605720000.0,40991388000.0
2115.0,24403681000.0,26162930000.0,39871560000.0
2116.0,24580710000.0,26080702000.0,38721536000.0
2117.0,25157308000.0,25165110000.0,39139213000.0
2118.0,26094270000.0,25458577000.0,39642583000.0
2119.0,26601925000.0,25187875000.0,40756675000.0
2120.0,27272475000.0,24033624000.0,42005330000.0
2121.0,27481317000.0,24595261000.0,41386308000.0
2122.0,27434510000.0,25023020000.0,41528447000.0
2123.0,26960020000.0,24410270000.0,42168087000.0
2124.0,27161483000.0,24460670000.0,43285664000.0
2125.0,27449120000.0,25543625000.0,43832398000.0
2126.0,26807036000.0,26048682000.0,43468840000.0
2127.0,26100370000.0,25846786000.0,42411790000.0
2128.0,25721490000.0,24716300000.0,42370660000.0
2129.0,25293834000.0,24490097000.0,42192695000.0
2130.0,24474501000.0,24343577000.0,40009010000.0
2131.0,24356727000.0,24807963000.0,41449366000.0
2132.0,24754780000.0,25464146000.0,44361540000.0
2133.0,25049053000.0,25822142000.0,46344740000.0
2134.0,25095782000.0,25655134000.0,46917325000.0
2135.0,25625630000.0,25845146000.0,45250466000.0
2136.0,25323155000.0,26385447000.0,45041082000.0
2137.0,24776452000.0,26510760000.0,45789266000.0
2138.0,25600963000.0,25094375000.0,43942363000.0
2139.0,25735678000.0,24770090000.0,43971224000.0
2140.0,25164548000.0,25237873000.0,46633865000.0
2141.0,25103757000.0,25434030000.0,48310480000.0
2142.0,24930284000.0,24447850000.0,49944494000.0
2143.0,25905885000.0,23707232000.0,51185213000.0
2144.0,26383452000.0,24065182000.0,52275660000.0
2145.0,26010910000.0,23752598000.0,50813534000.0
2146.0,26429390000.0,22741193000.0,50903930000.0
2147.0,27657409000.0,23917820000.0,52623954000.0
2148.0,28518185000.0,24648016000.0,54588260000.0
2149.0,28511980000.0,25131049000.0,55203512000.0
2150.0,28323946000.0,24655798000.0,55943130000.0
2151.0,29255082000.0,24499309000.0,54990025000.0
2152.0,30027903000.0,24379120000.0,53978080000.0
2153.0,30330677000.0,24707856000.0,51515957000.0
2154.0,30400500000.0,24519850000.0,51221560000.0
2155.0,30118236000.0,24122070000.0,51834530000.0
2156.0,30898880000.0,24324040000.0,51768164000.0
2157.0,30691453000.0,24694125000.0,51617110000.0
2158.0,30076869000.0,24897563000.0,50999124000.0
2159.0,30325504000.0,24465652000.0,51118506000.0
2160.0,31511200000.0,24658960000.0,52573850000.0
2161.0,32649017000.0,24038720000.0,53633750000.0
2162.0,32380211000.0,22961291000.0,53164335000.0
2163.0,31383857000.0,23797713000.0,51690385000.0
2164.0,31016204000.0,25054306000.0,53741500000.0
2165.0,31284638000.0,25455237000.0,54823764000.0
2166.0,32027800000.0,26046945000.0,55750496000.0
2167.0,32209842000.0,26464907000.0,54269370000.0
2168.0,31842122000.0,26280600000.0,53667226000.0
2169.0,31068584000.0,26084823000.0,53648003000.0
2170.0,30478746000.0,25608012000.0,55791120000.0
2171.0,30937412000.0,26304490000.0,58423173000.0
2172.0,31038170000.0,26811367000.0,61732524000.0
2173.0,32112865000.0,26275360000.0,63417074000.0
2174.0,32671939000.0,25825788000.0,63768093000.0
2175.0,33532398000.0,26449519000.0,59264418000.0
2176.0,32591802000.0,27371141000.0,56016990000.0
2177.0,31488504000.0,27851112000.0,56224305000.0
2178.0,32072298000.0,28439777000.0,58053857000.0
2179.0,31664546000.0,26984313000.0,57104036000.0
2180.0,31143533000.0,25283890000.0,54743860000.0
2181.0,31500065000.0,25958124000.0,55206290000.0
2182.0,31691620000.0,26920780000.0,56771660000.0
2183.0,31473598000.0,27232040000.0,57187010000.0
2184.0,31149961000.0,26644027000.0,55740174000.0
2185.0,30254936000.0,26731907000.0,53873377000.0
2186.0,30681113000.0,27517936000.0,51112430000.0
2187.0,31664196000.0,27853056000.0,52448030000.0
2188.0,31622580000.0,27348662000.0,55175746000.0
2189.0,31604007000.0,27258536000.0,55960224000.0
2190.0,32301089000.0,26438644000.0,57767420000.0
2191.0,32988393000.0,25211419000.0,59406130000.0
2192.0,32539888000.0,24865128000.0,60032967000.0
2193.0,32022583000.0,24386730000.0,59613614000.0
2194.0,33317693000.0,24558709000.0,58910573000.0
2195.0,34348909000.0,25329940000.0,59621590000.0
2196.0,34965037000.0,25896518000.0,60794565000.0
2197.0,35433263000.0,26190432000.0,62878024000.0
2198.0,35715535000.0,25744206000.0,64180244000.0
2199.0,35163038000.0,24955701000.0,66589233000.0
2200.0,34954547000.0,24575568000.0,68625700000.0
2201.0,34979320000.0,25593463000.0,70314560000.0
2202.0,33608510000.0,26220335000.0,70963870000.0
2203.0,34102082000.0,25982358000.0,72338790000.0
2204.0,35045520000.0,25952510000.0,71983860000.0
2205.0,35472220000.0,26265405000.0,69451730000.0
2206.0,34876776000.0,27014978000.0,69995570000.0
2207.0,34431853000.0,27271494000.0,70210100000.0
2208.0,34341687000.0,26873483000.0,71688815000.0
2209.0,32932614000.0,26709725000.0,74513015000.0
2210.0,32421390000.0,27417442000.0,75626900000.0
2211.0,32747747000.0,27599774000.0,77407560000.0
2212.0,33665190000.0,27592935000.0,78529120000.0
2213.0,34134170000.0,28076167000.0,80396345000.0
2214.0,33942602000.0,29281858000.0,81102250000.0
2215.0,32773454000.0,28564025000.0,81494960000.0
2216.0,33104550000.0,27434880000.0,79777460000.0
2217.0,34704640000.0,28367420000.0,77506610000.0
2218.0,35092955000.0,29583426000.0,75434640000.0
2219.0,35621446000.0,30288968000.0,71565620000.0
2220.0,36140655000.0,29671342000.0,69761250000.0
2221.0,36259123000.0,29858050000.0,71501180000.0
2222.0,35587576000.0,30002948000.0,71019586000.0
2223.0,35323590000.0,30409873000.0,69369180000.0
2224.0,35652780000.0,29663940000.0,68459012000.0
2225.0,36215110000.0,29844734000.0,67184337000.0
2226.0,36100200000.0,30340413000.0,65418080000.0
2227.0,35839120000.0,29468020000.0,65204760000.0
2228.0,36307247000.0,28316758000.0,64599183000.0
2229.0,35799670000.0,28387838000.0,66690728000.0
2230.0,36190097000.0,28587887000.0,70075630000.0
2231.0,36375695000.0,28304740000.0,72103540000.0
2232.0,37220110000.0,26634693000.0,73152545000.0
2233.0,37030728000.0,27127112000.0,73236110000.0
2234.0,37142440000.0,27197225000.0,74968650000.0
2235.0,37762695000.0,26847360000.0,76939490000.0
2236.0,37222910000.0,25307578000.0,77568336000.0
2237.0,36456075000.0,25464895000.0,78125020000.0
2238.0,36948420000.0,26754759000.0,78325850000.0
2239.0,36733910000.0,27143277000.0,77309740000.0
2240.0,37021250000.0,26778653000.0,78119535000.0
2241.0,37507568000.0,26558452000.0,80513600000.0
2242.0,38608850000.0,26952434000.0,81526630000.0
2243.0,38634836000.0,27237315000.0,82254820000.0
2244.0,38459183000.0,27232588000.0,82395690000.0
2245.0,38428074000.0,27399698000.0,86536180000.0
2246.0,38521450000.0,27442729000.0,89005860000.0
2247.0,38004960000.0,27186465000.0,89002210000.0
2248.0,37462372000.0,27281863000.0,86662830000.0
2249.0,38505940000.0,27723490000.0,85841270000.0
2250.0,39204560000.0,27849447000.0,85342405000.0
2251.0,38072720000.0,27633297000.0,84930675000.0
2252.0,36643750000.0,28385313000.0,85865546000.0
2253.0,37436977000.0,29061337000.0,86379545000.0
2254.0,38856655000.0,29841130000.0,86408946000.0
2255.0,39119200000.0,30676064000.0,88548925000.0
2256.0,39039510000.0,31138484000.0,89893680000.0
2257.0,37743813000.0,29877594000.0,89332850000.0
2258.0,36910907000.0,30032435000.0,87390060000.0
2259.0,38107795000.0,31079758000.0,88394090000.0
2260.0,38872764000.0,31438550000.0,88225730000.0
2261.0,38743950000.0,30751838000.0,90873440000.0
2262.0,37560830000.0,30617293000.0,92155860000.0
2263.0,37505122000.0,30971906000.0,90621040000.0
2264.0,38744190000.0,30583170000.0,89535726000.0
2265.0,39743710000.0,29178618000.0,90300920000.0
2266.0,38050107000.0,30458872000.0,91304740000.0
2267.0,36685185000.0,31834956000.0,90471420000.0
2268.0,36896743000.0,32065855000.0,90614110000.0
2269.0,37443680000.0,30965887000.0,93007910000.0
2270.0,38053760000.0,29507850000.0,95424990000.0
2271.0,37216907000.0,29951970000.0,93688120000.0
2272.0,37095770000.0,30137922000.0,92468790000.0
2273.0,36991720000.0,29411074000.0,92925800000.0
2274.0,35927306000.0,30018136000.0,93221210000.0
2275.0,35190276000.0,30850337000.0,94416800000.0
2276.0,35395695000.0,31310934000.0,96263220000.0
2277.0,36475430000.0,32130324000.0,97595720000.0
2278.0,37608660000.0,32381330000.0,98056360000.0
2279.0,37598640000.0,31184845000.0,98263480000.0
2280.0,38376927000.0,30066938000.0,97624790000.0
2281.0,39521665000.0,31553876000.0,96807250000.0
2282.0,40267035000.0,32845285000.0,94276770000.0
2283.0,41279615000.0,33991004000.0,93378120000.0
2284.0,41216233000.0,33954249000.0,91970445000.0
2285.0,40172696000.0,32395342000.0,92699615000.0
2286.0,40570057000.0,32381213000.0,94884190000.0
2287.0,40184488000.0,32389597000.0,95402700000.0
2288.0,39785603000.0,31145343000.0,96779950000.0
2289.0,40233677000.0,31069512000.0,97284300000.0
2290.0,40803840000.0,31711904000.0,98213536000.0
2291.0,40696860000.0,31422930000.0,96025970000.0
2292.0,41019910000.0,29836757000.0,97411540000.0
2293.0,42362675000.0,29685907000.0,98950190000.0
2294.0,43187880000.0,30141501000.0,100857290000.0
2295.0,43669373000.0,30100935000.0,101490580000.0
2296.0,43894985000.0,28869036000.0,100294790000.0
2297.0,44513000000.0,28143104000.0,100054310000.0
2298.0,45089900000.0,29743833000.0,100077630000.0
2299.0,45640040000.0,30639385000.0,101131670000.0
2300.0,45373670000.0,30837940000.0,96968980000.0
