time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2085.0,1936186900.0,2738486300.0,5497523700.0
2086.0,1799352000.0,2670444500.0,5557995500.0
2087.0,1682147600.0,2571614500.0,5414056400.0
2088.0,1475810200.0,2438086100.0,5147999000.0
2089.0,1481483000.0,2174893300.0,4862658600.0
2090.0,1377893400.0,2051998500.0,4490194000.0
2091.0,1286407200.0,2024522800.0,4098465300.0
2092.0,1241067100.0,1960712100.0,4004812800.0
2093.0,1203265700.0,1904439700.0,3659618600.0
2094.0,1126289000.0,1778321300.0,3593358600.0
2095.0,1103975000.0,1621081900.0,3596598500.0
2096.0,1058425150.0,1680015100.0,3404925700.0
2097.0,1013936960.0,1664528600.0,3298357200.0
2098.0,968987200.0,1465825200.0,3390642200.0
2099.0,972935600.0,1430981800.0,3301961000.0
2100.0,864521500.0,1405580800.0,3148617700.0
2101.0,749096700.0,1365158700.0,3027674600.0
2102.0,717623230.0,1400868200.0,2897824000.0
2103.0,672246700.0,1414729600.0,2975578600.0
2104.0,626942460.0,1398356500.0,2885544700.0
2105.0,588868350.0,1366310100.0,2628341200.0
2106.0,538477800.0,1351459000.0,2704188200.0
2107.0,478474900.0,1177806300.0,2708752000.0
2108.0,479307460.0,1041365000.0,2745824000.0
2109.0,440636860.0,1062127550.0,2720116500.0
2110.0,423702140.0,1047615550.0,2660537900.0
2111.0,441934720.0,925959550.0,2635197000.0
2112.0,452768100.0,870666430.0,2510578200.0
2113.0,427433760.0,739419650.0,2359080700.0
2114.0,399179700.0,731358700.0,2221186300.0
2115.0,360099740.0,741659650.0,2084483000.0
2116.0,339060600.0,669902700.0,2027134300.0
2117.0,312954800.0,700299400.0,1961159200.0
2118.0,294110800.0,665930700.0,1923545300.0
2119.0,282917540.0,586566400.0,1880959100.0
2120.0,281942820.0,571959940.0,1839772700.0
2121.0,262920480.0,559710850.0,1806213600.0
2122.0,252070830.0,506118800.0,1867145100.0
2123.0,248183200.0,458571840.0,1868115000.0
2124.0,228287790.0,477068770.0,1886835200.0
2125.0,219641140.0,466721800.0,1847999700.0
2126.0,219913900.0,407588160.0,1682685600.0
2127.0,214350720.0,385269800.0,1680915200.0
2128.0,218988480.0,398432000.0,1687644300.0
2129.0,211393420.0,396146000.0,1698164200.0
2130.0,198369000.0,393272740.0,1661016000.0
2131.0,183473920.0,406778560.0,1579363300.0
2132.0,185357330.0,398511500.0,1455999400.0
2133.0,191294140.0,348664580.0,1434507400.0
2134.0,180952800.0,307852770.0,1342260600.0
2135.0,183440800.0,311134100.0,1309533600.0
2136.0,185100740.0,299403970.0,1227919500.0
2137.0,175478990.0,274022180.0,1158147200.0
2138.0,171885380.0,268413680.0,1140900500.0
2139.0,170254370.0,255047170.0,1145808800.0
2140.0,164765460.0,238341860.0,1152310900.0
2141.0,162506510.0,228357870.0,1167399400.0
2142.0,160959820.0,226764640.0,1121244900.0
2143.0,160566300.0,217697570.0,1078603900.0
2144.0,146637420.0,214605500.0,1115711400.0
2145.0,135514350.0,210485040.0,1119617800.0
2146.0,132169256.0,205429950.0,1034003500.0
2147.0,127410910.0,204575060.0,977032400.0
2148.0,120254180.0,198754530.0,978926850.0
2149.0,117519950.0,182983730.0,995467840.0
2150.0,116580050.0,175155980.0,989671550.0
2151.0,108207570.0,175137780.0,899032260.0
2152.0,102940090.0,163197820.0,881483900.0
2153.0,97865620.0,153384670.0,869784260.0
2154.0,94462000.0,156506900.0,874382900.0
2155.0,89210610.0,154257020.0,845364740.0
2156.0,87681920.0,156332580.0,843780350.0
2157.0,87378280.0,158361380.0,850704830.0
2158.0,83160264.0,145600960.0,812058240.0
2159.0,79819030.0,138536600.0,760309400.0
2160.0,79028810.0,140571470.0,727237100.0
2161.0,76112160.0,138537710.0,732746800.0
2162.0,74665560.0,136840500.0,753307700.0
2163.0,75343170.0,135758060.0,752238700.0
2164.0,73931620.0,134853250.0,712791230.0
2165.0,71688290.0,134157570.0,691034500.0
2166.0,71506190.0,132728820.0,705068740.0
2167.0,70578490.0,127091770.0,723230600.0
2168.0,70143410.0,125624770.0,697459260.0
2169.0,70346310.0,121256280.0,651636800.0
2170.0,69565944.0,122007280.0,659807170.0
2171.0,68404700.0,124494024.0,662385800.0
2172.0,69353930.0,121214860.0,661971840.0
2173.0,68618410.0,112892024.0,637477400.0
2174.0,67047180.0,117336264.0,623257660.0
2175.0,67934020.0,118674790.0,610187460.0
2176.0,68018530.0,113172490.0,597055900.0
2177.0,66577230.0,109753736.0,566800640.0
2178.0,65819704.0,105502344.0,573640600.0
2179.0,66203100.0,108143960.0,537675460.0
2180.0,64883084.0,105299580.0,515476580.0
2181.0,65257390.0,100419544.0,521262940.0
2182.0,64238010.0,95046070.0,521551500.0
2183.0,63215864.0,95436240.0,511806660.0
2184.0,63845748.0,92450450.0,510984220.0
2185.0,63221500.0,89123624.0,500024700.0
2186.0,62088960.0,88122140.0,476393060.0
2187.0,61273776.0,84634130.0,472357900.0
2188.0,61318412.0,83928984.0,485473150.0
2189.0,60256604.0,83541944.0,489168400.0
2190.0,60632132.0,80395330.0,473105860.0
2191.0,59888320.0,77999704.0,459951460.0
2192.0,59118850.0,76544936.0,465940480.0
2193.0,59621380.0,76842250.0,478494050.0
2194.0,58849436.0,75129820.0,465127700.0
2195.0,58276810.0,74232584.0,453243800.0
2196.0,57615148.0,74059000.0,442490020.0
2197.0,57093060.0,73422150.0,439623550.0
2198.0,56495190.0,74921180.0,424597860.0
2199.0,55437600.0,73885810.0,418509280.0
2200.0,54867776.0,73587400.0,409375460.0
2201.0,54153904.0,72914730.0,391751840.0
2202.0,52398940.0,72593440.0,375315800.0
2203.0,51222984.0,72823050.0,367383040.0
2204.0,48510176.0,71806220.0,368566180.0
2205.0,42244364.0,71906410.0,381034000.0
2206.0,37085450.0,72081320.0,394234180.0
2207.0,35013216.0,71683180.0,375114430.0
2208.0,34771108.0,71461700.0,370769800.0
2209.0,34960500.0,70414744.0,376934980.0
2210.0,34629130.0,72861080.0,367610940.0
2211.0,34888390.0,72647100.0,353067740.0
2212.0,34689972.0,72149010.0,340476400.0
2213.0,34572144.0,70717780.0,321030700.0
2214.0,34423748.0,72376630.0,325705900.0
2215.0,35114724.0,72065140.0,318209150.0
2216.0,34335990.0,70405610.0,315158660.0
2217.0,34816252.0,70878990.0,303525060.0
2218.0,34636172.0,71232696.0,302429020.0
2219.0,34362372.0,70214740.0,303063650.0
2220.0,34030296.0,69316136.0,298805300.0
2221.0,34459676.0,69001650.0,289207300.0
2222.0,34170640.0,68895060.0,287590720.0
2223.0,34234184.0,68547980.0,289307500.0
2224.0,33927004.0,69346456.0,294540300.0
2225.0,34034828.0,69037230.0,294089600.0
2226.0,33784730.0,68044590.0,283174820.0
2227.0,33704988.0,68907610.0,277826750.0
2228.0,34026212.0,67155970.0,276122600.0
2229.0,33567490.0,67792720.0,264848540.0
2230.0,33764400.0,68170290.0,251912880.0
2231.0,33551098.0,68232800.0,257252220.0
2232.0,33407308.0,68218990.0,264829620.0
2233.0,33877956.0,68571180.0,272742000.0
2234.0,33393064.0,68557700.0,268224580.0
2235.0,33485412.0,68204104.0,259498200.0
2236.0,33400122.0,68070940.0,264075620.0
2237.0,33520484.0,68225830.0,278209800.0
2238.0,33310986.0,67351416.0,280458200.0
2239.0,33491548.0,67488600.0,278342720.0
2240.0,33324904.0,66714460.0,274859740.0
2241.0,33079290.0,66500330.0,275281060.0
2242.0,33567280.0,67690670.0,273547800.0
2243.0,33609724.0,67872470.0,258372930.0
2244.0,33331110.0,66884570.0,253494980.0
2245.0,33083052.0,67191700.0,258767540.0
2246.0,33403156.0,67405090.0,258380910.0
2247.0,33077546.0,67475580.0,249450980.0
2248.0,33298138.0,66966464.0,249544770.0
2249.0,33042128.0,67170920.0,242974240.0
2250.0,33033528.0,66968076.0,249127940.0
2251.0,32808572.0,66947212.0,250580600.0
2252.0,33154912.0,67210500.0,252277310.0
2253.0,32927758.0,66925584.0,255422910.0
2254.0,32690444.0,66292470.0,255472200.0
2255.0,32997294.0,65774636.0,260195300.0
2256.0,32918460.0,67203640.0,255092460.0
2257.0,32741498.0,66935004.0,249507040.0
2258.0,32760802.0,65726030.0,244024220.0
2259.0,32695108.0,66915420.0,246577820.0
2260.0,33117478.0,66468850.0,250589920.0
2261.0,32738506.0,65341828.0,249303700.0
2262.0,32859138.0,66125370.0,245664130.0
2263.0,32794382.0,66756916.0,242849440.0
2264.0,32812220.0,66147116.0,237334380.0
2265.0,32919890.0,66235892.0,231410370.0
2266.0,32495766.0,66735120.0,230060640.0
2267.0,32564318.0,66882056.0,230451150.0
2268.0,32557956.0,66729080.0,227608290.0
2269.0,32794032.0,66531344.0,230442080.0
2270.0,32888474.0,67039080.0,229973340.0
2271.0,32386586.0,65815464.0,231895090.0
2272.0,32326220.0,65914148.0,230579980.0
2273.0,32692010.0,66870412.0,237334670.0
2274.0,32700048.0,65954060.0,241511260.0
2275.0,32746856.0,66106084.0,231027460.0
2276.0,32742938.0,66545030.0,225723540.0
2277.0,32207188.0,66263770.0,222756290.0
2278.0,32217858.0,65289280.0,219200420.0
2279.0,32002022.0,66239324.0,217233760.0
2280.0,32410404.0,67019216.0,212747280.0
2281.0,32102436.0,66675984.0,216055970.0
2282.0,32092252.0,66501350.0,219423520.0
2283.0,32041698.0,66684140.0,217619650.0
2284.0,32249476.0,66182588.0,224002460.0
2285.0,32214316.0,65793908.0,222011520.0
2286.0,32235188.0,66858210.0,216507840.0
2287.0,32267408.0,66552350.0,217347780.0
2288.0,31595766.0,66871930.0,216294530.0
2289.0,31606064.0,66145144.0,213923280.0
2290.0,31742366.0,66582240.0,212102340.0
2291.0,31423324.0,65883530.0,205589810.0
2292.0,31268152.0,64983310.0,201477330.0
2293.0,31209636.0,65787930.0,207879490.0
2294.0,31049480.0,65298604.0,210187900.0
2295.0,31026028.0,64749228.0,207124100.0
2296.0,31212600.0,64339916.0,208324420.0
2297.0,30972896.0,64722990.0,209253150.0
2298.0,31375760.0,64057024.0,208017820.0
2299.0,31071284.0,65364416.0,208495630.0
2300.0,31134564.0,65532348.0,206189340.0
