time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2064.0,30317453000.0,31326212000.0,31320345000.0
2065.0,30162221000.0,31145243000.0,31163515000.0
2066.0,29984418000.0,30941032000.0,30971625000.0
2067.0,29842164000.0,30828605000.0,30807206000.0
2068.0,29659770000.0,30621833000.0,30625704000.0
2069.0,29450940000.0,30355500000.0,30358768000.0
2070.0,29218568000.0,30141452000.0,30061957000.0
2071.0,29053854000.0,29961488000.0,29897658000.0
2072.0,28858376000.0,29553140000.0,29748212000.0
2073.0,28658360000.0,29292804000.0,29482950000.0
2074.0,28408700000.0,28866750000.0,29265370000.0
2075.0,28177250000.0,28508697000.0,28991980000.0
2076.0,27983368000.0,28035332000.0,28740033000.0
2077.0,27794328000.0,27691833000.0,28460046000.0
2078.0,27551302000.0,27367952000.0,28135565000.0
2079.0,27348748000.0,26975848000.0,27703860000.0
2080.0,27118385000.0,26564637000.0,27196710000.0
2081.0,26881730000.0,26116686000.0,26791076000.0
2082.0,26690060000.0,25724023000.0,26328027000.0
2083.0,26470440000.0,25255400000.0,25904257000.0
2084.0,26191108000.0,24651647000.0,25509736000.0
2085.0,25916131000.0,24253467000.0,25098494000.0
2086.0,25673437000.0,23689700000.0,24709540000.0
2087.0,25426072000.0,23163607000.0,24082090000.0
2088.0,25161937000.0,22732438000.0,23397374000.0
2089.0,24945394000.0,22300365000.0,22746730000.0
2090.0,24695222000.0,21785815000.0,22215444000.0
2091.0,24512623000.0,21238082000.0,21677748000.0
2092.0,24232878000.0,20565019000.0,21222896000.0
2093.0,23937319000.0,20008137000.0,20627501000.0
2094.0,23698823000.0,19495784000.0,20104743000.0
2095.0,23438529000.0,19046517000.0,19672338000.0
2096.0,23198759000.0,18549522000.0,19190153000.0
2097.0,23029720000.0,18068950000.0,18712914000.0
2098.0,22732580000.0,17625657000.0,18260732000.0
2099.0,22426997000.0,17076820000.0,17677412000.0
2100.0,22205516000.0,16649988000.0,17059175000.0
2101.0,21928636000.0,16257406000.0,16452365000.0
2102.0,21644626000.0,15764685000.0,16012324000.0
2103.0,21396302000.0,15278490000.0,15558826000.0
2104.0,21182585000.0,14690326000.0,15135315000.0
2105.0,20930753000.0,14171526000.0,14666540000.0
2106.0,20669719000.0,13716015000.0,14117621000.0
2107.0,20379834000.0,13171969000.0,13630617000.0
2108.0,20095072000.0,12623002000.0,13218653000.0
2109.0,19824687000.0,12145142000.0,12705232000.0
2110.0,19535428000.0,11617424000.0,12206314000.0
2111.0,19161876000.0,10995802000.0,11764393000.0
2112.0,18861763000.0,10304732000.0,11211190000.0
2113.0,18452510000.0,9817574000.0,10783396000.0
2114.0,18071740000.0,9222468000.0,10297123000.0
2115.0,17755634000.0,8717094000.0,9753435000.0
2116.0,17383285000.0,8303284700.0,9357724000.0
2117.0,17143905000.0,7867711500.0,9068363000.0
2118.0,16914600000.0,7275787300.0,8652568000.0
2119.0,16631339000.0,6536542000.0,8273398000.0
2120.0,16373171000.0,5702418400.0,7896427000.0
2121.0,16120319000.0,5257167000.0,7471397000.0
2122.0,15910099000.0,4728402000.0,7149115000.0
2123.0,15691109000.0,4349925000.0,6781024000.0
2124.0,15422636000.0,4055773200.0,6428014000.0
2125.0,15181167000.0,3703234000.0,5979011600.0
2126.0,14947971000.0,3234416000.0,5642557400.0
2127.0,14681850000.0,2908898300.0,5426619000.0
2128.0,14392656000.0,2706340900.0,5185396700.0
2129.0,14138833000.0,2359119400.0,4998317000.0
2130.0,13853097000.0,1950797700.0,4765791000.0
2131.0,13567715000.0,1718215400.0,4622239000.0
2132.0,13331269000.0,1470594800.0,4400720000.0
2133.0,13101933000.0,1255423500.0,4240254700.0
2134.0,12876018000.0,1096988800.0,3992635400.0
2135.0,12651358000.0,891643700.0,3769937200.0
2136.0,12397770000.0,758458240.0,3600686300.0
2137.0,12176340000.0,698403650.0,3414871600.0
2138.0,11953114000.0,642884600.0,3305737500.0
2139.0,11731297000.0,565544260.0,3198776300.0
2140.0,11536870000.0,500701980.0,3101933800.0
2141.0,11293611000.0,412428300.0,3013335000.0
2142.0,11107831000.0,374441200.0,2873800400.0
2143.0,10863183000.0,339274400.0,2727166500.0
2144.0,10662604000.0,289234720.0,2571045600.0
2145.0,10484997000.0,243204850.0,2447694600.0
2146.0,10284994000.0,158262220.0,2352094000.0
2147.0,10069440000.0,98017380.0,2257877200.0
2148.0,9867038000.0,83817960.0,2169695500.0
2149.0,9668313000.0,75615544.0,2086608300.0
2150.0,9459641000.0,65684972.0,1994932700.0
2151.0,9313371000.0,55973104.0,1902687400.0
2152.0,9151707000.0,42588120.0,1819140000.0
2153.0,8944797000.0,7366516.5,1704034600.0
2154.0,8757948000.0,7230710.0,1593649900.0
2155.0,8545382400.0,6972384.5,1405256000.0
2156.0,8376615400.0,6490802.0,1267339300.0
2157.0,8163602000.0,6256627.0,1170472600.0
2158.0,7944003000.0,6007902.5,1060858050.0
2159.0,7751830000.0,5758221.5,989388600.0
2160.0,7611146000.0,5161734.5,946680000.0
2161.0,7425350000.0,4913949.0,842796350.0
2162.0,7181040000.0,4447545.0,811194240.0
2163.0,7058024000.0,4178294.5,773340100.0
2164.0,6933009400.0,3890645.8,731306500.0
2165.0,6830034400.0,3623465.0,693836100.0
2166.0,6708786000.0,3430907.2,642495040.0
2167.0,6582161400.0,3235856.5,619115600.0
2168.0,6484049000.0,3234195.5,598066750.0
2169.0,6320121300.0,3168661.0,574145540.0
2170.0,6245479000.0,2971681.0,544393340.0
2171.0,6096500000.0,2870951.0,508868640.0
2172.0,5995461600.0,2706915.8,482088800.0
2173.0,5882106400.0,2673032.8,456018140.0
2174.0,5789640700.0,2625978.0,436723500.0
2175.0,5664993300.0,2576793.2,424818200.0
2176.0,5552919600.0,2447720.0,401941800.0
2177.0,5478587000.0,2396921.2,379665000.0
2178.0,5373134000.0,2337237.8,360941950.0
2179.0,5282590000.0,2066046.4,349565760.0
2180.0,5185261000.0,2046236.2,338080350.0
2181.0,5092760000.0,1812884.8,327037300.0
2182.0,5013903000.0,1258353.2,315100830.0
2183.0,4940368000.0,1179606.6,304335170.0
2184.0,4891695600.0,1048265.56,291145300.0
2185.0,4807663000.0,596654.8,272077540.0
2186.0,4758692000.0,535597.2,261244940.0
2187.0,4703532500.0,256128.89,246274600.0
2188.0,4658895400.0,208628.9,231682140.0
2189.0,4592851000.0,67582.38,221122930.0
2190.0,4543261000.0,36102.43,208044770.0
2191.0,4474825000.0,34603.133,194505360.0
2192.0,4408999400.0,29034.775,178165420.0
2193.0,4337506000.0,28144.129,162988340.0
2194.0,4281011500.0,12974.121,153746290.0
2195.0,4273137200.0,12215.486,142527790.0
2196.0,4186985500.0,11540.41,126844170.0
2197.0,4158592300.0,4568.53,120403820.0
2198.0,4103047700.0,4568.53,110475230.0
2199.0,4038378500.0,4568.53,103927064.0
2200.0,3997614600.0,4568.53,98093784.0
2201.0,3963868000.0,4568.53,89179760.0
2202.0,3892563200.0,4568.53,80821280.0
2203.0,3924796700.0,4568.53,68080500.0
2204.0,3812570000.0,4568.53,61452244.0
2205.0,3787248000.0,4568.53,52965548.0
2206.0,3700183300.0,4568.53,48629852.0
2207.0,3635217000.0,4568.53,43877356.0
2208.0,3596855600.0,4568.53,41670230.0
2209.0,3552785000.0,4568.53,35778756.0
2210.0,3611107800.0,4568.53,33697530.0
2211.0,3539065600.0,4568.53,29655160.0
2212.0,3494210300.0,4568.53,26351046.0
2213.0,3469569000.0,4568.53,21959912.0
2214.0,3555116800.0,4568.53,18274822.0
2215.0,3432610600.0,4568.53,13987407.0
2216.0,3388738300.0,4568.53,13621992.0
2217.0,3351917000.0,4568.53,13413752.0
2218.0,3315706600.0,4568.53,13087144.0
2219.0,3297932500.0,4568.53,13011040.0
2220.0,3245253400.0,4568.53,12970389.0
2221.0,3202276000.0,4568.53,12797120.0
2222.0,3178037200.0,4568.53,12564607.0
2223.0,3145830000.0,4568.53,12336929.0
2224.0,3134271000.0,4568.53,12057246.0
2225.0,3152619800.0,4568.53,11888538.0
2226.0,3099942400.0,4568.53,11684528.0
2227.0,3082751500.0,4568.53,11524646.0
2228.0,3040457500.0,4568.53,11353175.0
2229.0,3029327600.0,4568.53,11010682.0
2230.0,3016515000.0,4568.53,10938483.0
2231.0,2997784300.0,4568.53,10735313.0
2232.0,2981314600.0,4568.53,10268190.0
2233.0,2958936800.0,4568.53,10173082.0
2234.0,2923570000.0,4568.53,10012534.0
2235.0,2900500200.0,4568.53,9853647.0
2236.0,2899525000.0,4568.53,9625251.0
2237.0,2871578600.0,4568.53,9526444.0
2238.0,2860718800.0,4568.53,9481073.0
2239.0,2851001600.0,4568.53,9308636.0
2240.0,2818814500.0,4568.53,9091745.0
2241.0,2808233500.0,4568.53,8966706.0
2242.0,2780530200.0,4568.53,8897637.0
2243.0,2755731200.0,4568.53,8844814.0
2244.0,2759208400.0,4568.53,8777979.0
2245.0,2753799400.0,4568.53,8574472.0
2246.0,2715211800.0,4568.53,8516754.0
2247.0,2685514500.0,4568.53,8370397.0
2248.0,2661645600.0,4568.53,8256380.5
2249.0,2659992600.0,4568.53,8192771.0
2250.0,2654396700.0,4568.53,7927109.0
2251.0,2622097700.0,4568.53,7876299.0
2252.0,2619789000.0,4568.53,7853970.5
2253.0,2614948000.0,4568.53,7854015.0
2254.0,2599923200.0,4568.53,7703250.0
2255.0,2588952300.0,4568.53,7422477.0
2256.0,2583112700.0,4568.53,7318310.5
2257.0,2582336500.0,4568.53,7268582.0
2258.0,2597336600.0,4568.53,7095439.0
2259.0,2570566700.0,4568.53,7086008.0
2260.0,2545240600.0,4568.53,7067630.5
2261.0,2533059000.0,4568.53,7010951.0
2262.0,2508004900.0,4568.53,6882596.5
2263.0,2503710500.0,4568.53,6840558.0
2264.0,2590832600.0,4568.53,6784561.0
2265.0,2508054500.0,4568.53,6649899.5
2266.0,2480842500.0,4568.53,6604076.0
2267.0,2462378000.0,4568.53,6453561.5
2268.0,2450930700.0,4568.53,6455999.0
2269.0,2447068200.0,4568.53,6441035.0
2270.0,2421165300.0,4568.53,6402049.0
2271.0,2410582000.0,4568.53,6391629.0
2272.0,2406053600.0,4568.53,6346199.5
2273.0,2397192400.0,4568.53,6288154.5
2274.0,2366466300.0,4568.53,6189512.0
2275.0,2344487700.0,4568.53,6173384.0
2276.0,2337141200.0,4568.53,6059251.0
2277.0,2337796600.0,4568.53,6002759.5
2278.0,2429863400.0,4568.53,5940273.5
2279.0,2337809400.0,4568.53,5929892.0
2280.0,2377031000.0,4568.53,5869687.5
2281.0,2323036700.0,4568.53,5729163.5
2282.0,2312224500.0,4568.53,5570985.5
2283.0,2302248200.0,4568.53,5541842.5
2284.0,2365248500.0,4568.53,5511436.5
2285.0,2277934300.0,4568.53,5512733.5
2286.0,2262630100.0,4568.53,5514551.0
2287.0,2260099600.0,4568.53,5477605.5
2288.0,2258890200.0,4568.53,5469622.5
2289.0,2256881400.0,3543.0195,5408748.0
2290.0,2250629400.0,3543.0195,5404367.5
2291.0,2239981600.0,3543.0195,5412327.0
2292.0,2228207600.0,3543.0195,5353538.0
2293.0,2213690600.0,3543.0195,5304234.5
2294.0,2212201000.0,3543.0195,5292026.5
2295.0,2211425300.0,3543.0195,5258793.5
2296.0,2211032300.0,3543.0195,5250044.5
2297.0,2208883700.0,3543.0195,5140514.5
2298.0,2202204000.0,3543.0195,5131625.0
2299.0,2174646300.0,3543.0195,5143452.0
2300.0,2173379000.0,3543.0195,5041259.0
