time,MRI-ESM2-0
2000.0,34138161000.0
2001.0,34172303000.0
2002.0,34146572000.0
2003.0,34125347000.0
2004.0,34118963000.0
2005.0,34107175000.0
2006.0,34092669000.0
2007.0,34087838000.0
2008.0,34079216000.0
2009.0,34070122000.0
2010.0,34062664000.0
2011.0,34034842000.0
2012.0,34008664000.0
2013.0,34033277000.0
2014.0,33985237000.0
2015.0,33989540000.0
2016.0,33985905000.0
2017.0,33979111000.0
2018.0,33964085000.0
2019.0,33997302000.0
2020.0,33948891000.0
2021.0,33934377000.0
2022.0,33926304000.0
2023.0,33925485000.0
2024.0,33908950000.0
2025.0,33897210000.0
2026.0,33870762000.0
2027.0,33851505000.0
2028.0,33857251000.0
2029.0,33817354000.0
2030.0,33789006000.0
2031.0,33753120000.0
2032.0,33734638000.0
2033.0,33692410000.0
2034.0,33670638000.0
2035.0,33624426000.0
2036.0,33560367000.0
2037.0,33526049000.0
2038.0,33517343000.0
2039.0,33449767000.0
2040.0,33396922000.0
2041.0,33291508000.0
2042.0,33225728000.0
2043.0,33154884000.0
2044.0,33071258000.0
2045.0,32922943000.0
2046.0,32763484000.0
2047.0,32595778000.0
2048.0,32456143000.0
2049.0,32245713000.0
2050.0,32087466000.0
2051.0,31944032000.0
2052.0,31775801000.0
2053.0,31558947000.0
2054.0,31375755000.0
2055.0,31189187000.0
2056.0,31066143000.0
2057.0,30679587000.0
2058.0,30402572000.0
2059.0,30042352000.0
2060.0,29661805000.0
2061.0,29367288000.0
2062.0,29076339000.0
2063.0,28703136000.0
2064.0,28385264000.0
2065.0,28059634000.0
2066.0,27766614000.0
2067.0,27391427000.0
2068.0,27035970000.0
2069.0,26592640000.0
2070.0,26219389000.0
2071.0,25898983000.0
2072.0,25546445000.0
2073.0,25245694000.0
2074.0,24898847000.0
2075.0,24660046000.0
2076.0,24429220000.0
2077.0,24054990000.0
2078.0,23672783000.0
2079.0,23234920000.0
2080.0,22934346000.0
2081.0,22517092000.0
2082.0,22204290000.0
2083.0,21911904000.0
2084.0,21632795000.0
2085.0,21308700000.0
2086.0,21024356000.0
2087.0,20622512000.0
2088.0,20278712000.0
2089.0,19917947000.0
2090.0,19516965000.0
2091.0,19155560000.0
2092.0,18835240000.0
2093.0,18522327000.0
2094.0,18215217000.0
2095.0,17927270000.0
2096.0,17649801000.0
2097.0,17257148000.0
2098.0,16950086000.0
2099.0,16668415000.0
2100.0,16382546000.0
