time,MRI-ESM2-0,CESM2,IPSL-CM6A-LR,GFDL-ESM4,CESM2-WACCM,CAMS-CSM1-0,ACCESS-ESM1-5,EC-EARTH3-VEG,CANESM5,INM-CM4-8,INM-CM5-0,NORESM2-MM,EC-EARTH3,CMCC-CM2-SR5,TAIESM1,MPI-ESM1-2-HR,FGOALS-F3-L,BCC-CSM2-MR,ACCESS-CM2
2022.0,33929300000.0,33902629000.0,33938457000.0,33955578000.0,33937070000.0,33931293000.0,33934742000.0,33918360000.0,33903466000.0,33937734000.0,33935411000.0,33931465000.0,33923780000.0,33944183000.0,33911947000.0,33939335000.0,33939919000.0,33949108000.0,33955040000.0
2023.0,33907464000.0,33895444000.0,33938635000.0,33916424000.0,33934778000.0,33919170000.0,33931813000.0,33885338000.0,33862463000.0,33925149000.0,33923817000.0,33912062000.0,33904810000.0,33925313000.0,33899070000.0,33943724000.0,33927799000.0,33931807000.0,33934717000.0
2024.0,33876552000.0,33876005000.0,33924168000.0,33911106000.0,33918358000.0,33904962000.0,33935165000.0,33855048000.0,33813064000.0,33919418000.0,33907716000.0,33911652000.0,33884359000.0,33918786000.0,33874039000.0,33942479000.0,33913481000.0,33932325000.0,33917979000.0
2025.0,33853116000.0,33854250000.0,33924796000.0,33887003000.0,33906440000.0,33886358000.0,33905316000.0,33824508000.0,33753938000.0,33912496000.0,33882747000.0,33891484000.0,33835502000.0,33913002000.0,33847091000.0,33922700000.0,33931768000.0,33923553000.0,33912710000.0
2026.0,33819253000.0,33827252000.0,33923100000.0,33876988000.0,33903718000.0,33864915000.0,33884832000.0,33791891000.0,33683378000.0,33919373000.0,33861171000.0,33869658000.0,33798679000.0,33899844000.0,33816203000.0,33920434000.0,33883957000.0,33956975000.0,33887568000.0
2027.0,33798722000.0,33813453000.0,33890497000.0,33859793000.0,33895023000.0,33853118000.0,33865593000.0,33770105000.0,33587366000.0,33886296000.0,33829600000.0,33852430000.0,33765478000.0,33877744000.0,33800670000.0,33906844000.0,33865670000.0,33912318000.0,33861190000.0
2028.0,33750454000.0,33802195000.0,33876156000.0,33846245000.0,33904384000.0,33839684000.0,33867633000.0,33718292000.0,33477616000.0,33875497000.0,33798932000.0,33842786000.0,33732858000.0,33862140000.0,33757370000.0,33877092000.0,33846129000.0,33896438000.0,33840898000.0
2029.0,33718450000.0,33780535000.0,33865531000.0,33834545000.0,33875046000.0,33822951000.0,33901560000.0,33683569000.0,33330082000.0,33859656000.0,33777910000.0,33828500000.0,33673202000.0,33832680000.0,33702783000.0,33857317000.0,33821188000.0,33874416000.0,33819451000.0
2030.0,33678883000.0,33749450000.0,33823244000.0,33797296000.0,33854358000.0,33779968000.0,33853438000.0,33631330000.0,33220055000.0,33828704000.0,33724426000.0,33786681000.0,33621733000.0,33786094000.0,33663537000.0,33845486000.0,33805212000.0,33841328000.0,33789534000.0
2031.0,33636750000.0,33728283000.0,33804800000.0,33778289000.0,33830599000.0,33754548000.0,33824440000.0,33585893000.0,32988721000.0,33810303000.0,33681906000.0,33777138000.0,33556984000.0,33767950000.0,33630054000.0,33812623000.0,33784190000.0,33829896000.0,33774928000.0
2032.0,33597649000.0,33700297000.0,33787220000.0,33770370000.0,33813363000.0,33738996000.0,33815435000.0,33550082000.0,32838937000.0,33788410000.0,33664879000.0,33782979000.0,33464814000.0,33743309000.0,33579268000.0,33795500000.0,33757454000.0,33816416000.0,33757557000.0
2033.0,33548032000.0,33662108000.0,33767074000.0,33746854000.0,33798498000.0,33721487000.0,33818278000.0,33434464000.0,32658130000.0,33771512000.0,33612919000.0,33758300000.0,33313782000.0,33712613000.0,33507596000.0,33784828000.0,33724000000.0,33814616000.0,33736729000.0
2034.0,33491552000.0,33628578000.0,33754956000.0,33728140000.0,33782151000.0,33694860000.0,33794791000.0,33367296000.0,32395133000.0,33750313000.0,33531300000.0,33726908000.0,33205533000.0,33682422000.0,33429602000.0,33760050000.0,33712046000.0,33786333000.0,33702892000.0
2035.0,33395282000.0,33583677000.0,33734568000.0,33721698000.0,33775590000.0,33662640000.0,33781295000.0,33282562000.0,32128303000.0,33728266000.0,33484225000.0,33737599000.0,33011292000.0,33644304000.0,33335402000.0,33742508000.0,33665092000.0,33804478000.0,33679032000.0
2036.0,33305172000.0,33577069000.0,33706996000.0,33703903000.0,33751423000.0,33632178000.0,33762617000.0,33160387000.0,31818269000.0,33703995000.0,33419882000.0,33706072000.0,32796740000.0,33591226000.0,33257316000.0,33718841000.0,33607932000.0,33773883000.0,33647503000.0
2037.0,33229103000.0,33519813000.0,33679820000.0,33685520000.0,33728066000.0,33589264000.0,33755234000.0,33068005000.0,31510168000.0,33668076000.0,33358164000.0,33659972000.0,32619469000.0,33548132000.0,33136777000.0,33679870000.0,33542180000.0,33725968000.0,33582078000.0
2038.0,33120510000.0,33468088000.0,33651114000.0,33655265000.0,33691623000.0,33572450000.0,33759025000.0,32954155000.0,31099060000.0,33656183000.0,33234799000.0,33621990000.0,32382085000.0,33485871000.0,33006146000.0,33639277000.0,33509890000.0,33683530000.0,33524724000.0
2039.0,32973337000.0,33400975000.0,33608985000.0,33608559000.0,33663945000.0,33519477000.0,33733186000.0,32803697000.0,30645694000.0,33636174000.0,33180056000.0,33605323000.0,32155230000.0,33411922000.0,32841304000.0,33598818000.0,33445780000.0,33651595000.0,33479373000.0
2040.0,32748517000.0,33335577000.0,33527183000.0,33587098000.0,33640024000.0,33505876000.0,33707006000.0,32637714000.0,30208973000.0,33622410000.0,33118824000.0,33572567000.0,31867128000.0,33314490000.0,32658502000.0,33552933000.0,33411670000.0,33617498000.0,33431175000.0
2041.0,32567278000.0,33282292000.0,33509755000.0,33602728000.0,33607524000.0,33422799000.0,33683500000.0,32494545000.0,29814987000.0,33598237000.0,33036720000.0,33537340000.0,31603165000.0,33258703000.0,32463280000.0,33491579000.0,33387571000.0,33561307000.0,33402740000.0
2042.0,32309590000.0,33224108000.0,33412755000.0,33565446000.0,33558755000.0,33388490000.0,33658647000.0,32300430000.0,29315277000.0,33561985000.0,32956381000.0,33507580000.0,31270863000.0,33198727000.0,32283865000.0,33372610000.0,33341846000.0,33535347000.0,33371212000.0
2043.0,32131312000.0,33145258000.0,33300173000.0,33494567000.0,33513430000.0,33331423000.0,33640417000.0,32180546000.0,28786751000.0,33525613000.0,32793040000.0,33473219000.0,30906157000.0,33117573000.0,32103735000.0,33272390000.0,33226025000.0,33456413000.0,33266221000.0
2044.0,31913095000.0,33053841000.0,33232170000.0,33440709000.0,33474169000.0,33285138000.0,33595058000.0,31989996000.0,28169714000.0,33485382000.0,32681695000.0,33424243000.0,30602375000.0,33016777000.0,31823116000.0,33219224000.0,33143613000.0,33387039000.0,33202969000.0
2045.0,31650955000.0,32962728000.0,33146470000.0,33414410000.0,33414246000.0,33256405000.0,33553113000.0,31806675000.0,27635020000.0,33466851000.0,32574702000.0,33349507000.0,30209036000.0,32898500000.0,31550894000.0,33153522000.0,33073357000.0,33334112000.0,33147693000.0
2046.0,31338762000.0,32876093000.0,33041388000.0,33384065000.0,33374590000.0,33197126000.0,33494380000.0,31564655000.0,26994970000.0,33430810000.0,32466690000.0,33295350000.0,29731998000.0,32704010000.0,31287700000.0,33083089000.0,32967680000.0,33255752000.0,33044080000.0
2047.0,31055192000.0,32779545000.0,32863377000.0,33351328000.0,33277528000.0,33135325000.0,33442972000.0,31340657000.0,26317870000.0,33332623000.0,32325591000.0,33276566000.0,29224450000.0,32586541000.0,30997168000.0,32961400000.0,32818674000.0,33130373000.0,32956723000.0
2048.0,30740810000.0,32699716000.0,32747358000.0,33341061000.0,33226520000.0,33098290000.0,33401893000.0,31067000000.0,25653545000.0,33276050000.0,32199604000.0,33218509000.0,28811307000.0,32436308000.0,30594034000.0,32876468000.0,32700574000.0,33011200000.0,32888484000.0
2049.0,30441155000.0,32575860000.0,32621180000.0,33279928000.0,33135038000.0,33057220000.0,33349060000.0,30877483000.0,25098301000.0,33226826000.0,32042109000.0,33179556000.0,28338547000.0,32328962000.0,30191010000.0,32768225000.0,32586883000.0,32937503000.0,32709736000.0
2050.0,30067536000.0,32386363000.0,32453986000.0,33175929000.0,33103053000.0,32968385000.0,33294785000.0,30496926000.0,24596042000.0,33184444000.0,31893051000.0,33138311000.0,27832530000.0,32212920000.0,29836177000.0,32670233000.0,32357773000.0,32819500000.0,32613673000.0
2051.0,29808226000.0,32232055000.0,32305842000.0,33108664000.0,32987267000.0,32922776000.0,33236636000.0,30205964000.0,24081627000.0,33106373000.0,31691060000.0,33061073000.0,27327556000.0,32058872000.0,29401889000.0,32603068000.0,32259465000.0,32690397000.0,32429615000.0
2052.0,29456785000.0,32031519000.0,32161415000.0,33064935000.0,32870400000.0,32870674000.0,33114990000.0,29836796000.0,23521681000.0,33055818000.0,31518532000.0,32971334000.0,26891830000.0,31844340000.0,29008271000.0,32477612000.0,32101341000.0,32579291000.0,32290800000.0
2053.0,29056025000.0,31832860000.0,31967877000.0,32949991000.0,32809396000.0,32816355000.0,32995543000.0,29373889000.0,22967300000.0,32984967000.0,31343596000.0,32918280000.0,26493290000.0,31656411000.0,28657297000.0,32359225000.0,31906742000.0,32386070000.0,32126308000.0
2054.0,28769772000.0,31698422000.0,31811301000.0,32815624000.0,32657297000.0,32736215000.0,32927773000.0,29010608000.0,22401720000.0,32893309000.0,31201556000.0,32839170000.0,26032267000.0,31417645000.0,28274033000.0,32243170000.0,31760185000.0,32287713000.0,31837880000.0
2055.0,28404343000.0,31563133000.0,31607177000.0,32744432000.0,32509389000.0,32666628000.0,32821440000.0,28530410000.0,21846817000.0,32791468000.0,31012547000.0,32703255000.0,25524566000.0,31187284000.0,27772156000.0,32058356000.0,31572965000.0,32169652000.0,31572218000.0
2056.0,28028383000.0,31343942000.0,31378600000.0,32636300000.0,32401295000.0,32579062000.0,32707520000.0,28156967000.0,21266043000.0,32669377000.0,30880975000.0,32637390000.0,25040170000.0,30976195000.0,27386317000.0,31894176000.0,31362015000.0,32045898000.0,31402041000.0
2057.0,27751850000.0,31163625000.0,31160869000.0,32547244000.0,32299956000.0,32500177000.0,32629746000.0,27640283000.0,20671732000.0,32615582000.0,30702428000.0,32577071000.0,24558817000.0,30746372000.0,26967170000.0,31788483000.0,31143815000.0,31897560000.0,31149595000.0
2058.0,27420074000.0,30991220000.0,30903930000.0,32434549000.0,32149348000.0,32429430000.0,32516504000.0,27158282000.0,20031949000.0,32496706000.0,30513150000.0,32515344000.0,23998220000.0,30497858000.0,26510303000.0,31664726000.0,30914720000.0,31669100000.0,30946933000.0
2059.0,27205366000.0,30780887000.0,30620168000.0,32387965000.0,32008372000.0,32302645000.0,32429033000.0,26695450000.0,19565058000.0,32380697000.0,30331818000.0,32453267000.0,23547939000.0,30275615000.0,25991922000.0,31552990000.0,30701285000.0,31498015000.0,30753368000.0
2060.0,26794586000.0,30501433000.0,30411612000.0,32305838000.0,31810372000.0,32209277000.0,32345610000.0,26274892000.0,18905606000.0,32248263000.0,30094457000.0,32318396000.0,23017415000.0,29948516000.0,25445480000.0,31420467000.0,30442120000.0,31319226000.0,30509990000.0
2061.0,26424252000.0,30278136000.0,30142990000.0,32246968000.0,31586130000.0,32162548000.0,32243216000.0,25742977000.0,18270108000.0,32072632000.0,29813924000.0,32247572000.0,22536538000.0,29658171000.0,24844590000.0,31283671000.0,30189746000.0,31112034000.0,30201924000.0
2062.0,26005295000.0,29974921000.0,29824324000.0,32126736000.0,31400040000.0,32040730000.0,32139340000.0,25229003000.0,17676250000.0,31852468000.0,29628482000.0,32149530000.0,22036808000.0,29357894000.0,24397474000.0,31118072000.0,29949118000.0,30815764000.0,29896220000.0
2063.0,25615464000.0,29752474000.0,29475762000.0,32041808000.0,31233106000.0,31933606000.0,32056048000.0,24714983000.0,16973167000.0,31686203000.0,29367171000.0,32017416000.0,21694003000.0,28925297000.0,23940028000.0,30975142000.0,29618895000.0,30473564000.0,29569421000.0
2064.0,25262127000.0,29393090000.0,29203053000.0,31860689000.0,31007355000.0,31806880000.0,31930632000.0,24234553000.0,16323606000.0,31352324000.0,29148242000.0,31896726000.0,21264351000.0,28536150000.0,23395555000.0,30816752000.0,29328431000.0,30233920000.0,29290725000.0
2065.0,24841964000.0,29133687000.0,28918006000.0,31700845000.0,30770653000.0,31689316000.0,31795364000.0,23675847000.0,15631972000.0,31050971000.0,28949555000.0,31853124000.0,20790045000.0,28231094000.0,22916243000.0,30615843000.0,29031246000.0,29857878000.0,28979671000.0
2066.0,24498328000.0,28769995000.0,28632295000.0,31578503000.0,30538478000.0,31538786000.0,31669332000.0,23199961000.0,14962885000.0,30728530000.0,28729901000.0,31715443000.0,20282835000.0,27909503000.0,22401505000.0,30471066000.0,28766230000.0,29463788000.0,28579950000.0
2067.0,24100071000.0,28485997000.0,28206529000.0,31430236000.0,30271320000.0,31447656000.0,31434646000.0,22643200000.0,14341904000.0,30457330000.0,28512944000.0,31558042000.0,19820204000.0,27549794000.0,21951533000.0,30343703000.0,28466639000.0,29113426000.0,28073527000.0
2068.0,23723856000.0,28330695000.0,27805792000.0,31252103000.0,30027862000.0,31311751000.0,31300512000.0,22115082000.0,13686899000.0,30164242000.0,28350330000.0,31419250000.0,19133798000.0,27169630000.0,21413278000.0,30112625000.0,28206152000.0,28788830000.0,27562256000.0
2069.0,23379896000.0,28111014000.0,27447458000.0,31120170000.0,29770156000.0,31221334000.0,31112944000.0,21448987000.0,13018696000.0,29883036000.0,28087420000.0,31282422000.0,18574604000.0,26763016000.0,20842320000.0,29910563000.0,27973278000.0,28430223000.0,27055590000.0
2070.0,22988802000.0,27794835000.0,27085652000.0,31035417000.0,29539187000.0,31119104000.0,30935320000.0,20872944000.0,12252251000.0,29591837000.0,27876481000.0,31034245000.0,17922820000.0,26273160000.0,20142914000.0,29719044000.0,27645469000.0,28085481000.0,26479084000.0
2071.0,22548566000.0,27423934000.0,26714480000.0,30840185000.0,29282388000.0,30905428000.0,30708603000.0,20224172000.0,11535885000.0,29253780000.0,27640170000.0,30858572000.0,17350396000.0,25832240000.0,19428805000.0,29463456000.0,27346207000.0,27624272000.0,25740460000.0
2072.0,22117521000.0,27129934000.0,26292068000.0,30688915000.0,28917846000.0,30733445000.0,30441114000.0,19370070000.0,10858357000.0,28941328000.0,27413348000.0,30687582000.0,16621340000.0,25272465000.0,18778728000.0,29272240000.0,27052048000.0,27133467000.0,25133965000.0
2073.0,21766126000.0,26904887000.0,25863731000.0,30553194000.0,28652747000.0,30608680000.0,30225130000.0,18657712000.0,10301144000.0,28487434000.0,27160334000.0,30452939000.0,15854837000.0,24860320000.0,18079400000.0,29049225000.0,26724550000.0,26706758000.0,24534575000.0
2074.0,21411783000.0,26510453000.0,25560035000.0,30351200000.0,28299954000.0,30381244000.0,30003694000.0,18003272000.0,9681526000.0,28075830000.0,26900929000.0,30277855000.0,15114320000.0,24422808000.0,17299583000.0,28747979000.0,26263302000.0,26170681000.0,23875006000.0
2075.0,21005777000.0,26115658000.0,25131895000.0,30250680000.0,27990899000.0,30188866000.0,29765569000.0,17302788000.0,9198368000.0,27522982000.0,26682282000.0,30094731000.0,14275866000.0,23963468000.0,16580873000.0,28401463000.0,25833079000.0,25759285000.0,23163113000.0
2076.0,20664332000.0,25730087000.0,24660425000.0,30065300000.0,27630029000.0,30011191000.0,29478525000.0,16598377000.0,8702850000.0,27191562000.0,26394014000.0,29863168000.0,13382258000.0,23613092000.0,15866629000.0,28151278000.0,25279662000.0,25294686000.0,22515767000.0
2077.0,20259553000.0,25297885000.0,24282171000.0,29875110000.0,27204704000.0,29902530000.0,29133246000.0,15720569000.0,8162773000.0,26863813000.0,26071157000.0,29613540000.0,12706914000.0,23092867000.0,15234715000.0,27802771000.0,24805104000.0,24762735000.0,21800020000.0
2078.0,19893793000.0,24868588000.0,23947550000.0,29763390000.0,26772883000.0,29689154000.0,28817179000.0,14799558000.0,7659398000.0,26504962000.0,25773623000.0,29379760000.0,12095000000.0,22540165000.0,14535582000.0,27500265000.0,24367077000.0,24347163000.0,21251009000.0
2079.0,19475659000.0,24479343000.0,23518013000.0,29559972000.0,26311467000.0,29332842000.0,28470760000.0,13821155000.0,7136389600.0,26140795000.0,25481914000.0,29185804000.0,11455906000.0,21941195000.0,13860690000.0,27222927000.0,23915284000.0,23941239000.0,20635458000.0
2080.0,19113597000.0,24058008000.0,23167435000.0,29375867000.0,25907565000.0,28946807000.0,28082890000.0,13000114000.0,6686277000.0,25677420000.0,25213694000.0,28828699000.0,10725310000.0,21398276000.0,13188082000.0,26988413000.0,23378780000.0,23531246000.0,19969454000.0
2081.0,18652297000.0,23595954000.0,22643948000.0,29211615000.0,25409806000.0,28815854000.0,27695675000.0,12159306000.0,6152253400.0,25216741000.0,24887431000.0,28389353000.0,9996875000.0,20862020000.0,12411161000.0,26715700000.0,22805258000.0,22994370000.0,19305118000.0
2082.0,18181155000.0,23086025000.0,22088434000.0,28992100000.0,24886927000.0,28579133000.0,27265712000.0,11420580000.0,5723088400.0,24785107000.0,24544182000.0,28061544000.0,9242824000.0,20276520000.0,11617875000.0,26376542000.0,22219225000.0,22544615000.0,18554802000.0
2083.0,17749248000.0,22507313000.0,21537276000.0,28800620000.0,24347351000.0,28420311000.0,26848311000.0,10608938000.0,5412918000.0,24311085000.0,24239972000.0,27671888000.0,8228385000.0,19692866000.0,10963743000.0,26027730000.0,21611377000.0,22174100000.0,17802998000.0
2084.0,17377694000.0,21979793000.0,20951243000.0,28570214000.0,23737397000.0,28180486000.0,26501999000.0,9864390000.0,5009534000.0,24040255000.0,23914066000.0,27412650000.0,7325059600.0,19128812000.0,10324667000.0,25752211000.0,20951150000.0,21800698000.0,17161123000.0
2085.0,16942030000.0,21411707000.0,20332618000.0,28396777000.0,23069247000.0,28007780000.0,26066432000.0,9039953000.0,4565191000.0,23644037000.0,23606210000.0,26956620000.0,6800114700.0,18615685000.0,9740351000.0,25417302000.0,20290451000.0,21339398000.0,16155528000.0
2086.0,16481608000.0,20948030000.0,19738780000.0,28175536000.0,22503268000.0,27752710000.0,25647860000.0,7935869400.0,4214862600.0,23304575000.0,23327600000.0,26609678000.0,6261128700.0,18084534000.0,9188415000.0,25072590000.0,19776506000.0,20933229000.0,15031933000.0
2087.0,16068973000.0,20446070000.0,19017748000.0,27911758000.0,21988362000.0,27401736000.0,25138156000.0,6993092600.0,3892167700.0,22876410000.0,23039793000.0,26200090000.0,5492724000.0,17493410000.0,8542871000.0,24799060000.0,19285912000.0,20441053000.0,13953281000.0
2088.0,15529374000.0,20089836000.0,18406478000.0,27680856000.0,21433633000.0,27067870000.0,24619278000.0,6348200400.0,3717837800.0,22377578000.0,22732868000.0,25909133000.0,4850586600.0,16879618000.0,7843929600.0,24470559000.0,18679407000.0,19882306000.0,13126684000.0
2089.0,14855544000.0,19658975000.0,17726738000.0,27363607000.0,20964870000.0,26800474000.0,23965241000.0,5742516700.0,3465953500.0,22008164000.0,22346136000.0,25341930000.0,4385061000.0,16270733000.0,7302763500.0,24101130000.0,18091037000.0,19325915000.0,12228289000.0
2090.0,14379210000.0,19156009000.0,17077385000.0,27131134000.0,20462432000.0,26573912000.0,23411170000.0,5180377600.0,3309126700.0,21633866000.0,22036253000.0,24846893000.0,3923540700.0,15630780000.0,6893168600.0,23701776000.0,17655392000.0,18933107000.0,11102049000.0
2091.0,13875044000.0,18820637000.0,16429899000.0,26822732000.0,19995632000.0,26345112000.0,22886541000.0,4558827000.0,3141570600.0,21171800000.0,21778190000.0,24353765000.0,3425633300.0,15086695000.0,6326947000.0,23341920000.0,17208801000.0,18420855000.0,10050861000.0
2092.0,13461828000.0,18315905000.0,15878493000.0,26429952000.0,19431780000.0,26094692000.0,22436030000.0,4093564400.0,2954302200.0,20708897000.0,21451897000.0,23749108000.0,2985417000.0,14532284000.0,5776634400.0,23048870000.0,16580741000.0,17927997000.0,9051398000.0
2093.0,12983015000.0,17771655000.0,15205479000.0,25962646000.0,18740374000.0,25834942000.0,21812763000.0,3558494200.0,2794772500.0,20331225000.0,21120182000.0,23209712000.0,2618148400.0,13939273000.0,5356308000.0,22794756000.0,16049833000.0,17522706000.0,8430451700.0
2094.0,12466530000.0,17283596000.0,14652051000.0,25694327000.0,17964036000.0,25485914000.0,21247762000.0,2995356400.0,2651684900.0,19898610000.0,20804657000.0,22676214000.0,2402885400.0,13363167000.0,5035829000.0,22457735000.0,15481158000.0,16874762000.0,7654942000.0
2095.0,11987204000.0,16757262000.0,14071318000.0,25310818000.0,17403430000.0,25301162000.0,20737405000.0,2594455000.0,2488319700.0,19464753000.0,20498993000.0,22242535000.0,2167827200.0,12646880000.0,4694549500.0,22112653000.0,14950852000.0,16438378000.0,6930854000.0
2096.0,11581976000.0,16112586000.0,13534951000.0,24990636000.0,16662412000.0,25071444000.0,20223912000.0,2292511700.0,2321370600.0,19013294000.0,20123374000.0,21819859000.0,1923519900.0,12118210000.0,4401826300.0,21677208000.0,14423985000.0,15997610000.0,6244079600.0
2097.0,11241908000.0,15668781000.0,12993934000.0,24701364000.0,16094145000.0,24784032000.0,19597718000.0,2115945700.0,2128668500.0,18530578000.0,19734910000.0,21276033000.0,1515059200.0,11378974000.0,4062077200.0,21268271000.0,13930675000.0,15460778000.0,5434954000.0
