time,CNRM-CM6-1,UKESM1-0-LL,IPSL-CM6A-LR,CNRM-ESM2-1,MIROC6,CANESM5,EC-EARTH3,CESM2-WACCM,TAIESM1,MPI-ESM1-2-HR,KACE-1-0-G,GFDL-ESM4,IITM-ESM,MRI-ESM2-0
2057.0,101568610000.0,98360115000.0,101941180000.0,100420280000.0,102125090000.0,100427280000.0,95177240000.0,102068440000.0,93350740000.0,103198540000.0,101722000000.0,102320560000.0,101463280000.0,101959390000.0
2058.0,101415540000.0,97897570000.0,101840600000.0,99941160000.0,101971706000.0,100264700000.0,94516990000.0,101867600000.0,92866590000.0,103035930000.0,101552955000.0,102224500000.0,101300584000.0,101872630000.0
2059.0,101236240000.0,97335430000.0,101616430000.0,99602840000.0,101793500000.0,100057610000.0,93820010000.0,101562390000.0,92181955000.0,102931956000.0,101301174000.0,102102974000.0,101060700000.0,101912070000.0
2060.0,100986266000.0,96841350000.0,101482020000.0,99197170000.0,101737230000.0,99837420000.0,93247790000.0,101341635000.0,91615680000.0,102882296000.0,101031780000.0,101981315000.0,100892570000.0,101650670000.0
2061.0,100893420000.0,96436000000.0,101379105000.0,98828760000.0,101649740000.0,99775210000.0,92665250000.0,101133930000.0,90872840000.0,102709560000.0,100766080000.0,101877040000.0,100714040000.0,101387270000.0
2062.0,100526010000.0,95975520000.0,101157490000.0,98585250000.0,101790140000.0,99424850000.0,92146120000.0,100907090000.0,90200840000.0,102647670000.0,100371590000.0,101705150000.0,100526694000.0,101286950000.0
2063.0,100353650000.0,95419250000.0,100996870000.0,98328720000.0,101427160000.0,99047280000.0,91855430000.0,100608060000.0,89459070000.0,102515000000.0,100167840000.0,101603430000.0,100359365000.0,101996356000.0
2064.0,100151420000.0,94776630000.0,100757880000.0,97986660000.0,101354520000.0,98825585000.0,90741250000.0,100435526000.0,88502210000.0,102589230000.0,99924435000.0,102135030000.0,100397244000.0,101397230000.0
2065.0,99928060000.0,94148330000.0,100519030000.0,97643020000.0,101190520000.0,98444560000.0,89882390000.0,100280040000.0,87560180000.0,102393905000.0,99612200000.0,101425260000.0,100116430000.0,102039855000.0
2066.0,99668560000.0,93608436000.0,100285490000.0,97405936000.0,100996350000.0,98171540000.0,89381370000.0,99978490000.0,86551020000.0,102291490000.0,99153280000.0,101325914000.0,99908870000.0,101199266000.0
2067.0,99286970000.0,93065140000.0,99957760000.0,97067065000.0,100738600000.0,97865270000.0,88626810000.0,99736640000.0,85887566000.0,102114255000.0,98853580000.0,101168330000.0,99628515000.0,100956670000.0
2068.0,98919145000.0,92478520000.0,99758375000.0,96646730000.0,100537130000.0,97502400000.0,87977110000.0,99441040000.0,85006490000.0,102102240000.0,98391860000.0,101022110000.0,99407300000.0,100772760000.0
2069.0,98565276000.0,91810950000.0,99603710000.0,96236590000.0,100453990000.0,97116330000.0,86999400000.0,99030430000.0,83958030000.0,101892220000.0,98036260000.0,100846610000.0,99313320000.0,100754360000.0
2070.0,98180380000.0,91154350000.0,99440845000.0,95757754000.0,100235440000.0,96876830000.0,86009864000.0,98641945000.0,83211895000.0,101814755000.0,97557750000.0,100859980000.0,99034160000.0,100557080000.0
2071.0,97750770000.0,90474260000.0,98912160000.0,95941616000.0,100121890000.0,96507355000.0,85104390000.0,98405966000.0,82444526000.0,101804290000.0,97113530000.0,100725785000.0,98732294000.0,100314820000.0
2072.0,97305470000.0,89782420000.0,98418460000.0,95028140000.0,99812700000.0,96134250000.0,84463750000.0,98197520000.0,81426640000.0,101747280000.0,96762680000.0,100480130000.0,98577600000.0,100068540000.0
2073.0,97045300000.0,88852400000.0,98170890000.0,94527020000.0,99541836000.0,96418636000.0,83686600000.0,97585370000.0,80489490000.0,101682540000.0,96494330000.0,100327280000.0,98287270000.0,99957660000.0
2074.0,96622590000.0,88150330000.0,97765670000.0,94079640000.0,99168166000.0,95388385000.0,82857250000.0,97082425000.0,79399290000.0,101616530000.0,96043975000.0,100432570000.0,98059820000.0,99557150000.0
2075.0,96076190000.0,87203774000.0,97286160000.0,93705300000.0,98854200000.0,94993580000.0,81621565000.0,96552660000.0,77770580000.0,101476610000.0,95529296000.0,100201010000.0,97670940000.0,99986055000.0
2076.0,95548390000.0,86478950000.0,97033314000.0,93015650000.0,98675335000.0,94582910000.0,79749890000.0,95979010000.0,76814970000.0,101306930000.0,95064646000.0,99938345000.0,97322950000.0,99592990000.0
2077.0,95231255000.0,85421860000.0,96428150000.0,92586090000.0,98327140000.0,94233300000.0,78545300000.0,95533570000.0,75512600000.0,101109080000.0,94613510000.0,99901640000.0,97022180000.0,98877860000.0
2078.0,94741210000.0,84605760000.0,95787640000.0,92021514000.0,98040740000.0,93858630000.0,77547910000.0,95056840000.0,74514235000.0,100917340000.0,94145910000.0,99705470000.0,96667664000.0,98792990000.0
2079.0,94124650000.0,83527385000.0,95415280000.0,91388560000.0,97747670000.0,93394750000.0,76484970000.0,94568610000.0,73458670000.0,100798410000.0,93674955000.0,99437710000.0,96301590000.0,98389975000.0
2080.0,93684965000.0,82114540000.0,94957010000.0,90767925000.0,97413100000.0,93014840000.0,75223196000.0,93946840000.0,72556044000.0,100726550000.0,93088360000.0,99195600000.0,95993545000.0,98076180000.0
2081.0,93273700000.0,81093790000.0,94362630000.0,90037970000.0,97056420000.0,92519610000.0,74251190000.0,93379060000.0,71477035000.0,100492890000.0,92345740000.0,98991080000.0,95628540000.0,97634290000.0
2082.0,92890320000.0,80143290000.0,93485740000.0,89453450000.0,96611040000.0,92020390000.0,73275780000.0,92509960000.0,70459530000.0,100336480000.0,91656315000.0,98824250000.0,95306560000.0,97295760000.0
2083.0,92272110000.0,79168410000.0,92778360000.0,88691835000.0,96287690000.0,91609150000.0,72184185000.0,91882316000.0,69370230000.0,100177010000.0,90912380000.0,98685250000.0,94949950000.0,97358830000.0
2084.0,91687430000.0,78207040000.0,92045950000.0,88192490000.0,95844010000.0,91076390000.0,70781755000.0,91003870000.0,68326113000.0,99997660000.0,90161316000.0,98350285000.0,94611980000.0,96815760000.0
2085.0,91572510000.0,77324030000.0,91530500000.0,87524730000.0,95337010000.0,90847220000.0,69216575000.0,90428540000.0,67378150000.0,100144450000.0,89417196000.0,98074330000.0,94235640000.0,96508820000.0
2086.0,90661085000.0,76288705000.0,90924920000.0,86691770000.0,95413960000.0,90210930000.0,67736620000.0,89574470000.0,66178863000.0,99747004000.0,88869280000.0,98036350000.0,93986360000.0,96497345000.0
2087.0,90099830000.0,75142980000.0,90120815000.0,85923090000.0,95294780000.0,89535740000.0,65697990000.0,88947720000.0,65069134000.0,99538360000.0,88103230000.0,97655180000.0,93593070000.0,96163760000.0
2088.0,89577680000.0,74065640000.0,89197830000.0,85089210000.0,94470670000.0,88953640000.0,63896570000.0,88231050000.0,64001876000.0,99295570000.0,87428874000.0,97381140000.0,93228910000.0,95662965000.0
2089.0,88966595000.0,72986540000.0,88137744000.0,84328260000.0,94029850000.0,88456440000.0,62504480000.0,87565790000.0,62775267000.0,99212000000.0,86689080000.0,97249010000.0,92786360000.0,95527846000.0
2090.0,88200480000.0,71842530000.0,86940960000.0,83428330000.0,93554926000.0,87895910000.0,60775436000.0,86794140000.0,61910483000.0,98964390000.0,85818190000.0,96882510000.0,92434290000.0,95065680000.0
2091.0,87496840000.0,70741370000.0,86003280000.0,82564104000.0,93016790000.0,87170015000.0,59018105000.0,85480880000.0,60645090000.0,98754080000.0,84762110000.0,96788550000.0,92135190000.0,94645670000.0
2092.0,86795450000.0,69576016000.0,84965720000.0,81536990000.0,92592540000.0,86540090000.0,57280795000.0,84569990000.0,59689378000.0,98525650000.0,83719830000.0,96498690000.0,91674804000.0,94210690000.0
2093.0,85892210000.0,68275765000.0,84245790000.0,80450510000.0,91823290000.0,85910540000.0,55625640000.0,83850895000.0,58796730000.0,98766830000.0,83133500000.0,96207870000.0,91206920000.0,93732690000.0
2094.0,85032750000.0,66996050000.0,83455830000.0,78990246000.0,91413316000.0,85141280000.0,53947370000.0,82767350000.0,57889830000.0,98933450000.0,82158380000.0,95972410000.0,90774225000.0,93291620000.0
2095.0,84519320000.0,65675510000.0,82537220000.0,77901980000.0,91187410000.0,84482350000.0,52212175000.0,81677160000.0,56849510000.0,98181145000.0,81129800000.0,95854240000.0,90439020000.0,93019680000.0
2096.0,83508980000.0,64449184000.0,81552170000.0,76992930000.0,90470850000.0,83822000000.0,50091753000.0,80553740000.0,56049672000.0,97980570000.0,80041100000.0,95620410000.0,90073410000.0,92578595000.0
2097.0,82928300000.0,63130120000.0,80640710000.0,75946180000.0,89919300000.0,83078350000.0,48460968000.0,79860640000.0,54843310000.0,97747740000.0,78851350000.0,95292170000.0,89567210000.0,92019390000.0
2098.0,82094285000.0,61975050000.0,79576840000.0,75013190000.0,89309905000.0,82284380000.0,47148364000.0,78691830000.0,53622346000.0,97903140000.0,77893935000.0,95039210000.0,89169190000.0,91530730000.0
2099.0,81456950000.0,60813050000.0,78468890000.0,74110400000.0,88485520000.0,81380890000.0,45435736000.0,77631240000.0,52985545000.0,97407090000.0,76995350000.0,94719070000.0,88592760000.0,91178950000.0
2100.0,80346100000.0,59595170000.0,77533490000.0,73224990000.0,87316455000.0,80457785000.0,43541393000.0,76492800000.0,51117460000.0,97221990000.0,76056175000.0,94507180000.0,88024900000.0,90972000000.0
