time,GISS-E2-R,GFDL-CM3,GFDL-ESM2G,CCSM4,MPI-ESM-LR,CANESM2,IPSL-CM5A-LR,NORESM1-M,CSIRO-MK3-6-0,CNRM-CM5
2078.0,12527733000000.0,9967395000000.0,12168488000000.0,12446062000000.0,11265415000000.0,10237084000000.0,10905658000000.0,9306882000000.0,9996037000000.0,12793007000000.0
2079.0,12468622000000.0,9903161000000.0,12060432000000.0,12386510000000.0,11150558000000.0,10095674000000.0,10775918000000.0,9176176000000.0,9861197000000.0,12696998000000.0
2080.0,12392719000000.0,9782262000000.0,12041286000000.0,12260232000000.0,11083056000000.0,10005302000000.0,10621971000000.0,9050122000000.0,9697430000000.0,12610386000000.0
2081.0,12348996000000.0,9640096000000.0,11983854000000.0,12176091000000.0,10983022000000.0,9907500000000.0,10476299000000.0,8839240000000.0,9607164000000.0,12523943000000.0
2082.0,12250030000000.0,9610050000000.0,11962724000000.0,12072136000000.0,10819844000000.0,9773943000000.0,10320181000000.0,8679331000000.0,9462675000000.0,12432917000000.0
2083.0,12201164000000.0,9489435000000.0,11941036000000.0,11939956000000.0,10735061000000.0,9670552000000.0,10222022000000.0,8532389300000.0,9360032000000.0,12372061000000.0
2084.0,12112413000000.0,9353990000000.0,11888955000000.0,11844028000000.0,10646655000000.0,9576980000000.0,10077338000000.0,8408180700000.0,9271187000000.0,12254923000000.0
2085.0,12048023000000.0,9203215000000.0,11864632000000.0,11748752000000.0,10623420000000.0,9420027000000.0,9997684000000.0,8231367700000.0,9196026000000.0,12125420000000.0
2086.0,11930782000000.0,9073388000000.0,11763182000000.0,11627462000000.0,10552266000000.0,9302081000000.0,9921511000000.0,8091464000000.0,9118304000000.0,12120279000000.0
2087.0,11877802000000.0,8942694000000.0,11689459000000.0,11548519000000.0,10465778000000.0,9229671000000.0,9853252000000.0,8027129000000.0,9028272000000.0,12100033000000.0
2088.0,11769944000000.0,8830926000000.0,11606503000000.0,11505098000000.0,10404273000000.0,9145865000000.0,9769463000000.0,8000184000000.0,8956325000000.0,12030028000000.0
2089.0,11691856000000.0,8730646700000.0,11566849000000.0,11368101000000.0,10357731000000.0,9005302000000.0,9687539000000.0,7957232000000.0,8870028000000.0,11979514000000.0
2090.0,11659098000000.0,8636145300000.0,11458702000000.0,11233405000000.0,10289863000000.0,8918064000000.0,9553612000000.0,7754445000000.0,8770926000000.0,11961439000000.0
2091.0,11635130000000.0,8517556600000.0,11342450000000.0,11089841000000.0,10245679000000.0,8870196000000.0,9432355000000.0,7583589000000.0,8696876000000.0,11894270000000.0
2092.0,11548931000000.0,8407157300000.0,11309036000000.0,10976607000000.0,10149775000000.0,8779361400000.0,9344230000000.0,7453253600000.0,8550196700000.0,11826275000000.0
2093.0,11546718000000.0,8259120000000.0,11300231000000.0,10886472000000.0,10096201000000.0,8738742000000.0,9190155000000.0,7398124000000.0,8438938600000.0,11776047000000.0
2094.0,11476760000000.0,8147086300000.0,11296413000000.0,10721207000000.0,10031449000000.0,8628956000000.0,9077561000000.0,7305114000000.0,8331958700000.0,11670503000000.0
2095.0,11431876000000.0,8073579000000.0,11185144000000.0,10585307000000.0,9983782000000.0,8534676700000.0,9002687000000.0,7142852000000.0,8265336000000.0,11606977000000.0
2096.0,11348012000000.0,7994714000000.0,11118269000000.0,10477968000000.0,9859588000000.0,8464600000000.0,8955250000000.0,6984702600000.0,8174829000000.0,11524626000000.0
2097.0,11233483000000.0,7840926000000.0,11096312000000.0,10314974000000.0,9805662000000.0,8427781000000.0,8837165000000.0,6851877400000.0,8106023000000.0,11439850000000.0
2098.0,11189193000000.0,7728481700000.0,11033090000000.0,10197225000000.0,9778222000000.0,8349228000000.0,8670602600000.0,6703487000000.0,8038376000000.0,11329133000000.0
2099.0,11099834000000.0,7597758000000.0,11015916000000.0,10117461000000.0,9710816000000.0,8270339600000.0,8577936000000.0,6534298000000.0,7944610000000.0,11251035000000.0
2100.0,11081106000000.0,7490691000000.0,10909291000000.0,10011165000000.0,9738672000000.0,8191658700000.0,8463151300000.0,6434736600000.0,7844465000000.0,11220449000000.0
