time,CANESM2,GFDL-ESM2G,CESM1-CAM5,GISS-E2-R,CSIRO-MK3-6-0,GFDL-CM3,CCSM4,CNRM-CM5,NORESM1-M,MPI-ESM-LR,IPSL-CM5A-LR
2040.0,651183635850.0,664118171300.0,654036384900.0,665275167560.0,659580600000.0,640085148510.0,664135623600.0,660378752440.0,657357996740.0,660104475490.0,654594609300.0
2041.0,648715588600.0,662417856040.0,649842077640.0,663218056160.0,657430347900.0,635431708850.0,662451209400.0,658171082200.0,654109672720.0,656443150130.0,651358817840.0
2042.0,645612641910.0,660601033600.0,646466145940.0,661989146000.0,654044078300.0,632448785650.0,659738013400.0,656614585700.0,650609342140.0,654554075340.0,648969290700.0
2043.0,642780106800.0,658566674040.0,644505281630.0,660394065060.0,652126774560.0,627235172420.0,657661010160.0,657403872450.0,647181559800.0,651737097750.0,645113535900.0
2044.0,639907614710.0,657566704600.0,639661711400.0,657990258000.0,649055240150.0,622167186100.0,658252811800.0,653219112730.0,644420591560.0,650162606520.0,643209967760.0
2045.0,635753773340.0,655460486060.0,635275488760.0,655227908850.0,645579832960.0,618614190880.0,654770721240.0,650865506030.0,642054905700.0,647622386140.0,638498752600.0
2046.0,632059464760.0,653296396400.0,631437228360.0,653209374270.0,642683666220.0,613349563120.0,652559783130.0,647780150370.0,638147887460.0,643903272900.0,634397843800.0
2047.0,629477045880.0,650354560660.0,627232160900.0,652704420800.0,639317062540.0,608081733440.0,649969737970.0,645347287300.0,635705865040.0,641572845170.0,630983503080.0
2048.0,625137845840.0,648537459200.0,623734960640.0,649825374750.0,636455728800.0,603924677090.0,647474772050.0,643798016630.0,632021594700.0,638879904210.0,627705576080.0
2049.0,621316818540.0,645431381100.0,619068334940.0,647300584200.0,633574203030.0,598815584280.0,645050846040.0,639449526360.0,628819088450.0,636616669630.0,623851845550.0
2050.0,617981538030.0,644030827750.0,615453288020.0,644954630090.0,631654593970.0,595174718240.0,643038948870.0,637358245860.0,624551142710.0,635806527600.0,619690300140.0
2051.0,614126390560.0,642398147500.0,610766536280.0,642935311220.0,627702833930.0,590945233440.0,640505926010.0,634931161140.0,621243346240.0,631705573870.0,615576274730.0
2052.0,611381862840.0,639790095800.0,606338745480.0,639485690790.0,624823486200.0,587402604680.0,638346566300.0,631399330420.0,618080925240.0,628940292660.0,612135784350.0
2053.0,606734501930.0,639061497600.0,601338812240.0,637206477640.0,621664905610.0,582540799180.0,636580621150.0,630166388460.0,614143940400.0,625471997000.0,608729335870.0
2054.0,603705885300.0,637237234300.0,596820165660.0,634868531600.0,618699296000.0,577937099440.0,634279088960.0,625638463240.0,610887525350.0,622358469800.0,604552287230.0
2055.0,599509908610.0,634275347340.0,591973151640.0,632390802870.0,615510413080.0,571986248570.0,631635326550.0,625211020090.0,607684386890.0,619591495750.0,602812546760.0
2056.0,596128936800.0,632076662400.0,586855956510.0,629971141560.0,611569801790.0,568141470400.0,629128213840.0,620897592800.0,604575367880.0,616537018230.0,596999758700.0
2057.0,592218523450.0,629387113400.0,581343400100.0,627352770540.0,608071069300.0,562951856040.0,626383286040.0,619304200920.0,600957489590.0,613686734140.0,593176669240.0
2058.0,588259094630.0,626406986950.0,577120933600.0,624915390850.0,604990333970.0,557906652960.0,626539549870.0,614768832860.0,597461588700.0,611179027440.0,590674716700.0
2059.0,584206322250.0,625769691960.0,572694595760.0,623111674030.0,601140862070.0,553796047020.0,624466729740.0,610748672950.0,594470539800.0,609340097620.0,586565651400.0
2060.0,581393895160.0,623324738000.0,567305217580.0,621074282400.0,597917341690.0,549736576300.0,620656925380.0,607956589220.0,591137203010.0,604448388810.0,582068630500.0
2061.0,577439341060.0,620376037490.0,563070068940.0,618213191330.0,594655553150.0,545392108360.0,617755066560.0,604530153120.0,588263221220.0,601505585710.0,578770935620.0
2062.0,574032250510.0,619268462540.0,557755506100.0,615996445600.0,590974705780.0,541626100730.0,615375966310.0,603508216320.0,585175358900.0,599256777220.0,574476839230.0
2063.0,570046202250.0,617412253780.0,552875378210.0,613701319420.0,587409527770.0,535830603450.0,612637283500.0,601382622820.0,581870236350.0,597629550100.0,570843237610.0
2064.0,566268377260.0,614429671860.0,547492292270.0,611920384320.0,584559311580.0,532011036150.0,609972293580.0,598878177860.0,578533534790.0,593386296790.0,567688845690.0
2065.0,562222310580.0,613219396190.0,542230660600.0,608919925300.0,581964158120.0,529163635790.0,607172259990.0,596872444150.0,575342899890.0,590232178110.0,564002607940.0
2066.0,558540028160.0,610371830780.0,537820608540.0,607338894220.0,578100183030.0,523592536030.0,604846375800.0,594509450740.0,572268154900.0,587760249030.0,559400987780.0
2067.0,555235420080.0,609672259620.0,532740448520.0,605217038220.0,575733841610.0,520187212930.0,602635217590.0,589311488940.0,568375532840.0,584884556300.0,555962651780.0
2068.0,552619887400.0,606819672870.0,526923073270.0,602703011500.0,572045837640.0,516636745220.0,600353267040.0,586213907660.0,565314644230.0,581490160360.0,554402193660.0
2069.0,548672818100.0,603586014970.0,521789352100.0,600418940610.0,569226644490.0,512433338950.0,598168331580.0,583714020680.0,562176021780.0,579269314160.0,549221672520.0
2070.0,545265163160.0,601652341300.0,516560422310.0,598325751430.0,566135477900.0,508638978640.0,594440672660.0,580962709900.0,558653863880.0,578678946360.0,546063408770.0
2071.0,541563320120.0,599840516590.0,510943723910.0,596156810530.0,565355157070.0,504281595490.0,592182343600.0,577048191960.0,556165847460.0,574592837540.0,541462531160.0
2072.0,538473100830.0,598263812470.0,506671491650.0,594691295100.0,560497895110.0,500469496450.0,589366284840.0,574122927140.0,553667015710.0,571281747040.0,537726829640.0
2073.0,535403825720.0,596018471730.0,501730135490.0,593981204910.0,558747333230.0,497068809040.0,586619080920.0,570598914740.0,550047804420.0,568670935050.0,534215310340.0
2074.0,532510316380.0,597328201520.0,496599058720.0,591392418900.0,554633546020.0,493591032970.0,584033873480.0,568441042240.0,547167229200.0,565500989800.0,532543925850.0
2075.0,529921971080.0,592629452750.0,491063163090.0,588375267800.0,551708977580.0,489042104080.0,581602037640.0,564579571600.0,544824777500.0,562373293750.0,528687156060.0
2076.0,526799861800.0,590746898250.0,486053612420.0,586312033900.0,549007287860.0,485283542850.0,578740448000.0,561430181930.0,541484259900.0,560357625550.0,525554598270.0
2077.0,523767040560.0,591640932250.0,481416669780.0,583590866450.0,546195763580.0,481590906550.0,576307466940.0,557082295350.0,538548047040.0,559851069360.0,521108938610.0
2078.0,520163532400.0,587322371930.0,476659126720.0,582295631480.0,543226284560.0,478260446544.0,574982304210.0,554095909870.0,534588939750.0,555052257080.0,517771989830.0
2079.0,516863812780.0,584535197430.0,471899732590.0,581941856010.0,540041385460.0,477080733250.0,571906733340.0,552198811840.0,531597660780.0,552500122040.0,515569121200.0
2080.0,513446070860.0,585258588790.0,466982154580.0,579400083400.0,537209660700.0,473701331500.0,570115274090.0,549093037720.0,528713857210.0,550460113390.0,510607670000.0
2081.0,513767034720.0,586042115270.0,462159193840.0,577297229600.0,535672658350.0,469754835440.0,567670883530.0,545083547700.0,524852051950.0,547109242790.0,506590620210.0
2082.0,508396181350.0,583338134550.0,457032036910.0,574290322860.0,532912526910.0,467469372480.0,568000655780.0,541720473070.0,521735130040.0,548846769150.0,505769170800.0
2083.0,505045366560.0,579442147990.0,450826189560.0,570935878130.0,530663459680.0,463099792070.0,562448463920.0,540244817200.0,518227672170.0,542986897290.0,500789071660.0
2084.0,502085902210.0,577620656050.0,445456930700.0,569662454580.0,527437948850.0,458742430736.0,560479873610.0,534936183680.0,515130289960.0,539276774390.0,497304541420.0
2085.0,499480159500.0,575566827800.0,440371949100.0,568562504950.0,524299230910.0,455713408184.0,556363197620.0,531466948230.0,512441489640.0,537841990580.0,494106459960.0
2086.0,495004481300.0,572734617420.0,436399881080.0,565434180430.0,521759837840.0,453277560850.0,553996256510.0,529763674380.0,509204924210.0,536341495720.0,491139429940.0
2087.0,493059941110.0,571228606670.0,430479684020.0,564581891650.0,519786160920.0,450173479286.0,551812992200.0,527593270950.0,506129313530.0,534610051920.0,487964983100.0
2088.0,489148220640.0,569966687690.0,425377238440.0,562208102840.0,516119474520.0,446118754270.0,549788365920.0,523056607310.0,505310654630.0,530095470030.0,484537634580.0
2089.0,485136460250.0,567889191220.0,420774852770.0,559637774580.0,513273943200.0,442792988290.0,548726006570.0,519360725010.0,501918553020.0,527608769760.0,481372973770.0
2090.0,482625262410.0,566318716240.0,416143892420.0,558618547020.0,510669432190.0,438886772786.0,544594963590.0,519538040820.0,497543859480.0,524839963670.0,478300350160.0
2091.0,480482183760.0,563415146810.0,411137299880.0,558112971790.0,507827661350.0,435703949770.0,541320238910.0,513978765040.0,493801077880.0,524523936560.0,475959829600.0
2092.0,476905635030.0,561578673020.0,406377248250.0,556348259510.0,505548927680.0,433602128440.0,539203487750.0,512554878630.0,490513694990.0,520606407780.0,473235471920.0
2093.0,476798270060.0,561708552780.0,402912636250.0,554833836950.0,502973529340.0,429726021360.0,536677073650.0,511920632100.0,488519387140.0,518282553220.0,473247501320.0
2094.0,471644593890.0,559951345800.0,398400894370.0,551494929180.0,500548221020.0,425974775244.0,534431609760.0,505369459370.0,485144878250.0,515216915530.0,466981910070.0
2095.0,469613380250.0,556635121150.0,396007196650.0,550769182600.0,498002412300.0,423238533158.0,531481218720.0,502076028250.0,481575110720.0,513057575110.0,465690992340.0
2096.0,465561481110.0,555654271370.0,390668849760.0,547422091710.0,496256335920.0,420939487210.0,529827099140.0,500012929490.0,480543117610.0,512072715170.0,463160795440.0
2097.0,464045447720.0,555438379180.0,386949009620.0,545768488990.0,497779669580.0,417432589180.0,527528644950.0,497428373000.0,477162638260.0,509091001920.0,460058686080.0
2098.0,460817364580.0,552730835800.0,382774214020.0,543940341680.0,493579141830.0,414279066620.0,525025096270.0,493914090380.0,473190473620.0,507246578580.0,456694294930.0
2099.0,457493905210.0,554459111720.0,378574555800.0,542228032920.0,489555809860.0,411696838290.0,522859009830.0,489588924010.0,469764760220.0,505773215010.0,460114066070.0
2100.0,454291786080.0,549885173900.0,374007646030.0,543308055360.0,487196227420.0,408451398630.0,525407420170.0,487730055640.0,468648294220.0,506974742990.0,453789192390.0
