time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2040.0,668935419510.0,662401822550.0,650868487120.0,673007034700.0,656308875500.0,658623481600.0,658178575870.0,663225344140.0,658508959540.0,645537006940.0,662575872950.0
2041.0,667499406090.0,658465190500.0,648168642060.0,669297038500.0,654144719100.0,656462584100.0,655361599260.0,661914454940.0,656397915700.0,643320393520.0,660284462100.0
2042.0,666158898770.0,656779325190.0,643974724100.0,669394993430.0,650736768100.0,655140663000.0,653260019200.0,659269472900.0,653826926040.0,638073396910.0,658785593300.0
2043.0,665254692800.0,654162953300.0,639846592840.0,665521416760.0,647375037900.0,651336830350.0,652270415060.0,656810195460.0,650748723840.0,634088266340.0,656772239510.0
2044.0,662642521000.0,652342994820.0,637378526340.0,664451099100.0,645015171800.0,648485612000.0,649727037040.0,655177496060.0,648497870870.0,628670282770.0,655281222750.0
2045.0,661077301900.0,649733868660.0,634844370510.0,664729176400.0,642581983500.0,645403733810.0,646290966600.0,656980146700.0,645690818600.0,625096490800.0,652869711200.0
2046.0,661607717350.0,648209950970.0,631164161190.0,661096569250.0,640019670670.0,645501685900.0,643850403540.0,652720954700.0,643038013540.0,622548865400.0,650337569400.0
2047.0,660120335140.0,646383772100.0,627657031300.0,659516046900.0,637641953110.0,641954671990.0,640962054800.0,648831913500.0,640250770040.0,621911220390.0,647461814000.0
2048.0,657055210700.0,646061022800.0,626416880740.0,658513569870.0,634073028280.0,638746018600.0,640984069650.0,652983563700.0,639330261500.0,615983579250.0,645287505640.0
2049.0,656544091940.0,642532248250.0,622637224500.0,656143969260.0,631449484100.0,636059326260.0,636642858340.0,648622238060.0,635999072740.0,608859755040.0,643003882580.0
2050.0,653668928000.0,639243867500.0,618271044100.0,654886476450.0,629976121640.0,635439132040.0,634282121100.0,644714592100.0,634000510040.0,605094528080.0,641063256160.0
2051.0,651683622910.0,637111242960.0,615933862760.0,655211477100.0,627631187360.0,631253582900.0,634919795440.0,643246159200.0,636065399170.0,601054494380.0,641066437600.0
2052.0,652166223250.0,634858257120.0,612659745400.0,651638292000.0,623319643970.0,627974016490.0,630907967500.0,642056630650.0,631183792000.0,595344367690.0,638150214400.0
2053.0,650966962700.0,633449904920.0,609967763700.0,652071852100.0,620960859900.0,625937917280.0,627988551400.0,638300238310.0,629595732010.0,592468789600.0,636051054550.0
2054.0,649445107900.0,630731554190.0,605689831610.0,650708935200.0,617968331800.0,623403296150.0,625999640910.0,636111328200.0,624853371770.0,586698887750.0,635087360740.0
2055.0,649093389700.0,628979267540.0,603463274740.0,649722616160.0,615978328400.0,621829922300.0,624060617970.0,633569922000.0,622762668400.0,582387424860.0,631276457760.0
2056.0,650120782540.0,627287321450.0,598856379400.0,646553271590.0,612684679560.0,618510679550.0,622276562510.0,633237662200.0,621802291110.0,577986874700.0,631705263180.0
2057.0,645835526500.0,624068604420.0,599031036360.0,646974588650.0,610180510990.0,617441085950.0,620480845850.0,631121001670.0,619687267300.0,573639480730.0,630428610770.0
2058.0,644103908400.0,622681748700.0,592109501230.0,646288214200.0,608916916740.0,613778606070.0,618455237760.0,632826177460.0,616517366020.0,569784579260.0,628702659800.0
2059.0,641558296500.0,619856867300.0,588808032000.0,644438191760.0,605665969780.0,614689229440.0,617563033440.0,628550373400.0,613436836100.0,565842899320.0,625796726590.0
2060.0,639248618260.0,618395757540.0,585311948930.0,642451253700.0,603021891800.0,611542198150.0,614812704940.0,623553148350.0,612322504150.0,563340742510.0,624660756060.0
2061.0,639495543000.0,616021294240.0,581176373460.0,646317010700.0,599759486480.0,608383666240.0,611907638100.0,620613455900.0,608294650770.0,558626840770.0,622982051500.0
2062.0,639261452900.0,613873041240.0,577134956730.0,640351251180.0,597191658090.0,605806161200.0,610986870350.0,617628350100.0,606671440790.0,555450275800.0,622128240400.0
2063.0,636135607740.0,613491215150.0,573778736520.0,638987448260.0,594843219020.0,603187912090.0,608880219800.0,615426936070.0,604397641400.0,553675253640.0,621121293900.0
2064.0,635806810960.0,614392974100.0,570112681950.0,641752980500.0,594016471640.0,600568495150.0,607738233840.0,612333755290.0,605011267690.0,548596646080.0,619101267200.0
2065.0,635819625390.0,611589834000.0,565729404450.0,637707129460.0,590323890970.0,598195797760.0,604414073860.0,610822196310.0,602604615440.0,547863834930.0,617953862200.0
2066.0,633569291200.0,607554528290.0,562748892660.0,636892254360.0,586708634140.0,598012550150.0,603518401040.0,609635055930.0,597130003740.0,544878379010.0,616537993650.0
2067.0,631425955510.0,605596659140.0,562311505380.0,642583769500.0,584264340750.0,593619714670.0,601421713320.0,606462909440.0,604369505000.0,539700937010.0,616925843700.0
2068.0,629331495730.0,603419018930.0,556768193910.0,635846605300.0,584456640640.0,590399228820.0,598974558060.0,605010770720.0,596140044550.0,535920781720.0,613053107760.0
2069.0,628433264300.0,601749997780.0,553402250490.0,636860083950.0,580137129810.0,588748926990.0,599798143210.0,601896216970.0,593592155150.0,532410346880.0,612690421400.0
2070.0,628448054630.0,600166117060.0,549540824790.0,632221853850.0,577757549370.0,585542750730.0,595536886010.0,603516164220.0,589079506520.0,529990067550.0,611238706440.0
2071.0,628279057200.0,598541841220.0,546674871780.0,633583225500.0,575452011160.0,584657786550.0,594594211900.0,598166142870.0,586357989680.0,527586023580.0,607370801840.0
2072.0,625758804900.0,596475099390.0,542966914240.0,633793661060.0,573681823100.0,582832919420.0,593319459300.0,596366627720.0,586161674590.0,523282633210.0,605708490690.0
2073.0,627482742500.0,598627883050.0,540182418580.0,633351646200.0,571151926200.0,579406582960.0,593883076040.0,601189958770.0,584543643750.0,520104535250.0,604073302580.0
2074.0,626817417800.0,593580340700.0,535973407730.0,631683374150.0,570283640460.0,576573286950.0,595040249450.0,595813660770.0,581957444340.0,516339415290.0,603428008580.0
2075.0,623175416430.0,592548165480.0,535004500830.0,635616755940.0,570503900380.0,575308946460.0,591167355880.0,596930625440.0,578489803590.0,513108576000.0,601979200900.0
2076.0,622379546600.0,590892918570.0,536342146640.0,630398123660.0,568699876880.0,572774386070.0,587504869440.0,590330878260.0,577914855000.0,510016619040.0,599535741550.0
2077.0,620880031770.0,590251861260.0,528725714360.0,628214767400.0,564494218760.0,569834950050.0,585172800670.0,586938940980.0,574108411720.0,507906207710.0,598178413950.0
2078.0,621932071900.0,586751450440.0,524233276080.0,628342610400.0,562408740990.0,571573831260.0,584146309990.0,585751070840.0,574427147460.0,504779915400.0,599973135340.0
2079.0,624046917950.0,584784077540.0,521162977540.0,626752241000.0,562302886930.0,565372462950.0,584384606610.0,581676436550.0,570992443760.0,501373351850.0,595938299600.0
2080.0,620644655640.0,582185420800.0,518677624270.0,625099375970.0,558159571230.0,562780570360.0,580934718300.0,579940980520.0,568202668040.0,499251409320.0,595258934860.0
2081.0,616643884540.0,581263599300.0,515086455860.0,626493347800.0,558681929780.0,562233898850.0,580463166460.0,582548989140.0,567202637200.0,496032598400.0,592735396640.0
2082.0,619316219850.0,580276392650.0,511144728640.0,631008895360.0,556845047200.0,564025638460.0,583446378570.0,577315558200.0,563962397560.0,493510401520.0,592808860260.0
2083.0,618395533880.0,578714700210.0,507969155920.0,624392173060.0,552388564940.0,557703743910.0,579876972250.0,575422706930.0,563412950840.0,491383534480.0,590294482460.0
2084.0,617627690930.0,575730769280.0,506303746840.0,623350840600.0,551077190490.0,558354113420.0,575372816150.0,578923140300.0,559408977310.0,489749609880.0,589345758260.0
2085.0,614014961740.0,575291853060.0,502316879830.0,627130700040.0,551097964680.0,554124480330.0,574113972910.0,572308275090.0,557609145270.0,489680146350.0,588018566900.0
2086.0,612886508350.0,572331634340.0,499186336800.0,621576124550.0,546947210780.0,550836583930.0,574045879260.0,569048760640.0,555271331660.0,484911468470.0,590199067630.0
2087.0,610584764790.0,570802525550.0,497616067980.0,620761453600.0,543926746130.0,549665443700.0,573432055200.0,568050013680.0,552997283250.0,481886919140.0,587541806500.0
2088.0,613401166300.0,571116087330.0,497253326980.0,620846646160.0,546592569060.0,548473714050.0,576904133560.0,566923872390.0,550808960490.0,480379886340.0,588032461690.0
2089.0,611313836900.0,567265334200.0,492229248320.0,622233131060.0,543696493260.0,549943214090.0,579065835840.0,562554817520.0,548866107060.0,476836584260.0,589232346140.0
2090.0,610617664540.0,566221667910.0,489085993650.0,620635154560.0,539109020640.0,548835449480.0,572142225980.0,561730849370.0,547484216620.0,473418130650.0,584832924100.0
2091.0,611024072640.0,563110257950.0,489046046820.0,620597408900.0,539487268800.0,543350067310.0,570221924090.0,558831853450.0,546874455390.0,471666724020.0,582891129150.0
2092.0,612090759500.0,561103815100.0,490413533350.0,619198040200.0,536018926150.0,540527874530.0,568585818590.0,560556202980.0,543472477580.0,468044835120.0,581895014440.0
2093.0,608076321650.0,560121903340.0,481269537180.0,617294563070.0,534993954060.0,538355493540.0,570840395700.0,560881857770.0,541524222180.0,465212717010.0,579605581800.0
2094.0,608838208750.0,558375299880.0,475884218430.0,619101122440.0,533139610870.0,538178249070.0,566135163290.0,555238178060.0,539099376000.0,463849890180.0,578333196640.0
2095.0,609509632190.0,557089001160.0,478943992270.0,620302176600.0,529629443310.0,533819208550.0,563358647400.0,553225321320.0,536999158800.0,460674396630.0,576904286970.0
2096.0,609337493800.0,554853411430.0,472809749530.0,618191656040.0,538994885070.0,531855839230.0,563239634400.0,550567347350.0,537019203370.0,460894456060.0,576399538660.0
2097.0,605813883700.0,552210718590.0,470259284210.0,617761378300.0,529901132710.0,531890987900.0,562258131920.0,548450015620.0,533729896650.0,457477274630.0,578382021300.0
2098.0,603883326650.0,552100402830.0,465888296350.0,623348943200.0,527624386860.0,534307930810.0,559902676170.0,549490117600.0,531981400290.0,453902448120.0,577071043240.0
2099.0,603767568560.0,548144648850.0,462431603820.0,620224908300.0,523518915250.0,528412406600.0,561918722110.0,551718718640.0,530461752760.0,452000699890.0,573093069690.0
2100.0,603519845350.0,547203046370.0,461490736050.0,613915520200.0,522523155900.0,526022367450.0,558285253540.0,550027780080.0,528504547760.0,448843716070.0,572717970090.0
