time,INM-CM5-0,CAMS-CSM1-0,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,FGOALS-F3-L,ACCESS-CM2,EC-EARTH3-VEG,GFDL-ESM4,NORESM2-MM,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,ACCESS-ESM1-5,MRI-ESM2-0,INM-CM4-8,EC-EARTH3
2010.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0,34009678000.0
2011.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0,34019293000.0
2012.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0,33998238000.0
2013.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0
2014.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0
2015.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0
2016.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0
2017.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0
2018.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0
2019.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0
2020.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0
2021.0,33922030000.0,33922280000.0,33935483000.0,33923100000.0,33927717000.0,33924497000.0,33939206000.0,33911663000.0,33949220000.0,33928524000.0,33913844000.0,33929142000.0,33920473000.0,33939085000.0,33944840000.0,33925884000.0,33913356000.0
2022.0,33916373000.0,33912345000.0,33925677000.0,33906938000.0,33918763000.0,33904654000.0,33911103000.0,33888864000.0,33922783000.0,33923439000.0,33899153000.0,33924356000.0,33891050000.0,33921982000.0,33934852000.0,33918073000.0,33882368000.0
2023.0,33895617000.0,33896927000.0,33916318000.0,33892807000.0,33956446000.0,33888215000.0,33898557000.0,33848023000.0,33914114000.0,33944910000.0,33907405000.0,33922077000.0,33865236000.0,33912054000.0,33926180000.0,33941731000.0,33838842000.0
2024.0,33865806000.0,33891030000.0,33894715000.0,33875829000.0,33890966000.0,33875229000.0,33886360000.0,33826902000.0,33909150000.0,33921663000.0,33876677000.0,33908945000.0,33824354000.0,33892262000.0,33918046000.0,33908951000.0,33791873000.0
2025.0,33887615000.0,33876701000.0,33907735000.0,33850919000.0,33871962000.0,33864794000.0,33868235000.0,33778910000.0,33896188000.0,33907075000.0,33858208000.0,33897590000.0,33781096000.0,33880330000.0,33898308000.0,33901437000.0,33763566000.0
2026.0,33849588000.0,33861603000.0,33873158000.0,33820805000.0,33845543000.0,33852533000.0,33854738000.0,33737000000.0,33875976000.0,33889806000.0,33840175000.0,33900214000.0,33693055000.0,33857303000.0,33879874000.0,33891467000.0,33707370000.0
2027.0,33816627000.0,33835469000.0,33850931000.0,33799889000.0,33828747000.0,33829970000.0,33829663000.0,33678655000.0,33856158000.0,33870735000.0,33818794000.0,33889569000.0,33619632000.0,33845230000.0,33849973000.0,33869337000.0,33639770000.0
2028.0,33779868000.0,33810983000.0,33838758000.0,33778928000.0,33806764000.0,33812191000.0,33800140000.0,33619214000.0,33839624000.0,33865462000.0,33789061000.0,33943103000.0,33489158000.0,33834328000.0,33826877000.0,33854104000.0,33593164000.0
2029.0,33733802000.0,33767242000.0,33798504000.0,33741042000.0,33790280000.0,33759005000.0,33779964000.0,33529719000.0,33813289000.0,33840750000.0,33755080000.0,33880676000.0,33406204000.0,33829755000.0,33803647000.0,33841498000.0,33532606000.0
2030.0,33688648000.0,33748994000.0,33785098000.0,33703950000.0,33759191000.0,33736309000.0,33731660000.0,33474451000.0,33790515000.0,33804503000.0,33740218000.0,33874444000.0,33334084000.0,33801020000.0,33751312000.0,33824879000.0,33433137000.0
2031.0,33614936000.0,33736686000.0,33750012000.0,33673275000.0,33746827000.0,33688037000.0,33692598000.0,33413003000.0,33778788000.0,33791488000.0,33694347000.0,33851177000.0,33150317000.0,33791937000.0,33726788000.0,33821010000.0,33371240000.0
2032.0,33570210000.0,33721012000.0,33744670000.0,33649998000.0,33720578000.0,33664328000.0,33660183000.0,33359590000.0,33736325000.0,33780314000.0,33660060000.0,33830259000.0,33043775000.0,33799670000.0,33703295000.0,33803240000.0,33269123000.0
2033.0,33521630000.0,33677818000.0,33708124000.0,33623724000.0,33681007000.0,33626444000.0,33629716000.0,33320620000.0,33711006000.0,33778680000.0,33621900000.0,33812031000.0,32900570000.0,33769865000.0,33666630000.0,33781422000.0,33202328000.0
2034.0,33494634000.0,33657123000.0,33693252000.0,33572364000.0,33681318000.0,33548947000.0,33605276000.0,33232398000.0,33692625000.0,33758220000.0,33556357000.0,33797340000.0,32671242000.0,33787802000.0,33619620000.0,33758822000.0,33067887000.0
2035.0,33447516000.0,33619888000.0,33648843000.0,33538017000.0,33686182000.0,33508290000.0,33560463000.0,33177598000.0,33667269000.0,33778698000.0,33499068000.0,33772767000.0,32449570000.0,33749654000.0,33559638000.0,33800774000.0,32982403000.0
2036.0,33343627000.0,33582041000.0,33628445000.0,33501528000.0,33606015000.0,33475584000.0,33505319000.0,33121767000.0,33634882000.0,33729307000.0,33461640000.0,33757114000.0,32283806000.0,33729026000.0,33511240000.0,33754008000.0,32844030000.0
2037.0,33279586000.0,33556668000.0,33597411000.0,33449343000.0,33574920000.0,33440444000.0,33402098000.0,33085460000.0,33627302000.0,33708250000.0,33386617000.0,33742422000.0,31965743000.0,33745121000.0,33430070000.0,33744454000.0,32733854000.0
2038.0,33217251000.0,33516282000.0,33533110000.0,33412000000.0,33563100000.0,33395958000.0,33325666000.0,33026992000.0,33616136000.0,33677453000.0,33296480000.0,33709890000.0,31755760000.0,33721936000.0,33385705000.0,33725508000.0,32627622000.0
2039.0,33168150000.0,33440190000.0,33492513000.0,33375732000.0,33538537000.0,33371850000.0,33242233000.0,32998132000.0,33551070000.0,33626526000.0,33231577000.0,33692932000.0,31443706000.0,33701929000.0,33290617000.0,33713498000.0,32422504000.0
2040.0,33147058000.0,33387903000.0,33423487000.0,33329025000.0,33502173000.0,33303329000.0,33150994000.0,32964653000.0,33542414000.0,33614426000.0,33176000000.0,33652597000.0,31122106000.0,33722606000.0,33205346000.0,33689338000.0,32281400000.0
2041.0,33085188000.0,33328700000.0,33394274000.0,33260188000.0,33486348000.0,33225247000.0,33009179000.0,32922044000.0,33516202000.0,33591622000.0,33096140000.0,33603117000.0,30788125000.0,33693938000.0,33096049000.0,33689432000.0,32133317000.0
2042.0,32989766000.0,33251682000.0,33366960000.0,33156717000.0,33418252000.0,33154392000.0,32898122000.0,32857117000.0,33496440000.0,33565354000.0,33009502000.0,33579166000.0,30380732000.0,33680597000.0,33031836000.0,33663460000.0,32003949000.0
2043.0,32971043000.0,33226162000.0,33350224000.0,33084703000.0,33359135000.0,33106416000.0,32763875000.0,32782553000.0,33463316000.0,33551456000.0,32888496000.0,33536793000.0,29943978000.0,33655320000.0,32961250000.0,33654696000.0,31837037000.0
2044.0,32907630000.0,33131913000.0,33301680000.0,33013217000.0,33272904000.0,33116955000.0,32640231000.0,32759240000.0,33427680000.0,33522460000.0,32793926000.0,33454957000.0,29464035000.0,33627095000.0,32867801000.0,33629635000.0,31658580000.0
2045.0,32854430000.0,33086185000.0,33199841000.0,32945960000.0,33222535000.0,33073048000.0,32510763000.0,32696005000.0,33404810000.0,33482590000.0,32730122000.0,33390305000.0,28991756000.0,33603062000.0,32783819000.0,33600470000.0,31465853000.0
2046.0,32805652000.0,33034613000.0,33163344000.0,32876870000.0,33140240000.0,33007450000.0,32306704000.0,32617546000.0,33364775000.0,33405893000.0,32627526000.0,33346419000.0,28571951000.0,33571138000.0,32635580000.0,33586424000.0,31229401000.0
2047.0,32751411000.0,32983837000.0,33102047000.0,32758006000.0,33075132000.0,32937611000.0,32142625000.0,32542493000.0,33340512000.0,33372436000.0,32492930000.0,33278274000.0,28118030000.0,33503703000.0,32460882000.0,33571594000.0,31039572000.0
2048.0,32679057000.0,32934975000.0,33033079000.0,32680045000.0,32996624000.0,32843650000.0,31917404000.0,32444370000.0,33262560000.0,33343207000.0,32400090000.0,33221446000.0,27594275000.0,33465528000.0,32278071000.0,33571797000.0,30876295000.0
2049.0,32578566000.0,32877705000.0,32979020000.0,32576460000.0,32953786000.0,32749627000.0,31660005000.0,32359227000.0,33240637000.0,33288570000.0,32254456000.0,33158285000.0,27154969000.0,33415973000.0,32116066000.0,33498835000.0,30700710000.0
2050.0,32511902000.0,32826071000.0,32928980000.0,32487197000.0,32967630000.0,32662006000.0,31467596000.0,32261093000.0,33213650000.0,33240795000.0,32232497000.0,33110485000.0,26634350000.0,33388775000.0,31964076000.0,33448477000.0,30551521000.0
2051.0,32406512000.0,32769841000.0,32859685000.0,32368454000.0,32865763000.0,32603742000.0,31283433000.0,32207847000.0,33146182000.0,33192587000.0,32052144000.0,33074797000.0,26072668000.0,33359684000.0,31870550000.0,33424396000.0,30404952000.0
2052.0,32362400000.0,32826534000.0,32806877000.0,32298322000.0,32809366000.0,32468963000.0,31133915000.0,32134846000.0,33123222000.0,33137965000.0,31934566000.0,33012845000.0,25500600000.0,33314206000.0,31637120000.0,33379275000.0,30281208000.0
2053.0,32275526000.0,32661210000.0,32757627000.0,32188066000.0,32736725000.0,32417497000.0,31018009000.0,32085223000.0,33070936000.0,33100765000.0,31784650000.0,32979102000.0,25049119000.0,33255524000.0,31444640000.0,33331945000.0,30058103000.0
2054.0,32230265000.0,32585080000.0,32665504000.0,32048398000.0,32645353000.0,32357265000.0,30822812000.0,31944055000.0,33043894000.0,33051773000.0,31618075000.0,32917434000.0,24618988000.0,33208222000.0,31211635000.0,33292562000.0,29857389000.0
2055.0,32145551000.0,32503302000.0,32606276000.0,31976962000.0,32573313000.0,32235110000.0,30697181000.0,31882450000.0,33015396000.0,33041780000.0,31573920000.0,32839537000.0,24182307000.0,33140412000.0,31092101000.0,33238909000.0,29742600000.0
2056.0,32108585000.0,32434938000.0,32556603000.0,31864465000.0,32501164000.0,32191287000.0,30529241000.0,31785972000.0,32949688000.0,32931262000.0,31577188000.0,32739310000.0,23743721000.0,33098514000.0,30845762000.0,33179564000.0,29540202000.0
2057.0,32044284000.0,32409115000.0,32468292000.0,31762780000.0,32434375000.0,32133992000.0,30338169000.0,31665330000.0,32908614000.0,32864575000.0,31301188000.0,32630155000.0,23320263000.0,33069175000.0,30610688000.0,33089330000.0,29333576000.0
2058.0,31995450000.0,32337060000.0,32396327000.0,31644205000.0,32381300000.0,32063030000.0,30168110000.0,31541350000.0,32856093000.0,32803582000.0,31122332000.0,32577780000.0,22866336000.0,32993073000.0,30344294000.0,33043358000.0,29214660000.0
2059.0,31902622000.0,32243476000.0,32318532000.0,31499563000.0,32262494000.0,31943985000.0,30014382000.0,31386288000.0,32806756000.0,32774365000.0,30940030000.0,32490312000.0,22372960000.0,32933747000.0,30088423000.0,32980550000.0,29069478000.0
2060.0,31782550000.0,32221665000.0,32201888000.0,31356359000.0,32123118000.0,31869637000.0,29861517000.0,31162421000.0,32805750000.0,32729612000.0,30801734000.0,32414261000.0,21920555000.0,32887185000.0,29807952000.0,32934700000.0,28966193000.0
2061.0,31692564000.0,32112622000.0,32152642000.0,31245083000.0,31979741000.0,31849834000.0,29657983000.0,30998424000.0,32757852000.0,32643780000.0,30677494000.0,32336202000.0,21453476000.0,32845679000.0,29598181000.0,32885348000.0,28796144000.0
2062.0,31601800000.0,32043758000.0,32062104000.0,31107475000.0,31884861000.0,31715539000.0,29449318000.0,30788073000.0,32666868000.0,32559503000.0,30566418000.0,32237724000.0,21063643000.0,32795230000.0,29331755000.0,32849840000.0,28640379000.0
2063.0,31553827000.0,32008708000.0,31956298000.0,30959712000.0,31790987000.0,31634145000.0,29250673000.0,30571813000.0,32620980000.0,32454620000.0,30391630000.0,32189420000.0,20667531000.0,32758307000.0,29110241000.0,32793283000.0,28419168000.0
2064.0,31410422000.0,31896830000.0,31896090000.0,30709944000.0,31655483000.0,31561177000.0,29033302000.0,30379477000.0,32554641000.0,32293489000.0,30283983000.0,32115057000.0,20289847000.0,32718834000.0,28809507000.0,32702167000.0,28246004000.0
2065.0,31331457000.0,31854744000.0,31761652000.0,30542230000.0,31515515000.0,31521767000.0,28816978000.0,30170810000.0,32492335000.0,32190554000.0,30110833000.0,32050237000.0,19977255000.0,32652022000.0,28521746000.0,32575568000.0,28089078000.0
2066.0,31210152000.0,31743332000.0,31635345000.0,30427976000.0,31397910000.0,31370975000.0,28624600000.0,29986480000.0,32377799000.0,32108077000.0,29950433000.0,31965948000.0,19666920000.0,32603308000.0,28211245000.0,32515357000.0,27858491000.0
2067.0,31144442000.0,31675128000.0,31543446000.0,30350873000.0,31279192000.0,31266700000.0,28410268000.0,29836585000.0,32299973000.0,32056482000.0,29799778000.0,31878445000.0,19353420000.0,32521690000.0,27930018000.0,32452846000.0,27644099000.0
2068.0,30980684000.0,31586187000.0,31525538000.0,30200527000.0,31118033000.0,31133798000.0,28236360000.0,29637646000.0,32233978000.0,31997854000.0,29613980000.0,31792919000.0,18962092000.0,32404832000.0,27685116000.0,32455390000.0,27438510000.0
2069.0,30860857000.0,31502640000.0,31402674000.0,30045514000.0,31035320000.0,31051817000.0,28001870000.0,29412596000.0,32180713000.0,31923790000.0,29534384000.0,31669010000.0,18516957000.0,32270053000.0,27438650000.0,32337943000.0,27247045000.0
2070.0,30772388000.0,31406356000.0,31333920000.0,29917210000.0,30909514000.0,31016565000.0,27795580000.0,29193054000.0,32083182000.0,31854369000.0,29344166000.0,31552053000.0,18076426000.0,32094590000.0,27114210000.0,32280860000.0,26949010000.0
2071.0,30723404000.0,31317211000.0,31211410000.0,29755350000.0,30823180000.0,30901475000.0,27553212000.0,28954071000.0,31992860000.0,31765494000.0,29208265000.0,31461765000.0,17696158000.0,31983378000.0,26772025000.0,32212380000.0,26667205000.0
2072.0,30653598000.0,31228156000.0,31170280000.0,29657604000.0,30774383000.0,30826752000.0,27332782000.0,28708502000.0,31949300000.0,31689712000.0,28921297000.0,31357460000.0,17249006000.0,31851182000.0,26519163000.0,32139962000.0,26277340000.0
2073.0,30553299000.0,31120245000.0,31068774000.0,29528033000.0,30661760000.0,30736798000.0,27094626000.0,28541458000.0,31866774000.0,31635087000.0,28720425000.0,31227726000.0,16818568000.0,31713653000.0,26134500000.0,32026868000.0,26033154000.0
2074.0,30442300000.0,31029190000.0,30987375000.0,29388073000.0,30549303000.0,30651509000.0,27027552000.0,28303151000.0,31827860000.0,31620557000.0,28595192000.0,31112810000.0,16495450000.0,31610501000.0,25871380000.0,31978810000.0,25773548000.0
2075.0,30305087000.0,30974430000.0,30894570000.0,29199514000.0,30407408000.0,30578858000.0,26710020000.0,28120740000.0,31771222000.0,31476414000.0,28368495000.0,31011994000.0,16140213000.0,31468919000.0,25671760000.0,31899181000.0,25430469000.0
2076.0,30155446000.0,30899505000.0,30770686000.0,29071997000.0,30325996000.0,30461630000.0,26515788000.0,27823110000.0,31721261000.0,31400309000.0,28201474000.0,30904650000.0,15792594000.0,31291200000.0,25416710000.0,31800586000.0,25164300000.0
2077.0,30068972000.0,31055378000.0,30656305000.0,28928928000.0,30164140000.0,30371146000.0,26305577000.0,27576380000.0,31659143000.0,31337902000.0,27992570000.0,30842182000.0,15461066000.0,31153054000.0,25195082000.0,31716559000.0,24866333000.0
2078.0,29964265000.0,30749243000.0,30534350000.0,28812140000.0,30034788000.0,30306623000.0,26111400000.0,27300276000.0,31610092000.0,31254034000.0,27847380000.0,30733120000.0,15121598000.0,31034933000.0,24997550000.0,31598770000.0,24638935000.0
2079.0,29892831000.0,30646524000.0,30387020000.0,28654960000.0,29880260000.0,30201240000.0,25844103000.0,27017140000.0,31556583000.0,31155243000.0,27650429000.0,30653080000.0,14769923000.0,30883890000.0,24737671000.0,31507173000.0,24363990000.0
2080.0,29779280000.0,30531908000.0,30291454000.0,28549695000.0,29835192000.0,30146230000.0,25665750000.0,26609269000.0,31506321000.0,31049058000.0,27389192000.0,30570093000.0,14382235000.0,30759907000.0,24517038000.0,31471055000.0,24152158000.0
2081.0,29688269000.0,30445711000.0,30200848000.0,28425339000.0,29754823000.0,30043392000.0,25376199000.0,26306273000.0,31439510000.0,30980502000.0,27233853000.0,30478998000.0,14030154000.0,30583527000.0,24316080000.0,31361692000.0,23958880000.0
2082.0,29538052000.0,30311080000.0,30119188000.0,28336437000.0,29585787000.0,29923783000.0,25231399000.0,25876330000.0,31325667000.0,30908756000.0,27001573000.0,30407039000.0,13654686000.0,30410154000.0,24095148000.0,31308670000.0,23739298000.0
2083.0,29388165000.0,30254914000.0,30006075000.0,28242188000.0,29454280000.0,29835610000.0,25018090000.0,25569704000.0,31254034000.0,30792640000.0,26805960000.0,30275846000.0,13312962000.0,30292224000.0,23895196000.0,31327314000.0,23539196000.0
2084.0,29249776000.0,30183619000.0,29954450000.0,28114682000.0,29306059000.0,29742780000.0,24780943000.0,25202416000.0,31136356000.0,30692490000.0,26627463000.0,30184567000.0,13001919000.0,30196103000.0,23656167000.0,31125240000.0,23335900000.0
2085.0,29162967000.0,30118890000.0,29871655000.0,27979002000.0,29189755000.0,29553947000.0,24551305000.0,24949940000.0,31083723000.0,30589438000.0,26483479000.0,30063170000.0,12693268000.0,30069176000.0,23495342000.0,31054893000.0,23167793000.0
2086.0,28995279000.0,29986730000.0,29770396000.0,27863308000.0,29091332000.0,29913192000.0,24196348000.0,24560476000.0,31017839000.0,30491441000.0,26342164000.0,29966205000.0,12369648000.0,29941699000.0,23305456000.0,31002704000.0,23036834000.0
2087.0,28908642000.0,29833968000.0,29627040000.0,27631475000.0,28918192000.0,29418916000.0,23953620000.0,24191472000.0,30945622000.0,30374730000.0,26152833000.0,29819333000.0,12008408000.0,29859900000.0,23000800000.0,30916820000.0,22869903000.0
2088.0,28776303000.0,29692107000.0,29564504000.0,27547204000.0,28754129000.0,29301217000.0,23685765000.0,23851143000.0,30868443000.0,30316028000.0,25959727000.0,29690591000.0,11748485000.0,29702265000.0,22792309000.0,30910999000.0,22643239000.0
2089.0,28729674000.0,29596416000.0,29493758000.0,27460407000.0,28614834000.0,29255471000.0,23478706000.0,23522228000.0,30763676000.0,30238540000.0,25796528000.0,29581200000.0,11489926000.0,29607875000.0,22554647000.0,30833863000.0,22418022000.0
2090.0,28597387000.0,29508467000.0,29406417000.0,27288689000.0,28449833000.0,29104693000.0,23209337000.0,23150174000.0,30706530000.0,30150042000.0,25615470000.0,29512776000.0,11274700000.0,29456282000.0,22485799000.0,30759980000.0,22266490000.0
2091.0,28617769000.0,29407255000.0,29284698000.0,27138007000.0,28348207000.0,29165232000.0,22937571000.0,22797642000.0,30624227000.0,29987540000.0,25442243000.0,29403218000.0,11054203000.0,29386215000.0,22231100000.0,30652170000.0,22027448000.0
2092.0,28457003000.0,29319295000.0,29215380000.0,26943803000.0,28201507000.0,28958714000.0,22629855000.0,22457952000.0,30549484000.0,29911095000.0,25303069000.0,29205481000.0,10802482000.0,29284678000.0,22153824000.0,30585754000.0,21895043000.0
2093.0,28576788000.0,29239417000.0,29277682000.0,26706854000.0,28059340000.0,28862638000.0,22285687000.0,22036520000.0,30493618000.0,29801187000.0,25131203000.0,29039278000.0,10551015000.0,29180940000.0,22043697000.0,30531890000.0,21937902000.0
2094.0,28331848000.0,29162246000.0,29109258000.0,26495846000.0,28072954000.0,28741382000.0,21978186000.0,21639641000.0,30425502000.0,29760530000.0,24985332000.0,28875760000.0,10208421000.0,29019210000.0,21745854000.0,30487775000.0,21642095000.0
2095.0,28184777000.0,29079250000.0,29039389000.0,26287761000.0,28008593000.0,28630827000.0,21560908000.0,21272775000.0,30349042000.0,29650215000.0,24868768000.0,28720032000.0,9963538000.0,28891587000.0,21595890000.0,30403568000.0,21538441000.0
2096.0,28047446000.0,28950895000.0,29054358000.0,26095292000.0,27855080000.0,28551800000.0,21267790000.0,21002596000.0,30291286000.0,29528838000.0,24702243000.0,28556628000.0,9675310000.0,28792621000.0,21371116000.0,30334073000.0,21338660000.0
2097.0,28004887000.0,28876698000.0,28844685000.0,25953298000.0,27727722000.0,28455078000.0,20961274000.0,20692730000.0,30341956000.0,29380166000.0,24536814000.0,28413102000.0,9380835000.0,28640354000.0,21152416000.0,30182722000.0,21098641000.0
2098.0,27977896000.0,28801466000.0,28746922000.0,25788103000.0,27622117000.0,28628374000.0,20670847000.0,20289958000.0,30152389000.0,29282376000.0,24381151000.0,28256033000.0,9016354000.0,28495559000.0,21111427000.0,30117966000.0,20899795000.0
2099.0,28051276000.0,28716044000.0,28615720000.0,25615485000.0,27481575000.0,28334803000.0,20437178000.0,19927845000.0,30110489000.0,29172476000.0,24245555000.0,28056287000.0,8761308000.0,28353022000.0,20863033000.0,30035556000.0,20728650000.0
2100.0,27831495000.0,28690266000.0,28485243000.0,25319526000.0,27368808000.0,28383250000.0,20231608000.0,19596229000.0,30045030000.0,29101090000.0,24114426000.0,27880129000.0,8466217500.0,28210338000.0,20693158000.0,29949874000.0,20489020000.0
