time,INM-CM4-8,EC-EARTH3,CESM2,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG,INM-CM5-0,CAMS-CSM1-0,MRI-ESM2-0,MPI-ESM1-2-HR,CMCC-CM2-SR5,BCC-CSM2-MR
2015.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0,771620140000.0
2016.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0,766358060000.0
2017.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0,756771500000.0
2018.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0,748870300000.0
2019.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0,737321940000.0
2020.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0,729959370000.0
2021.0,719390500000.0,719284340000.0,713646900000.0,719379560000.0,716063000000.0,720005900000.0,721824060000.0,716604960000.0,728647860000.0,720140400000.0,717169360000.0,715352300000.0,727591940000.0,721312740000.0
2022.0,708487800000.0,702259300000.0,701361550000.0,699436760000.0,704126650000.0,706834200000.0,708848840000.0,702178660000.0,719376100000.0,707964500000.0,700697700000.0,704095100000.0,721709200000.0,705525500000.0
2023.0,700653760000.0,690666200000.0,694172800000.0,691088260000.0,687563340000.0,699869000000.0,706152700000.0,689567040000.0,703604500000.0,702947800000.0,692130700000.0,685712000000.0,713539300000.0,691343600000.0
2024.0,694995000000.0,678078450000.0,679944300000.0,678294500000.0,676597660000.0,693237250000.0,693873340000.0,677368100000.0,693635650000.0,699102900000.0,678862450000.0,667947300000.0,704036000000.0,673721940000.0
2025.0,676295000000.0,658048900000.0,673356450000.0,661234800000.0,672764130000.0,672934400000.0,688032650000.0,667953200000.0,687571140000.0,681093700000.0,664734600000.0,660241100000.0,703488660000.0,669554500000.0
2026.0,664386600000.0,642384700000.0,661346400000.0,647931950000.0,663825100000.0,656886100000.0,671039500000.0,660484000000.0,682273730000.0,675620200000.0,654387050000.0,647626900000.0,692093500000.0,663098600000.0
2027.0,655246600000.0,626464300000.0,652541600000.0,635542400000.0,658618250000.0,646376800000.0,658951200000.0,645426450000.0,673461630000.0,674259660000.0,634564250000.0,635424900000.0,677453200000.0,651344150000.0
2028.0,648247700000.0,608918500000.0,640607850000.0,629462660000.0,645059700000.0,641381240000.0,645557060000.0,633115640000.0,664651600000.0,658579000000.0,625023600000.0,631497750000.0,661815950000.0,642670200000.0
2029.0,633025500000.0,594073900000.0,625559900000.0,620735000000.0,628524300000.0,624841600000.0,621718340000.0,627096600000.0,648504800000.0,654291960000.0,619177000000.0,620302300000.0,643433960000.0,620014900000.0
2030.0,619700360000.0,579843900000.0,604178350000.0,607522600000.0,614770500000.0,621405540000.0,605274900000.0,621593800000.0,632184440000.0,643033900000.0,609247400000.0,610529640000.0,631410300000.0,607838900000.0
2031.0,614834500000.0,567336200000.0,589528400000.0,589384060000.0,593816000000.0,614924000000.0,580184800000.0,616082640000.0,625691800000.0,640722670000.0,595928500000.0,599629100000.0,626087030000.0,595677700000.0
2032.0,605972900000.0,557013700000.0,583810350000.0,573785830000.0,597420100000.0,601545830000.0,571687200000.0,614168130000.0,614716800000.0,636583540000.0,586444600000.0,590829800000.0,615823440000.0,574355100000.0
2033.0,589079900000.0,548566170000.0,573143250000.0,560797700000.0,579810750000.0,586192400000.0,563083740000.0,608732900000.0,594662260000.0,628917530000.0,573727050000.0,584326840000.0,608995100000.0,561384600000.0
2034.0,581161450000.0,537418700000.0,561544100000.0,546582530000.0,570575600000.0,574533700000.0,545380400000.0,606328200000.0,585104600000.0,623049400000.0,561859900000.0,576096760000.0,596442740000.0,552728800000.0
2035.0,571490440000.0,530331660000.0,548739800000.0,547202140000.0,561245000000.0,566463900000.0,533061470000.0,588373600000.0,576521240000.0,623934600000.0,545673900000.0,559154300000.0,581751730000.0,546261860000.0
2036.0,559920840000.0,521227400000.0,537062540000.0,533727670000.0,555019200000.0,560061940000.0,509101870000.0,573989450000.0,575092700000.0,620448500000.0,533444560000.0,542953570000.0,563001300000.0,540712900000.0
2037.0,557710200000.0,510333900000.0,527771900000.0,521743800000.0,541502730000.0,547164650000.0,503298560000.0,563527160000.0,561808740000.0,617059800000.0,521858650000.0,532514730000.0,550670400000.0,532063650000.0
2038.0,552316400000.0,504495400000.0,513978300000.0,508505030000.0,531527400000.0,537008500000.0,495589950000.0,550275200000.0,552775600000.0,607832440000.0,505929630000.0,518289000000.0,534572370000.0,516176100000.0
2039.0,541563260000.0,493075370000.0,506969800000.0,497056480000.0,516146170000.0,526956950000.0,478413420000.0,543866900000.0,537746150000.0,595606600000.0,490428400000.0,504725830000.0,522116370000.0,507442040000.0
2040.0,542097900000.0,482124430000.0,503732630000.0,480479300000.0,498345050000.0,509290580000.0,469043500000.0,539414560000.0,527156840000.0,595643700000.0,471377970000.0,494716200000.0,515124300000.0,497805000000.0
2041.0,539899270000.0,482833560000.0,491464720000.0,469444030000.0,488322860000.0,497053900000.0,463152870000.0,529912040000.0,521713160000.0,580261250000.0,453718000000.0,487619700000.0,511113530000.0,486719160000.0
2042.0,530771250000.0,471880200000.0,476062060000.0,462308840000.0,477942100000.0,484781720000.0,461681460000.0,520589540000.0,508460530000.0,583393800000.0,439745640000.0,478473220000.0,500967800000.0,468452600000.0
2043.0,519428600000.0,465655400000.0,467267400000.0,454114600000.0,463906730000.0,474952500000.0,442867000000.0,511947930000.0,504641550000.0,579363730000.0,427218140000.0,475754560000.0,493966700000.0,457906230000.0
2044.0,511714560000.0,457138860000.0,458422060000.0,439769330000.0,456645350000.0,465418400000.0,435064440000.0,505045320000.0,501865700000.0,564476300000.0,413769200000.0,465611460000.0,481046270000.0,449413800000.0
2045.0,503837720000.0,447098320000.0,444973970000.0,427436280000.0,447265870000.0,457194700000.0,420444270000.0,492190430000.0,494508740000.0,560563300000.0,404136260000.0,457055930000.0,467637860000.0,439918530000.0
2046.0,494798930000.0,439857020000.0,435985780000.0,413371100000.0,432596580000.0,445746540000.0,417123070000.0,479717460000.0,483631630000.0,557929500000.0,388514740000.0,452945770000.0,457470900000.0,423319470000.0
2047.0,496368450000.0,433161370000.0,426253120000.0,404539870000.0,412496920000.0,441495700000.0,406453850000.0,470125350000.0,477522900000.0,549657100000.0,373277850000.0,443300940000.0,444627450000.0,411363970000.0
2048.0,489004170000.0,424841600000.0,417865270000.0,392185150000.0,400580840000.0,433178280000.0,391779980000.0,466962120000.0,474249230000.0,540135420000.0,362527650000.0,434219550000.0,431407820000.0,406445230000.0
2049.0,474032960000.0,418927150000.0,405027880000.0,380239680000.0,387468100000.0,428244270000.0,378539300000.0,462483600000.0,471286000000.0,525572180000.0,347574960000.0,415059150000.0,422895200000.0,399084780000.0
2050.0,465204350000.0,410543500000.0,394181770000.0,366190400000.0,379798400000.0,418789820000.0,361152640000.0,450506200000.0,464923330000.0,512161150000.0,341861860000.0,410693730000.0,412112100000.0,393122480000.0
2051.0,457444750000.0,403785320000.0,385905820000.0,352167950000.0,367907570000.0,409040780000.0,358057440000.0,440715120000.0,462079360000.0,499447630000.0,333528700000.0,402252330000.0,403482700000.0,384801370000.0
2052.0,449788580000.0,395307650000.0,377362900000.0,342175480000.0,353276500000.0,402518700000.0,343887800000.0,429976750000.0,450283570000.0,488107470000.0,325086840000.0,396747150000.0,393957740000.0,373025640000.0
2053.0,444704980000.0,389772350000.0,366450200000.0,331621370000.0,337894870000.0,397083840000.0,332989760000.0,423354340000.0,446177250000.0,474387800000.0,313402200000.0,389720150000.0,377992740000.0,363581640000.0
2054.0,436270100000.0,381494400000.0,355664700000.0,321073400000.0,328104020000.0,387922260000.0,328305970000.0,409849920000.0,440061560000.0,461720030000.0,309152020000.0,384212570000.0,368672300000.0,359843860000.0
2055.0,427151070000.0,369526640000.0,349483830000.0,309542680000.0,321804200000.0,382321660000.0,318910100000.0,402493440000.0,435196070000.0,448002300000.0,304583870000.0,378592330000.0,359364200000.0,354323700000.0
2056.0,420755600000.0,362229960000.0,343869400000.0,297418100000.0,311919300000.0,376611100000.0,311532360000.0,396940640000.0,430743130000.0,436669400000.0,298646340000.0,374287600000.0,345628180000.0,349495460000.0
2057.0,419691100000.0,352714260000.0,339066550000.0,288293360000.0,303807230000.0,367212560000.0,303838560000.0,386810870000.0,424165800000.0,431127360000.0,295346960000.0,374232250000.0,336250800000.0,343425000000.0
2058.0,418320780000.0,340023700000.0,329346900000.0,281309600000.0,296906230000.0,362234000000.0,301896600000.0,378947470000.0,420115380000.0,419722630000.0,290419670000.0,370723000000.0,322960330000.0,329023100000.0
2059.0,418200200000.0,333592260000.0,317304770000.0,269902530000.0,291754740000.0,360009960000.0,292699700000.0,372233730000.0,417907080000.0,420788630000.0,285068130000.0,364915720000.0,320648100000.0,329160200000.0
2060.0,414148260000.0,324382330000.0,310768570000.0,265922400000.0,284193260000.0,354690920000.0,290063400000.0,360419230000.0,414997540000.0,412305820000.0,279790680000.0,356567150000.0,318351440000.0,322723740000.0
2061.0,414292440000.0,316308880000.0,301971400000.0,254652330000.0,279021750000.0,348768040000.0,279537580000.0,353728270000.0,411826780000.0,399828000000.0,271254860000.0,349797000000.0,314086520000.0,318064820000.0
2062.0,407748400000.0,310272130000.0,291722660000.0,249461720000.0,274512200000.0,340263270000.0,281248730000.0,350135000000.0,407785440000.0,389088970000.0,263486140000.0,340748440000.0,301584880000.0,307202560000.0
2063.0,400908940000.0,304083000000.0,283587250000.0,239459350000.0,265611560000.0,334601680000.0,277945780000.0,345288340000.0,399283550000.0,380658500000.0,258295250000.0,338760070000.0,292689440000.0,297894450000.0
2064.0,393656400000.0,297377960000.0,271994490000.0,234579430000.0,261276450000.0,324145000000.0,267958260000.0,334882960000.0,390321080000.0,372822000000.0,255213570000.0,328774000000.0,282173340000.0,296091520000.0
2065.0,388161270000.0,289907470000.0,264304790000.0,226574200000.0,260658100000.0,316470920000.0,260701750000.0,322783940000.0,385563260000.0,363287250000.0,245171520000.0,326706760000.0,274720470000.0,296664800000.0
2066.0,378941340000.0,282131070000.0,257742540000.0,225492570000.0,257437250000.0,309766980000.0,253734000000.0,319941300000.0,377621350000.0,365199600000.0,235394300000.0,328615660000.0,268841700000.0,295423050000.0
2067.0,371249200000.0,278834280000.0,250714240000.0,222327080000.0,258839790000.0,305727180000.0,253338630000.0,314211900000.0,370808030000.0,357800670000.0,229778600000.0,320142570000.0,263499330000.0,293634700000.0
2068.0,365457570000.0,271354180000.0,244101790000.0,218201230000.0,260566200000.0,298358200000.0,249155830000.0,311753800000.0,368630370000.0,348189600000.0,221957670000.0,317266100000.0,258888140000.0,292947130000.0
2069.0,365236520000.0,262167120000.0,236186810000.0,220038760000.0,261289740000.0,294515250000.0,241133880000.0,302123300000.0,364550060000.0,344819600000.0,217351340000.0,310409170000.0,254671210000.0,286300140000.0
2070.0,361213360000.0,256925680000.0,229373870000.0,215723590000.0,252854040000.0,284112320000.0,234361620000.0,297727360000.0,363427140000.0,341485100000.0,208335490000.0,303777700000.0,248681760000.0,279359720000.0
2071.0,359944060000.0,252753940000.0,224803360000.0,212440860000.0,248797040000.0,277240680000.0,234636210000.0,291495250000.0,364295400000.0,330874500000.0,203834030000.0,296204270000.0,241418130000.0,279716700000.0
2072.0,352676770000.0,251866200000.0,222794240000.0,214404900000.0,244962300000.0,270858780000.0,232491320000.0,286534860000.0,362868500000.0,327874540000.0,199831700000.0,288419700000.0,234733490000.0,269036370000.0
2073.0,352801880000.0,246526210000.0,220605740000.0,211172030000.0,237962360000.0,262131240000.0,235410110000.0,278676400000.0,357564800000.0,321766600000.0,194463400000.0,281704960000.0,231313520000.0,266881860000.0
2074.0,347901460000.0,240501370000.0,215722250000.0,203889670000.0,229235230000.0,254373020000.0,232154940000.0,264189000000.0,348678360000.0,311722080000.0,193558220000.0,272783600000.0,224214910000.0,261554360000.0
2075.0,343694080000.0,235951360000.0,209218500000.0,201285660000.0,224395330000.0,251719020000.0,227130570000.0,257663730000.0,342025040000.0,306762580000.0,189213130000.0,268125260000.0,220216200000.0,256453870000.0
2076.0,336668400000.0,230789560000.0,203584450000.0,196013280000.0,223569920000.0,248605160000.0,225824780000.0,251401910000.0,339739600000.0,297411580000.0,185102060000.0,261799560000.0,213615080000.0,249151160000.0
2077.0,334523100000.0,226006340000.0,200453700000.0,195794340000.0,221277130000.0,241425510000.0,222873190000.0,244134460000.0,334665800000.0,287868680000.0,180473320000.0,255719390000.0,207922870000.0,244688490000.0
2078.0,329263120000.0,218938560000.0,198429160000.0,191665180000.0,220688380000.0,234904520000.0,222962960000.0,240711010000.0,335775370000.0,281511170000.0,177561270000.0,246843800000.0,203984200000.0,239066190000.0
2079.0,322073500000.0,213961500000.0,195143910000.0,187797370000.0,216769530000.0,229406830000.0,220409120000.0,237200330000.0,335242500000.0,280367920000.0,175154100000.0,243434460000.0,202582200000.0,235935370000.0
2080.0,320613250000.0,209107320000.0,190859410000.0,183739840000.0,213087140000.0,226733540000.0,215057070000.0,229066080000.0,335831530000.0,278307860000.0,174168080000.0,239096740000.0,196344410000.0,231879200000.0
2081.0,317913200000.0,201034330000.0,189421030000.0,180153000000.0,206313880000.0,221720600000.0,219873820000.0,221613560000.0,329571730000.0,275535600000.0,172013580000.0,235972050000.0,189758620000.0,226780760000.0
2082.0,316421050000.0,193303760000.0,188885660000.0,177489100000.0,203728030000.0,215816810000.0,211963230000.0,218373820000.0,324944700000.0,275184650000.0,168433730000.0,233277850000.0,183349180000.0,223409570000.0
2083.0,312626600000.0,186172830000.0,186999520000.0,174491030000.0,198356320000.0,209343380000.0,205877940000.0,211922450000.0,326172970000.0,270664880000.0,165480370000.0,227014950000.0,179340260000.0,222446580000.0
2084.0,308730300000.0,183676340000.0,183737070000.0,169880130000.0,196001320000.0,201318500000.0,204336840000.0,208719790000.0,325003670000.0,268625360000.0,166916800000.0,220955080000.0,175670330000.0,216636500000.0
2085.0,307285520000.0,179955840000.0,187219250000.0,171619980000.0,193209160000.0,196012110000.0,200522810000.0,202557520000.0,320526680000.0,268390270000.0,165526780000.0,218513160000.0,173330900000.0,211729550000.0
2086.0,306047060000.0,176120770000.0,184103650000.0,167705690000.0,190224900000.0,194337460000.0,196877170000.0,200058400000.0,315599030000.0,270968880000.0,161307130000.0,216473300000.0,174202680000.0,209035380000.0
2087.0,306182780000.0,173660030000.0,183734440000.0,166729070000.0,186006540000.0,190334900000.0,195799700000.0,196429480000.0,315727380000.0,268442750000.0,157830410000.0,216994550000.0,174490440000.0,208410540000.0
2088.0,305286050000.0,169950480000.0,181783870000.0,165323390000.0,182408100000.0,192237900000.0,192943670000.0,190865980000.0,310286940000.0,259332310000.0,157030090000.0,214921280000.0,173445040000.0,204218730000.0
2089.0,302578340000.0,168768730000.0,178309150000.0,165111190000.0,180159790000.0,192488870000.0,184673530000.0,189991630000.0,307755940000.0,266036050000.0,155220460000.0,211357800000.0,170981200000.0,204608960000.0
2090.0,297947920000.0,167923380000.0,174215500000.0,160911310000.0,179402870000.0,191111820000.0,178159220000.0,187723580000.0,308839840000.0,267979460000.0,153500680000.0,207586460000.0,168741360000.0,202907420000.0
2091.0,293805880000.0,169210070000.0,171937220000.0,161030080000.0,177398000000.0,186499040000.0,175639900000.0,182278230000.0,304318380000.0,271064530000.0,150483100000.0,204241270000.0,165831340000.0,198813810000.0
2092.0,289996370000.0,165080780000.0,168886550000.0,157004430000.0,174893200000.0,184826680000.0,170912530000.0,179036550000.0,302401750000.0,270353090000.0,148712240000.0,199577910000.0,160838450000.0,194979500000.0
2093.0,290930160000.0,162213660000.0,165181300000.0,159092770000.0,171239770000.0,183546200000.0,171900290000.0,180815540000.0,299687840000.0,272788140000.0,149864150000.0,199554710000.0,159016100000.0,191235930000.0
2094.0,287466060000.0,161584970000.0,162481160000.0,157813110000.0,170828050000.0,182325760000.0,168956360000.0,178520010000.0,297515200000.0,271755870000.0,144979800000.0,198239130000.0,157776720000.0,189578540000.0
2095.0,285663820000.0,159289490000.0,163594680000.0,154488910000.0,169536700000.0,181609970000.0,166506580000.0,175345730000.0,294302200000.0,271329030000.0,143240610000.0,194802630000.0,154070610000.0,188411400000.0
2096.0,281187160000.0,158559200000.0,161247540000.0,155032910000.0,168787000000.0,178410030000.0,161555300000.0,172118470000.0,295360270000.0,267433080000.0,141984800000.0,193655390000.0,150703900000.0,186328550000.0
2097.0,277893300000.0,157725950000.0,159882530000.0,153693220000.0,169452770000.0,181901150000.0,158393000000.0,167764600000.0,296896950000.0,266762130000.0,142375910000.0,190798770000.0,147669580000.0,188264320000.0
2098.0,276936360000.0,155812640000.0,159148260000.0,149984740000.0,170199580000.0,180968080000.0,157460760000.0,165363320000.0,293572580000.0,263166600000.0,144893740000.0,189429370000.0,146132830000.0,187805800000.0
2099.0,279465950000.0,155797910000.0,158191570000.0,145947430000.0,169813250000.0,178748460000.0,163382940000.0,164221170000.0,292970630000.0,261669600000.0,144702110000.0,187062010000.0,143398450000.0,190199640000.0
2100.0,281169630000.0,155163820000.0,157057990000.0,144239250000.0,172360240000.0,177037970000.0,164190260000.0,161361360000.0,287481720000.0,262234110000.0,143251730000.0,188874060000.0,139486090000.0,189564530000.0
