time,ACCESS-CM2,CESM2,CESM2-WACCM,NORESM2-MM,INM-CM4-8,CANESM5,ACCESS-ESM1-5,EC-EARTH3,INM-CM5-0,MPI-ESM1-2-HR,CAMS-CSM1-0,MRI-ESM2-0,BCC-CSM2-MR,IPSL-CM6A-LR,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG
2038.0,504963400000.0,504252920000.0,496368000000.0,470691480000.0,560095100000.0,517902900000.0,482774120000.0,507302350000.0,569745150000.0,524207000000.0,602138740000.0,459691600000.0,606531200000.0,489808700000.0,540971800000.0,499075740000.0,522329360000.0
2039.0,490619760000.0,490441300000.0,478835870000.0,461229100000.0,547995880000.0,495607220000.0,476354740000.0,501810100000.0,561177000000.0,513349260000.0,587377100000.0,446138200000.0,605859600000.0,475147400000.0,536806820000.0,482751940000.0,509944530000.0
2040.0,479325450000.0,479222400000.0,464814080000.0,451399900000.0,543946770000.0,479927440000.0,464449270000.0,492440520000.0,556606100000.0,503178600000.0,584425140000.0,425158280000.0,606405070000.0,465607000000.0,530806440000.0,474171380000.0,501638230000.0
2041.0,463725130000.0,462689900000.0,452720530000.0,442194920000.0,542305100000.0,469582480000.0,445468080000.0,480257340000.0,553086500000.0,501890060000.0,575663640000.0,410375500000.0,586492100000.0,450672820000.0,527998000000.0,455904360000.0,494432980000.0
2042.0,455157680000.0,451233020000.0,451688430000.0,429896660000.0,537731860000.0,450471900000.0,437595600000.0,474452850000.0,545468100000.0,498830500000.0,570902800000.0,394447400000.0,576100200000.0,442083380000.0,528309900000.0,450066220000.0,486491100000.0
2043.0,442326840000.0,432870460000.0,433982050000.0,416621530000.0,536284070000.0,427202540000.0,419038400000.0,462917530000.0,542169170000.0,489872500000.0,567534300000.0,390669240000.0,573999900000.0,428640140000.0,526814580000.0,441441200000.0,481349340000.0
2044.0,425283520000.0,421671470000.0,423236000000.0,408320180000.0,531415530000.0,410360120000.0,409224120000.0,450679000000.0,537158900000.0,484797200000.0,557156200000.0,382188800000.0,580543400000.0,427800900000.0,519855240000.0,432690170000.0,478943350000.0
2045.0,415124880000.0,411152800000.0,410503150000.0,395375940000.0,526958530000.0,410653360000.0,395349500000.0,441211130000.0,531621120000.0,483682580000.0,548754420000.0,370781600000.0,573752100000.0,418875770000.0,513573220000.0,423888800000.0,466204980000.0
2046.0,401831200000.0,405751560000.0,394947530000.0,387790600000.0,524004620000.0,401652840000.0,390253200000.0,431703980000.0,528966420000.0,476993620000.0,540067140000.0,365559220000.0,569819700000.0,404905660000.0,503622000000.0,416863800000.0,463236700000.0
2047.0,389753770000.0,403109940000.0,378295520000.0,375610250000.0,519579630000.0,397505560000.0,380839600000.0,418197540000.0,518776880000.0,466588240000.0,535630840000.0,356720600000.0,562243960000.0,406252600000.0,494486980000.0,413581200000.0,455673050000.0
2048.0,378555560000.0,388689630000.0,365965600000.0,367871600000.0,511697100000.0,386800030000.0,370867770000.0,405205300000.0,511747160000.0,454342000000.0,522925830000.0,345923620000.0,558387000000.0,398398230000.0,490627100000.0,405093150000.0,448426020000.0
2049.0,358984680000.0,385216600000.0,356256500000.0,366064530000.0,502609250000.0,387489630000.0,361111400000.0,394658550000.0,504021680000.0,448095420000.0,518419840000.0,340779760000.0,541307240000.0,391865900000.0,487813100000.0,395880300000.0,444282860000.0
2050.0,343718300000.0,375865100000.0,346682900000.0,363669880000.0,489714100000.0,381830300000.0,356726080000.0,385857980000.0,494966540000.0,442788740000.0,517299700000.0,334744900000.0,534537670000.0,386115700000.0,483235270000.0,389380100000.0,439141800000.0
2051.0,336546070000.0,366392250000.0,340070560000.0,356273750000.0,487899070000.0,387040840000.0,349705800000.0,378044740000.0,486667550000.0,432783460000.0,516563860000.0,329338700000.0,527509060000.0,372397740000.0,474780700000.0,388686700000.0,428834980000.0
2052.0,323077600000.0,356908430000.0,332980160000.0,346632030000.0,480464500000.0,395219340000.0,338111370000.0,369420930000.0,477588700000.0,430719040000.0,509694440000.0,326825300000.0,512653600000.0,363360200000.0,467387250000.0,385053000000.0,424290200000.0
2053.0,308323350000.0,345070860000.0,321254520000.0,342438700000.0,480347800000.0,407673200000.0,329384130000.0,359842250000.0,467380500000.0,418768300000.0,501054570000.0,320130200000.0,501397030000.0,361662450000.0,464217500000.0,386391400000.0,415950500000.0
2054.0,297707240000.0,346368080000.0,312839440000.0,341453280000.0,483480240000.0,395730580000.0,322919330000.0,351619680000.0,460760120000.0,408332960000.0,498267200000.0,317829800000.0,491834400000.0,356927140000.0,463981670000.0,379793380000.0,407136370000.0
2055.0,289340500000.0,333877180000.0,305258860000.0,330826000000.0,483969270000.0,385441560000.0,312935550000.0,347252000000.0,454451860000.0,397209630000.0,499386100000.0,314107800000.0,484291670000.0,355461630000.0,452715840000.0,372830770000.0,400429800000.0
2056.0,288460340000.0,326083020000.0,300923160000.0,326865260000.0,479971050000.0,365513000000.0,310773400000.0,343684700000.0,450802650000.0,392221600000.0,493811000000.0,310825520000.0,472951320000.0,357083740000.0,447200330000.0,368015000000.0,395351100000.0
2057.0,283559130000.0,317560650000.0,294904400000.0,326469000000.0,480012900000.0,360309200000.0,307756860000.0,338049040000.0,446690100000.0,385188400000.0,485406570000.0,308677970000.0,468566500000.0,351915700000.0,444985180000.0,365370970000.0,392779140000.0
2058.0,276051720000.0,310082540000.0,288042120000.0,321072900000.0,474861960000.0,361216640000.0,303319060000.0,336587200000.0,443442040000.0,378615140000.0,478437870000.0,302853100000.0,464108650000.0,349507550000.0,431238450000.0,361992300000.0,389835700000.0
2059.0,269960020000.0,303733180000.0,281637420000.0,317628900000.0,466046650000.0,355418670000.0,300144720000.0,333568250000.0,441645070000.0,377224170000.0,470841900000.0,300767670000.0,452115600000.0,347309440000.0,425468200000.0,362601250000.0,381217000000.0
2060.0,263198800000.0,298355330000.0,278905200000.0,312961960000.0,470582530000.0,350186200000.0,296823160000.0,330150480000.0,440591600000.0,372326960000.0,473848250000.0,295725660000.0,454798150000.0,340927940000.0,418048540000.0,360690750000.0,373958020000.0
2061.0,253047720000.0,294533920000.0,273372140000.0,313847400000.0,461726350000.0,366669430000.0,291686220000.0,327136050000.0,438152330000.0,367001200000.0,465149760000.0,293617070000.0,450020300000.0,332239180000.0,409901100000.0,360256800000.0,369218320000.0
2062.0,244422280000.0,294575960000.0,272087170000.0,310350700000.0,457712270000.0,349511350000.0,288465420000.0,321782550000.0,433781370000.0,369580640000.0,452628100000.0,293564120000.0,446618370000.0,331666130000.0,404791850000.0,362448520000.0,370105420000.0
2063.0,241681220000.0,284965730000.0,269430620000.0,301033420000.0,457914480000.0,339677050000.0,285938840000.0,316138780000.0,430763970000.0,372986220000.0,441178750000.0,293475320000.0,442692170000.0,332200640000.0,396561120000.0,354441070000.0,365497450000.0
2064.0,234216050000.0,283344270000.0,266760000000.0,292420200000.0,454149080000.0,333041960000.0,280667160000.0,311172100000.0,430291550000.0,365985960000.0,437365280000.0,286720130000.0,436679570000.0,325195370000.0,391369460000.0,348146000000.0,360529300000.0
2065.0,227882020000.0,277320600000.0,264434580000.0,293462570000.0,454313970000.0,318500400000.0,275736760000.0,312723180000.0,433425580000.0,362031900000.0,440015750000.0,283993570000.0,434947420000.0,323764200000.0,384010160000.0,344348560000.0,361208840000.0
2066.0,222399510000.0,277804060000.0,259699800000.0,292410400000.0,451987400000.0,319518830000.0,273792420000.0,308152270000.0,429701860000.0,358636200000.0,434144940000.0,284272850000.0,437136820000.0,318994150000.0,377792530000.0,342821400000.0,355772800000.0
2067.0,215417960000.0,270670300000.0,257617440000.0,294527930000.0,447841400000.0,306380900000.0,274661800000.0,305647680000.0,426229920000.0,357552880000.0,427591400000.0,280054530000.0,427215780000.0,316349050000.0,373770940000.0,339547360000.0,351163840000.0
2068.0,212836190000.0,270174450000.0,254953440000.0,290242530000.0,443171370000.0,292202500000.0,271895610000.0,304147630000.0,425335900000.0,351572160000.0,423296860000.0,274617710000.0,427728900000.0,317095940000.0,364918500000.0,339974060000.0,344130320000.0
2069.0,213874500000.0,264255650000.0,250583370000.0,287901250000.0,442080330000.0,278200060000.0,271527620000.0,301328660000.0,422149460000.0,352645780000.0,426408440000.0,275009960000.0,415440630000.0,322685630000.0,355604140000.0,333766070000.0,341390980000.0
2070.0,212149100000.0,265011000000.0,246796860000.0,292300800000.0,431906900000.0,275830600000.0,266672950000.0,296130180000.0,420026350000.0,351218960000.0,428297550000.0,268024220000.0,408393840000.0,326542620000.0,351189830000.0,333118900000.0,336832500000.0
2071.0,214635300000.0,259700100000.0,241929950000.0,288396770000.0,433392600000.0,269502820000.0,261345350000.0,297382740000.0,423216680000.0,347716060000.0,429846860000.0,266144560000.0,401647930000.0,320172330000.0,349405680000.0,329687100000.0,334993500000.0
2072.0,211536510000.0,259274850000.0,237414420000.0,285036900000.0,433332450000.0,258896330000.0,257766500000.0,293657540000.0,427801640000.0,345714300000.0,427777400000.0,265866430000.0,394475270000.0,318900830000.0,341993000000.0,328863480000.0,335470360000.0
2073.0,206784180000.0,255798410000.0,236472800000.0,282784240000.0,433125400000.0,259648520000.0,257942140000.0,292615520000.0,427869200000.0,345500450000.0,426807620000.0,259158400000.0,393882140000.0,315577200000.0,341350500000.0,321832940000.0,333337100000.0
2074.0,205040000000.0,252085390000.0,235356770000.0,282776800000.0,434842830000.0,256531840000.0,256608370000.0,290792930000.0,426260700000.0,345590330000.0,425563980000.0,256598900000.0,390524830000.0,314839730000.0,337281320000.0,323658100000.0,331226320000.0
2075.0,206946660000.0,251707060000.0,233205220000.0,281847730000.0,432795900000.0,249390470000.0,252988180000.0,286779100000.0,424162430000.0,342776050000.0,417909200000.0,256324580000.0,388600700000.0,309921580000.0,334696700000.0,324516350000.0,330192320000.0
2076.0,201604710000.0,247541330000.0,231729950000.0,277157480000.0,427450830000.0,236526190000.0,247980880000.0,283795980000.0,427785550000.0,342569320000.0,419392600000.0,256623150000.0,382352230000.0,303047930000.0,329380500000.0,327574880000.0,328089800000.0
2077.0,196690670000.0,243533170000.0,228285280000.0,280701900000.0,429068400000.0,236899300000.0,240934350000.0,280780280000.0,424762100000.0,344877470000.0,420844730000.0,254179930000.0,374815500000.0,302123880000.0,330961800000.0,327999750000.0,325087820000.0
2078.0,196978920000.0,240136360000.0,229054460000.0,280344720000.0,431679470000.0,232727200000.0,239316810000.0,280203820000.0,428021350000.0,338875970000.0,419407000000.0,252205580000.0,369222650000.0,301201800000.0,334702870000.0,327409140000.0,322304570000.0
2079.0,196556770000.0,239960670000.0,232371140000.0,280523570000.0,435524170000.0,233162720000.0,240905730000.0,279013950000.0,422300780000.0,339287670000.0,418351700000.0,255422400000.0,365745340000.0,299535660000.0,332286560000.0,325213620000.0,317907930000.0
2080.0,193232650000.0,235709740000.0,230831850000.0,276859450000.0,432596420000.0,237998160000.0,235380520000.0,279433540000.0,420002000000.0,334839450000.0,426164420000.0,254357140000.0,370339970000.0,298228020000.0,329171470000.0,324899830000.0,316955230000.0
2081.0,194195590000.0,232289100000.0,231000700000.0,273379410000.0,432002730000.0,230342920000.0,233818550000.0,279215180000.0,418056180000.0,334273200000.0,427181970000.0,252261960000.0,368404370000.0,296547550000.0,327091360000.0,326826300000.0,316831560000.0
2082.0,191523860000.0,235641520000.0,229491150000.0,274032200000.0,428407030000.0,240634870000.0,231253880000.0,276790020000.0,412373750000.0,333903270000.0,421087600000.0,256408340000.0,358671700000.0,289797100000.0,323597400000.0,326972280000.0,317024930000.0
2083.0,192464340000.0,234666340000.0,226892270000.0,274409900000.0,429901020000.0,240375680000.0,232980280000.0,274907630000.0,410595030000.0,338524930000.0,415984350000.0,255944740000.0,355763220000.0,283432600000.0,316086900000.0,332157800000.0,314330680000.0
2084.0,192282740000.0,229822840000.0,222472060000.0,272400830000.0,431707360000.0,265799370000.0,228926870000.0,278436700000.0,410310500000.0,338746150000.0,404162180000.0,256097420000.0,350897080000.0,279410100000.0,311770350000.0,335768780000.0,304824350000.0
2085.0,189680060000.0,234633820000.0,224348750000.0,275199850000.0,430943370000.0,270834700000.0,228308390000.0,282671400000.0,414450400000.0,336091220000.0,398914850000.0,256494750000.0,351363430000.0,274057170000.0,309386600000.0,348873900000.0,299802300000.0
2086.0,188758410000.0,238161020000.0,222504520000.0,274054820000.0,428651640000.0,266120900000.0,227238630000.0,281840200000.0,410073330000.0,338650800000.0,395408470000.0,256662700000.0,351204700000.0,272867520000.0,309218930000.0,344639100000.0,296295760000.0
2087.0,189756950000.0,238490100000.0,219345680000.0,272780590000.0,427096600000.0,274213360000.0,228339760000.0,281195100000.0,409913980000.0,338113270000.0,395811550000.0,253601400000.0,351264600000.0,273837470000.0,306197040000.0,343404300000.0,293821640000.0
2088.0,187442860000.0,235038970000.0,217801870000.0,276116770000.0,425455500000.0,265776450000.0,225102580000.0,280927040000.0,409644340000.0,334242280000.0,388494100000.0,260354030000.0,348362470000.0,268030820000.0,306510530000.0,342441130000.0,288679800000.0
2089.0,184949490000.0,233397910000.0,213529030000.0,277831800000.0,422415500000.0,268997070000.0,221243130000.0,285874880000.0,408512530000.0,334041380000.0,386414500000.0,261849990000.0,352910400000.0,263901720000.0,303569530000.0,345142230000.0,281313500000.0
2090.0,187315880000.0,235143600000.0,213251870000.0,280180980000.0,419977330000.0,280061280000.0,219375100000.0,288478900000.0,405119760000.0,340415200000.0,384215150000.0,261817880000.0,353741960000.0,261898260000.0,301389550000.0,343425350000.0,278178820000.0
2091.0,186802600000.0,236481890000.0,209901760000.0,278417930000.0,419294000000.0,289241630000.0,219777580000.0,289221600000.0,408349700000.0,347503430000.0,381961860000.0,260395750000.0,354141900000.0,262726320000.0,300293620000.0,347357680000.0,275247240000.0
2092.0,186896380000.0,236021920000.0,207364900000.0,278933860000.0,418735000000.0,281738600000.0,218243060000.0,289598500000.0,411624200000.0,346363070000.0,378390870000.0,259917580000.0,360300150000.0,268673240000.0,295193870000.0,346556760000.0,271293280000.0
2093.0,188229760000.0,231620940000.0,208433790000.0,277008900000.0,421997380000.0,282406680000.0,213403500000.0,289019560000.0,409148650000.0,349418520000.0,380195800000.0,259965580000.0,358119670000.0,265839460000.0,298491900000.0,339049020000.0,272010410000.0
2094.0,190521480000.0,230580360000.0,207326770000.0,276285800000.0,422942930000.0,284074340000.0,209824190000.0,287162860000.0,411459500000.0,356609230000.0,381296570000.0,260372800000.0,362989520000.0,264384350000.0,296993400000.0,344869770000.0,273113970000.0
2095.0,190554960000.0,233697600000.0,211974960000.0,279129500000.0,421361350000.0,298090820000.0,208114530000.0,283154020000.0,412132380000.0,355383150000.0,381650570000.0,255654950000.0,360151800000.0,265914910000.0,300762500000.0,344699570000.0,274988170000.0
2096.0,186430490000.0,234158390000.0,210896060000.0,282751660000.0,420851650000.0,291574970000.0,209669490000.0,284620500000.0,409152420000.0,356923830000.0,385229160000.0,255039800000.0,365672900000.0,271768860000.0,308766970000.0,344223600000.0,273890440000.0
2097.0,187442220000.0,230611470000.0,212128020000.0,279342250000.0,419417030000.0,292319920000.0,207293040000.0,284800840000.0,412936200000.0,350222450000.0,388544500000.0,258230400000.0,362874800000.0,275503380000.0,309603400000.0,346720860000.0,273298150000.0
2098.0,198701200000.0,228653580000.0,214434990000.0,282275940000.0,412381540000.0,285049320000.0,207294370000.0,283464100000.0,412845870000.0,349447850000.0,382228170000.0,256959640000.0,368952770000.0,274725720000.0,311600250000.0,345438130000.0,271073500000.0
2099.0,199655560000.0,231166080000.0,210275730000.0,277226160000.0,413048470000.0,277589560000.0,206045320000.0,282846460000.0,411428000000.0,348913470000.0,381130540000.0,254658080000.0,370417170000.0,276076760000.0,309071380000.0,340462670000.0,271905050000.0
2100.0,195811980000.0,228690260000.0,209478060000.0,278079540000.0,417569670000.0,273751850000.0,206570180000.0,282185900000.0,413685220000.0,350075030000.0,386533030000.0,257944550000.0,373300530000.0,275163550000.0,306861380000.0,338788160000.0,271699570000.0
