time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,1016479550000.0,1016479550000.0
2001.0,1009813500000.0,1009813500000.0
2002.0,1007757400000.0,1007757400000.0
2003.0,999811200000.0,999811200000.0
2004.0,992623300000.0,992623300000.0
2005.0,979457340000.0,979457340000.0
2006.0,976092140000.0,976092140000.0
2007.0,965426940000.0,965426940000.0
2008.0,969191460000.0,969191460000.0
2009.0,963509300000.0,963509300000.0
2010.0,949942900000.0,949942900000.0
2011.0,944716700000.0,944716700000.0
2012.0,946838630000.0,946838630000.0
2013.0,943073300000.0,943073300000.0
2014.0,922542600000.0,922542600000.0
2015.0,908868100000.0,908868100000.0
2016.0,891899600000.0,891899600000.0
2017.0,880901100000.0,880901100000.0
2018.0,870433750000.0,870433750000.0
2019.0,863233400000.0,863233400000.0
2020.0,847819400000.0,847819400000.0
2021.0,822148300000.0,818716300000.0
2022.0,810197500000.0,800079200000.0
2023.0,773674300000.0,795210940000.0
2024.0,752000900000.0,782116260000.0
2025.0,722064200000.0,765013700000.0
2026.0,700540850000.0,742146400000.0
2027.0,689442260000.0,727865700000.0
2028.0,665105660000.0,717353200000.0
2029.0,655660600000.0,722053200000.0
2030.0,638510200000.0,688750100000.0
2031.0,622131540000.0,666592400000.0
2032.0,601536140000.0,648554350000.0
2033.0,580919900000.0,636024460000.0
2034.0,569588500000.0,630098900000.0
2035.0,551711870000.0,597227340000.0
2036.0,525064770000.0,567360600000.0
2037.0,503660540000.0,553285600000.0
2038.0,487291700000.0,523587800000.0
2039.0,472642680000.0,500038570000.0
2040.0,445643600000.0,487749120000.0
2041.0,421614940000.0,472483360000.0
2042.0,409173720000.0,439438500000.0
2043.0,392008270000.0,419411560000.0
2044.0,380271530000.0,394307960000.0
2045.0,365051800000.0,384946540000.0
2046.0,339900100000.0,378650070000.0
2047.0,328894300000.0,363515450000.0
2048.0,315005760000.0,340975800000.0
2049.0,299620760000.0,325490970000.0
2050.0,281991400000.0,312920900000.0
2051.0,273546300000.0,294130970000.0
2052.0,259763980000.0,273701190000.0
2053.0,250723270000.0,263136330000.0
2054.0,243058690000.0,254465410000.0
2055.0,235652890000.0,235512350000.0
2056.0,226533560000.0,222862020000.0
2057.0,220438450000.0,214221490000.0
2058.0,211932320000.0,201005630000.0
2059.0,204479900000.0,187573780000.0
2060.0,200445700000.0,174070820000.0
2061.0,195932750000.0,164387640000.0
2062.0,184367600000.0,157257920000.0
2063.0,175044690000.0,145474500000.0
2064.0,163296120000.0,136033346000.0
2065.0,154094140000.0,125398420000.0
2066.0,149233240000.0,119057285000.0
2067.0,143342930000.0,110063935000.0
2068.0,139472160000.0,104945615000.0
2069.0,132642170000.0,96907820000.0
2070.0,128557260000.0,91909790000.0
2071.0,118630670000.0,84901724000.0
2072.0,109974480000.0,77355490000.0
2073.0,102891410000.0,71247930000.0
2074.0,97806770000.0,64992227000.0
2075.0,95428950000.0,61533254000.0
2076.0,91805884000.0,55561023000.0
2077.0,88352375000.0,49806033000.0
2078.0,83549045000.0,44971168000.0
2079.0,78581610000.0,41715850000.0
2080.0,75980840000.0,37978950000.0
2081.0,73736890000.0,32646345000.0
2082.0,69544370000.0,28975094000.0
2083.0,68277654000.0,26592480000.0
2084.0,66452087000.0,24948742000.0
2085.0,63201290000.0,22280344000.0
2086.0,60135160000.0,21044652000.0
2087.0,57309720000.0,19488320000.0
2088.0,53416636000.0,17590098000.0
2089.0,50824733000.0,16448320000.0
2090.0,47800630000.0,15755016000.0
2091.0,45867270000.0,13914222000.0
2092.0,44643254000.0,13113080000.0
2093.0,43286917000.0,12503152000.0
2094.0,43369100000.0,11161172000.0
2095.0,41097777000.0,10171374000.0
2096.0,40319832000.0,9354636000.0
2097.0,39771690000.0,8532653000.0
2098.0,37606360000.0,8123121000.0
2099.0,35656557000.0,7382053000.0
2100.0,35414450000.0,6684271000.0
