time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2000.0,2144101200.0,2144101200.0,2144101200.0
2001.0,2151502000.0,2151502000.0,2151502000.0
2002.0,2143095900.0,2143095900.0,2143095900.0
2003.0,2203072800.0,2203072800.0,2203072800.0
2004.0,2121320300.0,2121320300.0,2121320300.0
2005.0,2115797900.0,2115797900.0,2115797900.0
2006.0,2103285100.0,2103285100.0,2103285100.0
2007.0,2088893300.0,2088893300.0,2088893300.0
2008.0,2088267500.0,2088267500.0,2088267500.0
2009.0,2115927600.0,2115927600.0,2115927600.0
2010.0,2079213300.0,2079213300.0,2079213300.0
2011.0,2093350400.0,2093350400.0,2093350400.0
2012.0,2058399700.0,2058399700.0,2058399700.0
2013.0,2049174800.0,2049174800.0,2049174800.0
2014.0,2051196900.0,2051196900.0,2051196900.0
2015.0,2065916300.0,2065916300.0,2065916300.0
2016.0,2018736300.0,2018736300.0,2018736300.0
2017.0,2007848400.0,2007848400.0,2007848400.0
2018.0,1988766700.0,1988766700.0,1988766700.0
2019.0,1962724000.0,1962724000.0,1962724000.0
2020.0,1947496000.0,1947496000.0,1947496000.0
2021.0,1898487300.0,1911481100.0,1955214000.0
2022.0,1860812300.0,1858238600.0,1898341200.0
2023.0,1896438500.0,1829332200.0,1867858400.0
2024.0,1860096600.0,1809211600.0,1829563500.0
2025.0,1802958200.0,1789828700.0,1873872300.0
2026.0,1757583700.0,1753534600.0,1761762700.0
2027.0,1715109200.0,1722308700.0,1715174300.0
2028.0,1700175400.0,1680766600.0,1653515000.0
2029.0,1693981700.0,1716537200.0,1604296100.0
2030.0,1659903100.0,1636211000.0,1565328300.0
2031.0,1614809900.0,1597855000.0,1582730000.0
2032.0,1567290600.0,1518321400.0,1507083100.0
2033.0,1624872400.0,1464184300.0,1478118900.0
2034.0,1478848500.0,1437831700.0,1495895700.0
2035.0,1443985500.0,1393910700.0,1420670500.0
2036.0,1402469500.0,1348338300.0,1369310200.0
2037.0,1370374000.0,1286780000.0,1348307300.0
2038.0,1365298200.0,1222285600.0,1305057400.0
2039.0,1377411500.0,1182253400.0,1264622000.0
2040.0,1292384900.0,1151761500.0,1231716100.0
2041.0,1234270600.0,1076711300.0,1178496800.0
2042.0,1219129300.0,1055659000.0,1178222200.0
2043.0,1185639200.0,1045076800.0,1144918300.0
2044.0,1145346800.0,1009553150.0,1095051500.0
2045.0,1093384300.0,965244800.0,1054183900.0
2046.0,1073012860.0,923660600.0,1037159230.0
2047.0,1110335400.0,892542800.0,1008627400.0
2048.0,1029429000.0,855136830.0,988311400.0
2049.0,1015167040.0,839403500.0,978018600.0
2050.0,986702400.0,810107650.0,950624800.0
2051.0,971076160.0,788482800.0,917443800.0
2052.0,1175021700.0,760988740.0,909068700.0
2053.0,989073000.0,758819100.0,877751040.0
2054.0,927861100.0,928797630.0,861539000.0
2055.0,1016530750.0,725287100.0,835518460.0
2056.0,893274500.0,695833100.0,826474000.0
2057.0,902265200.0,684136260.0,791070460.0
2058.0,866784400.0,653676400.0,765564350.0
2059.0,845152060.0,945550700.0,756916540.0
2060.0,842045060.0,691295100.0,738805570.0
2061.0,1007404740.0,627283600.0,727291400.0
2062.0,832756500.0,605567550.0,709555800.0
2063.0,814590500.0,592650200.0,688651400.0
2064.0,792023740.0,688657000.0,660924350.0
2065.0,788954100.0,625417900.0,647943360.0
2066.0,952398000.0,598073860.0,679019500.0
2067.0,882423200.0,589247400.0,664699840.0
2068.0,773716030.0,626725200.0,615266700.0
2069.0,752797600.0,559008700.0,608469500.0
2070.0,750027000.0,546494460.0,593460030.0
2071.0,728495550.0,873276100.0,611877300.0
2072.0,715649900.0,621988200.0,610287740.0
2073.0,704658400.0,590266800.0,590348500.0
2074.0,694634000.0,758458000.0,704987900.0
2075.0,681908800.0,636739600.0,662700860.0
2076.0,673421950.0,723899460.0,605424200.0
2077.0,664323500.0,624966340.0,567229250.0
2078.0,696262400.0,577488700.0,567590400.0
2079.0,682661500.0,555165300.0,618551400.0
2080.0,736058560.0,556788800.0,561357700.0
2081.0,661167900.0,548208060.0,539540300.0
2082.0,651253000.0,550269950.0,530841540.0
2083.0,1078832600.0,564994370.0,530182140.0
2084.0,950510140.0,540839550.0,590194400.0
2085.0,805029900.0,533973500.0,529546600.0
2086.0,671761400.0,737481800.0,521575800.0
2087.0,660271040.0,533812320.0,514423580.0
2088.0,801805600.0,521061570.0,622895500.0
2089.0,639919200.0,517044300.0,514089200.0
2090.0,731296260.0,513031400.0,590699260.0
2091.0,649536600.0,508528130.0,508512860.0
2092.0,628908500.0,503618050.0,516086880.0
2093.0,684271900.0,683331460.0,510422300.0
2094.0,1320839400.0,544807400.0,649802050.0
2095.0,752287000.0,515385060.0,533410850.0
2096.0,1289139500.0,539427650.0,512294700.0
2097.0,680809300.0,499907700.0,499271000.0
2098.0,700842750.0,497269340.0,498067040.0
2099.0,692831500.0,496609730.0,617556160.0
2100.0,665640200.0,505039870.0,556370600.0
2101.0,647860800.0,492958000.0,512108740.0
2102.0,640181250.0,516374460.0,495416540.0
2103.0,721616400.0,508110430.0,492167680.0
2104.0,648148160.0,488520600.0,486751400.0
2105.0,1007038500.0,534010560.0,494666300.0
2106.0,644191740.0,557302850.0,505159230.0
2107.0,806220540.0,508274240.0,486260130.0
2108.0,777904830.0,542875650.0,483647870.0
2109.0,682528100.0,799447400.0,723576000.0
2110.0,724796740.0,638296800.0,535496770.0
2111.0,645534660.0,893600500.0,772710000.0
2112.0,634958500.0,700201200.0,678960830.0
2113.0,675179400.0,613613100.0,564770100.0
2114.0,830541200.0,576535000.0,543654900.0
2115.0,890939970.0,571283100.0,517882460.0
2116.0,685720260.0,1133663100.0,515608220.0
2117.0,661429760.0,827410800.0,505131140.0
2118.0,1333870100.0,607407200.0,522441180.0
2119.0,992135040.0,575976960.0,513627550.0
2120.0,668212740.0,565555650.0,505775070.0
2121.0,656165570.0,564962600.0,516975140.0
2122.0,646408960.0,545437000.0,507425380.0
2123.0,639694300.0,837534800.0,519268930.0
2124.0,702512260.0,556727550.0,516335800.0
2125.0,1457431300.0,541616700.0,534813470.0
2126.0,855644400.0,536134080.0,559336770.0
2127.0,691228300.0,566316000.0,514125860.0
2128.0,917503550.0,575982200.0,613735040.0
2129.0,835765950.0,554124700.0,564432300.0
2130.0,689238600.0,588676000.0,516321500.0
2131.0,656735740.0,546627400.0,519185730.0
2132.0,759774400.0,793632300.0,517604030.0
2133.0,682805200.0,698145500.0,1242772900.0
2134.0,655493000.0,549541060.0,698882000.0
2135.0,653588900.0,538252900.0,629876030.0
2136.0,649087360.0,557362560.0,726443600.0
2137.0,825509900.0,531915740.0,631510900.0
2138.0,753438100.0,639324600.0,567523700.0
2139.0,725890500.0,607935700.0,535087140.0
2140.0,666851140.0,718389200.0,527217440.0
2141.0,682662600.0,607279740.0,526136400.0
2142.0,660982600.0,590650700.0,743345600.0
2143.0,663615360.0,550762100.0,533032450.0
2144.0,654527100.0,554303100.0,530329060.0
2145.0,657535900.0,786521540.0,534278660.0
2146.0,802083400.0,579107650.0,672597760.0
2147.0,673409300.0,546137800.0,521246340.0
2148.0,682696400.0,1478455000.0,517628200.0
2149.0,660022850.0,1078185500.0,514987650.0
2150.0,655770700.0,774227600.0,512374080.0
2151.0,676126500.0,698274700.0,511356540.0
2152.0,650960800.0,635572100.0,507446200.0
2153.0,648355100.0,607005400.0,507228350.0
2154.0,646060900.0,616437600.0,769105540.0
2155.0,643415600.0,1077612400.0,688685400.0
2156.0,728640960.0,739580900.0,609939460.0
2157.0,1062500160.0,666890100.0,559808000.0
2158.0,692949300.0,780091600.0,514770050.0
2159.0,656392900.0,822479940.0,699423200.0
2160.0,789528960.0,664686500.0,687095500.0
2161.0,869966800.0,675961860.0,543718660.0
2162.0,660560900.0,647579800.0,518342750.0
2163.0,648753150.0,778683400.0,510505540.0
2164.0,853153540.0,645921700.0,536008420.0
2165.0,734065860.0,696108350.0,509901340.0
2166.0,654720450.0,664282200.0,499266430.0
2167.0,703614400.0,858414660.0,498224540.0
2168.0,811635100.0,974914940.0,492954020.0
2169.0,785079900.0,891804350.0,502300100.0
2170.0,713833860.0,1040742850.0,488744000.0
2171.0,1365216500.0,732541950.0,527411500.0
2172.0,1018260900.0,713145000.0,551711800.0
2173.0,1088394800.0,678529600.0,505376600.0
2174.0,924630600.0,682138500.0,482967600.0
2175.0,817765250.0,767580800.0,545352400.0
2176.0,782541200.0,698490500.0,495477800.0
2177.0,752058700.0,933811400.0,514316860.0
2178.0,753675500.0,941998850.0,513998900.0
2179.0,741514940.0,790866600.0,477681600.0
2180.0,746451840.0,745003260.0,474404100.0
2181.0,723615500.0,722522700.0,485509500.0
2182.0,713101000.0,952775800.0,471237060.0
2183.0,705290100.0,1163086500.0,685993800.0
2184.0,777245600.0,926458100.0,561936900.0
2185.0,824575940.0,862274500.0,477039780.0
2186.0,777238700.0,891182100.0,468812480.0
2187.0,1132494000.0,948286460.0,469395040.0
2188.0,943912600.0,817943000.0,500299100.0
2189.0,836361600.0,822905660.0,477316640.0
2190.0,824827260.0,773276300.0,474015500.0
2191.0,919800060.0,1253842800.0,465950180.0
2192.0,853713700.0,845211840.0,477310700.0
2193.0,828638500.0,837587200.0,463966820.0
2194.0,781555700.0,782863700.0,775096450.0
2195.0,753600600.0,777199000.0,508537730.0
2196.0,868208600.0,977047600.0,508588380.0
2197.0,752429000.0,1067258200.0,674623740.0
2198.0,855542460.0,836829900.0,599392450.0
2199.0,847190100.0,800941700.0,523245150.0
2200.0,798626200.0,798097540.0,632617400.0
2201.0,1663236400.0,1180538900.0,494805920.0
2202.0,1219489400.0,881492400.0,497613470.0
2203.0,935625600.0,801654900.0,582047740.0
2204.0,862650750.0,813005250.0,567428600.0
2205.0,814392100.0,794743500.0,519280480.0
2206.0,786741300.0,873988200.0,501418600.0
2207.0,776059500.0,789352960.0,517087970.0
2208.0,770968500.0,788860740.0,501950300.0
2209.0,802106700.0,788331400.0,497024130.0
2210.0,824953800.0,783382850.0,539758340.0
2211.0,771302400.0,795359700.0,541812400.0
2212.0,763550600.0,778354100.0,517553800.0
2213.0,818049540.0,843270850.0,508643550.0
2214.0,773175400.0,778814700.0,558451200.0
2215.0,759115400.0,769852100.0,551127040.0
2216.0,752030600.0,954813600.0,535253860.0
2217.0,773542850.0,1117355100.0,512624830.0
2218.0,1134652800.0,1200853200.0,505978370.0
2219.0,873519300.0,904283200.0,508477020.0
2220.0,862964350.0,842583040.0,636436500.0
2221.0,895530240.0,848500400.0,514762720.0
2222.0,1063478850.0,859105800.0,512593120.0
2223.0,800158600.0,836670800.0,503567200.0
2224.0,796471400.0,789049860.0,501004320.0
2225.0,806479300.0,790673600.0,499624060.0
2226.0,841438700.0,1082931000.0,493925980.0
2227.0,1574429300.0,840753500.0,507138270.0
2228.0,1180356200.0,782762000.0,514724580.0
2229.0,896090750.0,769773900.0,504682940.0
2230.0,921906300.0,762655500.0,498554720.0
2231.0,937445400.0,757765400.0,491283500.0
2232.0,880342660.0,801309250.0,490413380.0
2233.0,846235140.0,757580350.0,488751870.0
2234.0,817005440.0,747898900.0,488649860.0
2235.0,828436100.0,743248640.0,489121300.0
2236.0,804516200.0,738570560.0,511837860.0
2237.0,866231000.0,893464300.0,537644800.0
2238.0,1053326400.0,829787900.0,483539520.0
2239.0,914518200.0,973584060.0,540388740.0
2240.0,901291000.0,1086158700.0,486133470.0
2241.0,904701300.0,872879000.0,478714140.0
2242.0,826371400.0,795929000.0,474238600.0
2243.0,913869250.0,859053630.0,472817440.0
2244.0,957456900.0,767053630.0,470543650.0
2245.0,823731000.0,744253760.0,633171840.0
2246.0,906041660.0,1036795840.0,475701400.0
2247.0,826181900.0,873003500.0,565296700.0
2248.0,918415170.0,796422500.0,473714300.0
2249.0,978694400.0,1172574700.0,494730100.0
2250.0,846037000.0,812884000.0,534610780.0
2251.0,1164149000.0,791927700.0,522191970.0
2252.0,927988540.0,815974850.0,465632300.0
2253.0,967036800.0,796612400.0,498678900.0
2254.0,1020312000.0,760306370.0,457384260.0
2255.0,970935200.0,764153700.0,456279230.0
2256.0,1222914300.0,741214400.0,728352060.0
2257.0,961300100.0,733607550.0,504430430.0
2258.0,914628900.0,734013000.0,463908640.0
2259.0,929514700.0,1306850400.0,456532100.0
2260.0,888610900.0,943396400.0,454308580.0
2261.0,876786370.0,1004054140.0,517599100.0
2262.0,869187700.0,798687700.0,569851900.0
2263.0,899469500.0,751379900.0,497529300.0
2264.0,870951400.0,787012000.0,485943700.0
2265.0,868885760.0,746244740.0,541618940.0
2266.0,882839700.0,794841500.0,476049660.0
2267.0,952470800.0,818366660.0,663572030.0
2268.0,981182340.0,775306240.0,577845950.0
2269.0,883583360.0,1225080200.0,513099740.0
2270.0,1223502300.0,863463100.0,739036300.0
2271.0,1083049200.0,942888770.0,602727230.0
2272.0,955413800.0,830252100.0,520554000.0
2273.0,893623360.0,1143610900.0,567011840.0
2274.0,1037640200.0,1151464000.0,527889900.0
2275.0,1190333300.0,1035899840.0,506220740.0
2276.0,879175800.0,1107783700.0,493156770.0
2277.0,887084300.0,1077954200.0,493505600.0
2278.0,903201300.0,993594900.0,713920830.0
2279.0,915040500.0,1093512300.0,591370430.0
2280.0,1000642940.0,944837570.0,547050700.0
2281.0,910390200.0,879973600.0,566667000.0
2282.0,882115650.0,1274873700.0,510859500.0
2283.0,899937150.0,918990700.0,507787840.0
2284.0,917635900.0,1030998300.0,528902600.0
2285.0,1034827000.0,899685500.0,522255100.0
2286.0,1051694660.0,1640274700.0,510541980.0
2287.0,1025571400.0,995674750.0,651097300.0
2288.0,1028297860.0,1013203500.0,518255870.0
2289.0,938335040.0,940659460.0,567397800.0
2290.0,918067140.0,1013344960.0,538413250.0
2291.0,897052100.0,1065776200.0,514579620.0
2292.0,1305635100.0,989123100.0,515083700.0
2293.0,1479626500.0,975598660.0,694860500.0
2294.0,1604583200.0,938724300.0,555726340.0
2295.0,1249342700.0,928487100.0,644852600.0
2296.0,1202897300.0,930603100.0,754527800.0
2297.0,1200531500.0,918430700.0,906289340.0
2298.0,1146765600.0,913926460.0,662839940.0
2299.0,1482931500.0,1176412000.0,845845400.0
2300.0,1089028000.0,948622300.0,723980200.0
