time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2000.0,2144101200.0,2144101200.0,2144101200.0
2001.0,2151502000.0,2151502000.0,2151502000.0
2002.0,2143095900.0,2143095900.0,2143095900.0
2003.0,2203072800.0,2203072800.0,2203072800.0
2004.0,2121320300.0,2121320300.0,2121320300.0
2005.0,2115797900.0,2115797900.0,2115797900.0
2006.0,2103285100.0,2103285100.0,2103285100.0
2007.0,2088893300.0,2088893300.0,2088893300.0
2008.0,2088267500.0,2088267500.0,2088267500.0
2009.0,2115927600.0,2115927600.0,2115927600.0
2010.0,2079213300.0,2079213300.0,2079213300.0
2011.0,2093350400.0,2093350400.0,2093350400.0
2012.0,2058399700.0,2058399700.0,2058399700.0
2013.0,2049174800.0,2049174800.0,2049174800.0
2014.0,2051196900.0,2051196900.0,2051196900.0
2015.0,2065916300.0,2065916300.0,2065916300.0
2016.0,2018736300.0,2018736300.0,2018736300.0
2017.0,2007848400.0,2007848400.0,2007848400.0
2018.0,1988766700.0,1988766700.0,1988766700.0
2019.0,1962724000.0,1962724000.0,1962724000.0
2020.0,1947496000.0,1947496000.0,1947496000.0
2021.0,1880642200.0,1906018700.0,1940587100.0
2022.0,1839912000.0,1959632900.0,1901917600.0
2023.0,1778483700.0,1861021300.0,1872301000.0
2024.0,1751009200.0,1848142200.0,1954763800.0
2025.0,1695958800.0,1836446500.0,1954752600.0
2026.0,1664272100.0,1791043200.0,1907458600.0
2027.0,1633788800.0,1799318900.0,1855983000.0
2028.0,1715565800.0,1747877000.0,1827227000.0
2029.0,1537220500.0,1702082400.0,1776952200.0
2030.0,1529247600.0,1679670700.0,1744108900.0
2031.0,1432562400.0,1637455900.0,1716705200.0
2032.0,1391253800.0,1604278400.0,1645428900.0
2033.0,1358696600.0,1542902000.0,1595413800.0
2034.0,1315523600.0,1496378600.0,1559127700.0
2035.0,1398338800.0,1456961500.0,1496061600.0
2036.0,1258507000.0,1428886300.0,1449052700.0
2037.0,1205580500.0,1372956700.0,1386024000.0
2038.0,1213062700.0,1314203300.0,1381359200.0
2039.0,1177915100.0,1262887000.0,1297769000.0
2040.0,1108696300.0,1226035200.0,1281092700.0
2041.0,1086605300.0,1178614300.0,1250204800.0
2042.0,1041691600.0,1140228100.0,1215888000.0
2043.0,999488900.0,1108908400.0,1166939400.0
2044.0,983432260.0,1055119600.0,1127422000.0
2045.0,947994200.0,1031500540.0,1060126100.0
2046.0,924798140.0,969668100.0,1036381630.0
2047.0,901857800.0,920456000.0,990397800.0
2048.0,870219600.0,875926850.0,969600800.0
2049.0,847375100.0,843520200.0,933838140.0
2050.0,830427840.0,807824450.0,890859400.0
2051.0,807734460.0,769811500.0,865524030.0
2052.0,783916500.0,731914000.0,824951600.0
2053.0,757356900.0,703355900.0,853724160.0
2054.0,725338000.0,646373060.0,770731400.0
2055.0,702643140.0,586339400.0,722137340.0
2056.0,673631700.0,548765630.0,691120640.0
2057.0,646273200.0,507748060.0,657852860.0
2058.0,672256700.0,473537630.0,607453800.0
2059.0,606302800.0,418544860.0,592282240.0
2060.0,570168700.0,385978850.0,556818240.0
2061.0,538132860.0,349466020.0,524014370.0
2062.0,516511500.0,316218050.0,581818050.0
2063.0,499321630.0,266306100.0,577423170.0
2064.0,472866300.0,230987820.0,485977280.0
2065.0,463128930.0,196594910.0,466022140.0
2066.0,425599680.0,179876000.0,432049920.0
2067.0,405788400.0,157272430.0,402070400.0
2068.0,378405630.0,131399130.0,384074900.0
2069.0,362681820.0,109754410.0,369495870.0
2070.0,342675200.0,92414220.0,349895940.0
2071.0,330291900.0,85823030.0,323439680.0
2072.0,325129470.0,75107620.0,305498500.0
2073.0,309685060.0,64688012.0,281420900.0
2074.0,300087600.0,58405276.0,264233980.0
2075.0,271811840.0,51422920.0,342527840.0
2076.0,251652740.0,44592636.0,243629780.0
2077.0,243624620.0,40802124.0,230127570.0
2078.0,235504590.0,36114660.0,228984460.0
2079.0,231624260.0,35650040.0,224059550.0
2080.0,215678450.0,33759196.0,214161740.0
2081.0,198875600.0,29652406.0,206810340.0
2082.0,195036200.0,28650230.0,199280690.0
2083.0,189224420.0,27769032.0,179821800.0
2084.0,186686820.0,27983132.0,172383730.0
2085.0,172013740.0,27019176.0,163503380.0
2086.0,163627680.0,21987886.0,153977440.0
2087.0,158995280.0,20563148.0,132237690.0
2088.0,145168140.0,19791210.0,123480670.0
2089.0,138835890.0,17107852.0,114408330.0
2090.0,134782050.0,16872688.0,100707790.0
2091.0,131207496.0,15418474.0,86658460.0
2092.0,122412660.0,15181232.0,84893090.0
2093.0,118992104.0,13562270.0,77613480.0
2094.0,98344936.0,12948596.0,74493030.0
2095.0,93282470.0,12306534.0,64696132.0
2096.0,89981590.0,12204402.0,61175012.0
2097.0,86303180.0,12039706.0,58133950.0
2098.0,81899240.0,11152263.0,53314150.0
2099.0,75371190.0,9484790.0,45951544.0
2100.0,72531410.0,9041056.0,45491776.0
2101.0,66817948.0,8268094.5,39610884.0
2102.0,65517930.0,7477823.5,37846212.0
2103.0,60054710.0,7184103.5,34274950.0
2104.0,58200244.0,6239132.5,30547376.0
2105.0,49181184.0,6231770.0,28030136.0
2106.0,44291520.0,5588926.0,26510626.0
2107.0,43301896.0,4932822.0,25743050.0
2108.0,40191680.0,4753522.0,24647964.0
2109.0,41507064.0,3881043.2,22377476.0
2110.0,39576510.0,3774851.2,20028014.0
2111.0,39497170.0,3691132.8,18085662.0
2112.0,37659428.0,3677925.2,16195235.0
2113.0,35724492.0,3525590.2,15851266.0
2114.0,34371060.0,3561889.2,14497830.0
2115.0,33151956.0,3315052.5,12319067.0
2116.0,31849372.0,3305617.0,12216571.0
2117.0,29654730.0,2930290.0,11445802.0
2118.0,28869474.0,2807832.0,10930505.0
2119.0,28239016.0,2723137.5,10497174.0
2120.0,27688210.0,2638693.2,9972723.0
2121.0,26494444.0,2491185.8,9906004.0
2122.0,25493940.0,2486709.2,8805574.0
2123.0,25461170.0,2476855.2,8468528.0
2124.0,21588372.0,2113453.2,7531930.0
2125.0,20824964.0,2029998.4,7258308.0
2126.0,19242118.0,2028093.9,6826797.0
2127.0,16935002.0,1876703.1,6283715.0
2128.0,20119900.0,1781696.0,5900916.0
2129.0,16357486.0,1768550.0,5727152.5
2130.0,15762509.0,1765901.2,5620310.0
2131.0,15545060.0,1766840.9,6011370.0
2132.0,14607954.0,1358018.0,4936215.0
2133.0,14527118.0,1354693.6,4894457.5
2134.0,12835304.0,1354936.8,4370776.0
2135.0,12137159.0,1261408.4,3707815.0
2136.0,11116641.0,1132262.6,3686242.8
2137.0,11208010.0,1128017.1,3687995.8
2138.0,11007880.0,1117437.0,3678622.8
2139.0,10479208.0,1048420.1,3456560.8
2140.0,10455197.0,901723.75,3311258.8
2141.0,10393122.0,715129.3,3271846.2
2142.0,9725894.0,719847.6,3155021.8
2143.0,8549530.0,532698.25,2810438.2
2144.0,8369815.5,530842.6,2600106.0
2145.0,8016324.5,532705.25,2583944.5
2146.0,7982036.0,438049.56,2479070.2
2147.0,7909450.5,436052.25,2428178.8
2148.0,7963853.0,434742.84,2448524.5
2149.0,7717849.0,432869.97,2494973.8
2150.0,6890816.5,304408.7,2445349.0
2151.0,6344097.0,303513.03,2242982.2
2152.0,6257029.0,301403.47,2028623.0
2153.0,6103117.5,299531.25,2034409.6
2154.0,7816670.0,267538.9,2021496.1
2155.0,6112393.0,229858.97,1888632.9
2156.0,6007236.5,228656.34,1885790.4
2157.0,5753548.5,214485.1,1792148.2
2158.0,5422404.5,204305.11,1770965.8
2159.0,5412763.0,203379.58,1656917.8
2160.0,5362030.5,203379.58,1491349.2
2161.0,5197410.5,202297.3,1270057.8
2162.0,5179837.5,181674.19,1268791.1
2163.0,4903493.0,181674.19,1266792.8
2164.0,4895790.0,184446.0,1263396.2
2165.0,4896721.5,181674.19,1125434.2
2166.0,4893706.0,177397.06,1125669.2
2167.0,4615702.0,177397.06,1055354.0
2168.0,4612998.5,177397.06,1052203.6
2169.0,4549421.0,177397.06,1050059.2
2170.0,4526516.5,177397.06,1045952.6
2171.0,6271775.0,177397.06,718265.2
2172.0,4499858.0,177397.06,531550.1
2173.0,4115127.8,162548.22,530975.8
2174.0,3904899.5,160187.02,438067.78
2175.0,3900324.2,160187.02,436604.56
2176.0,3829084.5,160187.02,434567.34
2177.0,3857620.0,160187.02,2388419.2
2178.0,3416694.8,160187.02,1686855.8
2179.0,3343499.2,154687.67,543264.06
2180.0,3295047.5,152825.66,356848.5
2181.0,3285925.5,152825.66,303851.53
2182.0,3286538.8,152825.66,354848.56
2183.0,3130890.2,152825.66,303274.44
2184.0,2934972.0,151241.34,268860.62
2185.0,2847427.8,151241.34,313366.16
2186.0,2780103.5,151241.34,259592.38
2187.0,2643503.8,151241.34,259315.69
2188.0,2640191.5,151241.34,257988.9
2189.0,2435792.5,148384.72,220471.62
2190.0,2434650.0,146180.44,220129.31
2191.0,2315803.2,146180.44,219916.78
2192.0,2315479.2,146180.44,219758.78
2193.0,2244644.2,146180.44,219134.92
2194.0,3260955.2,146180.44,218506.23
2195.0,2414107.5,146180.44,208577.16
2196.0,2294491.5,146180.44,297419.38
2197.0,2227777.2,146180.44,372438.8
2198.0,2225804.2,146180.44,208577.16
2199.0,2045189.5,146180.44,208577.16
2200.0,1951187.9,146180.44,207651.62
2201.0,1947252.1,146180.44,887671.5
2202.0,1932594.0,146180.44,190725.86
2203.0,1797654.0,146180.44,560408.25
2204.0,1684385.5,146180.44,281435.9
2205.0,1685187.6,146180.44,192564.64
2206.0,1673064.9,146180.44,190725.86
2207.0,1670840.1,146180.44,190725.86
2208.0,1763682.0,146180.44,251607.34
2209.0,1680934.4,146180.44,190725.86
2210.0,1680813.8,146180.44,190725.86
2211.0,1677535.2,146180.44,185523.2
2212.0,1668172.2,146180.44,183005.11
2213.0,1663286.9,146180.44,183930.64
2214.0,1660016.0,143852.94,183930.64
2215.0,3117182.8,142964.75,183005.11
2216.0,1671594.8,142964.75,183005.11
2217.0,1426193.6,142964.75,183005.11
2218.0,1281963.4,142964.75,183005.11
2219.0,1280582.9,142964.75,181251.16
2220.0,1278027.6,142964.75,181251.16
2221.0,1427993.9,142964.75,166989.16
2222.0,1287082.5,142964.75,166989.16
2223.0,1277218.0,142964.75,168071.44
2224.0,1273289.8,142964.75,166989.16
2225.0,1204220.8,142964.75,169825.39
2226.0,1203098.5,142964.75,166989.16
2227.0,1848853.0,142964.75,166989.16
2228.0,1502333.0,142964.75,166989.16
2229.0,1280470.4,142964.75,166989.16
2230.0,1216377.2,142964.75,166989.16
2231.0,1206405.6,142964.75,166989.16
2232.0,1082093.5,142964.75,166989.16
2233.0,1076033.0,142964.75,166989.16
2234.0,1405820.4,142964.75,164217.34
2235.0,2068250.1,142964.75,164217.34
2236.0,1079682.9,142964.75,164217.34
2237.0,1078671.5,142964.75,164217.34
2238.0,1077154.8,140917.38,166989.16
2239.0,1075897.4,140917.38,166989.16
2240.0,1073731.1,142964.75,367147.44
2241.0,1070570.8,140917.38,166989.16
2242.0,1071031.5,140917.38,164217.34
2243.0,927889.8,140917.38,164217.34
2244.0,927058.2,135726.75,363252.5
2245.0,926526.6,135726.75,164217.34
2246.0,925564.9,135726.75,168996.97
2247.0,923239.5,135726.75,168071.44
2248.0,923689.56,135726.75,164217.34
2249.0,838792.0,135726.75,164217.34
2250.0,837909.25,135726.75,164217.34
2251.0,836929.44,131227.34,164217.34
2252.0,749832.25,131227.34,164217.34
2253.0,747060.6,131227.34,164217.34
2254.0,747923.7,131227.34,367095.56
2255.0,745262.5,131227.34,168071.44
2256.0,744057.6,131227.34,169825.39
2257.0,751530.7,128285.88,168071.44
2258.0,740616.8,128285.88,166989.16
2259.0,739671.5,131227.34,166989.16
2260.0,607259.2,131227.34,166989.16
2261.0,500918.0,128285.88,166989.16
2262.0,497794.62,128285.88,164217.34
2263.0,498812.38,128285.88,164217.34
2264.0,496248.06,128285.88,164217.34
2265.0,495774.44,131227.34,166989.16
2266.0,1530495.0,128285.88,164217.34
2267.0,1687091.8,128285.88,164217.34
2268.0,1199269.2,126871.21,166989.16
2269.0,845089.0,126871.21,164217.34
2270.0,495126.4,131227.34,164217.34
2271.0,913361.0,131227.34,164217.34
2272.0,495784.1,131227.34,166989.16
2273.0,495782.2,128285.88,164217.34
2274.0,493626.47,126871.21,164217.34
2275.0,399799.5,126871.21,164217.34
2276.0,399737.0,126871.21,164217.34
2277.0,397701.8,126871.21,161856.16
2278.0,392588.5,126871.21,161856.16
2279.0,392480.44,126871.21,159310.25
2280.0,340457.94,121214.945,161856.16
2281.0,340336.75,121214.945,164217.34
2282.0,339563.12,121214.945,164217.34
2283.0,339289.2,121214.945,161856.16
2284.0,339174.38,121214.945,161856.16
2285.0,343110.47,121214.945,159310.25
2286.0,394311.94,121214.945,159310.25
2287.0,342675.56,121214.945,159310.25
2288.0,341131.16,121214.945,159310.25
2289.0,262757.38,121214.945,159310.25
2290.0,675429.4,121214.945,163340.58
2291.0,265106.0,121214.945,161671.45
2292.0,262361.78,126871.21,164217.34
2293.0,675401.0,126871.21,164217.34
2294.0,263229.62,121214.945,164217.34
2295.0,981887.1,121214.945,161856.16
2296.0,901684.56,121214.945,161856.16
2297.0,482784.88,121214.945,164217.34
2298.0,389708.22,121214.945,164217.34
2299.0,388654.4,121214.945,164217.34
2300.0,262027.31,121214.945,164217.34
