time,CCSM4,CESM1-CAM5
2000.0,2144101200.0,2144101200.0
2001.0,2151502000.0,2151502000.0
2002.0,2143095900.0,2143095900.0
2003.0,2203072800.0,2203072800.0
2004.0,2121320300.0,2121320300.0
2005.0,2115797900.0,2115797900.0
2006.0,2103285100.0,2103285100.0
2007.0,2088893300.0,2088893300.0
2008.0,2088267500.0,2088267500.0
2009.0,2115927600.0,2115927600.0
2010.0,2079213300.0,2079213300.0
2011.0,2093350400.0,2093350400.0
2012.0,2058399700.0,2058399700.0
2013.0,2049174800.0,2049174800.0
2014.0,2051196900.0,2051196900.0
2015.0,2065916300.0,2065916300.0
2016.0,2018736300.0,2018736300.0
2017.0,2007848400.0,2007848400.0
2018.0,1988766700.0,1988766700.0
2019.0,1962724000.0,1962724000.0
2020.0,1947496000.0,1947496000.0
2021.0,1924316200.0,1914674700.0
2022.0,1984625200.0,1953263700.0
2023.0,1875834000.0,1902904700.0
2024.0,1874593700.0,1925774800.0
2025.0,1818773800.0,1874698800.0
2026.0,1937794800.0,1829095400.0
2027.0,1781066200.0,1808326900.0
2028.0,1768449300.0,1862474200.0
2029.0,1760997800.0,1767775100.0
2030.0,1734588200.0,1756377000.0
2031.0,1681226100.0,1735924000.0
2032.0,1639135400.0,1688384900.0
2033.0,1635918800.0,1662058200.0
2034.0,1595038100.0,1632197000.0
2035.0,1556813200.0,1609618400.0
2036.0,1524459000.0,1593362000.0
2037.0,1488732200.0,1557314600.0
2038.0,1455104000.0,1551566300.0
2039.0,1428245000.0,1495383200.0
2040.0,1387502800.0,1482810800.0
2041.0,1348314400.0,1452413300.0
2042.0,1313762800.0,1442277200.0
2043.0,1348115100.0,1431624400.0
2044.0,1252249000.0,1387805700.0
2045.0,1234493700.0,1357406100.0
2046.0,1220993900.0,1587884300.0
2047.0,1187408400.0,1349653900.0
2048.0,1150886300.0,1308270500.0
2049.0,1114485000.0,1280160400.0
2050.0,1073504300.0,1261095800.0
2051.0,1051786240.0,1280342000.0
2052.0,1023024200.0,1222138100.0
2053.0,1060501060.0,1198438500.0
2054.0,1091166100.0,1175240600.0
2055.0,982861760.0,1147794800.0
2056.0,950656260.0,1132073700.0
2057.0,925211500.0,1111849000.0
2058.0,902055900.0,1087458800.0
2059.0,878135900.0,1059096600.0
2060.0,854425660.0,1013601540.0
2061.0,820128640.0,981440800.0
2062.0,809047800.0,970627460.0
2063.0,789021950.0,945173900.0
2064.0,996945100.0,932427600.0
2065.0,779678140.0,917526000.0
2066.0,746288960.0,968654000.0
2067.0,730042200.0,895486140.0
2068.0,740765100.0,859969200.0
2069.0,701673100.0,833278850.0
2070.0,679569300.0,800278500.0
2071.0,669196100.0,758132100.0
2072.0,663383300.0,739998000.0
2073.0,648100740.0,721825300.0
2074.0,629334460.0,714501400.0
2075.0,631854200.0,686376450.0
2076.0,598931140.0,673675400.0
2077.0,566699840.0,641127300.0
2078.0,550052400.0,623951100.0
2079.0,529751900.0,603774140.0
2080.0,514595230.0,568411300.0
2081.0,500734660.0,548751940.0
2082.0,509584670.0,523897820.0
