time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2000.0,4772006500000.0,4772006500000.0,4772006500000.0
2001.0,4770493400000.0,4770493400000.0,4770493400000.0
2002.0,4765737500000.0,4765737500000.0,4765737500000.0
2003.0,4771071700000.0,4771071700000.0,4771071700000.0
2004.0,4768195000000.0,4768195000000.0,4768195000000.0
2005.0,4721955300000.0,4721955300000.0,4721955300000.0
2006.0,4700449000000.0,4700449000000.0,4700449000000.0
2007.0,4679938000000.0,4679938000000.0,4679938000000.0
2008.0,4662025500000.0,4662025500000.0,4662025500000.0
2009.0,4616241000000.0,4616241000000.0,4616241000000.0
2010.0,4594485000000.0,4594485000000.0,4594485000000.0
2011.0,4580811700000.0,4580811700000.0,4580811700000.0
2012.0,4539834000000.0,4539834000000.0,4539834000000.0
2013.0,4514488000000.0,4514488000000.0,4514488000000.0
2014.0,4479932400000.0,4479932400000.0,4479932400000.0
2015.0,4477288000000.0,4477288000000.0,4477288000000.0
2016.0,4452134000000.0,4452134000000.0,4452134000000.0
2017.0,4398756400000.0,4398756400000.0,4398756400000.0
2018.0,4369841400000.0,4369841400000.0,4369841400000.0
2019.0,4327268200000.0,4327268200000.0,4327268200000.0
2020.0,4296396200000.0,4296396200000.0,4296396200000.0
2021.0,4243867800000.0,4251477900000.0,4264783800000.0
2022.0,4209262500000.0,4232888000000.0,4237055800000.0
2023.0,4175578500000.0,4198295400000.0,4209637000000.0
2024.0,4149943500000.0,4147643400000.0,4196869600000.0
2025.0,4120134000000.0,4112415500000.0,4162550000000.0
2026.0,4097230500000.0,4078484000000.0,4093498600000.0
2027.0,4090950800000.0,4061152100000.0,4062221700000.0
2028.0,4069822000000.0,4058569000000.0,4031884000000.0
2029.0,4036574300000.0,4027177800000.0,3987042700000.0
2030.0,4022713700000.0,3985422400000.0,3928296000000.0
2031.0,4016479100000.0,3948196100000.0,3890015600000.0
2032.0,3991270600000.0,3921532000000.0,3853165800000.0
2033.0,3953840600000.0,3892398300000.0,3822775200000.0
2034.0,3939351400000.0,3861011800000.0,3785845600000.0
2035.0,3927102200000.0,3815616300000.0,3759185900000.0
2036.0,3895226300000.0,3759599800000.0,3739980400000.0
2037.0,3868659800000.0,3737655200000.0,3711244200000.0
2038.0,3844289000000.0,3692249200000.0,3679843800000.0
2039.0,3827122800000.0,3645899500000.0,3653273000000.0
2040.0,3805335300000.0,3627690000000.0,3622677300000.0
2041.0,3782153600000.0,3589062300000.0,3608505700000.0
2042.0,3765242200000.0,3549744600000.0,3580334200000.0
2043.0,3747261700000.0,3522788900000.0,3561789600000.0
2044.0,3715836700000.0,3457775800000.0,3554596000000.0
2045.0,3679756700000.0,3439380400000.0,3555791200000.0
2046.0,3643319000000.0,3399829400000.0,3531512200000.0
2047.0,3614748400000.0,3373392500000.0,3515523800000.0
2048.0,3577633600000.0,3309842500000.0,3490707700000.0
2049.0,3555738800000.0,3287155700000.0,3451336800000.0
2050.0,3531390600000.0,3243447700000.0,3423966000000.0
2051.0,3525053500000.0,3199134900000.0,3409697600000.0
2052.0,3510112000000.0,3162158100000.0,3376413700000.0
2053.0,3487738000000.0,3148030400000.0,3339996400000.0
2054.0,3470231600000.0,3109799300000.0,3335581000000.0
2055.0,3460190000000.0,3069705200000.0,3329659800000.0
2056.0,3444667800000.0,3050532000000.0,3303303500000.0
2057.0,3434877000000.0,3011955700000.0,3270287300000.0
2058.0,3425531900000.0,2981853000000.0,3252026000000.0
2059.0,3419323500000.0,2942280400000.0,3217588000000.0
2060.0,3412881300000.0,2929064400000.0,3179067500000.0
2061.0,3385156200000.0,2896612600000.0,3145832900000.0
2062.0,3363723500000.0,2863965100000.0,3120187300000.0
2063.0,3341066200000.0,2839251000000.0,3093531500000.0
2064.0,3313854000000.0,2826196200000.0,3076811700000.0
2065.0,3295127800000.0,2800944200000.0,3063833000000.0
2066.0,3272094000000.0,2781755500000.0,3031113000000.0
2067.0,3239585300000.0,2750981300000.0,3014255000000.0
2068.0,3208890800000.0,2709665600000.0,3000387200000.0
2069.0,3188521000000.0,2693373400000.0,2967615600000.0
2070.0,3168518000000.0,2669900200000.0,2945484300000.0
2071.0,3150680200000.0,2658297000000.0,2927863000000.0
2072.0,3138729800000.0,2644958200000.0,2909701000000.0
2073.0,3128642000000.0,2618056000000.0,2903898600000.0
2074.0,3120644200000.0,2590138200000.0,2877291800000.0
2075.0,3105212000000.0,2586558600000.0,2850911200000.0
2076.0,3080418000000.0,2575829800000.0,2812809800000.0
2077.0,3074509800000.0,2555539400000.0,2798622600000.0
2078.0,3073436800000.0,2537473700000.0,2781120000000.0
2079.0,3059159000000.0,2536792700000.0,2752538200000.0
2080.0,3032399000000.0,2517354000000.0,2702496500000.0
2081.0,3001992000000.0,2508642600000.0,2689237300000.0
2082.0,2982758600000.0,2501781200000.0,2677276700000.0
2083.0,2959463400000.0,2479252300000.0,2658647700000.0
2084.0,2943748400000.0,2458714000000.0,2622227000000.0
2085.0,2943823000000.0,2438425000000.0,2616294600000.0
2086.0,2932898500000.0,2419585000000.0,2600136600000.0
2087.0,2917013000000.0,2411369600000.0,2583294600000.0
2088.0,2901335300000.0,2403838000000.0,2542273800000.0
2089.0,2896014300000.0,2396934600000.0,2519889300000.0
2090.0,2886682800000.0,2369170400000.0,2500874500000.0
2091.0,2874593000000.0,2363902400000.0,2483239300000.0
2092.0,2883919000000.0,2358574300000.0,2451250600000.0
2093.0,2873401500000.0,2354928400000.0,2442880600000.0
2094.0,2874783000000.0,2337708700000.0,2422745300000.0
2095.0,2854763600000.0,2317935200000.0,2407474700000.0
2096.0,2852334300000.0,2304977700000.0,2400862600000.0
2097.0,2844384000000.0,2291095800000.0,2384551700000.0
2098.0,2825900800000.0,2272336800000.0,2366404800000.0
2099.0,2807808700000.0,2265046300000.0,2349507800000.0
2100.0,2801404000000.0,2256548700000.0,2341329200000.0
2101.0,2794699000000.0,2246610800000.0,2331236000000.0
2102.0,2785930600000.0,2254112600000.0,2326667200000.0
2103.0,2781054500000.0,2250178000000.0,2312673400000.0
2104.0,2775308000000.0,2241030000000.0,2295763800000.0
2105.0,2758683700000.0,2231888800000.0,2284632100000.0
2106.0,2743850000000.0,2218626400000.0,2279539200000.0
2107.0,2711444000000.0,2210485500000.0,2267492000000.0
2108.0,2687242600000.0,2201540600000.0,2256901200000.0
2109.0,2674780300000.0,2188267100000.0,2254375200000.0
2110.0,2666127700000.0,2170085600000.0,2257281600000.0
2111.0,2650177000000.0,2165425700000.0,2241789400000.0
2112.0,2648777000000.0,2149999600000.0,2234437900000.0
2113.0,2643575400000.0,2131425600000.0,2220166200000.0
2114.0,2636760700000.0,2121806200000.0,2216074100000.0
2115.0,2627368600000.0,2105635000000.0,2208617700000.0
2116.0,2616076800000.0,2106094500000.0,2194991200000.0
2117.0,2609139700000.0,2108554100000.0,2165352200000.0
2118.0,2595479600000.0,2105042000000.0,2158385400000.0
2119.0,2589905600000.0,2103004100000.0,2144971700000.0
2120.0,2589395300000.0,2096146000000.0,2125050300000.0
2121.0,2574212700000.0,2072178900000.0,2119882900000.0
2122.0,2559515300000.0,2066559300000.0,2110537600000.0
2123.0,2547252500000.0,2062708000000.0,2102534000000.0
2124.0,2544439100000.0,2065213700000.0,2091391500000.0
2125.0,2541868500000.0,2054970800000.0,2090315800000.0
2126.0,2542365600000.0,2048360300000.0,2085601000000.0
2127.0,2530991400000.0,2038421700000.0,2086380600000.0
2128.0,2522423200000.0,2026402100000.0,2073513200000.0
2129.0,2511019400000.0,2012324300000.0,2062412200000.0
2130.0,2504060000000.0,1996115300000.0,2059351400000.0
2131.0,2497627300000.0,1986889500000.0,2059198000000.0
2132.0,2498349000000.0,1981773500000.0,2060208700000.0
2133.0,2483267300000.0,1974047500000.0,2052243600000.0
2134.0,2477815500000.0,1975207300000.0,2051965700000.0
2135.0,2476946200000.0,1966337800000.0,2038891400000.0
2136.0,2466447400000.0,1953225800000.0,2038013800000.0
2137.0,2464851000000.0,1936453700000.0,2022117900000.0
2138.0,2456798000000.0,1934095400000.0,1997385600000.0
2139.0,2450632000000.0,1928722000000.0,1981256600000.0
2140.0,2456279600000.0,1924494700000.0,1982026100000.0
2141.0,2455028000000.0,1917705700000.0,1980094900000.0
2142.0,2453751700000.0,1913943200000.0,1955587800000.0
2143.0,2460144400000.0,1909286500000.0,1938308200000.0
2144.0,2452615000000.0,1912359900000.0,1934815900000.0
2145.0,2461667700000.0,1902783100000.0,1931224200000.0
2146.0,2448284700000.0,1897004300000.0,1921858500000.0
2147.0,2449577000000.0,1896482200000.0,1927715900000.0
2148.0,2461588300000.0,1888426100000.0,1935920000000.0
2149.0,2459569000000.0,1886437400000.0,1932662800000.0
2150.0,2456985800000.0,1878301200000.0,1913761700000.0
2151.0,2462234400000.0,1876040400000.0,1901343700000.0
2152.0,2454115000000.0,1875743300000.0,1900891600000.0
2153.0,2445566300000.0,1884863000000.0,1888180000000.0
2154.0,2418132000000.0,1888951100000.0,1874387300000.0
2155.0,2412957700000.0,1892784400000.0,1866464100000.0
2156.0,2411896500000.0,1890730600000.0,1871739000000.0
2157.0,2411276800000.0,1878419400000.0,1864432700000.0
2158.0,2406683200000.0,1872303900000.0,1856862200000.0
2159.0,2414136300000.0,1884751000000.0,1853561400000.0
2160.0,2417245600000.0,1884870000000.0,1851237500000.0
