time,CESM1-CAM5,CCSM4
2000.0,4772006500000.0,4772006500000.0
2001.0,4770493400000.0,4770493400000.0
2002.0,4765737500000.0,4765737500000.0
2003.0,4771071700000.0,4771071700000.0
2004.0,4768195000000.0,4768195000000.0
2005.0,4721955300000.0,4721955300000.0
2006.0,4700449000000.0,4700449000000.0
2007.0,4679938000000.0,4679938000000.0
2008.0,4662025500000.0,4662025500000.0
2009.0,4616241000000.0,4616241000000.0
2010.0,4594485000000.0,4594485000000.0
2011.0,4580811700000.0,4580811700000.0
2012.0,4539834000000.0,4539834000000.0
2013.0,4514488000000.0,4514488000000.0
2014.0,4479932400000.0,4479932400000.0
2015.0,4477288000000.0,4477288000000.0
2016.0,4452134000000.0,4452134000000.0
2017.0,4398756400000.0,4398756400000.0
2018.0,4369841400000.0,4369841400000.0
2019.0,4327268200000.0,4327268200000.0
2020.0,4296396200000.0,4296396200000.0
2021.0,4265618200000.0,4277454500000.0
2022.0,4241016500000.0,4250075700000.0
2023.0,4222421600000.0,4226035500000.0
2024.0,4209690300000.0,4208516100000.0
2025.0,4206982000000.0,4189878200000.0
2026.0,4184520500000.0,4148227200000.0
2027.0,4160962200000.0,4091679300000.0
2028.0,4134540100000.0,4068660700000.0
2029.0,4104595400000.0,4039614700000.0
2030.0,4080568600000.0,4006395800000.0
2031.0,4067219700000.0,3961118000000.0
2032.0,4019900000000.0,3940014000000.0
2033.0,3994768400000.0,3896787000000.0
2034.0,3976082200000.0,3861313000000.0
2035.0,3955993000000.0,3827736000000.0
2036.0,3932276000000.0,3835296200000.0
2037.0,3905617100000.0,3796536400000.0
2038.0,3872332200000.0,3759182400000.0
2039.0,3851352500000.0,3734968500000.0
2040.0,3800774000000.0,3701696400000.0
2041.0,3784467500000.0,3673477300000.0
2042.0,3763686000000.0,3643592700000.0
2043.0,3756530900000.0,3611003700000.0
2044.0,3728497000000.0,3595820900000.0
2045.0,3694570800000.0,3574491500000.0
2046.0,3678320700000.0,3547469700000.0
2047.0,3647733000000.0,3499630800000.0
2048.0,3618013400000.0,3453321200000.0
2049.0,3598084500000.0,3417132800000.0
2050.0,3560593200000.0,3403258800000.0
2051.0,3532758200000.0,3367466700000.0
2052.0,3511876300000.0,3327764500000.0
2053.0,3505906500000.0,3303258500000.0
2054.0,3500475200000.0,3266156200000.0
2055.0,3476479300000.0,3234577300000.0
2056.0,3433679600000.0,3201638600000.0
2057.0,3408870200000.0,3175658600000.0
2058.0,3388137300000.0,3175472000000.0
2059.0,3347442800000.0,3153088500000.0
2060.0,3275582300000.0,3135816000000.0
2061.0,3254532700000.0,3106316000000.0
2062.0,3246212500000.0,3081319000000.0
2063.0,3215996700000.0,3053231800000.0
2064.0,3197030400000.0,3017648000000.0
2065.0,3161316400000.0,2997540600000.0
2066.0,3131134400000.0,2977367900000.0
2067.0,3112949300000.0,2966308500000.0
2068.0,3077587900000.0,2940453500000.0
2069.0,3051083800000.0,2926779300000.0
2070.0,3029054300000.0,2901494500000.0
2071.0,2999783000000.0,2889252000000.0
2072.0,2962412300000.0,2856699000000.0
2073.0,2910169600000.0,2823525500000.0
2074.0,2867352000000.0,2787755000000.0
2075.0,2840779800000.0,2752237500000.0
2076.0,2818559400000.0,2726509200000.0
2077.0,2797760000000.0,2705586400000.0
2078.0,2773352700000.0,2684896700000.0
2079.0,2750666200000.0,2665804000000.0
2080.0,2713266000000.0,2636428300000.0
2081.0,2677985800000.0,2608358200000.0
2082.0,2648024000000.0,2569234500000.0
2083.0,2600128500000.0,2546204000000.0
2084.0,2580396400000.0,2522946000000.0
2085.0,2559636100000.0,2497747000000.0
2086.0,2537504400000.0,2468420800000.0
2087.0,2500976700000.0,2447610000000.0
2088.0,2481815800000.0,2422196100000.0
2089.0,2456842100000.0,2393944600000.0
2090.0,2438149400000.0,2358546500000.0
2091.0,2398454800000.0,2326113300000.0
2092.0,2370036000000.0,2304602000000.0
2093.0,2341419000000.0,2286840400000.0
2094.0,2314625600000.0,2271124400000.0
2095.0,2285466000000.0,2262608400000.0
2096.0,2269552300000.0,2236052000000.0
2097.0,2245491200000.0,2214053500000.0
2098.0,2207895000000.0,2192577000000.0
2099.0,2175531700000.0,2169615300000.0
2100.0,2133704000000.0,2142574700000.0
2101.0,2093960800000.0,2100669600000.0
2102.0,2063638600000.0,2093442000000.0
2103.0,2043213100000.0,2074809000000.0
2104.0,2026809700000.0,2053085700000.0
2105.0,1990907000000.0,2036952500000.0
2106.0,1963971000000.0,2023187800000.0
2107.0,1943374400000.0,1996043500000.0
2108.0,1917164000000.0,1967138900000.0
2109.0,1898927500000.0,1952183000000.0
2110.0,1854027700000.0,1945674700000.0
2111.0,1830830200000.0,1929754400000.0
2112.0,1811944700000.0,1903919100000.0
2113.0,1792741200000.0,1890435600000.0
2114.0,1769294700000.0,1867174000000.0
2115.0,1741131900000.0,1843894700000.0
2116.0,1721697000000.0,1813489100000.0
2117.0,1694080400000.0,1791837600000.0
2118.0,1666114900000.0,1771799200000.0
2119.0,1631610200000.0,1740780900000.0
2120.0,1616194400000.0,1723762100000.0
2121.0,1588763400000.0,1702374800000.0
2122.0,1572476200000.0,1691339000000.0
2123.0,1557371600000.0,1677052200000.0
2124.0,1532017500000.0,1669033900000.0
2125.0,1499572300000.0,1649379900000.0
2126.0,1485586000000.0,1626622700000.0
2127.0,1470688700000.0,1602855100000.0
2128.0,1450589200000.0,1594855100000.0
2129.0,1432175900000.0,1583952700000.0
2130.0,1408979300000.0,1568666700000.0
2131.0,1390602700000.0,1549052400000.0
2132.0,1373374900000.0,1528868600000.0
2133.0,1355200500000.0,1518217100000.0
2134.0,1333665300000.0,1498350400000.0
2135.0,1314710400000.0,1472666300000.0
2136.0,1297550800000.0,1454452500000.0
2137.0,1288040000000.0,1448015600000.0
2138.0,1274598800000.0,1440848200000.0
2139.0,1252752200000.0,1424576000000.0
2140.0,1229749000000.0,1416097600000.0
2141.0,1225008700000.0,1395652700000.0
2142.0,1211937200000.0,1367562600000.0
2143.0,1194897000000.0,1350300200000.0
2144.0,1181067000000.0,1333363200000.0
2145.0,1168321500000.0,1324558500000.0
2146.0,1159959500000.0,1311332400000.0
2147.0,1133484600000.0,1310153000000.0
2148.0,1120227800000.0,1306315800000.0
2149.0,1106700800000.0,1286628600000.0
2150.0,1097336600000.0,1264239500000.0
2151.0,1086137430000.0,1247969300000.0
2152.0,1079271700000.0,1230288500000.0
2153.0,1066720500000.0,1215945100000.0
2154.0,1047971230000.0,1209342000000.0
2155.0,1026224000000.0,1200157100000.0
2156.0,1019312500000.0,1194630800000.0
2157.0,1013429960000.0,1187197200000.0
2158.0,1005861140000.0,1185238900000.0
2159.0,982165100000.0,1181493800000.0
2160.0,973725400000.0,1175909400000.0
2161.0,963332700000.0,1168087800000.0
2162.0,943806200000.0,1146836000000.0
2163.0,929278700000.0,1133075100000.0
2164.0,918518100000.0,1127150600000.0
2165.0,908830700000.0,1107344900000.0
2166.0,899092400000.0,1097405300000.0
2167.0,879784200000.0,1086209300000.0
2168.0,871406040000.0,1070826600000.0
2169.0,857356600000.0,1061229760000.0
2170.0,849303800000.0,1050927560000.0
2171.0,836728460000.0,1035715100000.0
2172.0,827351560000.0,1020963600000.0
2173.0,816306500000.0,1008595500000.0
2174.0,802934300000.0,986705170000.0
2175.0,794535200000.0,979476300000.0
2176.0,782478800000.0,963109850000.0
2177.0,772632600000.0,956997500000.0
2178.0,761616600000.0,956209360000.0
2179.0,747642000000.0,950008300000.0
2180.0,746197940000.0,940518740000.0
2181.0,739075300000.0,935499800000.0
