time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2040.0,51011297000.0,50435244000.0,50757800000.0,51120810000.0
2041.0,50935906000.0,50346030000.0,50710233000.0,51114880000.0
2042.0,50896826000.0,50304320000.0,50659460000.0,51087933000.0
2043.0,50867773000.0,50259415000.0,50601357000.0,51066597000.0
2044.0,50833457000.0,50192150000.0,50546614000.0,51037550000.0
2045.0,50788590000.0,50120266000.0,50475962000.0,50990875000.0
2046.0,50752480000.0,50010018000.0,50407820000.0,50955820000.0
2047.0,50710237000.0,49912310000.0,50356728000.0,50932994000.0
2048.0,50668278000.0,49830330000.0,50261970000.0,50879353000.0
2049.0,50642440000.0,49773097000.0,50192675000.0,50867600000.0
2050.0,50597933000.0,49613020000.0,50065215000.0,50834354000.0
2051.0,50561590000.0,49458045000.0,49979044000.0,50813390000.0
2052.0,50514457000.0,49277305000.0,49889346000.0,50769780000.0
2053.0,50505236000.0,49179378000.0,49825850000.0,50743005000.0
2054.0,50441773000.0,48948216000.0,49747423000.0,50715775000.0
2055.0,50409730000.0,48649040000.0,49752814000.0,50696995000.0
2056.0,50343453000.0,48367292000.0,49547665000.0,50693710000.0
2057.0,50308506000.0,48039997000.0,49417070000.0,50604040000.0
2058.0,50275557000.0,47773733000.0,49308290000.0,50550526000.0
2059.0,50249190000.0,47524470000.0,49183752000.0,50529333000.0
2060.0,50206500000.0,47390433000.0,49058800000.0,50490840000.0
2061.0,50155070000.0,47214680000.0,48905855000.0,50433900000.0
2062.0,50225600000.0,46942687000.0,48712086000.0,50414950000.0
2063.0,50121640000.0,46692070000.0,48560100000.0,50407952000.0
2064.0,50073305000.0,46418715000.0,48406176000.0,50337665000.0
2065.0,50005692000.0,46265565000.0,48290040000.0,50263175000.0
2066.0,49949553000.0,46066635000.0,48112080000.0,50218602000.0
2067.0,49954492000.0,45925257000.0,48000737000.0,50178224000.0
2068.0,49867776000.0,45614820000.0,47826120000.0,50152698000.0
2069.0,49808590000.0,45452510000.0,47714520000.0,50088497000.0
2070.0,49776472000.0,45311340000.0,47577784000.0,50044047000.0
2071.0,49690493000.0,45108376000.0,47417200000.0,49995784000.0
2072.0,49643012000.0,45007503000.0,47311098000.0,49939050000.0
2073.0,49596080000.0,44882006000.0,47113667000.0,49959264000.0
2074.0,49553744000.0,44800594000.0,47024935000.0,49872142000.0
2075.0,49483580000.0,44596855000.0,46912960000.0,49830044000.0
2076.0,49436045000.0,44427657000.0,46759440000.0,49784160000.0
2077.0,49392124000.0,44302606000.0,46633214000.0,49750620000.0
2078.0,49306420000.0,44155660000.0,46448472000.0,49733788000.0
2079.0,49300530000.0,44043997000.0,46294774000.0,49642713000.0
2080.0,49224954000.0,43889607000.0,46148600000.0,49598693000.0
2081.0,49142936000.0,43802903000.0,46078880000.0,49560637000.0
2082.0,49085320000.0,43549925000.0,45957930000.0,49506234000.0
2083.0,49028480000.0,43277017000.0,45783876000.0,49475117000.0
2084.0,48930400000.0,43003640000.0,45749547000.0,49406902000.0
2085.0,49007194000.0,42850480000.0,45636223000.0,49302065000.0
2086.0,48868213000.0,42641870000.0,45516644000.0,49289114000.0
2087.0,48827146000.0,42452320000.0,45426946000.0,49217454000.0
2088.0,48796017000.0,42268710000.0,45354787000.0,49184096000.0
2089.0,48757494000.0,42003464000.0,45292904000.0,49123510000.0
2090.0,48692620000.0,41746110000.0,45182853000.0,49236600000.0
2091.0,48636370000.0,41492360000.0,45107780000.0,49066630000.0
2092.0,48591806000.0,41232400000.0,45003080000.0,49118120000.0
2093.0,48536110000.0,41031655000.0,44872544000.0,48945496000.0
2094.0,48488186000.0,40861856000.0,44946400000.0,48906203000.0
2095.0,48531796000.0,40569470000.0,44643197000.0,48851722000.0
2096.0,48394084000.0,40316930000.0,44562723000.0,48820888000.0
2097.0,48365440000.0,40062525000.0,44427690000.0,48754434000.0
2098.0,48350347000.0,39855810000.0,44315677000.0,48705884000.0
2099.0,48265683000.0,39608865000.0,44160356000.0,48650007000.0
2100.0,48208663000.0,39393100000.0,44060803000.0,48647434000.0
