time,CMCC-CM2-SR5,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,CESM2-WACCM,EC-EARTH3-VEG,INM-CM5-0,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM4-8,FGOALS-F3-L,BCC-CSM2-MR,CAMS-CSM1-0
2052.0,50574238000.0,50836520000.0,50472650000.0,50397934000.0,50720354000.0,49150345000.0,50613555000.0,49735170000.0,49754850000.0,50545046000.0,50589143000.0,50250424000.0,50358313000.0,50853210000.0
2053.0,50453012000.0,50787820000.0,50400870000.0,50301960000.0,50686720000.0,48931640000.0,50577980000.0,49524080000.0,49631752000.0,50491937000.0,50554040000.0,50179850000.0,50298000000.0,50776994000.0
2054.0,50396738000.0,50761286000.0,50333872000.0,50251887000.0,50646192000.0,48667190000.0,50523090000.0,49310960000.0,49436275000.0,50420390000.0,50534986000.0,50127794000.0,50247078000.0,50746393000.0
2055.0,50286068000.0,50775323000.0,50267300000.0,50198370000.0,50649272000.0,48390220000.0,50480853000.0,49090220000.0,49239810000.0,50370290000.0,50447446000.0,49978030000.0,50199390000.0,50717780000.0
2056.0,50196574000.0,50709030000.0,50231250000.0,50147254000.0,50568106000.0,48057655000.0,50418123000.0,48856003000.0,49056514000.0,50296530000.0,50341910000.0,49869894000.0,50145866000.0,50692230000.0
2057.0,50080514000.0,50650587000.0,50162807000.0,50091418000.0,50530054000.0,47802800000.0,50398010000.0,48654815000.0,48836950000.0,50216874000.0,50262600000.0,49763475000.0,50067476000.0,50646737000.0
2058.0,49955550000.0,50813820000.0,50083963000.0,50033880000.0,50494330000.0,47602164000.0,50382320000.0,48332014000.0,48629230000.0,50168377000.0,50197807000.0,49693204000.0,49986286000.0,50593690000.0
2059.0,49827406000.0,50570723000.0,50010235000.0,49973236000.0,50448994000.0,47297454000.0,50312757000.0,48125530000.0,48463840000.0,50090156000.0,50163438000.0,49620190000.0,49907573000.0,50564137000.0
2060.0,49644920000.0,50518086000.0,49950523000.0,49886750000.0,50420875000.0,47113000000.0,50280292000.0,47875270000.0,48343110000.0,50006295000.0,50059284000.0,49563025000.0,49828240000.0,50531156000.0
2061.0,49523335000.0,50439315000.0,49859846000.0,49805450000.0,50440940000.0,46943367000.0,50207146000.0,47635080000.0,48117006000.0,49912940000.0,49981575000.0,49492922000.0,49739256000.0,50495177000.0
2062.0,49381710000.0,50368836000.0,49804190000.0,49759265000.0,50327510000.0,46745248000.0,50149884000.0,47387152000.0,47946174000.0,49838630000.0,49908020000.0,49413386000.0,49610715000.0,50461720000.0
2063.0,49223190000.0,50326540000.0,49759994000.0,49699150000.0,50245194000.0,46485130000.0,50084150000.0,47190155000.0,47769133000.0,49797450000.0,49793737000.0,49318550000.0,49510550000.0,50471248000.0
2064.0,49018884000.0,50256450000.0,49691270000.0,49606150000.0,50196165000.0,46182777000.0,49996268000.0,46887498000.0,47533507000.0,49707696000.0,49667980000.0,49209590000.0,49449510000.0,50368877000.0
2065.0,48843960000.0,50240393000.0,49593717000.0,49540895000.0,50168790000.0,45807297000.0,49889448000.0,46586110000.0,47324930000.0,49572454000.0,49599450000.0,49073040000.0,49315762000.0,50320300000.0
2066.0,48651125000.0,50187944000.0,49561043000.0,49484108000.0,50101740000.0,45510210000.0,49814634000.0,46222040000.0,47212106000.0,49471926000.0,49483227000.0,48878416000.0,49228685000.0,50253386000.0
2067.0,48429867000.0,50153870000.0,49605186000.0,49372897000.0,50048934000.0,45169760000.0,49736675000.0,45871337000.0,46979998000.0,49395827000.0,49433678000.0,48679750000.0,49125642000.0,50198163000.0
2068.0,48222410000.0,50058408000.0,49425810000.0,49234084000.0,49975554000.0,44861792000.0,49658008000.0,45640960000.0,46781050000.0,49329060000.0,49372550000.0,48455373000.0,48983640000.0,50150790000.0
2069.0,48006595000.0,50052145000.0,49356360000.0,49122380000.0,49931140000.0,44483273000.0,49597366000.0,45382754000.0,46625178000.0,49266397000.0,49327923000.0,48322572000.0,48856695000.0,50100015000.0
2070.0,47802170000.0,49974040000.0,49304433000.0,48983940000.0,49856434000.0,44196360000.0,49451670000.0,45117964000.0,46387040000.0,49206180000.0,49327710000.0,48160260000.0,48769397000.0,50042040000.0
2071.0,47634797000.0,49903430000.0,49225155000.0,48852530000.0,49827820000.0,43908256000.0,49315987000.0,44876694000.0,46128760000.0,49135534000.0,49166615000.0,48052700000.0,48622660000.0,49995735000.0
2072.0,47291500000.0,49828766000.0,49160440000.0,48779637000.0,49802547000.0,43594887000.0,49187730000.0,44654880000.0,45968425000.0,49017930000.0,49079087000.0,48007418000.0,48386680000.0,49923727000.0
2073.0,46964700000.0,49716236000.0,49073754000.0,48614350000.0,49704620000.0,43266896000.0,49132708000.0,44431716000.0,45810370000.0,48913793000.0,48934494000.0,47936647000.0,48243080000.0,49886392000.0
2074.0,46658277000.0,49655353000.0,48948200000.0,48494980000.0,49632230000.0,42933850000.0,49018490000.0,44164760000.0,45635980000.0,48821883000.0,48756765000.0,47859892000.0,48151855000.0,49803596000.0
2075.0,46404575000.0,49627700000.0,48870110000.0,48322840000.0,49613324000.0,42656720000.0,48918397000.0,43938583000.0,45411434000.0,48711510000.0,48642118000.0,47814350000.0,47973642000.0,49736544000.0
2076.0,46165140000.0,49523462000.0,48767894000.0,48249336000.0,49515420000.0,42275380000.0,48831360000.0,43708960000.0,45099684000.0,48611086000.0,48536355000.0,47680106000.0,47872115000.0,49611284000.0
2077.0,45933744000.0,49449730000.0,48639345000.0,48164803000.0,49440186000.0,42044617000.0,48756820000.0,43424805000.0,44843176000.0,48526852000.0,48398066000.0,47674590000.0,47722180000.0,49536450000.0
2078.0,45650596000.0,49338655000.0,48506204000.0,48098824000.0,49358030000.0,41761374000.0,48684670000.0,43155165000.0,44627333000.0,48435270000.0,48218380000.0,47501558000.0,47597306000.0,49522330000.0
2079.0,45421974000.0,49252303000.0,48405830000.0,47969083000.0,49321740000.0,41398813000.0,48557662000.0,42837123000.0,44368730000.0,48304984000.0,48124470000.0,47386657000.0,47449194000.0,49485545000.0
2080.0,45152047000.0,49188606000.0,48317706000.0,47830847000.0,49222530000.0,41113200000.0,48434393000.0,42538877000.0,44150215000.0,48199926000.0,47885080000.0,47281430000.0,47379400000.0,49410460000.0
2081.0,44912853000.0,49143490000.0,48168284000.0,47683637000.0,49146868000.0,40847720000.0,48287646000.0,42303020000.0,43974672000.0,48099385000.0,47766770000.0,47111940000.0,47323780000.0,49344066000.0
2082.0,44582150000.0,49062203000.0,48048538000.0,47609442000.0,49083640000.0,40529416000.0,48165030000.0,42030588000.0,43836840000.0,47953250000.0,47692444000.0,46996374000.0,47207727000.0,49220616000.0
2083.0,44255166000.0,48896836000.0,47922684000.0,47540630000.0,48968544000.0,40207590000.0,48037642000.0,41773190000.0,43672930000.0,47876800000.0,47500694000.0,46922027000.0,47079272000.0,49185350000.0
2084.0,43844014000.0,48772387000.0,47798026000.0,47448252000.0,48836088000.0,39819477000.0,47911297000.0,41533360000.0,43387960000.0,47772094000.0,47380080000.0,46812287000.0,47013183000.0,49114313000.0
2085.0,43463336000.0,48697426000.0,47693705000.0,47394040000.0,48669237000.0,39483410000.0,47809913000.0,41176154000.0,43098976000.0,47721480000.0,47291020000.0,46814917000.0,46807736000.0,49005785000.0
2086.0,43044160000.0,48615846000.0,47578063000.0,47276814000.0,48578650000.0,39066194000.0,47685603000.0,40957735000.0,42836710000.0,47662526000.0,47149175000.0,46720420000.0,46709360000.0,48916730000.0
2087.0,42736630000.0,48546492000.0,47480033000.0,47133008000.0,48503970000.0,38687846000.0,47484015000.0,40650320000.0,42621837000.0,47537406000.0,47074587000.0,46583448000.0,46525980000.0,48845152000.0
2088.0,42386006000.0,48458740000.0,47379964000.0,46971630000.0,48395500000.0,38356250000.0,47305007000.0,40371040000.0,42393096000.0,47435383000.0,46921458000.0,46475640000.0,46436155000.0,48803850000.0
2089.0,42026815000.0,48383746000.0,47260100000.0,46872752000.0,48313490000.0,37935145000.0,47143145000.0,39963620000.0,42132693000.0,47307534000.0,46779260000.0,46301614000.0,46256386000.0,48736694000.0
2090.0,41641103000.0,48257765000.0,47066698000.0,46722773000.0,48210465000.0,37608063000.0,47002730000.0,39703380000.0,41913037000.0,47218080000.0,46642470000.0,46151990000.0,46122676000.0,48655090000.0
2091.0,41426530000.0,48163640000.0,46907390000.0,46616326000.0,48117645000.0,37164870000.0,46905130000.0,39399887000.0,41686843000.0,47072535000.0,46500446000.0,46066102000.0,46041944000.0,48577372000.0
2092.0,41077500000.0,48096850000.0,46774247000.0,46457508000.0,48012366000.0,36800508000.0,46721184000.0,39056187000.0,41439150000.0,46946050000.0,46353965000.0,45883216000.0,45793670000.0,48486203000.0
2093.0,40670770000.0,48009060000.0,46644208000.0,46301164000.0,47881015000.0,36353925000.0,46586053000.0,38701370000.0,41221116000.0,46819414000.0,46232117000.0,45722546000.0,45695672000.0,48409625000.0
2094.0,40266920000.0,47907090000.0,46503650000.0,46172426000.0,47793160000.0,35994087000.0,46428160000.0,38341630000.0,41037824000.0,46728315000.0,46145110000.0,45481447000.0,45550340000.0,48477053000.0
2095.0,39780770000.0,47861547000.0,46406676000.0,46039590000.0,47757230000.0,35666770000.0,46274390000.0,37991686000.0,40850424000.0,46635720000.0,46006927000.0,45344230000.0,45427474000.0,48285975000.0
2096.0,39432310000.0,47798817000.0,46304272000.0,45884654000.0,47692448000.0,35216515000.0,46045720000.0,37631250000.0,40613646000.0,46479475000.0,45841502000.0,45312885000.0,45201306000.0,48241420000.0
2097.0,38928126000.0,47703482000.0,46187340000.0,45778547000.0,47618654000.0,34873655000.0,45846938000.0,37235245000.0,40433963000.0,46389367000.0,45721150000.0,45211242000.0,45053256000.0,48174334000.0
2098.0,38514770000.0,47637017000.0,46119120000.0,45637760000.0,47542520000.0,34481807000.0,45678817000.0,36884120000.0,40267657000.0,46286385000.0,45602992000.0,45129020000.0,44912275000.0,48099484000.0
2099.0,38028063000.0,47507042000.0,46035788000.0,45533610000.0,47426000000.0,34027480000.0,45455086000.0,36446564000.0,40097907000.0,46195835000.0,45487727000.0,45057094000.0,44761407000.0,48063807000.0
2100.0,37586310000.0,47436788000.0,45949043000.0,45372084000.0,47285110000.0,33643024000.0,45242823000.0,35986370000.0,39958070000.0,46079218000.0,45327450000.0,44938457000.0,44717690000.0,47967320000.0
