time,CAMS-CSM1-0,TAIESM1,BCC-CSM2-MR,ACCESS-ESM1-5,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM5-0,CANESM5,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,IPSL-CM6A-LR
2086.0,47715033000.0,37879476000.0,43164107000.0,43375170000.0,43788490000.0,43204542000.0,31598641000.0,39446610000.0,44529426000.0,42197160000.0,30922478000.0,46039204000.0,32112863000.0,47090926000.0,45784950000.0,45584140000.0,42348920000.0,38832760000.0,35296520000.0
2087.0,47552713000.0,37357445000.0,42913165000.0,42847023000.0,43470807000.0,42866037000.0,30897949000.0,39175930000.0,44205450000.0,41991037000.0,30458020000.0,45752740000.0,31439133000.0,46872810000.0,45559886000.0,45362758000.0,42048053000.0,38360056000.0,34765850000.0
2088.0,47350040000.0,36931610000.0,42602840000.0,42254946000.0,43114110000.0,42634710000.0,30231470000.0,38838505000.0,43954524000.0,41795610000.0,30055907000.0,45493522000.0,30797378000.0,46689935000.0,45285687000.0,44986765000.0,41762623000.0,37757325000.0,34134653000.0
2089.0,47143567000.0,36381438000.0,42263843000.0,41725137000.0,42885464000.0,42422194000.0,29554682000.0,38510420000.0,43687924000.0,41576833000.0,29555122000.0,45176440000.0,30173944000.0,46456218000.0,45059990000.0,44753166000.0,41318826000.0,37185670000.0,33365768000.0
2090.0,47037805000.0,35944845000.0,41983926000.0,41244926000.0,42628800000.0,42168537000.0,28822387000.0,38088470000.0,43234062000.0,41326748000.0,29089208000.0,44931105000.0,29427667000.0,46212460000.0,44749690000.0,44448700000.0,40838676000.0,36672705000.0,32689017000.0
2091.0,46866194000.0,35445027000.0,41696560000.0,40853336000.0,42354655000.0,42001125000.0,28083091000.0,37741750000.0,42919436000.0,41114124000.0,28588544000.0,44699620000.0,28638650000.0,45927000000.0,44519236000.0,44187693000.0,40320668000.0,36045283000.0,32067586000.0
2092.0,46718430000.0,34895897000.0,41371963000.0,40458207000.0,42036036000.0,41826103000.0,27436687000.0,37345894000.0,42508450000.0,40915190000.0,28120652000.0,44376940000.0,27847975000.0,45699293000.0,44240953000.0,43910484000.0,39842350000.0,35406130000.0,31533150000.0
2093.0,46489838000.0,34361143000.0,41108470000.0,40009410000.0,41786040000.0,41539596000.0,26758558000.0,36960800000.0,42145284000.0,40582455000.0,27677213000.0,44023220000.0,27048247000.0,45363550000.0,44005110000.0,43714510000.0,39399440000.0,34820550000.0,30915002000.0
2094.0,46298526000.0,33855887000.0,40855270000.0,39550718000.0,41526120000.0,41132237000.0,26093115000.0,36604965000.0,41735220000.0,40342060000.0,27145701000.0,43609756000.0,26033117000.0,45024710000.0,43785950000.0,43509748000.0,39093592000.0,34148145000.0,30421981000.0
2095.0,46119363000.0,33190693000.0,40658026000.0,39142920000.0,41274030000.0,40782250000.0,25290541000.0,36262040000.0,41325167000.0,39994364000.0,26588680000.0,43217120000.0,25315488000.0,44847840000.0,43587375000.0,43274670000.0,38764270000.0,33540950000.0,29808505000.0
2096.0,45919100000.0,32546343000.0,40415950000.0,38763170000.0,41032330000.0,40529060000.0,24511285000.0,35768095000.0,40890098000.0,39694930000.0,26117442000.0,42812723000.0,24621513000.0,44645380000.0,43324228000.0,43043800000.0,38228200000.0,32930355000.0,29307273000.0
2097.0,45748370000.0,31862528000.0,40195363000.0,38126387000.0,40865055000.0,40311550000.0,23840500000.0,35346810000.0,40413676000.0,39366504000.0,25682730000.0,42504917000.0,23873143000.0,44333110000.0,43117072000.0,42753660000.0,37746258000.0,32186948000.0,28785180000.0
2098.0,45496635000.0,31278875000.0,39948624000.0,37586710000.0,40605245000.0,40082223000.0,23164246000.0,34928840000.0,39940485000.0,39098667000.0,25136818000.0,42236256000.0,23224922000.0,43990024000.0,42875660000.0,42460210000.0,37191720000.0,31511843000.0,28290159000.0
2099.0,45356704000.0,30645400000.0,39725134000.0,37060650000.0,40351064000.0,39851870000.0,22531127000.0,34529247000.0,39516600000.0,38712857000.0,24715751000.0,41935016000.0,22458595000.0,43673550000.0,42638537000.0,42153940000.0,36635984000.0,30958166000.0,27720220000.0
2100.0,45174560000.0,30001080000.0,39504870000.0,36500650000.0,40169650000.0,39673336000.0,21907886000.0,34099802000.0,39112920000.0,38325360000.0,24284955000.0,41643040000.0,21825608000.0,43268534000.0,42350637000.0,41812984000.0,36102490000.0,30337853000.0,27205042000.0
