time,EC-EARTH3,IPSL-CM6A-LR,GFDL-ESM4,MRI-ESM2-0,UKESM1-0-LL,KACE-1-0-G,CNRM-ESM2-1,MPI-ESM1-2-HR,CANESM5,MIROC6,CESM2-WACCM,CNRM-CM6-1,TAIESM1
2030.0,44272200000.0,45683786000.0,46256124000.0,45464370000.0,44628537000.0,44538544000.0,45864514000.0,45590080000.0,40403562000.0,45568980000.0,45610033000.0,46166530000.0,45335530000.0
2031.0,43587793000.0,45389420000.0,45888463000.0,45074840000.0,44055260000.0,43999257000.0,45898900000.0,45622084000.0,39211274000.0,45809025000.0,45200216000.0,46361820000.0,45283602000.0
2032.0,42925105000.0,45122458000.0,45471130000.0,44817945000.0,43315330000.0,43490718000.0,45294200000.0,45500510000.0,38140666000.0,45528257000.0,45145506000.0,45721430000.0,44578652000.0
2033.0,42482910000.0,44503085000.0,45521550000.0,44628750000.0,42632065000.0,42906845000.0,44919220000.0,44820656000.0,37240066000.0,45202800000.0,44609307000.0,45397987000.0,44161217000.0
2034.0,41689367000.0,44096220000.0,45027000000.0,44122100000.0,41957930000.0,42101650000.0,44770927000.0,45091850000.0,36159455000.0,44708647000.0,44164076000.0,44910313000.0,43658265000.0
2035.0,41307500000.0,43774996000.0,44620284000.0,43694453000.0,41362090000.0,41449284000.0,44425417000.0,44518060000.0,34980872000.0,44260585000.0,43706300000.0,44592456000.0,43053343000.0
2036.0,40470155000.0,43302814000.0,44610140000.0,43240730000.0,40569350000.0,40572350000.0,44006265000.0,44070120000.0,34055655000.0,43789860000.0,43336880000.0,44391637000.0,42513580000.0
2037.0,39541957000.0,42755666000.0,44179186000.0,42715513000.0,39805645000.0,40037786000.0,43610935000.0,43560930000.0,32993036000.0,43365510000.0,42926797000.0,43937604000.0,42036093000.0
2038.0,38867067000.0,42363322000.0,43749528000.0,42325963000.0,39022010000.0,39237850000.0,43243040000.0,43143725000.0,31828873000.0,42906956000.0,42653260000.0,43628106000.0,41443754000.0
2039.0,38193082000.0,41693053000.0,43227378000.0,41681650000.0,38148166000.0,38675400000.0,42913124000.0,42918570000.0,30760909000.0,42758150000.0,42238173000.0,43696906000.0,40654807000.0
2040.0,37735924000.0,41232310000.0,42982410000.0,41183960000.0,37226377000.0,38024462000.0,42985914000.0,43540247000.0,29753129000.0,42617310000.0,41716780000.0,43239350000.0,40136778000.0
2041.0,36839977000.0,40550160000.0,42725806000.0,40637840000.0,36131170000.0,37378250000.0,42391732000.0,42516754000.0,28650125000.0,42298454000.0,41351373000.0,43878860000.0,39820804000.0
2042.0,36655436000.0,40113246000.0,42183823000.0,40031375000.0,35183050000.0,36830860000.0,42199822000.0,41752850000.0,27545268000.0,41533340000.0,40643817000.0,42465640000.0,38987657000.0
2043.0,35649380000.0,39373468000.0,41791185000.0,39473320000.0,34092430000.0,35954920000.0,41727996000.0,41263080000.0,26148671000.0,40919170000.0,40150220000.0,41747810000.0,38059217000.0
2044.0,34938240000.0,38631494000.0,41432576000.0,38945124000.0,33080568000.0,35252474000.0,41231120000.0,41295140000.0,25102354000.0,40525865000.0,39613014000.0,41154560000.0,37420245000.0
2045.0,34158620000.0,37881274000.0,41013137000.0,38354035000.0,32108888000.0,34291587000.0,40598120000.0,40464052000.0,24021300000.0,39997800000.0,38866250000.0,40625650000.0,36846445000.0
2046.0,33330020000.0,37324410000.0,40573014000.0,37657223000.0,31170007000.0,33665532000.0,40149350000.0,39925640000.0,23084750000.0,39733785000.0,38309253000.0,39971475000.0,36238060000.0
2047.0,32545348000.0,36532070000.0,40093740000.0,37230174000.0,30286037000.0,32950990000.0,40103340000.0,39450820000.0,21896750000.0,39156640000.0,37863727000.0,39473150000.0,35608883000.0
2048.0,31888933000.0,35687140000.0,39746417000.0,36618780000.0,29411460000.0,32100248000.0,39237090000.0,39377535000.0,20850153000.0,38653178000.0,37291600000.0,38995150000.0,34985312000.0
2049.0,31178689000.0,35091096000.0,39167513000.0,35955180000.0,28749572000.0,31058407000.0,38693550000.0,38365553000.0,19767810000.0,38100840000.0,36720005000.0,38353187000.0,34456826000.0
2050.0,30474594000.0,34287962000.0,38451245000.0,35551236000.0,27856470000.0,30230452000.0,38270554000.0,37799590000.0,19055432000.0,37637464000.0,36047910000.0,37979120000.0,33684140000.0
2051.0,29578596000.0,33521578000.0,37852713000.0,34781610000.0,27177093000.0,29555400000.0,37491884000.0,38197160000.0,18340260000.0,37660550000.0,35447610000.0,37528700000.0,32981455000.0
2052.0,28721033000.0,32858160000.0,37452850000.0,34066618000.0,26294743000.0,28826264000.0,37220413000.0,36993860000.0,17430591000.0,37468570000.0,35085423000.0,36990788000.0,32159805000.0
2053.0,28111176000.0,32226861000.0,36729926000.0,33485429000.0,25828700000.0,28122829000.0,37208355000.0,36443832000.0,16605607000.0,36721700000.0,34493755000.0,36380860000.0,31407075000.0
2054.0,27600510000.0,31767398000.0,36720070000.0,32886650000.0,24953252000.0,27285404000.0,36248465000.0,35824407000.0,15730732000.0,36183077000.0,33862740000.0,36014215000.0,30882392000.0
2055.0,26879318000.0,30875329000.0,35745354000.0,32345754000.0,24091173000.0,26612759000.0,36013290000.0,35145888000.0,15040414000.0,35442295000.0,33099022000.0,35064746000.0,30620742000.0
2056.0,26107388000.0,30239363000.0,35234447000.0,31637142000.0,23297567000.0,25819181000.0,35263520000.0,34671450000.0,14339274000.0,34876686000.0,32578345000.0,34573590000.0,29850767000.0
2057.0,25265234000.0,29633940000.0,34948702000.0,30944713000.0,22544611000.0,25358586000.0,34893680000.0,34115316000.0,13653484000.0,34498007000.0,31732877000.0,33948815000.0,29110630000.0
2058.0,24678402000.0,29048370000.0,34320974000.0,30304436000.0,21789338000.0,24746801000.0,34394970000.0,33679360000.0,12986628000.0,33832636000.0,30932367000.0,33351311000.0,28593494000.0
2059.0,24278125000.0,28283160000.0,33661139000.0,29669685000.0,21164673000.0,23926060000.0,33957320000.0,33064251000.0,12306573000.0,33235667000.0,30279193000.0,32640629000.0,27928429000.0
2060.0,23455525000.0,27547505000.0,33077926000.0,29101752000.0,20436648000.0,23375538000.0,33572862000.0,32319898000.0,11746292000.0,32828211000.0,29868374000.0,32043514000.0,27380294000.0
2061.0,22921028000.0,26938278000.0,32289974000.0,28391387000.0,19711603000.0,22779490000.0,32827286000.0,31771757000.0,11178666000.0,32620337000.0,29163928000.0,31431848000.0,26695467000.0
2062.0,22454338000.0,26457987000.0,31762889000.0,27991605000.0,19022606000.0,22076082000.0,32367282000.0,31130163000.0,10596486000.0,32607190000.0,28638110000.0,30815260000.0,25915384000.0
2063.0,21866447000.0,25883046000.0,31214123000.0,27475816000.0,18530523000.0,21356016000.0,31953592000.0,31338895000.0,10088331000.0,31642135000.0,27978785000.0,30380997000.0,25381829000.0
2064.0,21206098000.0,25108894000.0,30547081000.0,26866868000.0,17925812000.0,20744147000.0,31428119000.0,30727346000.0,9634829000.0,31685675000.0,27205538000.0,29702711000.0,25132675000.0
2065.0,21133500000.0,24329425000.0,30043625000.0,26644580000.0,17486842000.0,20036880000.0,30736840000.0,29661428000.0,9250775000.0,31087196000.0,26449048000.0,29023396000.0,24334486000.0
2066.0,20515211000.0,23579138000.0,29521988000.0,25806619000.0,16938369000.0,19839992000.0,30263296000.0,29045725000.0,8842022000.0,30860675000.0,25821850000.0,28325106000.0,23672377000.0
2067.0,19969450000.0,22955874000.0,28910875000.0,25359155000.0,16353228000.0,19055636000.0,29781502000.0,28579328000.0,8446176000.0,29983930000.0,25352570000.0,27986903000.0,23277535000.0
2068.0,19503372000.0,22388320000.0,28215132000.0,24954698000.0,15932402000.0,18525657000.0,29297332000.0,28322103000.0,8199827500.0,29485101000.0,24785558000.0,27227718000.0,22820776000.0
2069.0,19113964000.0,21889450000.0,27678781000.0,24466272000.0,15278695000.0,17987793000.0,28809010000.0,27765434000.0,7864910300.0,29515108000.0,24316563000.0,26653220000.0,22060794000.0
2070.0,18650071000.0,21319258000.0,27461810000.0,23852737000.0,14844086000.0,17423854000.0,28183218000.0,27017800000.0,7542216700.0,28914060000.0,23771590000.0,26266006000.0,21514312000.0
2071.0,18205606000.0,20796975000.0,26756590000.0,23135644000.0,14350601000.0,16992217000.0,27658842000.0,26415538000.0,7210602000.0,29286169000.0,23247225000.0,25645087000.0,20941513000.0
2072.0,17809734000.0,20199630000.0,26194555000.0,22720623000.0,13820664000.0,16496028000.0,26960847000.0,25858753000.0,6906685000.0,27794446000.0,22748703000.0,24903803000.0,20507202000.0
2073.0,17415360000.0,19567755000.0,25679330000.0,22223483000.0,13407699000.0,16023724000.0,26532076000.0,25484483000.0,6647141400.0,27138656000.0,22255688000.0,24430934000.0,20092260000.0
2074.0,17069206000.0,19020075000.0,25164499000.0,21772954000.0,12926042000.0,15501657000.0,26073254000.0,24957938000.0,6402811000.0,26694020000.0,21729436000.0,23615132000.0,19585165000.0
2075.0,16735943000.0,18511208000.0,24843061000.0,21447820000.0,12481036000.0,14988046000.0,25509317000.0,24739025000.0,6137919500.0,26026402000.0,21290635000.0,23045753000.0,18997377000.0
2076.0,16448531000.0,18026260000.0,24318308000.0,20858780000.0,12072450000.0,14637136000.0,24963103000.0,24108806000.0,5953761000.0,25523485000.0,20894058000.0,22507016000.0,18673324000.0
2077.0,16085713000.0,17444289000.0,23563018000.0,20377039000.0,11659670000.0,14235134000.0,24395317000.0,23507982000.0,5757041700.0,25218783000.0,20416862000.0,21776488000.0,18191090000.0
2078.0,15796690000.0,16890302000.0,23090463000.0,19962075000.0,11263360000.0,13698226000.0,23785847000.0,22860124000.0,5577919500.0,24664900000.0,20218618000.0,21121745000.0,17892751000.0
2079.0,15547505000.0,16457535000.0,22715865000.0,19576734000.0,10902479000.0,13281590000.0,23299097000.0,22290990000.0,5357469000.0,24243500000.0,19620491000.0,20823610000.0,17275888000.0
2080.0,15143214000.0,15988056000.0,22265625000.0,19183876000.0,10484380000.0,12977168000.0,22610164000.0,21857882000.0,5160786000.0,23906920000.0,19160349000.0,20205242000.0,16875398000.0
2081.0,14765905000.0,15512703000.0,21949522000.0,18744242000.0,10201378000.0,12518932000.0,21873134000.0,21352626000.0,4950210600.0,23430152000.0,18813426000.0,19531248000.0,16480304000.0
2082.0,14418608000.0,15017306000.0,21832473000.0,18415942000.0,9885622000.0,12207571000.0,21273522000.0,20832369000.0,4781838300.0,23046083000.0,18481551000.0,19210121000.0,16083230000.0
2083.0,14169522000.0,14572665000.0,21263202000.0,18019994000.0,9511695000.0,11930077000.0,20654887000.0,20452760000.0,4622327000.0,22626590000.0,18035483000.0,18573070000.0,15764551000.0
2084.0,13910979000.0,14036995000.0,20703270000.0,17627644000.0,9171337000.0,11735742000.0,20098087000.0,20133910000.0,4446370300.0,22069862000.0,17642177000.0,17989333000.0,15378143000.0
2085.0,13574820000.0,13605088000.0,20354284000.0,17140432000.0,8844370000.0,11311620000.0,19488176000.0,19682922000.0,4314483000.0,21573186000.0,17300265000.0,17413829000.0,14992596000.0
2086.0,13214286000.0,13261460000.0,19997243000.0,16908786000.0,8497746000.0,11030739000.0,18968560000.0,19254563000.0,4165849300.0,21003366000.0,16982088000.0,16970241000.0,14652845000.0
2087.0,12888804000.0,12858559000.0,19765305000.0,16508640000.0,8120570400.0,10762455000.0,18461536000.0,18895335000.0,3978325000.0,20323875000.0,16546534000.0,16518147000.0,14310766000.0
2088.0,12592507000.0,12514019000.0,19389946000.0,16172976000.0,7697707500.0,10457454000.0,17872726000.0,18232193000.0,3833024500.0,19870080000.0,16253071000.0,16002067000.0,13922485000.0
2089.0,12279025000.0,12154518000.0,19124961000.0,15816249000.0,7347422700.0,10226966000.0,17422752000.0,17973869000.0,3674141400.0,19447982000.0,15854803000.0,15883134000.0,13551745000.0
2090.0,12116893000.0,11763827000.0,18726740000.0,15568603000.0,7013422600.0,10103939000.0,16925749000.0,17635700000.0,3551459800.0,18969952000.0,15469483000.0,15391278000.0,13189784000.0
2091.0,11813803000.0,11354881000.0,18473230000.0,15217712000.0,6676401700.0,9715213000.0,16443266000.0,17068573000.0,3392269600.0,18553180000.0,15221612000.0,14888362000.0,12901265000.0
2092.0,11531952000.0,10884723000.0,18217245000.0,14939374000.0,6199640000.0,9491016000.0,16020840000.0,16632565000.0,3235955200.0,18498607000.0,14863678000.0,14459027000.0,12561092000.0
2093.0,11239172000.0,10498806000.0,17691400000.0,14637391000.0,5720382500.0,9149857000.0,15565044000.0,16291386000.0,3104268000.0,17985294000.0,14524198000.0,14069862000.0,12208684000.0
2094.0,10989880000.0,10078212000.0,17391900000.0,14363088000.0,5383983600.0,8953583000.0,15142809000.0,15885072000.0,2986050800.0,17396540000.0,14443262000.0,13677878000.0,11794876000.0
2095.0,10688597000.0,9722623000.0,17079094000.0,14021620000.0,5113914000.0,8896670000.0,14751457000.0,15566217000.0,2871433000.0,16892635000.0,13974747000.0,13217926000.0,11465191000.0
2096.0,10398689000.0,9355069000.0,16804769000.0,13781204000.0,4714470400.0,8554790400.0,14418587000.0,15137007000.0,2775894300.0,17136990000.0,13724398000.0,12825372000.0,11105460000.0
2097.0,10135602000.0,8833831000.0,16540160000.0,13528178000.0,4522134000.0,8330683000.0,14106792000.0,14719506000.0,2634684400.0,16945355000.0,13473122000.0,12509653000.0,10829751000.0
2098.0,9900402000.0,8391878700.0,16257018000.0,13323614000.0,4183010000.0,7969006000.0,13746298000.0,14369656000.0,2536514000.0,16122157000.0,13218765000.0,12087887000.0,10455597000.0
2099.0,9577104000.0,8021331500.0,15986933000.0,13080668000.0,4002499600.0,7701962000.0,13463768000.0,14078864000.0,2356285700.0,15861168000.0,13004317000.0,11709298000.0,10185874000.0
2100.0,9313819000.0,7680517000.0,15709140000.0,12813833000.0,3771135200.0,7409695000.0,13203593000.0,13662530000.0,2282779000.0,15623085000.0,12651190000.0,11284311000.0,9821294000.0
