time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,34062903000.0,34062903000.0
2001.0,34106978000.0,34106978000.0
2002.0,34081933000.0,34081933000.0
2003.0,34061228000.0,34061228000.0
2004.0,34055758000.0,34055758000.0
2005.0,34037901000.0,34037901000.0
2006.0,34030977000.0,34030977000.0
2007.0,34029105000.0,34029105000.0
2008.0,34017140000.0,34017140000.0
2009.0,34017489000.0,34017489000.0
2010.0,34009678000.0,34009678000.0
2011.0,34019293000.0,34019293000.0
2012.0,33998238000.0,33998238000.0
2013.0,34029763000.0,34029763000.0
2014.0,33975560000.0,33975560000.0
2015.0,33984608000.0,33984608000.0
2016.0,33981493000.0,33981493000.0
2017.0,33976437000.0,33976437000.0
2018.0,33956250000.0,33956250000.0
2019.0,33993372000.0,33993372000.0
2020.0,33941078000.0,33941078000.0
2021.0,33906194000.0,33909717000.0
2022.0,33897458000.0,33907001000.0
2023.0,33881571000.0,33877742000.0
2024.0,33849993000.0,33872792000.0
2025.0,33820944000.0,33847552000.0
2026.0,33789100000.0,33877973000.0
2027.0,33779910000.0,33807460000.0
2028.0,33716148000.0,33789663000.0
2029.0,33749277000.0,33770811000.0
2030.0,33653287000.0,33731297000.0
2031.0,33598376000.0,33704573000.0
2032.0,33549007000.0,33640841000.0
2033.0,33392183000.0,33597745000.0
2034.0,33332586000.0,33566511000.0
2035.0,33245497000.0,33553267000.0
2036.0,33205938000.0,33555687000.0
2037.0,33148090000.0,33446560000.0
2038.0,33008069000.0,33411324000.0
2039.0,32908478000.0,33362900000.0
2040.0,32725006000.0,33308770000.0
2041.0,32598882000.0,33216362000.0
2042.0,32431030000.0,33154122000.0
2043.0,32261997000.0,33113321000.0
2044.0,32065942000.0,33016564000.0
2045.0,31959857000.0,32953860000.0
2046.0,31788660000.0,32925040000.0
2047.0,31477973000.0,32833341000.0
2048.0,31355654000.0,32713515000.0
2049.0,31135338000.0,32560472000.0
2050.0,30940815000.0,32411347000.0
2051.0,30612540000.0,32218480000.0
2052.0,30386590000.0,32011932000.0
2053.0,30204035000.0,31839486000.0
2054.0,30064523000.0,31760210000.0
2055.0,29827475000.0,31647543000.0
2056.0,29570058000.0,31487207000.0
2057.0,29160150000.0,31333036000.0
2058.0,28808753000.0,31200717000.0
2059.0,28422908000.0,31007844000.0
2060.0,27991300000.0,30682182000.0
2061.0,27752300000.0,30344655000.0
2062.0,27465953000.0,30120036000.0
2063.0,27132592000.0,29854202000.0
2064.0,26743597000.0,29686434000.0
2065.0,26417506000.0,29350672000.0
2066.0,26117255000.0,29109797000.0
2067.0,25679628000.0,28856234000.0
2068.0,25357552000.0,28619872000.0
2069.0,25125194000.0,28315546000.0
2070.0,24739721000.0,27998140000.0
2071.0,24479025000.0,27715295000.0
2072.0,23911707000.0,27377226000.0
2073.0,23764417000.0,26936226000.0
2074.0,23328385000.0,26551570000.0
2075.0,22973147000.0,26157820000.0
2076.0,22655752000.0,25863133000.0
2077.0,22332470000.0,25495542000.0
2078.0,22013979000.0,25161953000.0
2079.0,21532516000.0,24813136000.0
2080.0,21296036000.0,24473903000.0
2081.0,21046680000.0,24096088000.0
2082.0,20825463000.0,23763157000.0
2083.0,20537405000.0,23470354000.0
2084.0,20255121000.0,23198118000.0
2085.0,20000799000.0,22902880000.0
2086.0,19711916000.0,22550993000.0
2087.0,19312610000.0,22112650000.0
2088.0,19031036000.0,21720054000.0
2089.0,18711513000.0,21355626000.0
2090.0,18385610000.0,20912458000.0
2091.0,18159122000.0,20635894000.0
2092.0,17924448000.0,20369938000.0
2093.0,17545953000.0,19908751000.0
2094.0,17228749000.0,19695809000.0
2095.0,16879782000.0,19364848000.0
2096.0,16566320000.0,18911365000.0
2097.0,16157883000.0,18627504000.0
2098.0,15828947000.0,18240205000.0
2099.0,15557575000.0,17956637000.0
2100.0,15209634000.0,17613044000.0
