time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2000.0,13944907000000.0,13944907000000.0,13944907000000.0,13944907000000.0
2001.0,13921663000000.0,13921663000000.0,13921663000000.0,13921663000000.0
2002.0,13902591000000.0,13902591000000.0,13902591000000.0,13902591000000.0
2003.0,13891185000000.0,13891185000000.0,13891185000000.0,13891185000000.0
2004.0,13889544000000.0,13889544000000.0,13889544000000.0,13889544000000.0
2005.0,13885469000000.0,13885469000000.0,13885469000000.0,13885469000000.0
2006.0,13873272000000.0,13873272000000.0,13873272000000.0,13873272000000.0
2007.0,13858094000000.0,13858094000000.0,13858094000000.0,13858094000000.0
2008.0,13853954000000.0,13853954000000.0,13853954000000.0,13853954000000.0
2009.0,13847373000000.0,13847373000000.0,13847373000000.0,13847373000000.0
2010.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0
2011.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0
2012.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0
2013.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0
2014.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0
2015.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0
2016.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0
2017.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0
2018.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0
2019.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0
2020.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0
2021.0,13657166000000.0,13645474000000.0,13651880000000.0,13670399000000.0
2022.0,13635602000000.0,13615542000000.0,13641134000000.0,13656027000000.0
2023.0,13603252000000.0,13593912000000.0,13588496000000.0,13658612000000.0
2024.0,13582275000000.0,13565430000000.0,13538658000000.0,13638755000000.0
2025.0,13571885000000.0,13490629000000.0,13518780000000.0,13618506000000.0
2026.0,13535039000000.0,13435347000000.0,13476866000000.0,13597509000000.0
2027.0,13483748000000.0,13373808000000.0,13417674000000.0,13591928000000.0
2028.0,13466645000000.0,13294849000000.0,13379983000000.0,13574592000000.0
2029.0,13441271000000.0,13218571000000.0,13348859000000.0,13546646000000.0
2030.0,13431148000000.0,13146289000000.0,13313157000000.0,13532992000000.0
2031.0,13394409000000.0,13094886000000.0,13280917000000.0,13511202000000.0
2032.0,13357146000000.0,13038408000000.0,13247353000000.0,13495497000000.0
2033.0,13340594000000.0,12956503000000.0,13209997000000.0,13468132000000.0
2034.0,13322201000000.0,12907781000000.0,13133817000000.0,13447043000000.0
2035.0,13299986000000.0,12838306000000.0,13095947000000.0,13434487000000.0
2036.0,13284595000000.0,12810959000000.0,13037028000000.0,13413334000000.0
2037.0,13250187000000.0,12752082000000.0,12978177000000.0,13403495000000.0
2038.0,13207630000000.0,12711468000000.0,12896549000000.0,13387230000000.0
2039.0,13176343000000.0,12654185000000.0,12853123000000.0,13368934000000.0
2040.0,13159320000000.0,12601755000000.0,12790937000000.0,13359585000000.0
2041.0,13119736000000.0,12533221000000.0,12734843000000.0,13361050000000.0
2042.0,13085161000000.0,12505003000000.0,12680354000000.0,13353930000000.0
2043.0,13054639000000.0,12480479000000.0,12629532000000.0,13338751000000.0
2044.0,13026430000000.0,12428736000000.0,12584405000000.0,13317066000000.0
2045.0,12978339000000.0,12408718000000.0,12553719000000.0,13303364000000.0
2046.0,12948231000000.0,12353444000000.0,12501655000000.0,13271144000000.0
2047.0,12919893000000.0,12303438000000.0,12445177000000.0,13256241000000.0
2048.0,12881312000000.0,12249550000000.0,12370806000000.0,13221503000000.0
2049.0,12859531000000.0,12223657000000.0,12331985000000.0,13219612000000.0
2050.0,12830339000000.0,12121809000000.0,12259900000000.0,13201496000000.0
2051.0,12805587000000.0,12043173000000.0,12199481000000.0,13188622000000.0
2052.0,12769180000000.0,11957315000000.0,12146581000000.0,13166041000000.0
2053.0,12761987000000.0,11911198000000.0,12092834000000.0,13143119000000.0
2054.0,12748731000000.0,11805549000000.0,12055340000000.0,13121443000000.0
2055.0,12732951000000.0,11639189000000.0,12025024000000.0,13111727000000.0
2056.0,12707493000000.0,11535632000000.0,11934273000000.0,13107231000000.0
2057.0,12689752000000.0,11399437000000.0,11860508000000.0,13089800000000.0
2058.0,12668295000000.0,11315959000000.0,11803989000000.0,13060041000000.0
2059.0,12663747000000.0,11213980000000.0,11734850000000.0,13041150000000.0
2060.0,12636290000000.0,11152446000000.0,11651526000000.0,13020998000000.0
2061.0,12615000000000.0,11072984000000.0,11553435000000.0,13001701000000.0
2062.0,12614477000000.0,10972946000000.0,11461358000000.0,12994344000000.0
2063.0,12607673000000.0,10866861000000.0,11369657000000.0,12996153000000.0
2064.0,12580916000000.0,10771968000000.0,11284683000000.0,12967370000000.0
2065.0,12553235000000.0,10698164000000.0,11207936000000.0,12937639000000.0
2066.0,12534920000000.0,10617699000000.0,11109173000000.0,12910802000000.0
2067.0,12515738000000.0,10556208000000.0,11035584000000.0,12891807000000.0
2068.0,12500638000000.0,10458157000000.0,10930570000000.0,12878710000000.0
2069.0,12461968000000.0,10385679000000.0,10870075000000.0,12842986000000.0
2070.0,12441767000000.0,10326155000000.0,10780282000000.0,12827694000000.0
2071.0,12406393000000.0,10247890000000.0,10708205000000.0,12809721000000.0
2072.0,12377641000000.0,10199430000000.0,10655440000000.0,12776495000000.0
2073.0,12343135000000.0,10137969000000.0,10584160000000.0,12771482000000.0
2074.0,12323760000000.0,10103557000000.0,10528287000000.0,12752538000000.0
2075.0,12285921000000.0,10034841000000.0,10472736000000.0,12730547000000.0
2076.0,12260954000000.0,9968377000000.0,10398139000000.0,12715444000000.0
2077.0,12236168000000.0,9931143000000.0,10339683000000.0,12708845000000.0
2078.0,12199909000000.0,9883173000000.0,10248232000000.0,12689393000000.0
2079.0,12187598000000.0,9841176000000.0,10190293000000.0,12669122000000.0
2080.0,12166065000000.0,9780788000000.0,10128517000000.0,12654575000000.0
2081.0,12130989000000.0,9746736000000.0,10091334000000.0,12639043000000.0
2082.0,12111460000000.0,9673705000000.0,10050147000000.0,12611069000000.0
2083.0,12084378000000.0,9595596000000.0,9979007000000.0,12594239000000.0
2084.0,12064352000000.0,9514888000000.0,9950744000000.0,12581275000000.0
2085.0,12052391000000.0,9456092000000.0,9918639000000.0,12556383000000.0
2086.0,12032711000000.0,9375468000000.0,9871256000000.0,12551804000000.0
2087.0,12014825000000.0,9298565000000.0,9841227000000.0,12522623000000.0
2088.0,12004254000000.0,9220448000000.0,9816202000000.0,12497811000000.0
2089.0,11993221000000.0,9143118000000.0,9786565000000.0,12475942000000.0
2090.0,11971598000000.0,9065210000000.0,9749533000000.0,12475055000000.0
2091.0,11949145000000.0,8962171000000.0,9720143000000.0,12453976000000.0
2092.0,11937013000000.0,8881302000000.0,9686660000000.0,12451120000000.0
2093.0,11915975000000.0,8809198000000.0,9635256000000.0,12418149000000.0
2094.0,11893357000000.0,8726142000000.0,9617882000000.0,12406614000000.0
2095.0,11891566000000.0,8617157700000.0,9567565000000.0,12384304000000.0
2096.0,11877030000000.0,8536311500000.0,9539937000000.0,12375834000000.0
2097.0,11871532000000.0,8468455000000.0,9501441000000.0,12347291000000.0
2098.0,11868095000000.0,8376644300000.0,9453160000000.0,12332456000000.0
2099.0,11850811000000.0,8292844000000.0,9406461000000.0,12313722000000.0
2100.0,11840240000000.0,8222239000000.0,9373181000000.0,12309112000000.0
