time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2062.0,72629290000.0,65883520000.0,66938814000.0,53680513000.0,64907203000.0
2063.0,72509670000.0,65509405000.0,67218387000.0,53026910000.0,64414520000.0
2064.0,72152020000.0,63770653000.0,66225734000.0,52619653000.0,69604360000.0
2065.0,71779900000.0,63085620000.0,66417960000.0,51828990000.0,64605614000.0
2066.0,71330270000.0,62503270000.0,65350185000.0,51594293000.0,63220572000.0
2067.0,71469646000.0,61695570000.0,65134555000.0,50969407000.0,63618474000.0
2068.0,70842500000.0,61120830000.0,64970060000.0,50326508000.0,63401775000.0
2069.0,70497350000.0,60669120000.0,64854786000.0,49440244000.0,61788533000.0
2070.0,70196540000.0,59870540000.0,64086710000.0,48796406000.0,61306966000.0
2071.0,69973830000.0,59199783000.0,63665353000.0,48357896000.0,61578047000.0
2072.0,69607110000.0,59627876000.0,63497454000.0,47764530000.0,65030110000.0
2073.0,69386220000.0,59881620000.0,62958604000.0,47551100000.0,65918607000.0
2074.0,68899910000.0,58862834000.0,63011828000.0,48332984000.0,62311772000.0
2075.0,68619730000.0,59518920000.0,63670714000.0,46714057000.0,62325785000.0
2076.0,68364726000.0,57104536000.0,62758662000.0,46821590000.0,63482393000.0
2077.0,68460753000.0,56369860000.0,62171030000.0,45801460000.0,62503240000.0
2078.0,69764160000.0,55970190000.0,61653320000.0,45152540000.0,61223956000.0
2079.0,67977950000.0,55228695000.0,61122204000.0,44626700000.0,60879675000.0
2080.0,67980940000.0,54663803000.0,61164122000.0,43781145000.0,59596165000.0
2081.0,67456530000.0,53966533000.0,60681183000.0,43719100000.0,59207560000.0
2082.0,67458544000.0,53528640000.0,60377104000.0,42757206000.0,62212936000.0
2083.0,66848137000.0,52715000000.0,59903790000.0,42171904000.0,59190784000.0
2084.0,66621596000.0,52481000000.0,59562890000.0,41715958000.0,58433315000.0
2085.0,66466505000.0,52148724000.0,59377357000.0,41063340000.0,57971420000.0
2086.0,65846567000.0,53716177000.0,60682187000.0,40726024000.0,58150347000.0
2087.0,65570005000.0,51198930000.0,59461560000.0,40018395000.0,57831660000.0
2088.0,66109702000.0,51590984000.0,58904000000.0,39552967000.0,57368445000.0
2089.0,65287860000.0,50305634000.0,58494562000.0,39077835000.0,56805667000.0
2090.0,65017470000.0,49734128000.0,58734610000.0,38432810000.0,56461190000.0
2091.0,65972576000.0,49447850000.0,58017290000.0,40904753000.0,56131723000.0
2092.0,64260990000.0,49864282000.0,57717318000.0,41089884000.0,55997450000.0
2093.0,64923050000.0,49083884000.0,57826976000.0,37340447000.0,55674757000.0
2094.0,64167125000.0,48702080000.0,57178990000.0,36776317000.0,55733500000.0
2095.0,63552803000.0,48278098000.0,56837706000.0,36389384000.0,58864243000.0
2096.0,64050233000.0,52422360000.0,56787354000.0,36259033000.0,55962040000.0
2097.0,64147770000.0,51783578000.0,57014490000.0,35910030000.0,63252900000.0
2098.0,65572070000.0,51537260000.0,56161890000.0,36266160000.0,57641222000.0
2099.0,64853713000.0,47919680000.0,55997452000.0,35984490000.0,59551105000.0
2100.0,63692366000.0,48499060000.0,56264585000.0,35168084000.0,55548770000.0
