time,CESM1-CAM5,CCSM4
2000.0,1160050400.0,1160050400.0
2001.0,1156214100.0,1156214100.0
2002.0,1163069700.0,1163069700.0
2003.0,1161962100.0,1161962100.0
2004.0,1168997600.0,1168997600.0
2005.0,1187017300.0,1187017300.0
2006.0,1188000500.0,1188000500.0
2007.0,1177802200.0,1177802200.0
2008.0,1172711200.0,1172711200.0
2009.0,1170564900.0,1170564900.0
2010.0,1186047700.0,1186047700.0
2011.0,1167215100.0,1167215100.0
2012.0,1165633000.0,1165633000.0
2013.0,1159283500.0,1159283500.0
2014.0,1156562200.0,1156562200.0
2015.0,1149749500.0,1149749500.0
2016.0,1142468200.0,1142468200.0
2017.0,1138621700.0,1138621700.0
2018.0,1131278000.0,1131278000.0
2019.0,1121442200.0,1121442200.0
2020.0,1110920200.0,1110920200.0
2021.0,1102865000.0,1099052000.0
2022.0,1101166200.0,1098963300.0
2023.0,1082753200.0,1080664800.0
2024.0,1074650400.0,1078240600.0
2025.0,1059266750.0,1067043400.0
2026.0,1040590460.0,1053217150.0
2027.0,1025857860.0,1038679600.0
2028.0,1023797200.0,1021697660.0
2029.0,1012767550.0,1004635140.0
2030.0,998773760.0,988640060.0
2031.0,970777340.0,988583000.0
2032.0,990755300.0,975682940.0
2033.0,947114000.0,963358900.0
2034.0,927393150.0,942055900.0
2035.0,904824000.0,922921000.0
2036.0,883800300.0,907218050.0
2037.0,865025600.0,895607550.0
2038.0,870259650.0,889983100.0
2039.0,847005500.0,871138500.0
2040.0,830202240.0,869311100.0
2041.0,814983700.0,847415900.0
2042.0,796391500.0,833525250.0
2043.0,789422460.0,814880830.0
2044.0,792208400.0,804909760.0
2045.0,790813700.0,786661060.0
2046.0,758150700.0,771648060.0
2047.0,736722940.0,758542900.0
2048.0,716755900.0,735568450.0
2049.0,706864830.0,713227500.0
2050.0,710709200.0,715647400.0
2051.0,691699400.0,699533950.0
2052.0,676354800.0,688538900.0
2053.0,658844200.0,671619650.0
2054.0,645748600.0,656089000.0
2055.0,634232300.0,631870800.0
2056.0,625487100.0,616921340.0
2057.0,608778560.0,596775400.0
2058.0,594752060.0,578961300.0
2059.0,581969600.0,560199230.0
2060.0,601521340.0,541873540.0
2061.0,558502300.0,531165950.0
2062.0,543431100.0,516276670.0
2063.0,533793800.0,498238050.0
2064.0,518065860.0,486753660.0
2065.0,513371800.0,475024400.0
2066.0,498557400.0,465038340.0
2067.0,492722050.0,466628380.0
