time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2000.0,1160050400.0,1160050400.0,1160050400.0,1155996400.0
2001.0,1156214100.0,1156214100.0,1156214100.0,1152184600.0
2002.0,1163069700.0,1163069700.0,1163069700.0,1159032200.0
2003.0,1161962100.0,1161962100.0,1161962100.0,1157929700.0
2004.0,1168997600.0,1168997600.0,1168997600.0,1164932600.0
2005.0,1187017300.0,1187017300.0,1187017300.0,1182489900.0
2006.0,1188000500.0,1188000500.0,1188000500.0,1183794400.0
2007.0,1177802200.0,1177802200.0,1177802200.0,1173633900.0
2008.0,1172711200.0,1172711200.0,1172711200.0,1168525200.0
2009.0,1170564900.0,1170564900.0,1170564900.0,1166445400.0
2010.0,1186047700.0,1186047700.0,1186047700.0,1181917200.0
2011.0,1167215100.0,1167215100.0,1167215100.0,1163113700.0
2012.0,1165633000.0,1165633000.0,1165633000.0,1161531800.0
2013.0,1159283500.0,1159283500.0,1159283500.0,1155175400.0
2014.0,1156562200.0,1156562200.0,1156562200.0,1152506800.0
2015.0,1149749500.0,1149749500.0,1149749500.0,1145739000.0
2016.0,1142468200.0,1142468200.0,1142468200.0,1138508300.0
2017.0,1138621700.0,1138621700.0,1138621700.0,1134682900.0
2018.0,1131278000.0,1131278000.0,1131278000.0,1127381800.0
2019.0,1121442200.0,1121442200.0,1121442200.0,1117568600.0
2020.0,1110920200.0,1110920200.0,1110920200.0,1107029400.0
2021.0,1104824700.0,1105503600.0,1093915400.0,1094294700.0
2022.0,1089838200.0,1095995400.0,1085280400.0,1122887700.0
2023.0,1083402000.0,1120202400.0,1072769500.0,1107274500.0
2024.0,1070406850.0,1085734900.0,1069375040.0,1079518100.0
2025.0,1048847360.0,1071472100.0,1046313660.0,1072629600.0
2026.0,1031056400.0,1061833500.0,1030827260.0,1104476900.0
2027.0,1025089300.0,1046541900.0,1007097900.0,1057270800.0
2028.0,1014771400.0,1025475700.0,986904500.0,1040576700.0
2029.0,996027840.0,1008004600.0,966230460.0,1023266100.0
2030.0,985373900.0,978913660.0,952139600.0,999166500.0
2031.0,958231100.0,962412700.0,962772860.0,970243650.0
2032.0,943358140.0,960232300.0,935508600.0,956515840.0
2033.0,918764860.0,929307840.0,912242800.0,947913300.0
2034.0,897592800.0,908151900.0,901880060.0,928863550.0
2035.0,868607700.0,894034300.0,870628030.0,913919400.0
2036.0,849208770.0,915102800.0,855032450.0,908040770.0
2037.0,824009500.0,871318460.0,833244860.0,921825200.0
2038.0,800896060.0,858071550.0,815391300.0,893179460.0
2039.0,776320800.0,840357500.0,795208060.0,862269500.0
2040.0,760649500.0,818280100.0,776730750.0,851092900.0
2041.0,731986000.0,806451840.0,769409800.0,847316350.0
2042.0,701439940.0,786113660.0,748696900.0,823526300.0
2043.0,705714940.0,763026300.0,725213950.0,822431900.0
2044.0,672618700.0,745641860.0,703348030.0,802942700.0
2045.0,646440500.0,731289540.0,682531100.0,790170940.0
2046.0,617074600.0,709994700.0,662763200.0,814106400.0
2047.0,591906400.0,688729900.0,652921660.0,770495040.0
2048.0,553043140.0,673045800.0,639885630.0,756501400.0
2049.0,529846940.0,657084740.0,613587840.0,736647550.0
2050.0,531633540.0,639381250.0,605412500.0,806248060.0
2051.0,508264420.0,625149400.0,592369150.0,721923600.0
2052.0,499827230.0,645073150.0,576153100.0,704456600.0
2053.0,480626200.0,605977600.0,552506800.0,685594750.0
2054.0,464636060.0,590675000.0,530785020.0,676992700.0
2055.0,454531070.0,583742460.0,516760420.0,662891400.0
2056.0,438510500.0,572186800.0,500523650.0,657502660.0
2057.0,422853800.0,550784500.0,490681660.0,639680830.0
2058.0,412179100.0,536771000.0,477198140.0,631734850.0
2059.0,408069100.0,524808480.0,466104740.0,634799170.0
2060.0,403780220.0,511981340.0,453067500.0,618597760.0
2061.0,394248320.0,502877220.0,449283400.0,605251400.0
2062.0,383338940.0,491055500.0,438328480.0,596455200.0
2063.0,376625440.0,482435900.0,425975700.0,596068700.0
2064.0,375774660.0,469249540.0,412599260.0,588229760.0
2065.0,362087580.0,454179460.0,406014750.0,575316500.0
2066.0,352830980.0,446271680.0,403553900.0,559460540.0
2067.0,343454460.0,441672420.0,388688060.0,542262850.0
2068.0,337340740.0,434500030.0,380350200.0,534920670.0
2069.0,331942400.0,427163520.0,369095900.0,528287170.0
2070.0,325465920.0,432430980.0,361538200.0,550847360.0
2071.0,317092830.0,416913180.0,362755600.0,642727900.0
2072.0,312315550.0,411484770.0,352126140.0,540766100.0
2073.0,308004930.0,405707200.0,349591580.0,510218980.0
2074.0,306537630.0,398250300.0,335339260.0,499568300.0
2075.0,298253340.0,392973700.0,330221500.0,496020960.0
2076.0,293130980.0,386128540.0,320909660.0,481178100.0
2077.0,288173900.0,379122000.0,314843780.0,478695200.0
2078.0,283693020.0,375502940.0,304782530.0,487393950.0
2079.0,277819400.0,369573540.0,298613000.0,462881570.0
2080.0,270660900.0,363860800.0,296344320.0,458163500.0
2081.0,274448800.0,356763650.0,288806600.0,481541060.0
2082.0,265119550.0,347041340.0,280254340.0,659762600.0
2083.0,256758290.0,340711520.0,272668600.0,498901700.0
2084.0,289708900.0,336565220.0,278860130.0,448207360.0
2085.0,247108340.0,334655520.0,284869860.0,441923260.0
2086.0,239267340.0,331839800.0,261355760.0,437411600.0
2087.0,232553970.0,323605900.0,253919280.0,431900800.0
2088.0,229664030.0,313301950.0,246205780.0,436925660.0
2089.0,225295870.0,306846820.0,246006110.0,431381540.0
2090.0,214751330.0,300171070.0,241131950.0,438572480.0
2091.0,210203840.0,355793180.0,237393400.0,434199140.0
2092.0,205681800.0,292010720.0,239162340.0,436081900.0
2093.0,202426930.0,283276300.0,228925340.0,419826100.0
2094.0,198575550.0,285596770.0,226687650.0,413498400.0
2095.0,191269400.0,274785920.0,241768740.0,411879870.0
2096.0,243152200.0,270815400.0,222103310.0,416628480.0
2097.0,199119570.0,271544770.0,220965090.0,405961920.0
2098.0,189410200.0,271537600.0,215154450.0,396677100.0
2099.0,182203540.0,291238620.0,213455250.0,391707360.0
2100.0,179851710.0,261270740.0,213059900.0,394312200.0
2101.0,180826460.0,270107200.0,211802610.0,423301820.0
2102.0,176956660.0,263144110.0,209336400.0,411579650.0
2103.0,197033870.0,255502460.0,234803680.0,390479170.0
2104.0,177421950.0,250707020.0,222114180.0,385677730.0
