time,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CMCC-CM2-SR5,GFDL-ESM4,CESM2,EC-EARTH3,MRI-ESM2-0,EC-EARTH3-VEG,INM-CM5-0,INM-CM4-8,CAMS-CSM1-0,CESM2-WACCM
2011.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0,153050340826000.0
2012.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0,152694229449000.0
2013.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0,152376499136000.0
2014.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0,152040055618000.0
2015.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0,151870052870000.0
2016.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0,151581887798000.0
2017.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0,151162958956000.0
2018.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0,150748186826000.0
2019.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0
2020.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0
2021.0,149625063602000.0,149565698928000.0,149563734796000.0,149459503205000.0,149955282158000.0,149543377350000.0,149498112963000.0,149432220403000.0,149516646908000.0,149567787074000.0,149644950023000.0,149597796403000.0,149577057686000.0,149672877919000.0
2022.0,149117535606000.0,148874284860000.0,149132786528000.0,148937276413000.0,149800663078000.0,149160559808000.0,148916883524000.0,148752902050000.0,148849111212000.0,148969594694000.0,149215015176000.0,149076797682000.0,149231294215000.0,149215797291000.0
2023.0,148743695663000.0,148344204610000.0,148642264619000.0,148519869520000.0,149306110899000.0,148703554636000.0,148407256499000.0,147989489713000.0,148451130813000.0,148593557178000.0,148684537838000.0,148853380903000.0,148776161259000.0,148627860698000.0
2024.0,148280129646000.0,147791310660000.0,148164762924000.0,148031212177000.0,148932755247000.0,148336944852000.0,147964434198000.0,147460567368000.0,147794881089000.0,148013219331000.0,148255779683000.0,148409616369000.0,148567517605000.0,148003033784000.0
2025.0,147828943001000.0,147404150732000.0,147773469673000.0,147529004343000.0,148460350481000.0,147742484287000.0,147481036443000.0,146636615365000.0,147280344033000.0,147362720758000.0,147750569184000.0,147894538808000.0,148186610796000.0,147456796400000.0
2026.0,147453827132000.0,147048142222000.0,147212896075000.0,147123021859000.0,148183538311000.0,147170562984000.0,147000984800000.0,145790044081000.0,146852065987000.0,146732438981000.0,147253616702000.0,147293633825000.0,147737602041000.0,146837171173000.0
2027.0,147024091977000.0,146818676422000.0,146564819119000.0,146665987145000.0,147759973802000.0,146555226852000.0,146198020681000.0,144985905709000.0,146281652174000.0,146188091499000.0,146886011535000.0,146701460455000.0,147516717893000.0,146221726912000.0
2028.0,146529228059000.0,146427077584000.0,146252755530000.0,146086147441000.0,147388101321000.0,145996441560000.0,145678829820000.0,144212312720000.0,145662914918000.0,145335624578000.0,146406408240000.0,146201820259000.0,146987743620000.0,145459685487000.0
2029.0,145953306332000.0,145916050451000.0,145881283062000.0,145252058146000.0,146795316276000.0,145451641740000.0,145279976092000.0,143313700620000.0,145202475882000.0,144778581448000.0,145896772826000.0,145602461655000.0,146708752023000.0,144869346187000.0
2030.0,145464258487000.0,145325439480000.0,145456312316000.0,144681814085000.0,146293552725000.0,144973235679000.0,144532415553000.0,142662791461000.0,144692729488000.0,144258597719000.0,145320297162000.0,145082209106000.0,146160760703000.0,144229491656000.0
2031.0,145033501594000.0,144679684713000.0,144890832384000.0,144153120316000.0,146115647077000.0,144367993584000.0,143876444275000.0,142017721094000.0,144207968024000.0,143452534925000.0,144764201058000.0,144585117553000.0,145758118797000.0,143631514177000.0
2032.0,144679078382000.0,144178452949000.0,144393210421000.0,143438030537000.0,145769158843000.0,143780174704000.0,143185074002000.0,141432291203000.0,143631429904000.0,142755867765000.0,144178020099000.0,144097794205000.0,145271309505000.0,143169858850000.0
2033.0,144229098859000.0,143739450575000.0,143875913164000.0,142781490904000.0,145354637890000.0,143274793387000.0,142592526815000.0,140742847572000.0,143074368599000.0,142273322955000.0,143548881292000.0,143504763988000.0,144825459653000.0,142325511499000.0
2034.0,143732494587000.0,143221274096000.0,143381429297000.0,142270316150000.0,144852365763000.0,142829755411000.0,141995439804000.0,140068147622000.0,142613564275000.0,141661666248000.0,143009684309000.0,142905327896000.0,144302152532000.0,141522241889000.0
2035.0,143262833536000.0,142767821207000.0,142693305178000.0,141549927105000.0,144413804303000.0,142268425870000.0,141296143087000.0,139397645190000.0,141905786985000.0,140928491018000.0,142475296316000.0,142422446187000.0,143880929450000.0,141013553708000.0
2036.0,142899346837000.0,142236333829000.0,142355393092000.0,140974354749000.0,143462232144000.0,141614617461000.0,140817294260000.0,138476791073000.0,141291640951000.0,140221480141000.0,142067556369000.0,142010737575000.0,143271466536000.0,140330399429000.0
2037.0,142381507800000.0,141634518946000.0,141787045023000.0,140380011203000.0,142525751335000.0,141112641547000.0,140019371409000.0,137466623015000.0,140653826619000.0,139584021436000.0,141556037826000.0,141548288423000.0,142973993932000.0,139603053269000.0
2038.0,141857279604000.0,140837747741000.0,141285970949000.0,139752055520000.0,141799527818000.0,140544382437000.0,139332489105000.0,136613622017000.0,139801214884000.0,139014457494000.0,141032914688000.0,140911349270000.0,142583988753000.0,139082205654000.0
2039.0,141439855613000.0,140122104117000.0,140856970518000.0,139102480124000.0,141070570218000.0,139801268933000.0,138488565038000.0,135946016083000.0,139009434424000.0,138467230968000.0,140665519476000.0,140374636983000.0,142140260523000.0,138362301664000.0
2040.0,141110314116000.0,139411864323000.0,140204961370000.0,138279572172000.0,140732576401000.0,139222319781000.0,137851402159000.0,135228621485000.0,138313403857000.0,137792512024000.0,140085233497000.0,139817988895000.0,141792289466000.0,137807891704000.0
2041.0,140522460843000.0,138972746244000.0,139631311754000.0,137431801796000.0,140200071678000.0,138774817596000.0,136941316290000.0,134330809898000.0,137600165285000.0,137021939964000.0,139528434793000.0,139223639884000.0,141379729113000.0,137058634011000.0
2042.0,140092162168000.0,138334926151000.0,139210904616000.0,136565997299000.0,139500397558000.0,138192428092000.0,136145281590000.0,133303460064000.0,136823034729000.0,136246188166000.0,138916825788000.0,138480491917000.0,141041431047000.0,136469909991000.0
2043.0,139524516400000.0,137685688088000.0,138591711988000.0,135876121237000.0,138635809373000.0,137549570237000.0,135411693138000.0,132592187027000.0,136129910981000.0,135410373365000.0,138403009026000.0,138002878708000.0,140672168680000.0,135893740039000.0
2044.0,138950373681000.0,136934768216000.0,137935200370000.0,135131094335000.0,137695909837000.0,137110533183000.0,134598830075000.0,131748126118000.0,135425483749000.0,134551719657000.0,137841879332000.0,137387906568000.0,140305852843000.0,135164094423000.0
2045.0,138393443077000.0,136324951858000.0,137377754903000.0,134167188952000.0,136692797231000.0,136678017161000.0,133803881536000.0,130843267994000.0,134730864262000.0,133739583953000.0,137498003730000.0,136870560952000.0,139820151409000.0,134414288629000.0
2046.0,138063947650000.0,135753116583000.0,136793799975000.0,133241329374000.0,135752142575000.0,136253815895000.0,133032089673000.0,129832870634000.0,133938670590000.0,132981126015000.0,137036522381000.0,136297247038000.0,139457480630000.0,133538010658000.0
2047.0,137613792680000.0,134904047051000.0,136321621716000.0,132578038073000.0,134808774432000.0,135730912020000.0,132373116699000.0,128761790095000.0,133043147811000.0,132142934971000.0,136524292030000.0,135642644426000.0,139057171648000.0,132625099737000.0
2048.0,137061511204000.0,134191601456000.0,135553342856000.0,132011175413000.0,134037829837000.0,135180151137000.0,131665075327000.0,127695503865000.0,131976573025000.0,131371677832000.0,135999011161000.0,135060559740000.0,138493329884000.0,131736781906000.0
2049.0,136467323756000.0,133633002579000.0,134782358560000.0,131347616201000.0,133181082364000.0,134645126203000.0,130771703795000.0,126589596798000.0,131183141454000.0,130455331753000.0,135529469160000.0,134535530701000.0,138023489333000.0,130905116630000.0
2050.0,135901776550000.0,132873437704000.0,133788011721000.0,130474097021000.0,132229506295000.0,134233521423000.0,130055039025000.0,125512878640000.0,130284290202000.0,129386933861000.0,135037029893000.0,133895163827000.0,137506746280000.0,129840638939000.0
2051.0,135388695786000.0,132324290606000.0,133235329363000.0,129748477825000.0,131507657654000.0,133699812482000.0,129144750099000.0,124217923814000.0,129354900752000.0,128392953938000.0,134632575461000.0,133372501951000.0,137107399123000.0,128908095107000.0
2052.0,134879233073000.0,131624862451000.0,132461702507000.0,128984908340000.0,130583113308000.0,133011583022000.0,128319567504000.0,123066740761000.0,128520764958000.0,127602713317000.0,134319701421000.0,133006212155000.0,136735117677000.0,128042580124000.0
2053.0,134310183223000.0,130893323078000.0,131756491716000.0,128150480873000.0,129450040995000.0,132619195321000.0,127373476538000.0,122151503872000.0,127788006924000.0,126564668126000.0,133902082847000.0,132351809652000.0,136334585691000.0,127118542199000.0
2054.0,133781904789000.0,130176459523000.0,131016705330000.0,127286268699000.0,128337914350000.0,132050135779000.0,126529659897000.0,121112880148000.0,126916402822000.0,125503749234000.0,133496023205000.0,131646375530000.0,135822522306000.0,126186571686000.0
2055.0,133315559724000.0,129401585626000.0,130342346358000.0,126531919296000.0,127220997796000.0,131432076263000.0,125410640747000.0,119876420232000.0,126153028547000.0,124464825130000.0,133126956189000.0,131210995387000.0,135355838820000.0,125348456658000.0
2056.0,132764263899000.0,128781185022000.0,129678978188000.0,125753869090000.0,126192174657000.0,130916947419000.0,124540962677000.0,118611660771000.0,125415366073000.0,123329249948000.0,132599678015000.0,130629698194000.0,134837580055000.0,124433179160000.0
2057.0,132076871749000.0,128114482846000.0,129086266448000.0,125022995106000.0,125203000535000.0,130410224362000.0,123542168249000.0,117404558623000.0,124598089914000.0,122271551648000.0,132149428085000.0,130107123250000.0,134370292768000.0,123374255876000.0
2058.0,131519279491000.0,127584017451000.0,128457021598000.0,124199361330000.0,123962885555000.0,129829608144000.0,122553618587000.0,116182844740000.0,123620070829000.0,121169349206000.0,131751556402000.0,129314962349000.0,133693404350000.0,122319999968000.0
2059.0,130991101849000.0,126985962241000.0,127830674950000.0,123258602654000.0,122914635597000.0,129193386813000.0,121536201329000.0,115097977408000.0,122539485745000.0,119908552209000.0,131327835155000.0,128757610643000.0,133274226626000.0,121371420817000.0
2060.0,130444601535000.0,126358479278000.0,127091195889000.0,122347996759000.0,121856751063000.0,128603344924000.0,120500273903000.0,114002534890000.0,121574369387000.0,118840718387000.0,130803706342000.0,128189256183000.0,132785513407000.0,120210686846000.0
2061.0,129922853593000.0,125389070413000.0,126268396266000.0,121570661275000.0,121110033402000.0,128033533711000.0,119514973907000.0,112669508120000.0,120828331179000.0,117868664889000.0,130266284916000.0,127646547799000.0,132207764371000.0,119375695541000.0
2062.0,129237868806000.0,124652532039000.0,125593773701000.0,120656054684000.0,120159842112000.0,127552097893000.0,118448448422000.0,111437146749000.0,119951268018000.0,116764146078000.0,129808256253000.0,127064692761000.0,131732650525000.0,118151270531000.0
2063.0,128696415791000.0,123954251901000.0,125056246849000.0,119852050745000.0,119059704700000.0,126923248688000.0,117516125118000.0,110162518342000.0,119112749748000.0,115622886418000.0,129394161256000.0,126362008568000.0,131328796078000.0,117090607316000.0
2064.0,128161682814000.0,123040937233000.0,124431646492000.0,119217001494000.0,118032520828000.0,126337605941000.0,116609132610000.0,108870704786000.0,118254209063000.0,114433628730000.0,128793887274000.0,125793680410000.0,130784687778000.0,116047960144000.0
2065.0,127622373501000.0,122416641917000.0,123636134964000.0,118495611048000.0,116891451395000.0,125764481279000.0,115399191944000.0,107428087166000.0,117600573219000.0,113124232776000.0,128415744406000.0,125248416932000.0,130276409212000.0,115131346169000.0
2066.0,127055570573000.0,121818141251000.0,122844634930000.0,117536288571000.0,115685478367000.0,125323908150000.0,114425638632000.0,106300047393000.0,116914915647000.0,112089069344000.0,127750580119000.0,124679706544000.0,129815356531000.0,114363376142000.0
2067.0,126565999579000.0,121238850875000.0,122102811095000.0,116700116833600.0,114551464835000.0,124874840606000.0,113357490860000.0,105071234036000.0,116165335694000.0,110865453701000.0,127160587527000.0,124151540825000.0,129400796522000.0,113588398813000.0
2068.0,126094133831000.0,120782403920000.0,121291145575000.0,115853679715700.0,113405577728000.0,124254283407000.0,112336646403000.0,104040086149000.0,115504373493000.0,109693024441000.0,126693351087000.0,123509552772000.0,128940694879000.0,112487185553000.0
2069.0,125602272787000.0,120264167000000.0,120584191260000.0,114991708557400.0,112311456248000.0,123492740470000.0,111226605458000.0,102879744458000.0,114782044745000.0,108376711218000.0,126256269014000.0,122982076566000.0,128519225484000.0,111468170515000.0
2070.0,124961006268000.0,119678425271000.0,119889589501000.0,114141692936600.0,111092396457000.0,122908982527000.0,110250769729000.0,101752320410000.0,113748761295000.0,107207281049000.0,125774110479000.0,122562849147000.0,127976866556000.0,110329725794000.0
2071.0,124367515717000.0,119060496239000.0,119319074581000.0,113556114719000.0,110048968405000.0,122340605791000.0,109336935474000.0,100617005177000.0,112897006435000.0,105935522776000.0,125129341128000.0,122022621866000.0,127575319070000.0,109469857248000.0
2072.0,123762906921000.0,118317169024000.0,118624995378000.0,112732509614400.0,108770477598000.0,122003246333000.0,108533028561000.0,99577027177000.0,111990172583000.0,104945983112000.0,124426800143000.0,121416698532000.0,127147671893000.0,108414327756000.0
2073.0,123250557710000.0,117577408313000.0,117952940059000.0,112004990024000.0,107674669473000.0,121375605529000.0,107366845114000.0,98527027230000.0,111272894958000.0,103851201075000.0,123907861304000.0,120882793587000.0,126631991811000.0,107427983363000.0
2074.0,122655009151000.0,116990331740000.0,117262615099000.0,111137830809000.0,106309187724000.0,120795759110000.0,106402762438000.0,97539330298000.0,110551530093000.0,102847200018000.0,123312286362000.0,120191652885000.0,126063275655000.0,106321079104000.0
2075.0,122119067594000.0,116441126422000.0,116718857746000.0,110258215455400.0,105259489350700.0,120242530591000.0,105198694952000.0,96459471502000.0,109755582648000.0,101812557510000.0,122692569447000.0,119568384544000.0,125481839453000.0,105335565185000.0
2076.0,121616605594000.0,115766942213000.0,116197882729000.0,109615956592000.0,104166210004300.0,119692388986000.0,104311219040000.0,95244147510000.0,108988379646000.0,100673601816000.0,122146244986000.0,118869662431000.0,124865167088000.0,104250836617000.0
2077.0,121080308072000.0,114994333351000.0,115672157422000.0,108715610944000.0,103033547479000.0,119084951276000.0,103173679687000.0,94028904177300.0,108042040002000.0,99597660246000.0,121612838267000.0,118337190916000.0,124315664402000.0,103161282984000.0
2078.0,120512756266000.0,114254216019000.0,115064097373000.0,108038938125600.0,101837911514700.0,118442823394000.0,102156527526500.0,92811211564800.0,107150873411000.0,98388277529000.0,121145791022000.0,117851892864000.0,123959714575000.0,102377281481000.0
2079.0,120096432653000.0,113544120643000.0,114505472433000.0,107373175554000.0,100697289646600.0,117820612894000.0,101091136938000.0,91936122621700.0,106340135073000.0,97130933372000.0,120497372087000.0,117324667726000.0,123649297364000.0,101500325929000.0
2080.0,119637183624000.0,112892145473000.0,113859655319000.0,106642560588400.0,99435087992300.0,117289889950000.0,100080659111700.0,90826070241900.0,105498641349000.0,96032089239000.0,119965313585000.0,116778511567000.0,123039371057000.0,100459372900000.0
2081.0,118918777133000.0,112132973780000.0,113259419305000.0,105645116522000.0,98275423437300.0,116656802814000.0,99052067637300.0,89737951192000.0,104810038425000.0,94683533079000.0,119409321336000.0,116143828223000.0,122431924161000.0,99224024174000.0
2082.0,118343203404000.0,111501010416700.0,112422884029000.0,105016885933500.0,96823556859000.0,116191473572000.0,98080477384000.0,88621451504500.0,104099946316000.0,93397030971000.0,118932468625000.0,115571991055000.0,121901620376000.0,97891163001000.0
2083.0,117781959055000.0,110931600744400.0,111665614497000.0,104250125562000.0,95439876329300.0,115548092392000.0,97207138665500.0,87560771913400.0,103249632799000.0,92177870547000.0,118436261569000.0,115001223310000.0,121507893701000.0,96986867921000.0
2084.0,117321737772000.0,110332081479300.0,111075478996000.0,103406640874000.0,94104261913000.0,114934103640000.0,96067732706600.0,86657615887300.0,102356879344000.0,90792319224000.0,117918752146000.0,114390165909000.0,121058073549000.0,95813829077000.0
2085.0,116925323941000.0,109470375946000.0,110566423932000.0,102497760178000.0,92786259345000.0,114364198083000.0,94949914191300.0,85719143325100.0,101340387938000.0,89607242367000.0,117400635743000.0,113827655981000.0,120679309765000.0,94684297584000.0
2086.0,116493466532000.0,108746155545000.0,110057466186000.0,101674263101000.0,91566857760100.0,113905059465000.0,94086021418000.0,84601311363000.0,100752996942000.0,88356818538000.0,117023776942000.0,113153485100000.0,120138090602000.0,93635243793500.0
2087.0,116047176116000.0,108122554016600.0,109498805980000.0,100973476326000.0,90330156768700.0,113354909808000.0,92934736401000.0,83647125366200.0,99872040822000.0,86943975117000.0,116565887555000.0,112565503006000.0,119679369593000.0,92768265930600.0
2088.0,115592211680000.0,107451928283000.0,108857639362000.0,100304210493400.0,89175852004400.0,112749696537000.0,91953611349100.0,82620769345400.0,99089752890000.0,85610996991600.0,115982374161000.0,112021325616000.0,119220054611000.0,91712632911700.0
2089.0,115026304665000.0,106888488255600.0,108116870414000.0,99554304691000.0,88053624734800.0,112193843105000.0,90836568077700.0,81366287630300.0,98072550833000.0,84480277948700.0,115426139343000.0,111481464580000.0,118866806036000.0,90594148039000.0
2090.0,114582937816000.0,106247048198000.0,107428286827000.0,98873270992500.0,86875788354500.0,111650882525000.0,89872065121100.0,80332189027700.0,97421449156000.0,83222774588000.0,115008760285000.0,110967317336000.0,118415299325000.0,89543437792600.0
2091.0,114088076991000.0,105481543471100.0,106820658859000.0,98161129849000.0,85852729293600.0,111043426129000.0,88835396922300.0,79355765531300.0,96472834822000.0,81996391875000.0,114607695930000.0,110393195145000.0,117957601708000.0,88544325676000.0
2092.0,113559687083000.0,104782387195700.0,106113003659000.0,97407652642700.0,84623462861800.0,110449138324500.0,87741383362400.0,78157405865000.0,95708775325000.0,80719645199000.0,114125695880000.0,109881775549500.0,117488375086000.0,87612437005300.0
2093.0,113184640361000.0,104072618768100.0,105527467063000.0,96595269774000.0,83511536571600.0,109945531336000.0,86839606226000.0,77048273598800.0,95067351894000.0,79576039269000.0,113640926131000.0,109385864520600.0,117067033741000.0,86483944175300.0
2094.0,112556318513000.0,103450607217300.0,104991040780000.0,95843100019500.0,82198768300000.0,109344563731000.0,85960361510000.0,75847296620400.0,94432426107000.0,78425752616000.0,113254279242000.0,108833863085000.0,116683651169000.0,85358047201700.0
2095.0,111853009170000.0,102845063671700.0,104366500854000.0,95023109503300.0,81025859617800.0,108804197145000.0,84967991361000.0,74830482173700.0,93593864177000.0,77299842727500.0,112729651648000.0,108326945257600.0,116331016323000.0,84583634668400.0
2096.0,111320622922000.0,102303271900000.0,103506678135000.0,94201230952000.0,79995496261200.0,108074458253000.0,84109102549900.0,73803049247000.0,93055235804000.0,76262279005400.0,112250490828700.0,107729960000000.0,115959577458000.0,83718211149600.0
2097.0,110940671551000.0,101727574568400.0,102891459557000.0,93447564898400.0,78862040266900.0,107487710555000.0,83204857265000.0,72618459346600.0,92229999157000.0,75209558723700.0,111805496210000.0,107078520510000.0,115529160007000.0,82774405839000.0
2098.0,110338872010000.0,101136395802700.0,102206265962000.0,92674941403000.0,77590751420800.0,107063453377000.0,82235610312800.0,71613645854100.0,91344397840000.0,73997188258500.0,111192186394400.0,106554493627000.0,115181386168000.0,81742829345700.0
2099.0,109960767792000.0,100391400418000.0,101806781439000.0,91817625805000.0,76349460621100.0,106538498519000.0,81297174102600.0,70637193226500.0,90745503093000.0,72929862104700.0,110777217315400.0,105907054996000.0,114949577407000.0,80763912031400.0
2100.0,109533540839000.0,99718542744400.0,101094270534000.0,91149582700300.0,75045484012300.0,105998693357600.0,80219172936000.0,69574306063000.0,89988919973000.0,71839628072900.0,110307802682000.0,105423087206000.0,114540231350000.0,79783514681200.0
