time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,1017658930000.0,1017658930000.0
2001.0,1010991960000.0,1010991960000.0
2002.0,1008924300000.0,1008924300000.0
2003.0,1000959100000.0,1000959100000.0
2004.0,993721800000.0,993721800000.0
2005.0,980550100000.0,980550100000.0
2006.0,977286460000.0,977286460000.0
2007.0,966646900000.0,966646900000.0
2008.0,970335300000.0,970335300000.0
2009.0,964672900000.0,964672900000.0
2010.0,951111600000.0,951111600000.0
2011.0,946021000000.0,946021000000.0
2012.0,948164600000.0,948164600000.0
2013.0,944374600000.0,944374600000.0
2014.0,923776600000.0,923776600000.0
2015.0,910068100000.0,910068100000.0
2016.0,893054500000.0,893054500000.0
2017.0,882071200000.0,882071200000.0
2018.0,871622100000.0,871622100000.0
2019.0,864401100000.0,864401100000.0
2020.0,849013240000.0,849013240000.0
2021.0,823221700000.0,819890550000.0
2022.0,811262100000.0,801241700000.0
2023.0,774701650000.0,796346500000.0
2024.0,753151050000.0,783160050000.0
2025.0,723242500000.0,766033300000.0
2026.0,701619200000.0,743261500000.0
2027.0,690506700000.0,728918000000.0
2028.0,666100040000.0,718295800000.0
2029.0,656638800000.0,722966000000.0
2030.0,639535150000.0,689913660000.0
2031.0,623105930000.0,667815200000.0
2032.0,602559500000.0,649695600000.0
2033.0,581964200000.0,637130050000.0
2034.0,570599540000.0,631150740000.0
2035.0,552682100000.0,598196200000.0
2036.0,526107930000.0,568266900000.0
2037.0,504705100000.0,554121760000.0
2038.0,488359430000.0,524410850000.0
2039.0,473594720000.0,500834400000.0
2040.0,446566400000.0,488486140000.0
2041.0,422514100000.0,473196900000.0
2042.0,410016970000.0,440129200000.0
2043.0,392886880000.0,420141960000.0
2044.0,381100230000.0,395039770000.0
2045.0,365858300000.0,385720650000.0
2046.0,340701700000.0,379362150000.0
2047.0,329632650000.0,364184200000.0
2048.0,315722920000.0,341620650000.0
2049.0,300374430000.0,326099860000.0
2050.0,282651130000.0,313469530000.0
2051.0,274169090000.0,294624430000.0
2052.0,260347740000.0,274165990000.0
2053.0,251486730000.0,263566230000.0
2054.0,243826870000.0,254869720000.0
2055.0,236254870000.0,235909870000.0
2056.0,227052140000.0,223222740000.0
2057.0,220953590000.0,214556440000.0
2058.0,212403420000.0,201323410000.0
2059.0,204915740000.0,187866480000.0
2060.0,200852770000.0,174436710000.0
2061.0,196287990000.0,164647390000.0
2062.0,184684410000.0,157501590000.0
2063.0,175354130000.0,145690980000.0
2064.0,163597960000.0,136231140000.0
2065.0,154410650000.0,125588730000.0
2066.0,149512470000.0,119220460000.0
2067.0,143613070000.0,110220250000.0
2068.0,139727470000.0,105095004000.0
2069.0,132903490000.0,97041820000.0
2070.0,128792470000.0,92028410000.0
2071.0,118860510000.0,85007220000.0
2072.0,110181540000.0,77495810000.0
2073.0,103115560000.0,71392895000.0
2074.0,98011690000.0,65110090000.0
2075.0,95614600000.0,61635430000.0
2076.0,91983600000.0,55638330000.0
2077.0,88528134000.0,49873340000.0
2078.0,83724430000.0,45029143000.0
2079.0,78749240000.0,41770353000.0
2080.0,76145040000.0,38024286000.0
2081.0,73893356000.0,32685533000.0
2082.0,69691630000.0,29014960000.0
2083.0,68422025000.0,26703880000.0
2084.0,66587963000.0,24990986000.0
2085.0,63331550000.0,22318348000.0
2086.0,60260090000.0,21075028000.0
2087.0,57421976000.0,19515238000.0
2088.0,53522430000.0,17614203000.0
2089.0,50933547000.0,16469817000.0
2090.0,47901147000.0,15775516000.0
2091.0,45987647000.0,13932994000.0
2092.0,44743295000.0,13130965000.0
2093.0,43384740000.0,12520102000.0
2094.0,43467276000.0,11176454000.0
2095.0,41186180000.0,10184960000.0
2096.0,40400142000.0,9367048000.0
2097.0,39844540000.0,8543988000.0
2098.0,37673353000.0,8133828600.0
2099.0,35720990000.0,7392181000.0
2100.0,35476650000.0,6694171000.0
