time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,15520646000000.0,15520646000000.0
2001.0,15486913000000.0,15486913000000.0
2002.0,15456463000000.0,15456463000000.0
2003.0,15387606000000.0,15387606000000.0
2004.0,15281795000000.0,15281795000000.0
2005.0,15234202000000.0,15234202000000.0
2006.0,15192746000000.0,15192746000000.0
2007.0,15175851000000.0,15175851000000.0
2008.0,15133356000000.0,15133356000000.0
2009.0,15079385000000.0,15079385000000.0
2010.0,14994434000000.0,14994434000000.0
2011.0,14913986000000.0,14913986000000.0
2012.0,14877685000000.0,14877685000000.0
2013.0,14854324000000.0,14854324000000.0
2014.0,14841412000000.0,14841412000000.0
2015.0,14807616000000.0,14807616000000.0
2016.0,14819437000000.0,14819437000000.0
2017.0,14785872000000.0,14785872000000.0
2018.0,14770776000000.0,14770776000000.0
2019.0,14807179000000.0,14807179000000.0
2020.0,14720674000000.0,14720674000000.0
2021.0,14633785000000.0,14629972000000.0
2022.0,14666753000000.0,14574919000000.0
2023.0,14603288000000.0,14536607000000.0
2024.0,14494419000000.0,14495278000000.0
2025.0,14381361000000.0,14431530000000.0
2026.0,14297065000000.0,14379457000000.0
2027.0,14150845000000.0,14343287000000.0
2028.0,14110386000000.0,14285655000000.0
2029.0,14004924000000.0,14226832000000.0
2030.0,13927989000000.0,14205970000000.0
2031.0,13822215000000.0,14135624000000.0
2032.0,13712989000000.0,14106460000000.0
2033.0,13638418000000.0,14040968000000.0
2034.0,13510829000000.0,13963662000000.0
2035.0,13438527000000.0,13907628000000.0
2036.0,13256406000000.0,13846945000000.0
2037.0,13093579000000.0,13807401000000.0
2038.0,12999572000000.0,13696748000000.0
2039.0,12986549000000.0,13607571000000.0
2040.0,12956480000000.0,13546659000000.0
2041.0,12852474000000.0,13525805000000.0
2042.0,12730241000000.0,13453525000000.0
2043.0,12655184000000.0,13367126000000.0
2044.0,12625365000000.0,13296820000000.0
2045.0,12525437000000.0,13214434000000.0
2046.0,12412200000000.0,13151669000000.0
2047.0,12165894000000.0,13068411000000.0
2048.0,12009674000000.0,12974342000000.0
2049.0,11853348000000.0,12899779000000.0
2050.0,11654865000000.0,12876946000000.0
2051.0,11555649000000.0,12755270000000.0
2052.0,11431459000000.0,12586680000000.0
2053.0,11301412000000.0,12470065000000.0
2054.0,11200392000000.0,12378892000000.0
2055.0,11115431000000.0,12296243000000.0
2056.0,10958864000000.0,12175002000000.0
2057.0,10874721000000.0,12068544000000.0
2058.0,10714398000000.0,11978661000000.0
2059.0,10607877000000.0,11824762000000.0
2060.0,10465115000000.0,11686614000000.0
2061.0,10325197000000.0,11568629000000.0
2062.0,10214294000000.0,11447166000000.0
2063.0,10038610000000.0,11295910000000.0
2064.0,9924770000000.0,11130139000000.0
2065.0,9865147000000.0,11008064000000.0
2066.0,9772784000000.0,10890972000000.0
2067.0,9679829000000.0,10781261000000.0
2068.0,9521653000000.0,10666644000000.0
2069.0,9485549000000.0,10551217000000.0
2070.0,9372099000000.0,10456605000000.0
2071.0,9226321000000.0,10344345000000.0
2072.0,9149933000000.0,10187888000000.0
2073.0,9055503000000.0,10038254000000.0
2074.0,8991884000000.0,9882120000000.0
2075.0,8901113000000.0,9747980000000.0
2076.0,8752413000000.0,9629700000000.0
2077.0,8701394000000.0,9509263000000.0
2078.0,8593523300000.0,9396994000000.0
2079.0,8417413400000.0,9243510000000.0
2080.0,8322238400000.0,9120359000000.0
2081.0,8275469000000.0,8970495000000.0
2082.0,8165321600000.0,8837646000000.0
2083.0,8113476000000.0,8671500000000.0
2084.0,8017178300000.0,8552601600000.0
2085.0,7857252000000.0,8401303000000.0
2086.0,7689228000000.0,8259261000000.0
2087.0,7531118700000.0,8106491000000.0
2088.0,7413263500000.0,7997221000000.0
2089.0,7317506500000.0,7871810500000.0
2090.0,7242999400000.0,7769687600000.0
2091.0,7144160600000.0,7651857000000.0
2092.0,6997909000000.0,7512813000000.0
2093.0,6928415000000.0,7404243600000.0
2094.0,6901244000000.0,7325361000000.0
2095.0,6846451000000.0,7250820700000.0
2096.0,6743550000000.0,7141108000000.0
2097.0,6657889000000.0,7028845600000.0
2098.0,6586732400000.0,6932715000000.0
2099.0,6521540300000.0,6778906000000.0
2100.0,6424402300000.0,6638679000000.0
