time,MRI-ESM2-0,EC-EARTH3,CESM2-WACCM,INM-CM4-8,FGOALS-F3-L,NORESM2-MM,EC-EARTH3-VEG,INM-CM5-0,CESM2,MPI-ESM1-2-HR,CAMS-CSM1-0,BCC-CSM2-MR,GFDL-ESM4
2030.0,45762232000.0,45255606000.0,46223323000.0,46657757000.0,45860620000.0,46084735000.0,46637310000.0,46135734000.0,45934465000.0,45959420000.0,46949850000.0,46441173000.0,46288056000.0
2031.0,45419516000.0,44754665000.0,45908746000.0,46421058000.0,45564035000.0,45844750000.0,46407406000.0,45914472000.0,45565927000.0,45777465000.0,46273140000.0,46159815000.0,45966540000.0
2032.0,45154440000.0,44266980000.0,45855126000.0,46122090000.0,45192307000.0,45591523000.0,46240650000.0,45693485000.0,45189160000.0,45860737000.0,46130950000.0,45928313000.0,45638740000.0
2033.0,44940984000.0,43948876000.0,45464117000.0,45907497000.0,44817383000.0,45384900000.0,46453770000.0,45399990000.0,44934566000.0,45270204000.0,45713314000.0,45643354000.0,45439320000.0
2034.0,44532080000.0,43335770000.0,45144076000.0,45670617000.0,44463120000.0,44985110000.0,45753246000.0,45186376000.0,44616417000.0,45475885000.0,45401686000.0,45371460000.0,45156300000.0
2035.0,44143090000.0,42953830000.0,44805018000.0,45470660000.0,43873140000.0,44656685000.0,45499216000.0,44759610000.0,44412064000.0,45029016000.0,45222547000.0,45086044000.0,44793397000.0
2036.0,43710145000.0,42354200000.0,44539224000.0,45211316000.0,43563290000.0,44327567000.0,45594750000.0,44330426000.0,43984110000.0,44694335000.0,44913975000.0,44693350000.0,44571906000.0
2037.0,43256943000.0,41609466000.0,44254953000.0,44918735000.0,43300820000.0,44104794000.0,45499730000.0,44231463000.0,43552223000.0,44264800000.0,44582890000.0,44424712000.0,44245447000.0
2038.0,42905416000.0,41041740000.0,44098736000.0,44790157000.0,42754830000.0,43678585000.0,44838500000.0,43677643000.0,43236688000.0,43903373000.0,44298730000.0,44117344000.0,43861746000.0
2039.0,42348167000.0,40508695000.0,43740783000.0,44450020000.0,42300715000.0,43277080000.0,44528870000.0,43341240000.0,42764206000.0,43683040000.0,44304450000.0,43780305000.0,43448726000.0
2040.0,41899844000.0,40091270000.0,43326857000.0,44108310000.0,41939562000.0,42876203000.0,44404445000.0,42909350000.0,42210980000.0,44075190000.0,43953720000.0,43389166000.0,43152097000.0
2041.0,41412160000.0,39404958000.0,43047694000.0,43702354000.0,41263337000.0,42476876000.0,44567613000.0,42462274000.0,41699770000.0,43314954000.0,43833623000.0,42958864000.0,42758615000.0
2042.0,40886665000.0,39184350000.0,42500895000.0,43265870000.0,40734847000.0,42077164000.0,43915817000.0,41894640000.0,41096577000.0,42704253000.0,43401150000.0,42590060000.0,42363326000.0
2043.0,40376214000.0,38361657000.0,42102653000.0,42928763000.0,40300708000.0,41782340000.0,43718590000.0,41426567000.0,40545976000.0,42261066000.0,43109160000.0,42059026000.0,41995514000.0
2044.0,39906025000.0,37747147000.0,41674860000.0,42628825000.0,39756567000.0,41682678000.0,43218493000.0,40924440000.0,40172175000.0,42299110000.0,42684408000.0,41601830000.0,41636536000.0
2045.0,39384580000.0,37076447000.0,41084674000.0,42302010000.0,39213120000.0,40935817000.0,42736005000.0,40492300000.0,39609414000.0,41619042000.0,42851290000.0,41126285000.0,41312846000.0
2046.0,38790595000.0,36333350000.0,40650842000.0,41981805000.0,38788700000.0,40509067000.0,42408915000.0,39772836000.0,39052240000.0,41173900000.0,42201227000.0,40759520000.0,40847210000.0
2047.0,38367478000.0,35623300000.0,40282296000.0,41573204000.0,38271780000.0,40069500000.0,41997595000.0,39177028000.0,38418360000.0,40773420000.0,41754270000.0,40255480000.0,40384303000.0
2048.0,37826175000.0,35077812000.0,39795600000.0,41341493000.0,37629207000.0,39633410000.0,41777213000.0,38688604000.0,37764890000.0,40781898000.0,41320985000.0,39776820000.0,39976268000.0
2049.0,37201510000.0,34403185000.0,39309197000.0,40863236000.0,37189470000.0,39243310000.0,41200706000.0,38153306000.0,37208842000.0,39910162000.0,40814248000.0,39196020000.0,39463186000.0
2050.0,36793570000.0,33769570000.0,38723604000.0,40902545000.0,36715840000.0,38626615000.0,41134002000.0,37561310000.0,36720062000.0,39422665000.0,40358146000.0,38640530000.0,38829097000.0
2051.0,36079390000.0,32954487000.0,38208078000.0,40253784000.0,36106854000.0,38244030000.0,40606030000.0,36944458000.0,36108644000.0,39813014000.0,39756010000.0,38187266000.0,38250660000.0
2052.0,35446768000.0,32148392000.0,37831287000.0,39746590000.0,35456106000.0,37768937000.0,40044724000.0,36460290000.0,35847496000.0,38693822000.0,39292002000.0,37516124000.0,37805440000.0
2053.0,34941250000.0,31544398000.0,37370864000.0,39212890000.0,34798490000.0,37245542000.0,39585477000.0,36028010000.0,35015913000.0,38221570000.0,38838340000.0,36933698000.0,37194895000.0
2054.0,34356110000.0,30948196000.0,36777570000.0,38618083000.0,34042692000.0,36599665000.0,39317580000.0,35390562000.0,34430693000.0,37674844000.0,39193895000.0,36277160000.0,36951830000.0
2055.0,33801578000.0,30269350000.0,36115677000.0,38168236000.0,33489010000.0,35959330000.0,38623412000.0,34868790000.0,33930900000.0,37065140000.0,39335543000.0,35704650000.0,36186370000.0
2056.0,33104700000.0,29511553000.0,35591692000.0,38210260000.0,32802732000.0,35337530000.0,38091820000.0,34346540000.0,33369795000.0,36602376000.0,38121304000.0,34864083000.0,35641840000.0
2057.0,32430965000.0,28741276000.0,34855050000.0,37499986000.0,32058647000.0,34937483000.0,37730427000.0,33751722000.0,32789225000.0,36086596000.0,37527585000.0,34316060000.0,35194520000.0
2058.0,31850852000.0,28120545000.0,34072828000.0,36858057000.0,31378702000.0,34366095000.0,37094994000.0,33259258000.0,32206506000.0,35676512000.0,37042844000.0,33637020000.0,34640703000.0
2059.0,31160120000.0,27640678000.0,33488710000.0,36255180000.0,30722046000.0,33643250000.0,36669550000.0,32655397000.0,31892173000.0,35062325000.0,36644620000.0,32948662000.0,33987860000.0
2060.0,30627930000.0,26864222000.0,33014299000.0,35650940000.0,30067990000.0,32923105000.0,37305350000.0,32011213000.0,31244714000.0,34361295000.0,36146780000.0,32084044000.0,33352018000.0
2061.0,29928840000.0,26284474000.0,32343644000.0,35030410000.0,29426311000.0,33079589000.0,36062150000.0,31230736000.0,30677428000.0,33832560000.0,35673182000.0,31446018000.0,32606069000.0
2062.0,29442132000.0,25774426000.0,31824382000.0,34388685000.0,28999354000.0,31984941000.0,35206420000.0,30719488000.0,30003933000.0,33173426000.0,35267625000.0,30711601000.0,32050643000.0
2063.0,28922081000.0,25135882000.0,31141720000.0,33784185000.0,28121653000.0,31276390000.0,34553532000.0,30193594000.0,29852969000.0,33116062000.0,34739980000.0,29853463000.0,31480242000.0
2064.0,28355924000.0,24422580000.0,30361813000.0,33447176000.0,27416316000.0,30658384000.0,33943734000.0,29639383000.0,28954495000.0,32613923000.0,34230608000.0,29143865000.0,30791186000.0
2065.0,27909093000.0,23987737000.0,29574418000.0,33012007000.0,26696327000.0,30157820000.0,33415528000.0,29042821000.0,28382835000.0,31710525000.0,33756553000.0,28391135000.0,30235482000.0
2066.0,27292254000.0,23488913000.0,28893923000.0,32601682000.0,26211088000.0,29577550000.0,32776305000.0,28545024000.0,27935877000.0,31105622000.0,33184066000.0,27634483000.0,29662204000.0
2067.0,26782534000.0,22935190000.0,28382896000.0,31981165000.0,25703279000.0,29002932000.0,32130990000.0,28164614000.0,27308124000.0,30706188000.0,32600803000.0,26930762000.0,29046555000.0
2068.0,26338451000.0,22396463000.0,27750896000.0,31576396000.0,25150083000.0,28478026000.0,31634481000.0,27698983000.0,26791311000.0,30268883000.0,32069460000.0,26141467000.0,28353178000.0
2069.0,25833021000.0,21925337000.0,27229737000.0,31434750000.0,24602503000.0,27872762000.0,31022700000.0,27286890000.0,26370970000.0,29722399000.0,32008137000.0,25399240000.0,27766596000.0
2070.0,25257783000.0,21432775000.0,26606318000.0,30771431000.0,24026434000.0,27224457000.0,30359706000.0,26828022000.0,25844280000.0,29002990000.0,31404673000.0,24682408000.0,27350909000.0
2071.0,24529820000.0,20916072000.0,26007190000.0,30120286000.0,23450341000.0,26717614000.0,29758095000.0,26420548000.0,25312920000.0,28380066000.0,30936791000.0,23940467000.0,26743958000.0
2072.0,24041230000.0,20474604000.0,25411056000.0,29613206000.0,22936605000.0,26164314000.0,28956336000.0,25958291000.0,24750348000.0,27812344000.0,30454532000.0,23191181000.0,26176156000.0
2073.0,23541800000.0,20058094000.0,24835946000.0,29145903000.0,22524297000.0,25884418000.0,28329050000.0,25493133000.0,24259074000.0,27425130000.0,29932028000.0,22411008000.0,25643252000.0
2074.0,23094390000.0,19621186000.0,24214845000.0,28637463000.0,22013962000.0,25156164000.0,27669100000.0,25013551000.0,23758800000.0,26855557000.0,29841471000.0,21677396000.0,25148772000.0
2075.0,22682104000.0,19233247000.0,23730467000.0,28072122000.0,21624460000.0,24572318000.0,27149246000.0,24541254000.0,23255413000.0,26501999000.0,31040123000.0,21129114000.0,24710093000.0
2076.0,22125971000.0,18885145000.0,23246045000.0,27718873000.0,21104953000.0,24209610000.0,26546057000.0,23932344000.0,22779520000.0,25909821000.0,29203436000.0,20414923000.0,24261945000.0
2077.0,21636622000.0,18474353000.0,22687912000.0,27176059000.0,20605760000.0,23614530000.0,25929468000.0,23405408000.0,22368897000.0,25313729000.0,28675135000.0,19767070000.0,23580340000.0
2078.0,21192220000.0,18136310000.0,22526867000.0,26661825000.0,20138103000.0,23068641000.0,25124078000.0,22963587000.0,21913465000.0,24653849000.0,28135650000.0,19182500000.0,23114500000.0
2079.0,20738888000.0,17845190000.0,21828383000.0,26170393000.0,19838750000.0,22522320000.0,24495884000.0,22993560000.0,21468668000.0,24052883000.0,27626600000.0,18633804000.0,22703555000.0
2080.0,20327109000.0,17370796000.0,21302266000.0,25568660000.0,19354032000.0,22362855000.0,23951320000.0,22322293000.0,20874625000.0,23581340000.0,27281640000.0,18135316000.0,22235226000.0
2081.0,19897905000.0,16930137000.0,20981027000.0,25089040000.0,18928330000.0,21921802000.0,23330583000.0,21861511000.0,20361808000.0,23044092000.0,26734467000.0,17576036000.0,21876630000.0
2082.0,19581684000.0,16537106000.0,20527192000.0,24746490000.0,18545326000.0,22028620000.0,22673498000.0,21534577000.0,19965063000.0,22482332000.0,26262378000.0,17026977000.0,21581949000.0
2083.0,19162702000.0,16226763000.0,20119177000.0,24228061000.0,18214144000.0,21503382000.0,21999534000.0,21182919000.0,19495560000.0,22060734000.0,25767756000.0,16414514000.0,21161601000.0
2084.0,18750908000.0,15935164000.0,19599220000.0,23932404000.0,17768616000.0,20996730000.0,21500686000.0,20699365000.0,19001543000.0,21745183000.0,25294297000.0,15961985000.0,20665522000.0
2085.0,18282863000.0,15571550000.0,19316210000.0,23434953000.0,17385760000.0,20398911000.0,20943725000.0,20356686000.0,18526790000.0,21229234000.0,24824207000.0,15426704000.0,20296989000.0
2086.0,17955455000.0,15206021000.0,18864140000.0,23149255000.0,17058978000.0,19960508000.0,20346847000.0,20017744000.0,18140666000.0,20799367000.0,24401502000.0,14945816000.0,19951028000.0
2087.0,17559050000.0,14874790000.0,18382598000.0,22732374000.0,16720049000.0,19448693000.0,19762332000.0,19616696000.0,17755939000.0,20395395000.0,23947559000.0,14498695000.0,19625153000.0
2088.0,17176211000.0,14562728000.0,18064090000.0,22335857000.0,16377377000.0,19083745000.0,19274154000.0,19351288000.0,17417042000.0,19794061000.0,23368813000.0,14086790000.0,19246010000.0
2089.0,16819702000.0,14263364000.0,17641437000.0,22022418000.0,16032391000.0,18744504000.0,18866420000.0,18988466000.0,17005038000.0,19411704000.0,23070626000.0,13632215000.0,18950710000.0
2090.0,16493994000.0,13998177000.0,17240590000.0,21571897000.0,15635997000.0,18324519000.0,18344510000.0,19199205000.0,16655417000.0,19064560000.0,22552470000.0,13258434000.0,18592719000.0
2091.0,16162690000.0,13675845000.0,16918239000.0,21183207000.0,15400944000.0,17856000000.0,17826097000.0,18407637000.0,16317222000.0,18531267000.0,22225482000.0,12901665000.0,18277663000.0
2092.0,15844475000.0,13362115000.0,16487399000.0,20747043000.0,15126909000.0,17373830000.0,17190519000.0,18081683000.0,16006648000.0,18077809000.0,21737474000.0,12578342000.0,18011960000.0
2093.0,15534532000.0,13014131000.0,16099971000.0,20386787000.0,14808351000.0,16975680000.0,16814924000.0,17751812000.0,15612775000.0,17690446000.0,21306647000.0,12227781000.0,17563156000.0
2094.0,15230176000.0,12734949000.0,15889321000.0,19981558000.0,14513374000.0,16659834000.0,16353057000.0,17349409000.0,15221102000.0,17274510000.0,20939545000.0,11928076000.0,17209227000.0
2095.0,14899425000.0,12432942000.0,15432609000.0,19623574000.0,14199519000.0,16333398000.0,15865815000.0,17008606000.0,14871801000.0,16884956000.0,20582855000.0,11597623000.0,16900948000.0
2096.0,14658924000.0,12057583000.0,15119642000.0,19141681000.0,13899351000.0,15946779000.0,15432111000.0,16632354000.0,14495950000.0,16458881000.0,20254171000.0,11296092000.0,16598392000.0
2097.0,14399984000.0,11759326000.0,14798474000.0,18883830000.0,13627543000.0,15574018000.0,15010628000.0,16369957000.0,14135693000.0,16022146000.0,19816140000.0,10992645000.0,16326557000.0
2098.0,14139660000.0,11472459000.0,14519211000.0,18552494000.0,13354155000.0,15252534000.0,14584816000.0,16084712000.0,13783716000.0,15615805000.0,19386407000.0,10701421000.0,16032769000.0
2099.0,13885443000.0,11169578000.0,14255010000.0,18235140000.0,13032855000.0,15010991000.0,14186492000.0,15815868000.0,13446616000.0,15369380000.0,18878392000.0,10432823000.0,15752287000.0
2100.0,13590890000.0,10896229000.0,13867906000.0,17905197000.0,12762180000.0,14744183000.0,13853225000.0,15539647000.0,13171669000.0,14942930000.0,18711364000.0,10146331000.0,15478361000.0
