time,MRI-ESM2-0,CESM2-WACCM,IPSL-CM6A-LR,CANESM5
2174.0,15522015000.0,10858874000.0,15231069000.0,13920740000.0
2175.0,15494564000.0,10677913000.0,15047797000.0,13869031000.0
2176.0,15491188000.0,10711364000.0,15312629000.0,13932373000.0
2177.0,15400150000.0,10650735000.0,15138499000.0,13867270000.0
2178.0,15361170000.0,10846318000.0,15568401000.0,13780158000.0
2179.0,15402842000.0,10808060000.0,15180054000.0,13835519000.0
2180.0,15321191000.0,10656598000.0,15210025000.0,14331196000.0
2181.0,15340782000.0,10578917000.0,15142108000.0,14889292000.0
2182.0,15265881000.0,10565705000.0,15081807000.0,14777225000.0
2183.0,15271565000.0,11555824000.0,15111329000.0,14153894000.0
2184.0,15805852000.0,11188704000.0,15166421000.0,14137064000.0
2185.0,15554934000.0,10756379000.0,15068360000.0,14019167000.0
2186.0,15266457000.0,10654192000.0,15044835000.0,13953361000.0
2187.0,15764591000.0,10526763000.0,15007972000.0,15700966000.0
2188.0,15327735000.0,10581506000.0,15012630000.0,14322067000.0
2189.0,15268229000.0,10698270000.0,16074724000.0,14922089000.0
2190.0,15242673000.0,10468188000.0,15314689000.0,14295421000.0
2191.0,15104136000.0,10899824000.0,15158723000.0,14301669000.0
2192.0,15333492000.0,10555792000.0,15205156000.0,14533303000.0
2193.0,15097817000.0,10691891000.0,15614257000.0,14409971000.0
2194.0,15098250000.0,10477270000.0,15535002000.0,14384752000.0
2195.0,15065270000.0,10444620000.0,15152836000.0,14510938000.0
2196.0,15008786000.0,11040965000.0,15242527000.0,14214487000.0
2197.0,14918398000.0,10712771000.0,15384621000.0,14541463000.0
2198.0,14883611000.0,10467207000.0,16113221000.0,14380843000.0
2199.0,15045779000.0,10423556000.0,15795766000.0,14876984000.0
2200.0,14838543000.0,10394778000.0,15587696000.0,14567898000.0
2201.0,14933420000.0,10562764000.0,15224377000.0,14225200000.0
2202.0,14978715000.0,10689169000.0,15111507000.0,14257613000.0
2203.0,14866542000.0,10376248000.0,15276995000.0,14218570000.0
2204.0,14817400000.0,10475102000.0,15333164000.0,14454012000.0
2205.0,14931283000.0,10406224000.0,15123907000.0,14285804000.0
2206.0,14886799000.0,10378349000.0,15175889000.0,14657482000.0
2207.0,14683443000.0,10998450000.0,15190399000.0,14635322000.0
2208.0,14631570000.0,10565838000.0,15334611000.0,14664924000.0
2209.0,14595079000.0,10584284000.0,15379611000.0,15560936000.0
2210.0,14530658000.0,10414225000.0,15315502000.0,15024001000.0
2211.0,14512916000.0,10446968000.0,15937071000.0,15186484000.0
2212.0,14512103000.0,10429224000.0,15472598000.0,14636735000.0
2213.0,14446415000.0,10467464000.0,15359350000.0,14508619000.0
2214.0,14480810000.0,11127134000.0,15327535000.0,14405931000.0
2215.0,14352506000.0,10746950000.0,15345697000.0,14376664000.0
2216.0,14303276000.0,10550711000.0,16408662000.0,14478201000.0
2217.0,14740504000.0,10593330000.0,16185771000.0,14339069000.0
2218.0,14428035000.0,10462136000.0,15759555000.0,14540047000.0
2219.0,14337204000.0,10394634000.0,15527063000.0,14684832000.0
2220.0,14246172000.0,10337739000.0,15388306000.0,14683842000.0
2221.0,14147582000.0,10311778000.0,15353624000.0,14591260000.0
2222.0,14136148000.0,10297096000.0,16187956000.0,15201355000.0
2223.0,14088571000.0,10317791000.0,15867689000.0,14547102000.0
2224.0,14051942000.0,10236131000.0,15817967000.0,14610582000.0
2225.0,14023182000.0,10269095000.0,15787053000.0,14660312000.0
2226.0,13996426000.0,10658403000.0,15657941000.0,16401051000.0
2227.0,14304841000.0,10319176000.0,15761266000.0,15056351000.0
2228.0,14063349000.0,10282155000.0,15977311000.0,14854830000.0
2229.0,13989138000.0,10490780000.0,15802814000.0,14887825000.0
2230.0,14163097000.0,10270609000.0,15739433000.0,14737124000.0
2231.0,13954978000.0,10459964000.0,15599329000.0,14696398000.0
2232.0,14148736000.0,10278779000.0,16816890000.0,14796559000.0
2233.0,13875107000.0,10184091000.0,16054340000.0,14652715000.0
2234.0,13862365000.0,10553298000.0,15776353000.0,14585243000.0
2235.0,13775310000.0,10446786000.0,16073472000.0,14589801000.0
2236.0,13884800000.0,10317446000.0,15884261000.0,14572391000.0
2237.0,13749674000.0,10306592000.0,15833072000.0,14967831000.0
2238.0,14058587000.0,10217968000.0,15802121000.0,14948994000.0
2239.0,13793324000.0,10184136000.0,16142832000.0,14809663000.0
2240.0,13869961000.0,10344327000.0,16059548000.0,14962957000.0
2241.0,14037330000.0,10136610000.0,16060756000.0,15462393000.0
2242.0,13714087000.0,10157058000.0,16086372000.0,14842427000.0
2243.0,14092007000.0,10376061000.0,16367652000.0,14743009000.0
2244.0,13737907000.0,10137924000.0,15893143000.0,14651701000.0
2245.0,13741272000.0,10302883000.0,16045202000.0,14601319000.0
2246.0,14347617000.0,10276404000.0,16188002000.0,14544891000.0
2247.0,14281599000.0,10869628000.0,16121154000.0,14665077000.0
2248.0,13970620000.0,10327221000.0,16040682000.0,14855791000.0
2249.0,13903897000.0,10212080000.0,15892540000.0,15455904000.0
2250.0,13918333000.0,10191693000.0,15834458000.0,15271187000.0
2251.0,13772979000.0,10219068000.0,16274289000.0,14625486000.0
2252.0,13682004000.0,10090797000.0,15958132000.0,14620509000.0
2253.0,13649577000.0,10292432000.0,15882513000.0,14562060000.0
2254.0,14692838000.0,10139106000.0,15917475000.0,14692679000.0
2255.0,14079696000.0,10106400000.0,15781836000.0,15425113000.0
2256.0,13695625000.0,10075009000.0,15767592000.0,14951078000.0
2257.0,13731241000.0,10028768000.0,15732208000.0,15632698000.0
2258.0,13636936000.0,10081104000.0,15981204000.0,14986820000.0
2259.0,13636222000.0,10073783000.0,15724200000.0,15151928000.0
2260.0,14052635000.0,10047065000.0,15716773000.0,15622835000.0
2261.0,13659168000.0,10077748000.0,16245521000.0,15006775000.0
2262.0,13705080000.0,10137211000.0,16274661000.0,16707316000.0
2263.0,13519627000.0,10015824000.0,15826533000.0,16014109000.0
2264.0,13487852000.0,10240302000.0,15739118000.0,15402183000.0
2265.0,13457649000.0,10474748000.0,16863834000.0,15122833000.0
2266.0,13731040000.0,10337761000.0,16017192000.0,15587429000.0
2267.0,14480938000.0,10133087000.0,15667833000.0,15396994000.0
2268.0,13593969000.0,10228282000.0,15681507000.0,15308968000.0
2269.0,13442936000.0,10145568000.0,15640045000.0,15771792000.0
2270.0,13576876000.0,10084419000.0,15559877000.0,15223645000.0
2271.0,13469608000.0,10414069000.0,16157359000.0,15179362000.0
2272.0,13384903000.0,10079028000.0,15974935000.0,15030409000.0
2273.0,13383105000.0,10395715000.0,15668865000.0,15204346000.0
2274.0,13347499000.0,10142954000.0,15681501000.0,15428107000.0
2275.0,13333751000.0,10078083000.0,15588532000.0,15260461000.0
2276.0,13529287000.0,10020277000.0,15825714000.0,15210946000.0
2277.0,13273447000.0,10262411000.0,16584503000.0,15365329000.0
2278.0,13281746000.0,9974523000.0,16878313000.0,15002323000.0
2279.0,13403720000.0,9984024000.0,16145319000.0,15076374000.0
2280.0,13266615000.0,10057562000.0,15830318000.0,15027586000.0
2281.0,13278575000.0,10005783000.0,15717996000.0,15000426000.0
2282.0,13191721000.0,10245833000.0,15755184000.0,16197002000.0
2283.0,13187907000.0,10134348000.0,16752797000.0,15234603000.0
2284.0,13209652000.0,10343895000.0,16549722000.0,15082712000.0
2285.0,13210997000.0,10157881000.0,16182865000.0,15226743000.0
2286.0,13223512000.0,10669542000.0,16487944000.0,15144838000.0
2287.0,13119574000.0,10182161000.0,16016479000.0,15138084000.0
2288.0,13302957000.0,10273634000.0,16203058000.0,15526240000.0
2289.0,13326223000.0,10149853000.0,16444841000.0,15402835000.0
2290.0,13107673000.0,10051672000.0,16516699000.0,15431358000.0
2291.0,13064697000.0,10036112000.0,16042388000.0,15148510000.0
2292.0,13055250000.0,10141481000.0,15993586000.0,15065564000.0
2293.0,13032325000.0,10056573000.0,16098052000.0,15105658000.0
2294.0,13422085000.0,10085105000.0,17101378000.0,15550545000.0
2295.0,13117696000.0,10057034000.0,17012636000.0,15686821000.0
2296.0,13127229000.0,10052720000.0,16977484000.0,15234679000.0
2297.0,13028062000.0,10086042000.0,16798177000.0,15294650000.0
2298.0,12983730000.0,10028548000.0,17780111000.0,16034979000.0
2299.0,13023251000.0,10003315000.0,16805416000.0,16127997000.0
2300.0,12974630000.0,10007991000.0,16470425000.0,16447885000.0
