time,CAMS-CSM1-0,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0
2044.0,31723856000.0,30884260000.0,31474282000.0,30539878000.0
2045.0,32127816000.0,30987708000.0,31341613000.0,30427105000.0
2046.0,31570336000.0,30660682000.0,31215008000.0,30485359000.0
2047.0,31367672000.0,30580930000.0,31083743000.0,30220433000.0
2048.0,31173183000.0,30303281000.0,30958730000.0,30040156000.0
2049.0,31109632000.0,30222688000.0,30697486000.0,29903860000.0
2050.0,30914250000.0,30563348000.0,30531027000.0,29680620000.0
2051.0,30826715000.0,30294348000.0,30416108000.0,29495392000.0
2052.0,30630603000.0,29761638000.0,30184335000.0,29441868000.0
2053.0,30464340000.0,29602505000.0,29976074000.0,29151590000.0
2054.0,30690204000.0,29512782000.0,29732370000.0,28970900000.0
2055.0,30437734000.0,29289499000.0,29576018000.0,28863169000.0
2056.0,30187917000.0,29085360000.0,29306970000.0,28681628000.0
2057.0,30049227000.0,28830257000.0,29048592000.0,28503320000.0
2058.0,31538268000.0,28578410000.0,28844868000.0,28312610000.0
2059.0,30978003000.0,28848933000.0,28653603000.0,28121020000.0
2060.0,30116432000.0,28054600000.0,28589502000.0,27871000000.0
2061.0,29896511000.0,27894133000.0,28412592000.0,27677368000.0
2062.0,29949702000.0,27800185000.0,28155429000.0,27531800000.0
2063.0,29771650000.0,27611097000.0,28092948000.0,27461409000.0
2064.0,29525135000.0,27392672000.0,27802415000.0,27372892000.0
2065.0,29334374000.0,27186580000.0,27608275000.0,27134896000.0
2066.0,29383522000.0,27471120000.0,27451378000.0,27107086000.0
2067.0,29421770000.0,26957030000.0,27251747000.0,26939892000.0
2068.0,29084072000.0,26721964000.0,27813655000.0,26733020000.0
2069.0,28954253000.0,27499395000.0,27631923000.0,26586452000.0
2070.0,29661200000.0,26538482000.0,27173702000.0,26429895000.0
2071.0,28915565000.0,26475196000.0,27025820000.0,26317154000.0
2072.0,28693692000.0,27306346000.0,26572150000.0,26255809000.0
2073.0,28765225000.0,26156909000.0,26294570000.0,26151928000.0
2074.0,28521855000.0,26025159000.0,26300662000.0,26459238000.0
2075.0,29307597000.0,26051457000.0,26066830000.0,25959307000.0
2076.0,28474001000.0,26210677000.0,25870430000.0,25839755000.0
2077.0,28417096000.0,25780654000.0,25751955000.0,25841885000.0
2078.0,28440543000.0,26440552000.0,25947492000.0,25627445000.0
2079.0,28398813000.0,26306990000.0,26348118000.0,25481148000.0
2080.0,29348504000.0,25592652000.0,26700065000.0,25671418000.0
2081.0,28470837000.0,26283470000.0,26839486000.0,25336429000.0
2082.0,28269640000.0,25416161000.0,26145415000.0,25121575000.0
2083.0,28282886000.0,25169246000.0,26055619000.0,25054489000.0
2084.0,28059390000.0,25417697000.0,25563447000.0,25073203000.0
2085.0,27969532000.0,24970117000.0,25984514000.0,24830984000.0
2086.0,27810808000.0,24842318000.0,25462323000.0,24801544000.0
2087.0,27914236000.0,25095213000.0,25336537000.0,24674910000.0
2088.0,28126540000.0,26545770000.0,25420413000.0,25157577000.0
2089.0,28648921000.0,25064927000.0,25934592000.0,24757840000.0
2090.0,28169527000.0,24618338000.0,25159264000.0,24500883000.0
2091.0,29516202000.0,24519653000.0,24988908000.0,24851862000.0
2092.0,27997993000.0,24830003000.0,25246620000.0,24883306000.0
2093.0,27750240000.0,24295930000.0,24919523000.0,24471550000.0
2094.0,27692306000.0,24188672000.0,24615610000.0,24412305000.0
2095.0,27660558000.0,24388776000.0,24579658000.0,24215914000.0
2096.0,27841470000.0,24443892000.0,24389706000.0,24382566000.0
2097.0,27505650000.0,24386839000.0,24327688000.0,24619661000.0
2098.0,27494953000.0,24431282000.0,24327154000.0,25012824000.0
2099.0,27829211000.0,24292290000.0,24618283000.0,25390342000.0
2100.0,28702833000.0,23821654000.0,24285577000.0,24662084000.0
