time,CCSM4,CESM1-CAM5
2000.0,15464052000.0,15464052000.0
2001.0,14999823000.0,14999823000.0
2002.0,14950886000.0,14950886000.0
2003.0,14855880000.0,14855880000.0
2004.0,14795238000.0,14795238000.0
2005.0,14791817000.0,14791817000.0
2006.0,14885375000.0,14885375000.0
2007.0,14755681000.0,14755681000.0
2008.0,15082558000.0,15082558000.0
2009.0,14866364000.0,14866364000.0
2010.0,14733953000.0,14733953000.0
2011.0,14775480000.0,14775480000.0
2012.0,14801619000.0,14801619000.0
2013.0,14680078000.0,14680078000.0
2014.0,14486150000.0,14486150000.0
2015.0,14421276000.0,14421276000.0
2016.0,14328409000.0,14328409000.0
2017.0,14287543000.0,14287543000.0
2018.0,14214502000.0,14214502000.0
2019.0,14146165000.0,14146165000.0
2020.0,14068512000.0,14068512000.0
2021.0,14007299000.0,13990006000.0
2022.0,13887406000.0,13857380000.0
2023.0,13899814000.0,13811555000.0
2024.0,13833080000.0,13657280000.0
2025.0,13636485000.0,13579099000.0
2026.0,13575446000.0,13425492000.0
2027.0,13464920000.0,13282290000.0
2028.0,13588121000.0,13168184000.0
2029.0,13400977000.0,13037838000.0
2030.0,13210770000.0,12830946000.0
2031.0,13044523000.0,12838828000.0
2032.0,12848800000.0,12508422000.0
2033.0,12675504000.0,12429814000.0
2034.0,12491535000.0,12167874000.0
2035.0,12384930000.0,11976850000.0
2036.0,12163113000.0,11748382000.0
2037.0,12038775000.0,11517829000.0
2038.0,11847170000.0,11269990000.0
2039.0,11626348000.0,11076882000.0
2040.0,11363756000.0,10874555000.0
2041.0,11157827000.0,10611738000.0
2042.0,10906368000.0,10372809000.0
2043.0,10761113000.0,10437574000.0
2044.0,10554749000.0,10109962000.0
2045.0,10369107000.0,9771625000.0
2046.0,10169951000.0,9472877000.0
2047.0,9926041000.0,9285202000.0
2048.0,9638550000.0,9032202000.0
2049.0,9435039000.0,8772220000.0
2050.0,9309241000.0,8574795000.0
2051.0,9123796000.0,8252023000.0
2052.0,8781398000.0,7965902000.0
2053.0,8612457000.0,7828830000.0
2054.0,8392814000.0,7611785700.0
2055.0,8204613600.0,7449062400.0
2056.0,8042631700.0,7161923000.0
2057.0,7932881000.0,6900393000.0
2058.0,7706222000.0,6565966300.0
2059.0,7531234000.0,6329140000.0
2060.0,7330292000.0,6263642600.0
2061.0,7207681000.0,6040386000.0
2062.0,6990110000.0,5858251000.0
2063.0,6947989000.0,5673758700.0
2064.0,6669959000.0,5369057300.0
2065.0,6479689700.0,5086970400.0
2066.0,6389613600.0,4870884400.0
2067.0,6267793000.0,4623566300.0
2068.0,6054919000.0,4418197000.0
2069.0,5887153000.0,4185465600.0
2070.0,5726859300.0,3988765200.0
2071.0,5604950000.0,3766313500.0
2072.0,5448664000.0,3711225000.0
2073.0,5275688400.0,3394615000.0
2074.0,5066874400.0,3245625300.0
2075.0,4885057500.0,3102248000.0
2076.0,4793437000.0,2934537000.0
2077.0,4664030700.0,2781598500.0
2078.0,4651444000.0,2608026000.0
2079.0,4468962000.0,2450198300.0
2080.0,4492617000.0,2306201600.0
2081.0,4404192000.0,2111229200.0
2082.0,4202073900.0,1936784800.0
2083.0,4087926300.0,1800427400.0
2084.0,3948260900.0,1686706000.0
2085.0,3828108300.0,1568439600.0
2086.0,3666632200.0,1470969500.0
2087.0,3526156500.0,1347352700.0
2088.0,3398518000.0,1240365600.0
2089.0,3244669200.0,1174482700.0
2090.0,3094902500.0,1084768600.0
2091.0,3005238500.0,924428300.0
2092.0,2933748500.0,863870140.0
2093.0,2831104800.0,787121300.0
2094.0,2750635800.0,712017000.0
2095.0,2642959600.0,684731200.0
2096.0,2531950600.0,670714200.0
2097.0,2408867600.0,592049500.0
2098.0,2444033300.0,546486800.0
2099.0,2252558800.0,518784670.0
2100.0,2185964500.0,514884160.0
2101.0,2069006000.0,465815070.0
2102.0,1982891000.0,402907650.0
2103.0,1978164200.0,377395600.0
2104.0,1894038500.0,329177060.0
2105.0,1821606300.0,311781500.0
2106.0,1756766800.0,291959970.0
2107.0,1683578600.0,285619680.0
2108.0,1642802000.0,258159630.0
2109.0,1637408800.0,231814930.0
2110.0,1568565000.0,223042260.0
2111.0,1536216200.0,208706720.0
2112.0,1498425300.0,199131100.0
2113.0,1449736700.0,191122220.0
2114.0,1411240200.0,172712350.0
2115.0,1362818300.0,167190880.0
2116.0,1299042800.0,161351800.0
2117.0,1239733100.0,154299680.0
2118.0,1181942800.0,149571920.0
2119.0,1145272300.0,147375200.0
2120.0,1113988100.0,145678350.0
2121.0,1058478600.0,141706270.0
2122.0,1019399800.0,139527220.0
2123.0,978204600.0,130524430.0
2124.0,950873700.0,127531070.0
2125.0,925276100.0,127800850.0
2126.0,927167400.0,124058220.0
2127.0,886104000.0,120180660.0
2128.0,841837500.0,117459120.0
2129.0,802796800.0,118181030.0
2130.0,777059100.0,113754210.0
2131.0,768343100.0,110686380.0
2132.0,746685300.0,108325656.0
2133.0,718380100.0,104772450.0
2134.0,686211840.0,102056140.0
2135.0,654258600.0,100805190.0
2136.0,640618200.0,100719910.0
2137.0,624888200.0,98385400.0
2138.0,599672300.0,96252090.0
2139.0,592723200.0,98963770.0
2140.0,556643100.0,92002740.0
2141.0,495550820.0,87576030.0
2142.0,482938800.0,86122230.0
2143.0,472143580.0,86212810.0
2144.0,462048860.0,87598350.0
2145.0,453777820.0,84736170.0
2146.0,429834180.0,84155496.0
2147.0,422423870.0,84129260.0
2148.0,402444220.0,82836620.0
2149.0,379857820.0,82431010.0
2150.0,365694100.0,79838440.0
2151.0,360008450.0,93017430.0
2152.0,335259000.0,80542744.0
2153.0,329256830.0,79384376.0
2154.0,319141250.0,79719816.0
2155.0,312227740.0,84063110.0
2156.0,303767040.0,78930104.0
2157.0,293951580.0,78077740.0
2158.0,287178460.0,82175150.0
2159.0,300571330.0,77813740.0
2160.0,267667780.0,85594290.0
2161.0,265145730.0,76992470.0
2162.0,259118200.0,81457464.0
2163.0,238232820.0,76430330.0
2164.0,243798700.0,77109464.0
2165.0,237692620.0,75681630.0
2166.0,227924270.0,84310640.0
2167.0,216769230.0,77037944.0
2168.0,215280620.0,75575784.0
2169.0,215281620.0,77088380.0
2170.0,212468860.0,76971960.0
2171.0,209165500.0,75871700.0
