time,NORESM1-M,CESM1-CAM5,MPI-ESM-LR,CSIRO-MK3-6-0
2193.0,463815070.0,243943380.0,1944421800.0,209356000.0
2194.0,457146780.0,236673380.0,1935700400.0,207058560.0
2195.0,493601630.0,234790900.0,1911728300.0,201426670.0
2196.0,460088860.0,243278600.0,1998456600.0,209569580.0
2197.0,454434080.0,234403140.0,1954995800.0,242456160.0
2198.0,1064068540.0,416984930.0,2667235600.0,209842480.0
2199.0,1493725200.0,251498290.0,2334540800.0,203883150.0
2200.0,863961540.0,240152860.0,1960000000.0,192737500.0
2201.0,657856260.0,231245140.0,1903948200.0,188447440.0
2202.0,523130270.0,228378960.0,1921119100.0,204819440.0
2203.0,485354660.0,222991800.0,1869679400.0,186259470.0
2204.0,462499970.0,222647090.0,1831307400.0,183150910.0
2205.0,609615300.0,267823330.0,1831652900.0,181537700.0
2206.0,475104640.0,329444130.0,1799401600.0,180303680.0
2207.0,637880000.0,394536420.0,1901172100.0,178747000.0
2208.0,453390940.0,224737760.0,1824639100.0,175894240.0
2209.0,445847260.0,216348430.0,2005070800.0,174955070.0
2210.0,455460000.0,230291300.0,1743212700.0,243116300.0
2211.0,444611330.0,351994400.0,1723352800.0,298273250.0
2212.0,449328300.0,247391730.0,1752275200.0,173467100.0
2213.0,458973800.0,223125730.0,1749457200.0,198967600.0
2214.0,464058020.0,220969260.0,1738082700.0,177313460.0
2215.0,445585200.0,234396180.0,1760641200.0,173456980.0
2216.0,438229630.0,220314820.0,1745550800.0,194773100.0
2217.0,431665470.0,215928210.0,1680382500.0,168174400.0
2218.0,429506900.0,216501840.0,1669469400.0,167998530.0
2219.0,426444640.0,247170430.0,1756300300.0,163176370.0
2220.0,425523260.0,226573870.0,1677519400.0,161653420.0
2221.0,678969660.0,214948700.0,1694138900.0,161698700.0
2222.0,511058660.0,211280350.0,1906440800.0,161294530.0
2223.0,463467460.0,208809650.0,1661049300.0,170054500.0
2224.0,441416580.0,207213120.0,1679906300.0,154810030.0
2225.0,584575100.0,233671490.0,1666783200.0,154818660.0
2226.0,491888930.0,210261970.0,1663781100.0,151747550.0
2227.0,439302820.0,203096500.0,1697608300.0,148598430.0
2228.0,421059200.0,201990540.0,1615875800.0,171860200.0
2229.0,435814880.0,256586540.0,1643684900.0,421587330.0
2230.0,465066750.0,203773870.0,1737210800.0,165140720.0
2231.0,419658900.0,201983220.0,1606008300.0,145526700.0
2232.0,714671200.0,199874060.0,1590133100.0,143089500.0
2233.0,430236740.0,355983300.0,1573636400.0,194449400.0
2234.0,411618240.0,210971220.0,1600999400.0,142274300.0
2235.0,411532900.0,214545780.0,1558443000.0,186856200.0
2236.0,422225900.0,197712700.0,1578006400.0,156202780.0
2237.0,417594300.0,202811470.0,1547144300.0,137844130.0
2238.0,407690080.0,195359840.0,2330616000.0,137007540.0
2239.0,474745860.0,190711860.0,1575741400.0,135834130.0
2240.0,432482460.0,234548590.0,1571931800.0,135721390.0
2241.0,500859260.0,192260000.0,1542861300.0,132988400.0
2242.0,645876700.0,193182740.0,1701516500.0,143106750.0
2243.0,558143740.0,186422910.0,1817837000.0,135906180.0
2244.0,594896200.0,194888930.0,1576238000.0,131771490.0
2245.0,488218980.0,187107550.0,1527194200.0,130617330.0
2246.0,474400060.0,183610720.0,1514717700.0,147377120.0
2247.0,453532640.0,196146500.0,1853880300.0,137821200.0
2248.0,454615900.0,310944060.0,1503410400.0,129957770.0
2249.0,795201860.0,215884200.0,1577271000.0,129838850.0
2250.0,605077400.0,174855740.0,1486507300.0,127355440.0
2251.0,453437340.0,172260160.0,1483461600.0,129143624.0
2252.0,424438000.0,171524660.0,1470080600.0,128181610.0
2253.0,417215550.0,240257100.0,1737397500.0,127527656.0
2254.0,408299100.0,186641900.0,1465080200.0,119133770.0
2255.0,408356860.0,173374020.0,1450663200.0,119439720.0
2256.0,501189860.0,173094900.0,1453292300.0,118909520.0
2257.0,398713470.0,170412860.0,1416256600.0,139764510.0
2258.0,398358800.0,175514030.0,1583302800.0,149713460.0
2259.0,398568480.0,175339800.0,1416076700.0,126553280.0
2260.0,394300480.0,170218060.0,1396574100.0,116628860.0
2261.0,397400420.0,175976850.0,1405609000.0,115354690.0
2262.0,458746900.0,170101010.0,1437192700.0,115410670.0
2263.0,398626240.0,169693870.0,1380671600.0,113828290.0
2264.0,391370750.0,176809630.0,1373855500.0,141683780.0
2265.0,587561150.0,177355040.0,1372809000.0,112466820.0
2266.0,406037000.0,339198850.0,1371694800.0,115391630.0
2267.0,388585150.0,202244430.0,1380837100.0,128609690.0
2268.0,383671970.0,211415540.0,1412880900.0,136418960.0
2269.0,381145700.0,185309760.0,1336698500.0,392404770.0
2270.0,418881180.0,180355970.0,1324621200.0,275916800.0
2271.0,380424060.0,177833470.0,1346544000.0,164356830.0
2272.0,477023260.0,181783760.0,1324260100.0,140062980.0
2273.0,377425630.0,173894740.0,1306238500.0,127570660.0
2274.0,376005060.0,177778140.0,1286670100.0,118540490.0
2275.0,415080960.0,168691060.0,1281695000.0,115960320.0
2276.0,377352350.0,184911280.0,1293977000.0,113241496.0
2277.0,375257920.0,168765230.0,2081693700.0,114450690.0
2278.0,387881300.0,167073710.0,2674059000.0,121913430.0
2279.0,746540860.0,166724240.0,2089413500.0,123510710.0
2280.0,542786500.0,171212670.0,1745463600.0,149104800.0
2281.0,460390180.0,190060060.0,1777175300.0,154888400.0
2282.0,393466940.0,166395680.0,1489611100.0,116395864.0
2283.0,367356030.0,162072130.0,1404956900.0,111141736.0
2284.0,376472800.0,196089840.0,1437341600.0,107295100.0
2285.0,349145600.0,181627660.0,1349790700.0,117015416.0
2286.0,347378600.0,184201420.0,2032257400.0,173269260.0
2287.0,371583300.0,166262980.0,2055084000.0,110236344.0
2288.0,346234370.0,162359340.0,1344171100.0,106762050.0
2289.0,360255460.0,160257620.0,1354923500.0,106381256.0
2290.0,358990560.0,159486260.0,1412201600.0,111479624.0
2291.0,356945100.0,217660060.0,1300623200.0,120085800.0
2292.0,343670600.0,170821230.0,1292958800.0,104814840.0
2293.0,359715040.0,157042780.0,1797444000.0,105600270.0
2294.0,389700930.0,156515940.0,1269467900.0,104021520.0
2295.0,344388830.0,168381010.0,1267648400.0,103289920.0
2296.0,341398200.0,199167650.0,1392607400.0,111213450.0
2297.0,491012500.0,202990940.0,1242356200.0,102113130.0
2298.0,467575900.0,169137980.0,1245933000.0,101652210.0
2299.0,405956200.0,173506450.0,1236685800.0,109897390.0
2300.0,399940860.0,186306770.0,1254548400.0,100736280.0
