time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2147.0,3435859700.0,4682690000.0,4535069000.0
2148.0,1923464200.0,7759035400.0,3612173300.0
2149.0,1274870000.0,5676887000.0,3160904200.0
2150.0,1370119600.0,4908956700.0,3261425000.0
2151.0,1307759400.0,5119564000.0,3268415200.0
2152.0,1366683400.0,5608913400.0,4672806400.0
2153.0,1432515800.0,5256185300.0,3222675000.0
2154.0,1270403300.0,5108564500.0,2976338200.0
2155.0,1270600100.0,5373336600.0,3075136000.0
2156.0,1319062700.0,5171737000.0,3205548500.0
2157.0,1236834600.0,5046567400.0,2946219300.0
2158.0,1177471100.0,8271221000.0,2974937900.0
2159.0,1144076800.0,6721961000.0,2846661000.0
2160.0,1151763700.0,6006476000.0,2921437200.0
2161.0,1196687600.0,5746412500.0,3992650800.0
2162.0,1262822800.0,5589810000.0,3434456000.0
2163.0,1171763600.0,5779032600.0,3329547800.0
2164.0,1092552300.0,5539678700.0,3062793200.0
2165.0,1086317700.0,5147368400.0,2946500600.0
2166.0,1116334700.0,5008467500.0,5302674400.0
2167.0,1257688600.0,5491374000.0,4185550000.0
2168.0,1117202600.0,5138010000.0,3092636200.0
2169.0,1107329300.0,4923947500.0,2986113300.0
2170.0,1660674700.0,7452324000.0,2856728000.0
2171.0,1097721900.0,5927769600.0,4867524600.0
2172.0,1133442800.0,5883615700.0,4124059100.0
2173.0,1312488700.0,5248582700.0,3616329500.0
2174.0,1142199900.0,5118826500.0,3074248200.0
2175.0,2089174400.0,5502324700.0,3063223300.0
2176.0,1443602400.0,5216824000.0,2997768000.0
2177.0,1337289600.0,5361169000.0,2960210400.0
2178.0,1271898100.0,5197600300.0,3553851600.0
2179.0,1171903600.0,5190865400.0,3316625200.0
2180.0,1290977400.0,5394205000.0,3137368000.0
2181.0,2011361900.0,5492930000.0,3275701000.0
2182.0,1453498000.0,5096951000.0,3904152300.0
2183.0,1151184100.0,5204218400.0,3319293400.0
2184.0,1179631500.0,5496444400.0,3153404200.0
2185.0,1330129900.0,5018998000.0,3018456800.0
2186.0,1144644200.0,4958643700.0,4359424500.0
2187.0,1248156200.0,5125627000.0,3048489000.0
2188.0,1241898800.0,6701073000.0,3562587000.0
2189.0,1134412200.0,5442195500.0,3670701000.0
2190.0,1128699100.0,5192539000.0,3232025900.0
2191.0,1099619600.0,5330778600.0,3625085700.0
2192.0,1100576400.0,5040947700.0,3397168400.0
2193.0,1256306400.0,6135548400.0,3075175200.0
2194.0,1151409000.0,5806833700.0,3150470000.0
2195.0,1165419800.0,5407759400.0,3344993500.0
2196.0,1068606000.0,6134980600.0,3140437200.0
2197.0,1364636200.0,9029592000.0,3097560000.0
2198.0,1219422600.0,6335287300.0,3073490200.0
2199.0,1183767200.0,6877083000.0,3073630700.0
2200.0,1283864300.0,6116091000.0,3250546200.0
2201.0,1396700300.0,5985746400.0,3200945400.0
2202.0,1209171300.0,5699026000.0,3004015000.0
2203.0,1374604300.0,6671030300.0,3654625800.0
2204.0,1215716400.0,7346087000.0,3635024400.0
2205.0,1381407200.0,7043194400.0,3268501500.0
2206.0,1227981000.0,6297198600.0,3061094700.0
2207.0,1162277800.0,5818991000.0,3669920500.0
2208.0,1290026100.0,6530368000.0,3578794000.0
2209.0,1315334900.0,6678065700.0,3185677300.0
2210.0,3521695000.0,6780464600.0,3226206500.0
2211.0,1417408800.0,6346489000.0,3599339300.0
2212.0,1240584100.0,7145544000.0,3359336000.0
2213.0,1403694500.0,7294251000.0,3197151200.0
2214.0,2571053600.0,6658247000.0,3132339500.0
2215.0,1386632100.0,6135369000.0,2987618000.0
2216.0,1384734600.0,6246741500.0,3993327000.0
2217.0,2246844000.0,6152267300.0,4815405000.0
2218.0,1286124400.0,5842373000.0,3412429300.0
2219.0,1267477000.0,5713807400.0,3212028700.0
2220.0,1274665700.0,7201631000.0,3214590500.0
2221.0,1222533800.0,6265411000.0,3285844200.0
2222.0,3306798300.0,6087912400.0,3340496000.0
2223.0,1445765400.0,5942062600.0,3209433600.0
2224.0,1323017700.0,6221416400.0,3163878700.0
2225.0,1252848900.0,5945271300.0,3379890400.0
2226.0,2178618600.0,5837390300.0,3195118000.0
2227.0,1304004400.0,6509093000.0,3220126000.0
2228.0,1434875600.0,6581424600.0,3231641000.0
2229.0,2707414500.0,6446601000.0,3079356200.0
2230.0,2003612900.0,6246363600.0,3272087300.0
2231.0,1529127300.0,6115206700.0,3270766000.0
2232.0,1373833200.0,6079359000.0,4313200000.0
2233.0,1406939300.0,6045110300.0,3120361700.0
2234.0,1373714600.0,5889275400.0,3385149400.0
2235.0,1611465100.0,6526097000.0,3370337300.0
2236.0,1486299500.0,6767344600.0,3285923800.0
2237.0,1901877200.0,7183486000.0,3139062800.0
2238.0,1435628300.0,6863419400.0,3436610600.0
2239.0,1570648200.0,6522952000.0,3579871500.0
2240.0,1511217200.0,7993828000.0,5319360500.0
2241.0,1451448000.0,8272103400.0,3670878500.0
2242.0,2646161000.0,7593325000.0,3596473600.0
2243.0,2338239000.0,7383236000.0,3460387300.0
2244.0,1808620200.0,7741191700.0,4206477300.0
2245.0,1542699100.0,7115244000.0,3311495700.0
2246.0,1471324200.0,8014401000.0,3301686800.0
2247.0,1502168800.0,7063408000.0,3557682400.0
2248.0,1675591700.0,6884993000.0,3219586800.0
2249.0,2282822000.0,6726250000.0,3146568200.0
2250.0,1674527500.0,6988027000.0,3126879700.0
2251.0,1987184100.0,6807085600.0,3204071200.0
2252.0,1521435100.0,7621495300.0,3246425000.0
2253.0,1784949600.0,7129342500.0,3352091000.0
2254.0,1548194300.0,7249161000.0,3341131500.0
2255.0,1555402100.0,7216992000.0,3062613000.0
2256.0,1519876600.0,7216650000.0,3106236200.0
2257.0,1580983700.0,6825124400.0,3210286800.0
2258.0,1649142300.0,6850550300.0,4779081700.0
2259.0,1963088500.0,6886210000.0,4797945000.0
2260.0,1827248900.0,6826299000.0,3765330200.0
2261.0,1587503500.0,6740086000.0,3573283000.0
2262.0,1690003700.0,8420406300.0,3496055300.0
2263.0,1557999600.0,9996105000.0,3413226200.0
2264.0,1620022800.0,8115288600.0,5422268000.0
2265.0,2848408300.0,8164375000.0,6135763000.0
2266.0,2741189400.0,7682415600.0,3753243600.0
2267.0,2276594000.0,7841434600.0,3618959000.0
2268.0,2146369400.0,7440576500.0,3610865700.0
2269.0,1751668700.0,8940636000.0,4136675000.0
2270.0,2249606000.0,8067070000.0,3993691400.0
2271.0,1800377100.0,7536190500.0,3759146500.0
2272.0,2094936700.0,7294364700.0,3923904000.0
2273.0,1903155800.0,7411114000.0,4407723000.0
2274.0,1852975000.0,7342487000.0,3790001000.0
2275.0,1951932300.0,7295403000.0,3702248000.0
2276.0,1726016100.0,7184748500.0,4360286700.0
2277.0,1791344100.0,7421153000.0,4945281500.0
2278.0,1738171300.0,7628666000.0,3669915100.0
2279.0,1810970500.0,7478811000.0,3658300400.0
2280.0,2583762200.0,7274785300.0,3613549000.0
2281.0,4328818000.0,7391055400.0,3630997200.0
2282.0,3060217900.0,7364477400.0,3724920000.0
2283.0,2222478600.0,7218379000.0,3531007000.0
2284.0,1931830500.0,7529151000.0,3572590600.0
2285.0,2011257200.0,8013496000.0,3528792000.0
2286.0,3413030400.0,7609118000.0,3566725600.0
2287.0,2079063600.0,7995202600.0,3609842000.0
2288.0,2031194600.0,7291956000.0,4050582000.0
2289.0,2442245600.0,7291346400.0,3431910100.0
2290.0,2354669300.0,8191182000.0,4504497000.0
2291.0,2057297700.0,7881041400.0,3866444800.0
2292.0,2108121000.0,7552269000.0,3689762800.0
2293.0,1886449300.0,7580226600.0,4611670500.0
2294.0,2056182800.0,7314355000.0,4370880500.0
2295.0,1873718000.0,7194156000.0,5696397300.0
2296.0,2092016500.0,7281671700.0,5647063000.0
2297.0,2915415800.0,7307729400.0,4486858000.0
2298.0,2792506400.0,7096166400.0,4068103700.0
2299.0,2073687000.0,7677581000.0,4091048700.0
2300.0,2142583700.0,7690881000.0,4429665300.0
