time,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,CAMS-CSM1-0,BCC-CSM2-MR,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0,CMCC-CM2-SR5,INM-CM5-0,MPI-ESM1-2-HR,CESM2,CESM2-WACCM
2010.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0
2011.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0
2012.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0
2013.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0
2014.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0
2015.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0
2016.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0
2017.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0
2018.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0
2019.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0
2020.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0
2021.0,148142984400000.0,148141520295000.0,148174632196000.0,148013779118000.0,148153475596000.0,148036499996000.0,148149059546000.0,148124569602000.0,148094452725000.0,148523428259000.0,148223381709000.0,148203616265000.0,148075777540000.0,148249549052000.0
2022.0,147450322874000.0,147710422613000.0,147656788672000.0,147337572705000.0,147811457430000.0,147515528560000.0,147555742745000.0,147746028219000.0,147429580781000.0,148365526230000.0,147796797973000.0,147695569440000.0,147499000128000.0,147791815612000.0
2023.0,146922301257000.0,147222637575000.0,147431793058000.0,146581917016000.0,147361432574000.0,147101375844000.0,147182143348000.0,147293288752000.0,147034872168000.0,147872374216000.0,147269776470000.0,147327927217000.0,146991631122000.0,147207079083000.0
2024.0,146368548940000.0,146746578363000.0,146990514287000.0,146062855848000.0,147157927618000.0,146617925263000.0,146605637031000.0,146931135474000.0,146382309390000.0,147500135086000.0,146843643336000.0,146869143082000.0,146551758515000.0,146584232054000.0
2025.0,145982556498000.0,146359666167000.0,146478998880000.0,145247641417000.0,146783977562000.0,146121268622000.0,145958328193000.0,146343467837000.0,145872216300000.0,147027661283000.0,146347604076000.0,146420562968000.0,146069161795000.0,146039710110000.0
2026.0,145624660555000.0,145801114165000.0,145881408602000.0,144408728446000.0,146344143385000.0,145721368060000.0,145330819368000.0,145777819004000.0,145450442892000.0,146752956350000.0,145856722064000.0,146050047706000.0,145589359629000.0,145425292396000.0
2027.0,145394238188000.0,145154020273000.0,145293908713000.0,143614653988000.0,146128768812000.0,145266895394000.0,144790580400000.0,145167142525000.0,144887984367000.0,146332440578000.0,145495276259000.0,145624217116000.0,144789478102000.0,144815745478000.0
2028.0,145003206143000.0,144843736410000.0,144795566704000.0,142850252517000.0,145607165864000.0,144694339494000.0,143942419883000.0,144610998072000.0,144275622049000.0,145963406530000.0,145023940967000.0,145132315852000.0,144273167044000.0,144058888961000.0
2029.0,144490926761000.0,144476080883000.0,144203546419000.0,141961073693000.0,145331723511000.0,143866135829000.0,143394121170000.0,144071146697000.0,143821436091000.0,145379742130000.0,144521109062000.0,144560903740000.0,143875456283000.0,143473438858000.0
2030.0,143901320976000.0,144057720759000.0,143688424090000.0,141319473722000.0,144790131817000.0,143301309283000.0,142880024506000.0,143598332114000.0,143318956191000.0,144883370619000.0,143951697929000.0,144075706970000.0,143134794851000.0,142841633587000.0
2031.0,143257486963000.0,143500007827000.0,143197174612000.0,140682855924000.0,144390032508000.0,142780107825000.0,142083311367000.0,142998163580000.0,142839835858000.0,144707618715000.0,143402595997000.0,143649554967000.0,142485189843000.0,142248567429000.0
2032.0,142755820161000.0,143008454890000.0,142716367746000.0,140102017906000.0,143909570810000.0,142076801754000.0,141393500509000.0,142418443988000.0,142268621179000.0,144362834571000.0,142826760635000.0,143297813856000.0,141798435856000.0,141789947774000.0
2033.0,142317740790000.0,142494062104000.0,142127591885000.0,139417765502000.0,143467911049000.0,141427873463000.0,140915428708000.0,141916406352000.0,141719633494000.0,143953218840000.0,142208178680000.0,142848983833000.0,141210196309000.0,140949857238000.0
2034.0,141802185657000.0,142002187155000.0,141534289029000.0,138749694165000.0,142948173363000.0,140921934164000.0,140309175189000.0,141475543493000.0,141263141117000.0,143454392981000.0,141677161791000.0,142356749751000.0,140614599526000.0,140151858579000.0
2035.0,141349155193000.0,141316763224000.0,141056665368000.0,138084540342000.0,142528853275000.0,140204788768000.0,139581689627000.0,140915098928000.0,140558934855000.0,143014383906000.0,141149026432000.0,141890476028000.0,139917694733000.0,139641801250000.0
2036.0,140818042416000.0,140981594265000.0,140646033281000.0,137170494522000.0,141922756911000.0,139634856040000.0,138880388395000.0,140263608717000.0,139948059313000.0,142068819478000.0,140747045170000.0,141530915004000.0,139438030437000.0,138962186282000.0
2037.0,140217399544000.0,140414778834000.0,140183772228000.0,136166456871000.0,141627903211000.0,139045562713000.0,138244853178000.0,139762850109000.0,139315191336000.0,141137538347000.0,140240699172000.0,141016164686000.0,138639586550000.0,138238166766000.0
2038.0,139421256830000.0,139919774544000.0,139551505294000.0,135319753501000.0,141238258857000.0,138422460007000.0,137679139621000.0,139194048122000.0,138469519125000.0,140418333478000.0,139724032193000.0,140496478510000.0,137952765433000.0,137719576535000.0
2039.0,138705943633000.0,139493461149000.0,139017640607000.0,134656239717000.0,140796858138000.0,137778872230000.0,137133082403000.0,138454355847000.0,137682999407000.0,139695051793000.0,139359356203000.0,140080305745000.0,137107692118000.0,137003157570000.0
2040.0,137997298409000.0,138844913159000.0,138465770732000.0,133945371293000.0,140449442530000.0,136964045162000.0,136462372418000.0,137878842620000.0,136991876417000.0,139360877132000.0,138784623102000.0,139750808424000.0,136472764037000.0,136449588116000.0
2041.0,137556458278000.0,138274844058000.0,137876635247000.0,133052752415000.0,140040191986000.0,136120498218000.0,135696471258000.0,137435060541000.0,136283855031000.0,138830743842000.0,138232648127000.0,139164940827000.0,135561315350000.0,135704785491000.0
2042.0,136921292949000.0,137861388213000.0,137138406249000.0,132031398994000.0,139700516256000.0,135258525344000.0,134925750112000.0,136852762983000.0,135513389039000.0,138135602220000.0,137626301543000.0,138736549372000.0,134770256187000.0,135120335055000.0
2043.0,136277412785000.0,137247762021000.0,136662702541000.0,131326648635000.0,139330140400000.0,134571328802000.0,134096529310000.0,136211992370000.0,134826103805000.0,137276213840000.0,137116780970000.0,138170841880000.0,134037636751000.0,134545093375000.0
2044.0,135532184147000.0,136596840585000.0,136052392495000.0,130489783553000.0,138963505691000.0,133831217349000.0,133246590205000.0,135776254139000.0,134124590165000.0,136344821942000.0,136560421376000.0,137599341790000.0,133226671215000.0,133819999909000.0
2045.0,134925222320000.0,136045532445000.0,135541899490000.0,129595584222000.0,138481221129000.0,132872933767000.0,132440992321000.0,135347376450000.0,133435808408000.0,135351744409000.0,136220355935000.0,137046538157000.0,132438117538000.0,133075870977000.0
2046.0,134356656000000.0,135469644549000.0,134975303240000.0,128592314869000.0,138120415863000.0,131956031632000.0,131689680679000.0,134927909140000.0,132649899608000.0,134418588459000.0,135763813167000.0,136718980355000.0,131670807945000.0,132206504920000.0
2047.0,133515617939000.0,135003465371000.0,134327594988000.0,127529093802000.0,137723510597000.0,131300407823000.0,130860193691000.0,134409572509000.0,131759957176000.0,133482931275000.0,135253699203000.0,136271652053000.0,131012211151000.0,131301107592000.0
2048.0,132807155385000.0,134244590944000.0,133753414691000.0,126469552365000.0,137164694882000.0,130739464640000.0,130094431436000.0,133865609126000.0,130699677029000.0,132721095269000.0,134732181794000.0,135724659900000.0,130307165405000.0,130418496220000.0
2049.0,132253665915000.0,133485409628000.0,133233383374000.0,125369362139000.0,136699555259000.0,130081178124000.0,129187495116000.0,133335859515000.0,129909550938000.0,131873588484000.0,134265952449000.0,135137722931000.0,129416651998000.0,129593227434000.0
2050.0,131497737102000.0,132501161939000.0,132600870324000.0,124301158809000.0,136188921532000.0,129213749589000.0,128126526635000.0,132926892132000.0,129014613779000.0,130932455449000.0,133778121342000.0,134577593819000.0,128699364966000.0,128533970478000.0
2051.0,130951667127000.0,131956355571000.0,132082791699000.0,123015285310000.0,135792426206000.0,128496735161000.0,127142053949000.0,132398009630000.0,128089185466000.0,130221931418000.0,133377160084000.0,134069417732000.0,127792470412000.0,127606111745000.0
2052.0,130257330595000.0,131190506983000.0,131723546152000.0,121872288069000.0,135422069003000.0,127742163580000.0,126359353880000.0,131713602887000.0,127258717577000.0,129307017438000.0,133067772695000.0,133565066404000.0,126968786708000.0,126745333818000.0
2053.0,129531193058000.0,130494448002000.0,131076213650000.0,120963426963000.0,135026433022000.0,126913539520000.0,125330007524000.0,131325602001000.0,126532269929000.0,128186793407000.0,132653091393000.0,133000523048000.0,126025373092000.0,125827104778000.0
2054.0,128818710290000.0,129763862617000.0,130378194028000.0,119932575082000.0,134519440934000.0,126054184691000.0,124276567809000.0,130759913827000.0,125663449431000.0,127085461351000.0,132249988814000.0,132476165734000.0,125179412512000.0,124899051318000.0
2055.0,128046692127000.0,129100724884000.0,129947820254000.0,118704498488000.0,134058034291000.0,125307689500000.0,123243764878000.0,130146304602000.0,124903077513000.0,125980059517000.0,131884725217000.0,132016028777000.0,124065006762000.0,124060753084000.0
2056.0,127428208894000.0,128441796240000.0,129371308205000.0,117447206822000.0,133545927009000.0,124534920280000.0,122113847615000.0,129634435555000.0,124169737048000.0,124962193110000.0,131362300599000.0,131469927452000.0,123197452961000.0,123145470491000.0
2057.0,126764777004000.0,127857528949000.0,128853741271000.0,116246345508000.0,133082435507000.0,123809272784000.0,121062856094000.0,129129360949000.0,123354488253000.0,123980278801000.0,130914055027000.0,130787209007000.0,122205351035000.0,122088198285000.0
2058.0,126237221339000.0,127235332798000.0,128068844500000.0,115029506128000.0,132410691190000.0,122994337476000.0,119967340543000.0,128550095994000.0,122383719375000.0,122749471117000.0,130519121608000.0,130235151232000.0,121221298963000.0,121038226587000.0
2059.0,125641761609000.0,126612931353000.0,127518487196000.0,113950145575000.0,131995055580000.0,122062022318000.0,118713426285000.0,127917873389000.0,121309826911000.0,121710485667000.0,130096118108000.0,129711622414000.0,120207893866000.0,120093728343000.0
2060.0,125016445300000.0,125879049056000.0,126955240623000.0,112858833501000.0,131510408131000.0,121156955156000.0,117649682313000.0,127332916522000.0,120350073192000.0,120659663452000.0,129573379882000.0,129167685474000.0,119174013653000.0,118941138887000.0
2061.0,124051732231000.0,125061747100000.0,126416007378000.0,111530984705000.0,130938572156000.0,120384371404000.0,116682079059000.0,126769845960000.0,119608152385000.0,119917472769000.0,129036997413000.0,128651515708000.0,118191054006000.0,118111460315000.0
2062.0,123319550079000.0,124390749197000.0,125840703623000.0,110300908842000.0,130466474728000.0,119474164023000.0,115582684422000.0,126292643840000.0,118736058640000.0,118972753522000.0,128581214192000.0,127973760066000.0,117123051443000.0,116896333624000.0
2063.0,122627228039000.0,123856968876000.0,125145201471000.0,109032547394000.0,130064920892000.0,118676793459000.0,114448633938000.0,125668340785000.0,117902468416000.0,117879492909000.0,128167922758000.0,127437669819000.0,116193717312000.0,115841470031000.0
2064.0,121722728069000.0,123235101790000.0,124580972269000.0,107747095615000.0,129525702438000.0,118046968221000.0,113267046964000.0,125088591733000.0,117050272147000.0,116858147715000.0,127569598268000.0,126905913611000.0,115286850494000.0,114804293819000.0
2065.0,121103520363000.0,122445771948000.0,124041913191000.0,106313087243000.0,129019321083000.0,117330227588000.0,111965191872000.0,124522926866000.0,116399485810000.0,115725869800000.0,127193001787000.0,126370920379000.0,114078513339000.0,113893581934000.0
2066.0,120510177232000.0,121658901245000.0,123478552372000.0,105192420650000.0,128561551760000.0,116376830738000.0,110935072326000.0,124085607934000.0,115715370939000.0,114529199494000.0,126530738335000.0,125809018791000.0,113105809781000.0,113129630729000.0
2067.0,119933232795000.0,120923602069000.0,122955510565000.0,103973923936000.0,128149486514000.0,115549002972000.0,109717680518000.0,123640065616000.0,114967869014000.0,113402261206000.0,125943340924000.0,125321676966000.0,112042767793000.0,112361190834000.0
2068.0,119480681339000.0,120120048327000.0,122318728010000.0,102952400171000.0,127692508305000.0,114711210554300.0,108554598723000.0,123024053677000.0,114310659227000.0,112265593096000.0,125477893224000.0,124853060950000.0,111030371246000.0,111268270999000.0
2069.0,118963123106000.0,119418830080000.0,121797188352000.0,101806200831000.0,127273126859000.0,113855076518000.0,107252541488000.0,122265018282000.0,113589868450000.0,111179542894000.0,125043905579000.0,124365810814000.0,109929693477000.0,110254577508000.0
2070.0,118381672702000.0,118730021166000.0,121383945645000.0,100690246277000.0,126734872855000.0,113010184816700.0,106096481811000.0,121682084675000.0,112559537868000.0,109970685127000.0,124564378893000.0,123727539379000.0,108958320133000.0,109122281954000.0
2071.0,117766686579000.0,118163407910000.0,120849843100000.0,99568674887000.0,126338728796000.0,112427408421400.0,104839601324000.0,121116234178000.0,111711507135000.0,108937847787000.0,123921537674000.0,123140682339000.0,108050592786000.0,108268541322000.0
2072.0,117026122280000.0,117473597718000.0,120251493103000.0,98544189736000.0,125914976978000.0,111610356262600.0,103861876902000.0,120782225072000.0,110811319042000.0,107672667098000.0,123221874246000.0,122540426015000.0,107248774276000.0,107219734747000.0
2073.0,116290022246000.0,116808176378000.0,119725196572000.0,97506657985000.0,125405989075000.0,110889935029000.0,102780475973000.0,120157349021000.0,110100673790000.0,106587606534000.0,122708380892000.0,122032818129000.0,106088885822000.0,106239569027000.0
2074.0,115708476561000.0,116123852972000.0,119040440629000.0,96530861875000.0,124844635948000.0,110031966178300.0,101790901693000.0,119581885962000.0,109384705390000.0,105235565412000.0,122117339085000.0,121443869738000.0,105128151032000.0,105136574741000.0
2075.0,115161726705000.0,115584307549000.0,118423884245000.0,95465446779000.0,124265861376000.0,109162023365000.0,100771640358000.0,119031065356000.0,108595691640000.0,104198289892000.0,121503958766000.0,120912532299000.0,103930714790000.0,104152830569000.0
2076.0,114488725629000.0,115066142787000.0,117733125871000.0,94261700803000.0,123655518179000.0,108528360203000.0,99647703368000.0,118484987571000.0,107837446876000.0,103118844495000.0,120963903561000.0,120415492403000.0,103045474963000.0,103072609031000.0
2077.0,113719719468000.0,114544823942000.0,117206957447000.0,93059313997300.0,123109884025000.0,107634968619700.0,98586297524000.0,117881694046000.0,106903087082000.0,101999403292300.0,120436539754000.0,119882722721000.0,101912819410000.0,101984191521000.0
2078.0,112982208936000.0,113941246916000.0,116726908183000.0,91854891450000.0,122756623993000.0,106963371558700.0,97388996360000.0,117243948676000.0,106022762542000.0,100817308483000.0,119976714022000.0,119320854123000.0,100899396387400.0,101201311666000.0
2079.0,112276593301000.0,113387626586000.0,116206767692000.0,90990159606000.0,122448882555000.0,106303607110000.0,96145471593000.0,116626824394000.0,105219879681000.0,99690520863000.0,119336711760000.0,118909865187000.0,99839918781700.0,100326850977000.0
2080.0,111626658307000.0,112745626115000.0,115666687505000.0,89891796549500.0,121843830175000.0,105579119911000.0,95059578761000.0,116102866458000.0,104385952042000.0,98442509262900.0,118810958544000.0,118454479393000.0,98832232750700.0,99294603825000.0
2081.0,110870922383000.0,112151505880000.0,115038237534000.0,88811875953600.0,121242300271000.0,104591347453000.0,93726339613000.0,115474466160000.0,103705902498000.0,97296653631700.0,118260766417000.0,117742246481000.0,97806139317000.0,98070014001000.0
2082.0,110239311704000.0,111320669945000.0,114471332561000.0,87703196603000.0,120716247610000.0,103968695115000.0,92453257975000.0,115013781088000.0,103006031826000.0,95859365794900.0,117789175147000.0,117172332823000.0,96838096736500.0,96746061964000.0
2083.0,109669172711300.0,110571671014000.0,113907558796000.0,86650644312300.0,120327107767000.0,103209557599600.0,91243842805000.0,114373635730000.0,102164132959000.0,94487400421300.0,117299746913000.0,116615405407000.0,95969970667000.0,95847339758000.0
2084.0,109070778620000.0,109984745061000.0,113303688555000.0,85756331660600.0,119882090517000.0,102371163687600.0,89869007449000.0,113766579242000.0,101281200252000.0,93164012151900.0,116789460247000.0,116159963730000.0,94835415409000.0,94683559372400.0
2085.0,108213477013300.0,109480141112000.0,112747808881000.0,84825894566300.0,119506197351000.0,101469583929000.0,88692262747000.0,113201275152000.0,100273447291000.0,91857823831500.0,116278275030000.0,115768056819000.0,93721498931700.0,93561061754000.0
2086.0,107492261916400.0,108974967818000.0,112082006114000.0,83717970975800.0,118969160908000.0,100654112814600.0,87447731689000.0,112746055786000.0,99691714008000.0,90648063550300.0,115907081632000.0,115339722179000.0,92860741099400.0,92518672743700.0
2087.0,106869026430000.0,108421590713000.0,111499586294000.0,82771305108900.0,118512879862000.0,99959712920000.0,86041224840000.0,112201002553000.0,98819904104000.0,89421789127600.0,115455192458000.0,114897573901000.0,91713903822400.0,91657162128500.0
2088.0,106199813358500.0,107785823094000.0,110961702310000.0,81753036571500.0,118058276796000.0,99296396687000.0,84715116670000.0,111601293795000.0,98044159745000.0,88276824250800.0,114879180364000.0,114447403787000.0,90733594359000.0,90606418377000.0
2089.0,105637719737700.0,107051857578000.0,110429665173000.0,80507342177700.0,117709326876000.0,98554508986300.0,83591018001000.0,111049990604000.0,97035540985000.0,87163124619800.0,114328924630000.0,113887681154000.0,89620980739000.0,89496158147600.0
2090.0,104998177184000.0,106370046189000.0,109923975257000.0,79479349829000.0,117261428682000.0,97879823871600.0,82340449542300.0,110511241463000.0,96390764039000.0,85994104149200.0,113917156333000.0,113447672111000.0,88660270269200.0,88450717868000.0
2091.0,104234723338000.0,105768460276000.0,109358991558300.0,78508632573000.0,116807523914000.0,97173799928000.0,81118402934700.0,109910646648000.0,95450433619000.0,84981489162000.0,113522454004000.0,112957603622000.0,87630095820900.0,87455965306500.0
2092.0,103535897003000.0,105068660634000.0,108856016985000.0,77315488148000.0,116342350134000.0,96428110581300.0,79847779569700.0,109320759246400.0,94695318634000.0,83762793264000.0,113047397140000.0,112434910637000.0,86543040726900.0,86531443728000.0
2093.0,102827045995000.0,104489832618000.0,108368318885300.0,76212497707000.0,115923918651000.0,95623078891000.0,78709455399500.0,108821361151500.0,94059653761000.0,82657254510400.0,112568114294000.0,112064220498000.0,85646117851700.0,85405815565700.0
2094.0,102204928722000.0,103959452697000.0,107823660220000.0,75016771266000.0,115543979789000.0,94879468471000.0,77564086378000.0,108226971086000.0,93432013627000.0,81353057140100.0,112186545504000.0,111440078648000.0,84773080978300.0,84287329306000.0
2095.0,101599484040000.0,103341434961000.0,107324502261400.0,74005373295000.0,115193568235000.0,94069013013500.0,76444797237400.0,107690178276000.0,92601533370000.0,80187057895900.0,111667636897000.0,110743300208000.0,83785726291100.0,83517764316000.0
2096.0,101059146111600.0,102488629982000.0,106735768373500.0,72984546109500.0,114824948501000.0,93255631682000.0,75412548768000.0,106964301403500.0,92067299016000.0,79162499592700.0,111194210322000.0,110213666864000.0,82931994881000.0,82657280887000.0
2097.0,100483162432300.0,101877737258000.0,106092631124000.0,71807190760000.0,114399664966000.0,92510059427300.0,74365226822000.0,106381828661000.0,91249273218000.0,78035656763600.0,110755324186700.0,109836978272000.0,82033600965200.0,81722393290000.0
2098.0,99891831360700.0,101197500336000.0,105575569272000.0,70805940950600.0,114054923996000.0,91743109250300.0,73160407337600.0,105960307556000.0,90369536531000.0,76770758811300.0,110148718122000.0,109240200473000.0,81072045123600.0,80698700384500.0
2099.0,99146976070400.0,100799816207000.0,104934617917000.0,69833494353100.0,113826153119000.0,90893442738000.0,72100383395500.0,105441021534500.0,89774300006000.0,75537766399400.0,109738327502000.0,108864799009000.0,80137648223700.0,79727879731700.0
2100.0,98478549979300.0,100092402125000.0,104459013321000.0,68778106226200.0,113420839525000.0,90231632214000.0,71019400214200.0,104906054776500.0,89022449898000.0,74242411315400.0,109274942657400.0,108441284594000.0,79065612011000.0,78758792437800.0
